segmentID,binID
tc0791§0014,4
tc0438§0014,4
tc0173§0017,4
tc0608§0009,2
tc0711§0012,3
tc0544§0006,1
tc0287§0002,1
tc0644§0013,3
tc0260§0001,0
tc0198§0016,4
tc0232§0000,0
tc0685§0009,3
tc0792§0015,4
tc0684§0011,3
tc0397§0003,0
tc0070§0009,2
tc0400§0001,0
tc0221§0009,2
tc0842§0011,3
tc0102§0015,3
tc0715§0015,4
tc0399§0011,3
tc0782§0000,0
tc0718§0002,0
tc0400§0012,4
tc0650§0002,0
tc0688§0004,1
tc0711§0004,1
tc0708§0001,0
tc0863§0007,2
tc0712§0002,0
tc0367§0000,0
tc0186§0013,4
tc0791§0011,3
tc0036§0004,0
tc0213§0008,3
tc0856§0010,3
tc0362§0003,1
tc0113§0003,1
tc0366§0013,4
tc0485§0006,2
tc0842§0005,1
tc0111§0016,4
tc0184§0013,4
tc0266§0015,3
tc0201§0016,4
tc0729§0014,4
tc0521§0003,1
tc0323§0012,4
tc0863§0009,3
tc0391§0007,2
tc0548§0010,3
tc0735§0008,2
tc0222§0005,1
tc0233§0004,1
tc0404§0011,3
tc0802§0010,3
tc0096§0009,3
tc0036§0003,0
tc0791§0002,0
tc0001§0000,0
tc0503§0010,3
tc0330§0013,3
tc0238§0015,4
tc0228§0006,1
tc0348§0011,3
tc0731§0003,1
tc0668§0012,3
tc0215§0010,2
tc0224§0001,0
tc0584§0010,2
tc0436§0012,2
tc0524§0000,0
tc0520§0010,3
tc0306§0015,4
tc0208§0003,0
tc0730§0009,2
tc0053§0002,0
tc0839§0005,2
tc0829§0007,2
tc0395§0015,3
tc0399§0001,0
tc0076§0004,4
tc0713§0005,1
tc0844§0011,3
tc0365§0012,4
tc0403§0011,3
tc0849§0005,2
tc0598§0010,2
tc0260§0002,0
tc0688§0003,1
tc0236§0004,1
tc0110§0005,1
tc0838§0009,3
tc0736§0017,4
tc0646§0013,4
tc0229§0006,1
tc0366§0012,4
tc0237§0014,4
tc0225§0003,0
tc0585§0017,4
tc0825§0009,2
tc0794§0016,4
tc0210§0010,3
tc0328§0013,2
tc0812§0013,4
tc0347§0009,3
tc0646§0011,3
tc0189§0008,2
tc0438§0015,4
tc0116§0001,0
tc0715§0006,1
tc0479§0002,0
tc0480§0000,0
tc0260§0013,2
tc0643§0010,2
tc0559§0001,0
tc0562§0008,2
tc0621§0016,4
tc0530§0012,4
tc0435§0006,2
tc0504§0001,0
tc0479§0008,2
tc0235§0012,3
tc0690§0009,4
tc0330§0005,1
tc0795§0000,0
tc0786§0000,0
tc0509§0006,3
tc0544§0007,2
tc0860§0003,1
tc0105§0008,3
tc0367§0011,3
tc0316§0007,2
tc0235§0001,0
tc0085§0006,2
tc0578§0013,3
tc0606§0009,2
tc0242§0005,1
tc0479§0010,2
tc0235§0013,3
tc0598§0000,0
tc0209§0005,1
tc0799§0007,1
tc0758§0003,0
tc0425§0010,3
tc0707§0001,0
tc0278§0010,3
tc0650§0013,4
tc0636§0009,3
tc0397§0010,2
tc0041§0000,0
tc0657§0003,1
tc0856§0003,1
tc0848§0006,2
tc0718§0008,2
tc0639§0012,4
tc0684§0007,2
tc0690§0007,3
tc0220§0016,4
tc0549§0014,3
tc0602§0016,4
tc0662§0007,2
tc0184§0010,3
tc0801§0003,1
tc0393§0010,3
tc0846§0007,2
tc0757§0002,0
tc0842§0010,3
tc0851§0007,3
tc0481§0005,1
tc0400§0004,1
tc0323§0004,1
tc0876§0011,3
tc0396§0004,1
tc0784§0005,2
tc0639§0008,2
tc0447§0015,4
tc0825§0000,0
tc0759§0008,3
tc0231§0009,2
tc0179§0009,2
tc0237§0000,0
tc0759§0000,0
tc0111§0009,2
tc0610§0006,1
tc0444§0011,3
tc0126§0000,0
tc0390§0001,0
tc0199§0008,2
tc0262§0000,0
tc0196§0015,4
tc0328§0002,0
tc0511§0000,0
tc0215§0015,4
tc0235§0003,0
tc0543§0001,0
tc0487§0004,1
tc0669§0004,0
tc0114§0008,2
tc0604§0012,3
tc0356§0008,4
tc0281§0000,0
tc0502§0001,0
tc0864§0009,3
tc0218§0009,2
tc0316§0014,4
tc0237§0013,4
tc0191§0010,2
tc0675§0010,3
tc0738§0012,3
tc0650§0007,2
tc0582§0004,1
tc0642§0008,2
tc0319§0006,1
tc0551§0006,2
tc0451§0003,1
tc0540§0001,0
tc0792§0016,4
tc0119§0004,2
tc0204§0001,0
tc0639§0011,3
tc0697§0003,0
tc0584§0009,2
tc0204§0002,0
tc0369§0003,1
tc0798§0002,0
tc0198§0001,0
tc0751§0006,2
tc0662§0001,0
tc0190§0014,4
tc0189§0003,0
tc0528§0005,2
tc0866§0003,1
tc0728§0002,0
tc0335§0014,3
tc0127§0005,1
tc0111§0015,3
tc0367§0010,3
tc0335§0000,0
tc0059§0002,0
tc0249§0007,2
tc0395§0002,0
tc0201§0009,2
tc0612§0010,3
tc0161§0005,1
tc0468§0006,2
tc0448§0015,4
tc0731§0007,2
tc0393§0009,2
tc0168§0012,3
tc0398§0010,3
tc0395§0007,1
tc0007§0009,3
tc0732§0004,2
tc0270§0002,0
tc0330§0014,3
tc0713§0001,0
tc0036§0000,0
tc0713§0014,4
tc0510§0006,2
tc0799§0009,2
tc0724§0005,2
tc0237§0012,3
tc0123§0008,3
tc0802§0000,0
tc0685§0005,1
tc0419§0006,2
tc0227§0015,4
tc0505§0000,0
tc0217§0007,2
tc0581§0015,4
tc0481§0009,2
tc0319§0016,4
tc0243§0015,4
tc0710§0000,0
tc0576§0005,1
tc0434§0008,2
tc0122§0008,3
tc0842§0004,1
tc0086§0002,1
tc0738§0013,3
tc0664§0003,1
tc0394§0005,1
tc0759§0007,2
tc0794§0000,0
tc0838§0011,3
tc0324§0008,2
tc0389§0003,0
tc0581§0000,0
tc0543§0012,3
tc0607§0004,1
tc0800§0008,2
tc0106§0002,0
tc0319§0010,2
tc0233§0012,3
tc0799§0012,3
tc0125§0004,1
tc0319§0002,0
tc0266§0014,3
tc0223§0010,2
tc0041§0009,2
tc0649§0001,0
tc0270§0000,0
tc0444§0002,0
tc0306§0016,4
tc0694§0003,1
tc0007§0011,3
tc0665§0009,4
tc0237§0010,3
tc0844§0009,2
tc0871§0009,2
tc0328§0020,4
tc0669§0006,1
tc0176§0005,1
tc0208§0000,0
tc0836§0013,4
tc0825§0013,4
tc0870§0003,1
tc0736§0006,1
tc0322§0006,2
tc0199§0012,3
tc0621§0002,0
tc0356§0007,3
tc0184§0004,1
tc0437§0009,3
tc0636§0003,1
tc0327§0005,1
tc0846§0012,3
tc0328§0012,2
tc0256§0002,0
tc0402§0014,4
tc0781§0000,0
tc0870§0008,3
tc0825§0002,0
tc0110§0010,3
tc0330§0007,1
tc0718§0009,3
tc0604§0009,2
tc0669§0005,1
tc0464§0001,0
tc0540§0007,2
tc0479§0013,3
tc0740§0004,1
tc0511§0002,0
tc0838§0012,4
tc0397§0002,0
tc0393§0004,1
tc0718§0006,2
tc0235§0008,2
tc0712§0008,2
tc0582§0005,1
tc0393§0011,3
tc0496§0011,4
tc0161§0008,2
tc0658§0009,4
tc0405§0003,0
tc0648§0004,1
tc0578§0010,2
tc0509§0000,0
tc0194§0001,0
tc0175§0011,3
tc0223§0008,2
tc0824§0003,1
tc0838§0013,4
tc0730§0005,1
tc0389§0010,3
tc0233§0002,0
tc0186§0008,2
tc0801§0007,2
tc0348§0008,2
tc0690§0006,2
tc0086§0009,4
tc0366§0005,1
tc0796§0000,0
tc0486§0002,0
tc0642§0019,4
tc0547§0002,0
tc0787§0014,4
tc0761§0012,3
tc0287§0001,0
tc0544§0015,4
tc0707§0004,1
tc0828§0012,4
tc0189§0016,4
tc0545§0014,4
tc0193§0012,3
tc0802§0011,3
tc0697§0010,3
tc0262§0008,2
tc0068§0008,2
tc0304§0005,3
tc0720§0005,2
tc0056§0000,0
tc0226§0003,0
tc0708§0013,4
tc0225§0014,3
tc0295§0014,4
tc0224§0007,1
tc0728§0006,2
tc0704§0000,0
tc0585§0006,1
tc0828§0008,2
tc0330§0012,3
tc0327§0002,0
tc0320§0003,1
tc0538§0002,0
tc0510§0007,2
tc0581§0007,2
tc0595§0006,2
tc0068§0013,3
tc0199§0010,2
tc0581§0004,1
tc0827§0013,4
tc0666§0016,4
tc0336§0002,1
tc0194§0013,3
tc0299§0004,2
tc0125§0008,2
tc0543§0003,0
tc0094§0010,2
tc0436§0009,2
tc0091§0010,3
tc0547§0009,2
tc0176§0014,4
tc0852§0001,0
tc0116§0013,4
tc0712§0010,3
tc0545§0010,3
tc0723§0003,2
tc0168§0001,0
tc0790§0012,4
tc0335§0008,2
tc0190§0013,4
tc0675§0013,4
tc0347§0001,0
tc0859§0003,1
tc0236§0015,4
tc0542§0006,2
tc0871§0008,2
tc0876§0004,1
tc0644§0011,3
tc0684§0013,4
tc0194§0003,0
tc0244§0005,1
tc0870§0000,0
tc0320§0009,3
tc0217§0006,2
tc0873§0006,2
tc0182§0003,0
tc0389§0008,2
tc0113§0013,4
tc0173§0008,2
tc0169§0009,3
tc0574§0012,4
tc0037§0006,2
tc0252§0013,3
tc0445§0006,1
tc0549§0006,1
tc0480§0003,1
tc0347§0003,1
tc0855§0009,3
tc0582§0008,2
tc0856§0000,0
tc0106§0008,2
tc0085§0008,2
tc0217§0011,3
tc0648§0017,4
tc0102§0018,4
tc0425§0007,2
tc0730§0006,1
tc0621§0015,4
tc0509§0004,2
tc0118§0013,4
tc0403§0010,3
tc0307§0006,1
tc0329§0006,2
tc0638§0007,2
tc0215§0001,0
tc0688§0009,3
tc0732§0005,3
tc0729§0006,1
tc0335§0002,0
tc0675§0000,0
tc0730§0014,4
tc0606§0006,1
tc0547§0010,2
tc0761§0013,3
tc0281§0014,3
tc0720§0006,3
tc0398§0011,3
tc0356§0001,0
tc0040§0000,0
tc0295§0001,0
tc0054§0000,0
tc0697§0013,4
tc0570§0011,3
tc0735§0000,0
tc0799§0016,4
tc0243§0009,2
tc0570§0002,0
tc0755§0012,3
tc0056§0009,3
tc0802§0013,4
tc0236§0008,2
tc0602§0010,2
tc0447§0006,1
tc0366§0014,4
tc0658§0007,3
tc0202§0009,3
tc0802§0001,0
tc0188§0013,3
tc0280§0010,4
tc0328§0021,4
tc0731§0010,3
tc0201§0006,1
tc0282§0007,3
tc0007§0006,2
tc0760§0015,4
tc0037§0007,3
tc0448§0002,0
tc0650§0009,3
tc0574§0000,0
tc0876§0009,3
tc0700§0001,0
tc0204§0014,4
tc0559§0007,1
tc0795§0005,1
tc0730§0016,4
tc0863§0003,1
tc0280§0008,3
tc0094§0011,3
tc0712§0003,1
tc0036§0015,3
tc0395§0004,1
tc0642§0002,0
tc0192§0009,2
tc0790§0005,1
tc0523§0007,2
tc0444§0008,2
tc0244§0007,2
tc0068§0004,1
tc0860§0000,0
tc0487§0009,3
tc0553§0012,4
tc0738§0004,1
tc0518§0012,3
tc0539§0008,2
tc0598§0017,3
tc0318§0011,3
tc0528§0007,3
tc0636§0004,1
tc0405§0014,4
tc0238§0009,2
tc0304§0002,1
tc0759§0001,0
tc0451§0004,2
tc0786§0002,0
tc0649§0005,1
tc0607§0006,2
tc0625§0006,1
tc0392§0007,2
tc0567§0015,4
tc0784§0009,3
tc0538§0011,3
tc0484§0002,0
tc0846§0000,0
tc0242§0011,3
tc0793§0010,3
tc0800§0003,1
tc0243§0005,1
tc0064§0003,1
tc0402§0013,4
tc0225§0001,0
tc0483§0001,0
tc0547§0015,3
tc0199§0001,0
tc0196§0008,2
tc0707§0008,2
tc0530§0000,0
tc0826§0010,3
tc0787§0002,0
tc0528§0000,0
tc0827§0007,2
tc0126§0005,2
tc0758§0000,0
tc0686§0002,0
tc0402§0010,3
tc0260§0022,3
tc0260§0005,0
tc0102§0014,3
tc0196§0004,1
tc0323§0013,4
tc0179§0014,4
tc0307§0002,0
tc0518§0013,3
tc0519§0010,4
tc0183§0011,3
tc0543§0015,4
tc0057§0011,4
tc0848§0013,4
tc0665§0008,4
tc0545§0012,3
tc0249§0015,4
tc0669§0021,4
tc0107§0012,3
tc0708§0012,4
tc0306§0009,2
tc0228§0003,0
tc0198§0010,2
tc0215§0012,3
tc0112§0000,0
tc0054§0001,0
tc0435§0001,0
tc0185§0014,4
tc0198§0007,2
tc0648§0007,1
tc0715§0000,0
tc0127§0012,4
tc0685§0006,2
tc0203§0001,0
tc0366§0011,3
tc0715§0002,0
tc0751§0002,0
tc0194§0010,2
tc0391§0010,2
tc0217§0000,0
tc0595§0002,0
tc0329§0005,1
tc0445§0003,0
tc0113§0007,2
tc0713§0002,0
tc0102§0006,1
tc0861§0010,3
tc0184§0011,3
tc0694§0001,0
tc0855§0011,4
tc0482§0013,4
tc0610§0004,1
tc0650§0014,4
tc0799§0014,3
tc0643§0005,1
tc0842§0007,2
tc0214§0013,3
tc0704§0011,3
tc0543§0006,1
tc0861§0003,1
tc0873§0005,2
tc0098§0007,3
tc0262§0005,1
tc0545§0003,0
tc0793§0001,0
tc0199§0014,4
tc0001§0007,2
tc0280§0006,2
tc0234§0006,1
tc0864§0013,4
tc0330§0011,3
tc0665§0001,0
tc0401§0013,4
tc0716§0003,1
tc0365§0000,0
tc0642§0015,3
tc0850§0010,3
tc0836§0002,0
tc0327§0006,1
tc0195§0003,1
tc0168§0011,3
tc0306§0008,2
tc0724§0010,4
tc0200§0014,4
tc0544§0014,4
tc0694§0009,3
tc0505§0005,2
tc0451§0008,4
tc0666§0001,0
tc0075§0012,3
tc0335§0016,4
tc0091§0005,1
tc0662§0012,4
tc0754§0000,0
tc0215§0009,2
tc0107§0015,4
tc0757§0003,0
tc0541§0012,4
tc0760§0009,2
tc0684§0002,0
tc0402§0009,3
tc0685§0011,3
tc0794§0002,0
tc0369§0000,0
tc0094§0012,3
tc0478§0008,2
tc0791§0005,1
tc0064§0002,0
tc0200§0013,4
tc0782§0003,1
tc0114§0007,2
tc0391§0008,2
tc0684§0012,4
tc0826§0006,2
tc0123§0010,3
tc0209§0000,0
tc0057§0007,2
tc0718§0011,3
tc0221§0014,4
tc0281§0007,1
tc0070§0014,4
tc0482§0008,2
tc0730§0010,2
tc0839§0000,0
tc0854§0000,0
tc0402§0001,0
tc0523§0013,4
tc0118§0005,1
tc0638§0010,3
tc0535§0014,4
tc0229§0014,3
tc0278§0004,1
tc0797§0002,0
tc0255§0007,3
tc0848§0001,0
tc0057§0006,2
tc0604§0014,4
tc0484§0009,3
tc0854§0003,1
tc0094§0013,3
tc0793§0004,1
tc0782§0008,3
tc0486§0005,1
tc0528§0006,2
tc0479§0017,4
tc0112§0001,0
tc0732§0001,0
tc0372§0005,1
tc0255§0004,2
tc0689§0004,1
tc0001§0009,3
tc0252§0016,4
tc0229§0004,1
tc0362§0013,4
tc0219§0009,2
tc0318§0000,0
tc0826§0004,1
tc0549§0021,4
tc0551§0012,4
tc0126§0010,4
tc0559§0017,4
tc0180§0003,1
tc0731§0000,0
tc0202§0000,0
tc0563§0002,0
tc0094§0009,2
tc0559§0006,1
tc0238§0000,0
tc0539§0005,1
tc0485§0008,2
tc0405§0000,0
tc0157§0002,0
tc0827§0000,0
tc0608§0000,0
tc0112§0003,1
tc0792§0004,1
tc0438§0008,2
tc0112§0012,4
tc0518§0001,0
tc0576§0013,3
tc0119§0002,1
tc0080§0008,2
tc0098§0000,0
tc0106§0000,0
tc0860§0007,2
tc0795§0009,2
tc0112§0013,4
tc0249§0005,1
tc0175§0001,0
tc0200§0006,1
tc0610§0003,0
tc0823§0003,1
tc0585§0015,3
tc0876§0001,0
tc0238§0008,2
tc0122§0003,1
tc0637§0006,2
tc0690§0010,4
tc0085§0007,2
tc0789§0015,4
tc0704§0001,0
tc0842§0002,0
tc0782§0002,0
tc0182§0004,1
tc0246§0002,0
tc0194§0005,1
tc0605§0006,1
tc0193§0003,0
tc0541§0006,2
tc0222§0000,0
tc0637§0009,3
tc0221§0008,2
tc0313§0009,3
tc0226§0000,0
tc0111§0011,2
tc0694§0012,4
tc0479§0012,3
tc0647§0000,0
tc0176§0000,0
tc0161§0011,3
tc0625§0009,2
tc0328§0000,0
tc0794§0009,2
tc0074§0013,4
tc0760§0003,0
tc0245§0006,2
tc0755§0007,2
tc0781§0007,2
tc0482§0000,0
tc0596§0002,1
tc0118§0012,4
tc0639§0007,2
tc0323§0010,3
tc0447§0009,2
tc0562§0012,3
tc0789§0001,0
tc0483§0008,2
tc0578§0009,2
tc0190§0009,2
tc0662§0005,1
tc0849§0007,3
tc0639§0010,3
tc0234§0017,4
tc0728§0004,1
tc0295§0002,0
tc0110§0000,0
tc0347§0010,3
tc0295§0005,1
tc0636§0007,2
tc0248§0012,4
tc0281§0004,1
tc0248§0003,1
tc0602§0009,2
tc0792§0002,0
tc0074§0015,4
tc0399§0014,4
tc0317§0000,0
tc0390§0013,4
tc0438§0000,0
tc0323§0006,2
tc0167§0008,4
tc0657§0007,3
tc0563§0008,2
tc0259§0002,0
tc0539§0007,2
tc0549§0020,4
tc0536§0009,4
tc0662§0008,3
tc0419§0010,4
tc0716§0014,4
tc0596§0001,0
tc0520§0012,4
tc0510§0004,1
tc0713§0012,3
tc0056§0013,4
tc0182§0006,1
tc0085§0001,0
tc0317§0012,4
tc0124§0004,1
tc0322§0002,0
tc0080§0012,3
tc0336§0005,3
tc0795§0001,0
tc0348§0006,2
tc0704§0012,3
tc0396§0015,4
tc0602§0012,3
tc0711§0008,2
tc0322§0007,2
tc0751§0001,0
tc0259§0007,2
tc0219§0010,2
tc0364§0009,2
tc0710§0012,3
tc0448§0009,2
tc0080§0011,3
tc0563§0007,1
tc0270§0008,2
tc0838§0005,1
tc0224§0010,2
tc0754§0009,2
tc0628§0011,2
tc0391§0015,4
tc0313§0007,2
tc0319§0012,3
tc0687§0008,3
tc0485§0012,4
tc0242§0001,0
tc0225§0000,0
tc0200§0004,1
tc0434§0004,1
tc0393§0013,4
tc0306§0003,0
tc0401§0014,4
tc0802§0008,2
tc0578§0008,1
tc0208§0004,1
tc0270§0014,4
tc0641§0005,1
tc0363§0005,2
tc0582§0017,4
tc0080§0002,0
tc0760§0013,4
tc0824§0002,1
tc0836§0012,3
tc0792§0008,2
tc0105§0001,0
tc0668§0002,0
tc0687§0009,3
tc0248§0002,0
tc0797§0012,3
tc0074§0014,4
tc0266§0019,4
tc0125§0005,1
tc0639§0002,0
tc0781§0009,2
tc0184§0007,2
tc0322§0010,3
tc0608§0006,1
tc0064§0013,4
tc0262§0010,2
tc0621§0006,1
tc0503§0007,2
tc0570§0015,4
tc0502§0004,1
tc0608§0002,0
tc0124§0008,3
tc0860§0002,0
tc0518§0015,4
tc0203§0002,0
tc0249§0014,4
tc0570§0003,0
tc0636§0006,2
tc0838§0003,1
tc0398§0000,0
tc0606§0000,0
tc0398§0007,2
tc0800§0004,1
tc0760§0012,3
tc0854§0010,4
tc0444§0007,2
tc0850§0005,1
tc0209§0003,0
tc0823§0010,3
tc0037§0005,2
tc0118§0011,3
tc0396§0006,1
tc0231§0003,0
tc0323§0002,0
tc0540§0003,1
tc0694§0005,1
tc0625§0000,0
tc0576§0012,3
tc0234§0000,0
tc0738§0006,1
tc0223§0006,1
tc0211§0014,3
tc0213§0001,0
tc0054§0006,1
tc0324§0009,2
tc0694§0002,0
tc0182§0013,4
tc0871§0004,1
tc0161§0003,0
tc0847§0005,3
tc0436§0006,1
tc0228§0002,0
tc0278§0008,2
tc0758§0005,1
tc0158§0008,2
tc0444§0004,1
tc0068§0001,0
tc0607§0009,4
tc0185§0004,1
tc0348§0005,1
tc0316§0000,0
tc0729§0015,4
tc0214§0001,0
tc0570§0010,3
tc0221§0001,0
tc0203§0012,3
tc0496§0008,3
tc0119§0000,0
tc0486§0004,1
tc0180§0002,0
tc0391§0005,1
tc0127§0009,3
tc0168§0009,2
tc0189§0000,0
tc0198§0003,0
tc0189§0013,3
tc0220§0015,4
tc0328§0014,2
tc0227§0017,4
tc0751§0007,2
tc0595§0005,1
tc0204§0006,1
tc0054§0015,4
tc0738§0016,4
tc0715§0011,3
tc0751§0013,4
tc0545§0006,1
tc0529§0008,3
tc0636§0012,4
tc0116§0008,2
tc0201§0004,1
tc0786§0007,2
tc0664§0006,3
tc0628§0013,3
tc0793§0000,0
tc0316§0011,3
tc0282§0005,2
tc0190§0000,0
tc0221§0011,3
tc0209§0002,0
tc0518§0008,2
tc0824§0001,0
tc0578§0002,0
tc0112§0005,1
tc0584§0005,1
tc0110§0007,2
tc0800§0012,4
tc0812§0012,4
tc0392§0002,0
tc0608§0011,2
tc0549§0005,1
tc0649§0006,1
tc0607§0003,1
tc0040§0004,2
tc0328§0018,3
tc0740§0009,3
tc0636§0010,3
tc0857§0004,1
tc0117§0001,0
tc0190§0007,2
tc0598§0015,3
tc0790§0002,0
tc0738§0000,0
tc0068§0009,2
tc0827§0012,3
tc0598§0012,2
tc0252§0009,2
tc0543§0009,2
tc0200§0010,3
tc0496§0006,2
tc0716§0001,0
tc0233§0014,4
tc0123§0005,1
tc0372§0004,1
tc0158§0012,3
tc0871§0013,4
tc0347§0000,0
tc0365§0004,1
tc0188§0016,4
tc0582§0013,3
tc0366§0007,2
tc0114§0005,1
tc0034§0011,3
tc0612§0005,1
tc0295§0009,2
tc0864§0011,3
tc0204§0005,1
tc0646§0007,2
tc0175§0007,2
tc0211§0009,2
tc0464§0014,4
tc0547§0019,4
tc0863§0005,1
tc0362§0001,0
tc0324§0013,3
tc0786§0001,0
tc0757§0010,2
tc0201§0011,3
tc0335§0009,2
tc0124§0001,0
tc0313§0006,2
tc0611§0007,1
tc0839§0006,3
tc0395§0011,2
tc0198§0002,0
tc0307§0008,2
tc0585§0012,3
tc0007§0010,3
tc0606§0011,3
tc0248§0011,3
tc0313§0004,1
tc0256§0010,4
tc0658§0004,1
tc0509§0002,1
tc0278§0003,0
tc0246§0001,0
tc0574§0014,4
tc0226§0011,3
tc0317§0013,4
tc0188§0009,2
tc0085§0000,0
tc0122§0002,0
tc0364§0008,2
tc0787§0013,4
tc0445§0000,0
tc0191§0009,2
tc0799§0018,4
tc0553§0011,3
tc0665§0004,2
tc0192§0000,0
tc0075§0011,3
tc0606§0016,4
tc0563§0016,4
tc0791§0013,3
tc0482§0007,2
tc0684§0006,2
tc0781§0014,4
tc0096§0008,2
tc0059§0003,1
tc0611§0010,2
tc0232§0001,0
tc0390§0004,1
tc0782§0006,2
tc0755§0014,4
tc0231§0012,3
tc0872§0004,2
tc0168§0015,4
tc0846§0004,1
tc0478§0001,0
tc0324§0000,0
tc0523§0005,1
tc0229§0009,2
tc0636§0011,3
tc0330§0008,2
tc0801§0001,0
tc0438§0005,1
tc0335§0010,2
tc0404§0003,0
tc0041§0013,4
tc0646§0010,3
tc0871§0012,3
tc0485§0011,3
tc0535§0005,1
tc0482§0010,3
tc0233§0005,1
tc0225§0016,4
tc0523§0001,0
tc0451§0000,0
tc0110§0004,1
tc0196§0010,3
tc0399§0004,1
tc0730§0015,4
tc0797§0010,2
tc0848§0008,2
tc0542§0010,3
tc0481§0006,1
tc0581§0011,3
tc0481§0007,2
tc0828§0003,1
tc0036§0009,2
tc0399§0005,1
tc0323§0005,1
tc0761§0016,4
tc0707§0006,2
tc0242§0010,3
tc0541§0000,0
tc0056§0002,0
tc0786§0009,3
tc0324§0010,2
tc0754§0013,4
tc0503§0001,0
tc0798§0005,1
tc0214§0005,1
tc0576§0000,0
tc0402§0006,2
tc0086§0001,0
tc0757§0001,0
tc0637§0007,2
tc0740§0005,1
tc0200§0000,0
tc0161§0006,1
tc0395§0005,1
tc0598§0021,4
tc0232§0006,1
tc0669§0020,4
tc0173§0010,2
tc0112§0011,3
tc0559§0015,3
tc0401§0005,1
tc0057§0003,1
tc0070§0011,3
tc0812§0005,1
tc0194§0012,3
tc0448§0004,1
tc0419§0008,3
tc0685§0007,2
tc0762§0011,3
tc0203§0000,0
tc0576§0003,0
tc0792§0000,0
tc0189§0009,2
tc0372§0000,0
tc0752§0014,4
tc0788§0011,3
tc0700§0011,3
tc0218§0004,1
tc0313§0002,0
tc0064§0006,2
tc0752§0003,0
tc0364§0001,0
tc0278§0002,0
tc0642§0013,3
tc0545§0009,2
tc0840§0004,1
tc0840§0006,2
tc0728§0009,3
tc0192§0001,0
tc0208§0012,3
tc0740§0002,0
tc0735§0009,2
tc0168§0002,0
tc0755§0010,3
tc0689§0008,2
tc0280§0009,3
tc0365§0003,1
tc0511§0004,1
tc0270§0006,1
tc0876§0006,2
tc0799§0004,1
tc0547§0000,0
tc0036§0002,0
tc0195§0000,0
tc0223§0004,1
tc0218§0010,2
tc0053§0012,3
tc0605§0008,2
tc0436§0013,3
tc0304§0000,0
tc0085§0013,4
tc0536§0008,4
tc0799§0017,4
tc0848§0002,0
tc0483§0002,0
tc0074§0010,3
tc0218§0000,0
tc0327§0012,3
tc0647§0015,4
tc0124§0003,1
tc0598§0014,3
tc0313§0000,0
tc0319§0009,2
tc0369§0007,3
tc0502§0011,4
tc0072§0005,3
tc0367§0001,0
tc0252§0007,1
tc0864§0010,3
tc0322§0001,0
tc0117§0003,1
tc0366§0010,3
tc0625§0012,3
tc0759§0012,4
tc0715§0014,4
tc0195§0004,1
tc0740§0008,2
tc0397§0013,3
tc0851§0004,2
tc0438§0012,3
tc0348§0002,0
tc0562§0017,4
tc0328§0003,0
tc0391§0011,3
tc0329§0004,1
tc0728§0011,3
tc0547§0005,1
tc0478§0006,1
tc0262§0013,3
tc0735§0007,1
tc0444§0010,3
tc0784§0010,4
tc0610§0001,0
tc0669§0016,3
tc0266§0012,3
tc0874§0013,4
tc0857§0007,2
tc0106§0013,4
tc0335§0017,4
tc0621§0014,4
tc0179§0000,0
tc0127§0006,2
tc0801§0000,0
tc0710§0001,0
tc0217§0001,0
tc0188§0004,1
tc0053§0016,4
tc0611§0001,0
tc0260§0016,2
tc0260§0024,4
tc0752§0013,3
tc0872§0003,1
tc0320§0010,3
tc0628§0018,4
tc0231§0015,4
tc0559§0018,4
tc0196§0014,4
tc0281§0002,0
tc0398§0009,2
tc0824§0008,4
tc0198§0009,2
tc0784§0002,0
tc0425§0002,0
tc0070§0006,1
tc0401§0006,2
tc0876§0010,3
tc0846§0009,2
tc0484§0008,2
tc0259§0001,0
tc0317§0002,0
tc0637§0012,4
tc0260§0020,3
tc0646§0005,1
tc0396§0003,0
tc0700§0014,4
tc0034§0001,0
tc0825§0007,2
tc0801§0009,3
tc0218§0013,3
tc0712§0011,3
tc0226§0007,2
tc0613§0007,3
tc0697§0014,4
tc0871§0005,1
tc0482§0002,0
tc0103§0005,1
tc0218§0008,2
tc0805§0005,3
tc0686§0009,2
tc0246§0012,3
tc0685§0014,4
tc0729§0010,3
tc0248§0004,1
tc0085§0003,1
tc0192§0017,4
tc0794§0006,1
tc0324§0004,1
tc0185§0001,0
tc0797§0005,1
tc0399§0002,0
tc0435§0004,1
tc0219§0012,3
tc0436§0008,1
tc0425§0013,4
tc0091§0000,0
tc0168§0005,1
tc0528§0009,4
tc0306§0007,1
tc0842§0009,3
tc0348§0001,0
tc0485§0001,0
tc0290§0006,3
tc0195§0007,2
tc0074§0009,2
tc0419§0003,1
tc0191§0014,4
tc0238§0001,0
tc0610§0009,2
tc0075§0006,1
tc0538§0005,1
tc0628§0009,2
tc0036§0007,1
tc0851§0008,4
tc0243§0002,0
tc0229§0017,4
tc0850§0004,1
tc0549§0011,2
tc0650§0012,4
tc0356§0005,2
tc0537§0006,2
tc0584§0001,0
tc0484§0001,0
tc0112§0002,0
tc0582§0006,1
tc0260§0021,3
tc0404§0009,2
tc0496§0010,3
tc0313§0012,4
tc0639§0005,1
tc0793§0008,2
tc0330§0016,4
tc0057§0010,3
tc0362§0008,2
tc0265§0014,4
tc0829§0001,0
tc0761§0001,0
tc0846§0010,3
tc0236§0012,3
tc0854§0002,0
