"ne0013" "ne0014" "ne0016" "ne0020" "ne0022" "ne0045" "ne0048" "ne0054" "ne0055" "ne0065" "ne0115" "ne0237" "ne0248" "ne0305"
"capaz" 0.00479271507308891 0.00892817284942636 0.00524603924037352 0 0 0.00679024920214572 0 0 0 0.00732107297645543 0.0126786099172087 0.00967648292100765 0.00943722671364308 0.00463687474642091
"celos" 0.0191708602923556 0.0267845185482791 0.010492078480747 0 0 0.0271609968085829 0.0155560308787213 0.00425459496255956 0.00240639137549331 0 0.00126786099172087 0.00161274715350127 0.00471861335682154 0.00463687474642091
"ciego" 0.00479271507308891 0 0.00524603924037352 0.00455207574654042 0.0203078672677795 0.00679024920214572 0 0.00638189244383935 0.0120319568774666 0.00585685838116434 0 0.00161274715350127 0.0188744534272862 0.00231843737321046
"condesa" 0.00958543014617781 0.00446408642471318 0 0 0.0324925876284473 0 0 0 0 0 0.0038035829751626 0.00967648292100765 0.0204473245462267 0.00347765605981568
"contemplaba" 0 0 0.010492078480747 0 0.00812314690711182 0.0203707476064372 0.0175005347385615 0.00212729748127978 0.00962556550197324 0.00732107297645543 0.00253572198344174 0.0064509886140051 0 0.00463687474642091
"coro" 0.00958543014617781 0.0312486049729923 0.010492078480747 0.0182083029861617 0.0203078672677795 0.00679024920214572 0.00388900771968032 0.00212729748127978 0.00240639137549331 0.00439264378587326 0.0038035829751626 0 0.00471861335682154 0.00231843737321046
"cuadros" 0.00479271507308891 0.00892817284942636 0.0209841569614941 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00388900771968032 0 0 0.00732107297645543 0.00507144396688347 0 0.0125829689515241 0.0081145308062366
"dejaban" 0 0.0178563456988527 0.0157381177211206 0.00455207574654042 0.00812314690711182 0 0.00583351157952048 0.0106364874063989 0.00240639137549331 0.00732107297645543 0.0038035829751626 0.00161274715350127 0.00157287111894051 0.0081145308062366
"desgracia" 0.00958543014617781 0.00892817284942636 0.0314762354422411 0.00910415149308084 0.00812314690711182 0.0203707476064372 0.00777801543936065 0.00425459496255956 0.0120319568774666 0.00146421459529109 0.00126786099172087 0 0.00157287111894051 0.00579609343302614
"diablo" 0.00958543014617781 0.0133922592741395 0.0157381177211206 0.00455207574654042 0.00406157345355591 0 0.00583351157952048 0 0 0.00146421459529109 0.00126786099172087 0.0145147243815115 0.00629148447576206 0.00927374949284182
"dices" 0.0143781452192667 0.00446408642471318 0.00524603924037352 0.0182083029861617 0.00812314690711182 0.0203707476064372 0.0194450385984016 0.00850918992511913 0.00481278275098662 0.00732107297645543 0 0 0.00157287111894051 0
"dirección" 0 0 0 0 0.00406157345355591 0 0 0 0 0.00439264378587326 0.0126786099172087 0.0129019772280102 0.0110100978325836 0.0081145308062366
"dorada" 0.0191708602923556 0.00892817284942636 0.010492078480747 0.0136562272396213 0.00812314690711182 0.0135804984042914 0.0252785501779221 0.00212729748127978 0.00481278275098662 0.00146421459529109 0 0.00161274715350127 0.00314574223788103 0.00115921868660523
"eh" 0 0 0 0 0 0 0 0 0 0.0351411502869861 0 0.0064509886140051 0.00314574223788103 0.00695531211963137
"enormes" 0 0.00446408642471318 0 0 0 0 0.00972251929920081 0.00425459496255956 0.00962556550197324 0.00146421459529109 0.00253572198344174 0.00806373576750637 0.00314574223788103 0.0162290616124732
"escrito" 0 0.00446408642471318 0.00524603924037352 0 0.00812314690711182 0 0.011667023159041 0.00425459496255956 0.00721917412647993 0.00439264378587326 0.0114107489254878 0.00483824146050382 0.00471861335682154 0.00347765605981568
"estuve" 0.0143781452192667 0.0133922592741395 0 0 0 0 0 0.00212729748127978 0 0.0102495021670376 0 0.0225784601490178 0.00471861335682154 0.00579609343302614
"excelencia" 0 0 0.136397020249711 0 0 0 0 0 0 0 0.00633930495860434 0.00161274715350127 0 0.00463687474642091
"extranjeros" 0 0 0 0 0 0 0.00194450385984016 0 0.0168447396284532 0.00439264378587326 0.0126786099172087 0.00967648292100765 0.00943722671364308 0.00347765605981568
"gris" 0 0.00446408642471318 0 0.00455207574654042 0.00406157345355591 0 0.00388900771968032 0 0 0.0102495021670376 0.00126786099172087 0.00161274715350127 0.0110100978325836 0.0173882802990784
"gritando" 0.00958543014617781 0.00892817284942636 0.00524603924037352 0.00910415149308084 0.00406157345355591 0 0.00777801543936065 0.00425459496255956 0.0168447396284532 0.0117137167623287 0.00760716595032521 0 0.00157287111894051 0
"haga" 0.00958543014617781 0 0.00524603924037352 0.00455207574654042 0.0162462938142236 0.00679024920214572 0 0 0.00481278275098662 0.0161063605482019 0.00253572198344174 0.00161274715350127 0.00786435559470257 0.00695531211963137
"hierbas" 0 0 0 0 0 0.0135804984042914 0.0136115270188811 0.019145677331518 0.00240639137549331 0.00439264378587326 0.00126786099172087 0.00806373576750637 0.00157287111894051 0.0081145308062366
"historias" 0.0287562904385334 0.00446408642471318 0.010492078480747 0.00455207574654042 0.0121847203606677 0 0.00388900771968032 0 0.00240639137549331 0.00585685838116434 0.00126786099172087 0.0064509886140051 0.0110100978325836 0.00463687474642091
"ladrones" 0.00479271507308891 0.00446408642471318 0 0.031864530225783 0 0 0 0 0.00481278275098662 0.0131779313576198 0.00507144396688347 0.00322549430700255 0.00943722671364308 0.00463687474642091
"lecho" 0.0191708602923556 0.00892817284942636 0.0367222746826146 0 0.00406157345355591 0 0.00388900771968032 0.0276548672566372 0.00962556550197324 0.00292842919058217 0 0 0.00157287111894051 0
"león" 0 0.00446408642471318 0 0.0136562272396213 0.00812314690711182 0 0.00194450385984016 0.00850918992511913 0.00240639137549331 0.00146421459529109 0.0139464709089295 0.0064509886140051 0.00314574223788103 0.00695531211963137
"llamas" 0.00958543014617781 0.00892817284942636 0.00524603924037352 0.0136562272396213 0.0121847203606677 0.00679024920214572 0.011667023159041 0.00425459496255956 0.00240639137549331 0.00585685838116434 0.00253572198344174 0.00322549430700255 0.00314574223788103 0.00579609343302614
"lleva" 0.00958543014617781 0.00446408642471318 0.00524603924037352 0.00455207574654042 0.0162462938142236 0 0.00583351157952048 0.00638189244383935 0.00240639137549331 0.00585685838116434 0.00126786099172087 0.00806373576750637 0.0110100978325836 0.00347765605981568
"madera" 0.00479271507308891 0 0 0.00455207574654042 0.00812314690711182 0 0.00194450385984016 0.00638189244383935 0 0.0146421459529109 0.0038035829751626 0.0129019772280102 0.00157287111894051 0.00695531211963137
"malaspina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0417318727177882
"miseria" 0 0 0 0.00910415149308084 0.00406157345355591 0 0 0.00638189244383935 0.00721917412647993 0.00732107297645543 0.0038035829751626 0.00322549430700255 0.0157287111894051 0.0081145308062366
"muerta" 0.0287562904385334 0 0.010492078480747 0 0.00406157345355591 0.0135804984042914 0.011667023159041 0.00212729748127978 0.00481278275098662 0.0117137167623287 0.00126786099172087 0.00483824146050382 0.00471861335682154 0.00115921868660523
"ocurrió" 0 0 0.00524603924037352 0 0 0 0.00194450385984016 0 0 0.00878528757174652 0.0177500538840921 0.00967648292100765 0.00471861335682154 0.00579609343302614
"piernas" 0 0 0.00524603924037352 0 0.00812314690711182 0 0.00972251929920081 0.00425459496255956 0.0192511310039465 0.00292842919058217 0.00126786099172087 0.00322549430700255 0.00471861335682154 0.0115921868660523
"producía" 0 0 0.00524603924037352 0 0.00406157345355591 0.00679024920214572 0.00777801543936065 0 0.00240639137549331 0.00585685838116434 0.00253572198344174 0.00322549430700255 0.00471861335682154 0.0197067176722889
"provincia" 0 0 0 0 0 0.00679024920214572 0 0 0.00721917412647993 0 0.0228214978509756 0.0064509886140051 0.0141558400704646 0.00115921868660523
"salimos" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0 0.00406157345355591 0.00679024920214572 0 0 0.00240639137549331 0.00146421459529109 0.00253572198344174 0.0274167016095217 0 0.0115921868660523
"sargento" 0 0 0 0 0.00812314690711182 0 0 0 0 0.00585685838116434 0.0304286638013008 0.00161274715350127 0.00629148447576206 0.00115921868660523
"teresa" 0 0 0 0 0 0 0.060279619655045 0 0 0.00146421459529109 0.00253572198344174 0.00161274715350127 0 0.00115921868660523
"trabajaba" 0 0 0 0 0 0 0.00583351157952048 0 0 0.0190347897387841 0.0126786099172087 0.00161274715350127 0.00314574223788103 0.0081145308062366
"traje" 0 0.0133922592741395 0 0 0 0.0135804984042914 0.00388900771968032 0 0 0.00732107297645543 0.00507144396688347 0.0064509886140051 0.0125829689515241 0.00927374949284182
"volvían" 0.0383417205847112 0.00446408642471318 0.0209841569614941 0.0182083029861617 0 0 0 0.00425459496255956 0.0168447396284532 0.00292842919058217 0.00126786099172087 0.00806373576750637 0.00157287111894051 0.00115921868660523
"advirtió" 0 0.00446408642471318 0.010492078480747 0.0136562272396213 0.0121847203606677 0 0.00777801543936065 0.00425459496255956 0.00481278275098662 0.00732107297645543 0.0101428879337669 0.00322549430700255 0.00314574223788103 0.00115921868660523
"alemán" 0 0 0 0 0 0 0.00194450385984016 0 0 0.00292842919058217 0.0038035829751626 0.0209657129955166 0.00471861335682154 0.015069842925868
"aliento" 0 0.0223204321235659 0.0262301962018676 0 0.0162462938142236 0.0135804984042914 0.0136115270188811 0.00425459496255956 0.0144383482529599 0.00146421459529109 0 0.00483824146050382 0 0
"amado" 0.0143781452192667 0.0133922592741395 0 0 0 0.0203707476064372 0.0175005347385615 0.0148910823689585 0.0168447396284532 0 0.00126786099172087 0 0.00157287111894051 0.00115921868660523
"andando" 0.00958543014617781 0.0133922592741395 0.00524603924037352 0.0136562272396213 0.00812314690711182 0.00679024920214572 0.00194450385984016 0 0.00481278275098662 0.0190347897387841 0.00253572198344174 0 0.00629148447576206 0.00115921868660523
"aroma" 0.0191708602923556 0 0.0314762354422411 0.0136562272396213 0.00812314690711182 0.0203707476064372 0.00777801543936065 0.00850918992511913 0.0168447396284532 0 0 0 0.00157287111894051 0.00115921868660523
"bajar" 0.00479271507308891 0.00446408642471318 0 0.00910415149308084 0.00812314690711182 0.00679024920214572 0.00972251929920081 0.00425459496255956 0.00481278275098662 0.00146421459529109 0.0038035829751626 0.0161274715350127 0.00314574223788103 0.00347765605981568
"bote" 0 0.00446408642471318 0 0 0 0 0 0 0 0.00292842919058217 0.0038035829751626 0.0338676902235268 0 0.00927374949284182
"brillaban" 0.0239635753654445 0.00446408642471318 0.010492078480747 0.00910415149308084 0.00406157345355591 0 0.00194450385984016 0.00638189244383935 0 0.00585685838116434 0.00253572198344174 0.00161274715350127 0.00943722671364308 0.0081145308062366
"buscó" 0.00479271507308891 0 0.00524603924037352 0.0136562272396213 0 0.0339512460107286 0.011667023159041 0.0127637848876787 0.0144383482529599 0.00439264378587326 0 0.00322549430700255 0.00314574223788103 0
"comprender" 0.00479271507308891 0.0133922592741395 0.00524603924037352 0.00910415149308084 0.00812314690711182 0 0.00194450385984016 0 0 0.0117137167623287 0.0038035829751626 0.00322549430700255 0.00786435559470257 0.0081145308062366
"cuales" 0.00479271507308891 0 0 0 0.00812314690711182 0 0 0.00425459496255956 0 0.0131779313576198 0.00887502694204607 0.0112892300745089 0.00157287111894051 0.00695531211963137
"cualquiera" 0.00479271507308891 0.00446408642471318 0 0 0 0 0 0 0.00481278275098662 0.0146421459529109 0.0038035829751626 0.0064509886140051 0.0141558400704646 0.00579609343302614
"darle" 0 0.00446408642471318 0 0 0.0162462938142236 0.0135804984042914 0.00388900771968032 0.00212729748127978 0 0.00585685838116434 0.0101428879337669 0.0064509886140051 0.00471861335682154 0.00695531211963137
"decidido" 0.00479271507308891 0.00446408642471318 0 0 0 0.00679024920214572 0.00194450385984016 0 0 0.00585685838116434 0.00507144396688347 0.0064509886140051 0.00157287111894051 0.0208659363588941
"desapareció" 0.00479271507308891 0.00892817284942636 0 0 0.00406157345355591 0.0203707476064372 0.00777801543936065 0.00638189244383935 0.00481278275098662 0.00439264378587326 0.00253572198344174 0.00806373576750637 0.00314574223788103 0.0081145308062366
"di" 0.0143781452192667 0.00446408642471318 0.010492078480747 0.00455207574654042 0.00406157345355591 0 0.00194450385984016 0.00638189244383935 0 0.00439264378587326 0.00253572198344174 0.0225784601490178 0 0.00463687474642091
"diego" 0 0.0267845185482791 0 0.00910415149308084 0.0690467487104504 0 0 0 0 0 0.00507144396688347 0.00161274715350127 0.00786435559470257 0
"dolores" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0 0.0121847203606677 0.0271609968085829 0.00194450385984016 0.00212729748127978 0.00481278275098662 0.00732107297645543 0.00253572198344174 0 0.0173015823083457 0.00347765605981568
"esperanza" 0.00479271507308891 0.0133922592741395 0.00524603924037352 0.0182083029861617 0.00406157345355591 0.00679024920214572 0.00972251929920081 0.00425459496255956 0 0 0.00507144396688347 0.0129019772280102 0.00471861335682154 0.00231843737321046
"estaría" 0.00479271507308891 0 0 0 0 0.0135804984042914 0.00388900771968032 0 0.00240639137549331 0.0131779313576198 0.0101428879337669 0.0064509886140051 0.00629148447576206 0.00463687474642091
"estatuas" 0.00958543014617781 0.00446408642471318 0.00524603924037352 0 0 0.00679024920214572 0.00194450385984016 0.0106364874063989 0.00240639137549331 0.00292842919058217 0.00126786099172087 0 0 0.0231843737321046
"estrella" 0 0 0 0 0 0 0.011667023159041 0.00212729748127978 0.0360958706323997 0.00146421459529109 0.00126786099172087 0.00806373576750637 0 0.00695531211963137
"extraña" 0.0143781452192667 0.0133922592741395 0.00524603924037352 0.00455207574654042 0.0162462938142236 0 0.00194450385984016 0 0.00240639137549331 0.00732107297645543 0.0038035829751626 0.00161274715350127 0.00471861335682154 0.0104329681794471
"formaban" 0.00479271507308891 0.00892817284942636 0.00524603924037352 0 0 0 0.00194450385984016 0 0.00240639137549331 0.00732107297645543 0.0101428879337669 0.0129019772280102 0.00157287111894051 0.0081145308062366
"fraile" 0 0.00892817284942636 0.00524603924037352 0.0136562272396213 0 0 0 0 0 0 0.0202857758675339 0.0161274715350127 0.00157287111894051 0.00231843737321046
"fuimos" 0.00479271507308891 0 0 0 0.00406157345355591 0 0 0.00212729748127978 0 0.00439264378587326 0 0.0241912073025191 0 0.0162290616124732
"guerrilleros" 0 0 0 0 0 0 0 0 0 0 0.0418394127267886 0.00161274715350127 0.00157287111894051 0
"interés" 0 0 0.00524603924037352 0.00455207574654042 0 0.00679024920214572 0 0 0 0.0146421459529109 0.00507144396688347 0.0064509886140051 0.00943722671364308 0.00927374949284182
"losas" 0.00958543014617781 0.00446408642471318 0.010492078480747 0.0136562272396213 0 0 0.00777801543936065 0.0212729748127978 0.0192511310039465 0 0 0.00322549430700255 0.00157287111894051 0.00231843737321046
"magnífico" 0.0239635753654445 0.00446408642471318 0 0.00455207574654042 0 0 0.00583351157952048 0.00425459496255956 0.00962556550197324 0.00146421459529109 0.00126786099172087 0.00322549430700255 0.0110100978325836 0.00927374949284182
"miguel" 0.0239635753654445 0 0.00524603924037352 0.00455207574654042 0.0162462938142236 0 0 0 0 0.00146421459529109 0.0215536368592548 0.00161274715350127 0.00471861335682154 0.00231843737321046
"mirándole" 0 0.00446408642471318 0.010492078480747 0 0.0284310141748914 0.0203707476064372 0.0194450385984016 0.0106364874063989 0.00962556550197324 0 0.00126786099172087 0.00161274715350127 0 0.00115921868660523
"moral" 0 0.00446408642471318 0 0.00455207574654042 0 0 0.00194450385984016 0 0 0.00878528757174652 0 0.00483824146050382 0.0220201956651672 0.0104329681794471
"murmullo" 0.0143781452192667 0.0267845185482791 0.0629524708844822 0.0136562272396213 0.00812314690711182 0.00679024920214572 0 0.00212729748127978 0.00240639137549331 0.00292842919058217 0.00126786099172087 0.00161274715350127 0 0.00231843737321046
"orgullo" 0.00958543014617781 0.00446408642471318 0.0367222746826146 0.00910415149308084 0.00812314690711182 0.0135804984042914 0.00194450385984016 0 0 0.00585685838116434 0.00253572198344174 0.00161274715350127 0.00471861335682154 0.00927374949284182
"parecido" 0 0 0.00524603924037352 0 0 0 0.00777801543936065 0 0.00240639137549331 0.00146421459529109 0.00633930495860434 0.00967648292100765 0.0204473245462267 0.00463687474642091
"partidarios" 0 0 0 0.00910415149308084 0.0243694407213354 0 0 0 0.00721917412647993 0.00585685838116434 0.0101428879337669 0.0129019772280102 0.00629148447576206 0
"pasan" 0 0.00446408642471318 0 0.00455207574654042 0 0.0135804984042914 0.00388900771968032 0.0212729748127978 0.00962556550197324 0.00878528757174652 0 0.00161274715350127 0.00314574223788103 0.00695531211963137
"placer" 0.00958543014617781 0.0223204321235659 0.00524603924037352 0.00455207574654042 0 0.00679024920214572 0.011667023159041 0.00850918992511913 0.00481278275098662 0.00439264378587326 0 0.00483824146050382 0.00157287111894051 0.00695531211963137
"rumbo" 0 0.00446408642471318 0 0.00455207574654042 0 0 0 0.00425459496255956 0.00240639137549331 0 0.00253572198344174 0.0338676902235268 0 0.0081145308062366
"santiago" 0.00958543014617781 0.00446408642471318 0 0.0182083029861617 0.00812314690711182 0 0 0.0234002722940776 0.00721917412647993 0.00146421459529109 0.00126786099172087 0.0145147243815115 0 0.00115921868660523
"seguro" 0.00479271507308891 0.00892817284942636 0.00524603924037352 0 0.0162462938142236 0 0.00388900771968032 0.00212729748127978 0 0.00878528757174652 0.0152143319006504 0.0064509886140051 0 0.00231843737321046
"solían" 0 0 0.00524603924037352 0.00910415149308084 0 0 0 0 0 0.00585685838116434 0.00126786099172087 0.0193529658420153 0 0.0173882802990784
"tendido" 0.00958543014617781 0.00446408642471318 0 0 0.00406157345355591 0 0.00583351157952048 0.0127637848876787 0.00962556550197324 0.00292842919058217 0.00253572198344174 0.0064509886140051 0.00314574223788103 0.00927374949284182
"única" 0.00479271507308891 0 0.00524603924037352 0.00910415149308084 0 0.00679024920214572 0.00777801543936065 0.00212729748127978 0.00962556550197324 0.00439264378587326 0.00507144396688347 0 0.0110100978325836 0.0081145308062366
"voluntarios" 0 0 0 0 0.121847203606677 0 0 0 0 0 0.00507144396688347 0 0.00157287111894051 0
"vuelve" 0 0.00446408642471318 0.00524603924037352 0 0.0284310141748914 0.0135804984042914 0.00583351157952048 0.00638189244383935 0.0216575223794398 0 0.00126786099172087 0.00483824146050382 0.00314574223788103 0.00347765605981568
"abuela" 0.00479271507308891 0.00446408642471318 0.010492078480747 0 0.0934161894317859 0 0 0 0 0 0.00126786099172087 0 0.00786435559470257 0.00115921868660523
"abundancia" 0 0 0 0 0 0.00679024920214572 0.00972251929920081 0.0170183798502383 0.0168447396284532 0 0.00126786099172087 0.00322549430700255 0.00314574223788103 0.00927374949284182
"acabó" 0.00958543014617781 0.00892817284942636 0.010492078480747 0 0.0203078672677795 0.00679024920214572 0.011667023159041 0.00212729748127978 0.00481278275098662 0.00439264378587326 0.00253572198344174 0.00161274715350127 0.00314574223788103 0.00579609343302614
"altas" 0.00958543014617781 0.00446408642471318 0 0.0136562272396213 0 0.00679024920214572 0.00777801543936065 0.00425459496255956 0 0.00585685838116434 0.00507144396688347 0.0064509886140051 0.00157287111894051 0.00927374949284182
"altura" 0 0.00446408642471318 0 0 0.00812314690711182 0.00679024920214572 0.00388900771968032 0 0 0.00585685838116434 0.00507144396688347 0.0064509886140051 0.00943722671364308 0.0115921868660523
"asuntos" 0 0 0 0.0136562272396213 0 0 0 0 0.00240639137549331 0.00292842919058217 0.0177500538840921 0.0064509886140051 0.00943722671364308 0.00463687474642091
"bigote" 0 0.00446408642471318 0.00524603924037352 0.00455207574654042 0 0.00679024920214572 0.00194450385984016 0 0 0.00439264378587326 0.00887502694204607 0.00161274715350127 0.0110100978325836 0.0127514055526575
"bizco" 0 0 0 0 0 0 0 0 0 0.0424622232634415 0.0038035829751626 0 0.00314574223788103 0
"campaña" 0 0 0 0.00910415149308084 0.00812314690711182 0 0 0 0 0.00292842919058217 0.019017914875813 0.0064509886140051 0.0125829689515241 0.00115921868660523
"cansado" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0 0 0.00679024920214572 0.00777801543936065 0.0170183798502383 0.00721917412647993 0.00439264378587326 0.00126786099172087 0.0064509886140051 0.00314574223788103 0.00579609343302614
"cantaba" 0.0191708602923556 0.0178563456988527 0.00524603924037352 0.00910415149308084 0.00406157345355591 0 0.00388900771968032 0 0.00481278275098662 0 0 0.00483824146050382 0.0110100978325836 0.00927374949284182
"chica" 0 0 0 0 0 0 0 0 0 0.00732107297645543 0 0.00483824146050382 0.0173015823083457 0.0173882802990784
"culto" 0.0143781452192667 0.00892817284942636 0.00524603924037352 0.00910415149308084 0 0 0.00194450385984016 0.00212729748127978 0.00962556550197324 0.00146421459529109 0.00126786099172087 0.00161274715350127 0.0141558400704646 0.00927374949284182
"dejaron" 0 0.00446408642471318 0 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00777801543936065 0.0106364874063989 0.00721917412647993 0.00439264378587326 0.00887502694204607 0.00483824146050382 0.00157287111894051 0.00463687474642091
"dormido" 0.0287562904385334 0.0133922592741395 0.0209841569614941 0.00455207574654042 0 0.00679024920214572 0.0155560308787213 0.00425459496255956 0.00721917412647993 0.00146421459529109 0.00253572198344174 0.00483824146050382 0 0
"dulces" 0 0 0 0 0 0.00679024920214572 0.0155560308787213 0.0170183798502383 0.0288766965059197 0 0 0.00483824146050382 0 0.00231843737321046
"echaron" 0 0 0.00524603924037352 0 0 0 0 0.00212729748127978 0 0.0190347897387841 0.00633930495860434 0.0112892300745089 0.00943722671364308 0.00115921868660523
"entraban" 0 0.0133922592741395 0 0.0182083029861617 0.00812314690711182 0 0.00388900771968032 0.00425459496255956 0.00721917412647993 0.00732107297645543 0.0038035829751626 0.0064509886140051 0.00471861335682154 0.00347765605981568
"estudiante" 0.00479271507308891 0 0 0 0.00406157345355591 0 0.00194450385984016 0 0 0.00878528757174652 0.00253572198344174 0 0.0204473245462267 0.0115921868660523
"falda" 0.0239635753654445 0.0223204321235659 0.010492078480747 0 0.00812314690711182 0 0.011667023159041 0.00212729748127978 0 0.0102495021670376 0 0.00322549430700255 0.00157287111894051 0.00347765605981568
"fray" 0 0.0848176420695505 0 0.0364166059723234 0 0 0 0 0 0 0.00253572198344174 0.00322549430700255 0 0.00347765605981568
"gamboa" 0 0 0 0 0 0 0 0 0 0 0.0393036907433469 0.00483824146050382 0 0
"herodías" 0 0 0 0 0 0 0 0.068073519400953 0.00481278275098662 0 0 0 0 0
"mediterráneo" 0 0 0 0 0 0 0 0.00425459496255956 0.00481278275098662 0 0.00126786099172087 0 0.00629148447576206 0.0289804671651307
"menor" 0 0 0 0 0.00406157345355591 0 0 0.00425459496255956 0 0.0117137167623287 0.00760716595032521 0.00161274715350127 0.00943722671364308 0.0115921868660523
"metió" 0 0 0 0 0.00812314690711182 0 0 0 0 0.0117137167623287 0.0139464709089295 0.00483824146050382 0.0110100978325836 0.00347765605981568
"moreno" 0 0.00892817284942636 0 0.00455207574654042 0.00406157345355591 0 0.00583351157952048 0.00212729748127978 0.00240639137549331 0 0.0126786099172087 0.00322549430700255 0.00943722671364308 0.0081145308062366
"paisano" 0 0 0 0 0.00406157345355591 0 0 0 0 0.0117137167623287 0.00760716595032521 0.0193529658420153 0.00943722671364308 0.00115921868660523
"pone" 0 0 0.00524603924037352 0.0136562272396213 0.0243694407213354 0 0.00194450385984016 0 0.00481278275098662 0.00732107297645543 0.00126786099172087 0.00322549430700255 0.0157287111894051 0.00347765605981568
"preguntaba" 0.00479271507308891 0 0 0 0 0.0135804984042914 0.00972251929920081 0.00425459496255956 0.00481278275098662 0.00732107297645543 0.0038035829751626 0.00322549430700255 0.00786435559470257 0.0081145308062366
"primeros" 0.00479271507308891 0.00446408642471318 0 0 0.0121847203606677 0 0.00972251929920081 0.00425459496255956 0.00721917412647993 0.00439264378587326 0.00760716595032521 0.00322549430700255 0.00629148447576206 0.00463687474642091
"produjo" 0 0.00446408642471318 0 0 0 0 0.00388900771968032 0.00212729748127978 0.00962556550197324 0.00732107297645543 0.0101428879337669 0.00483824146050382 0.0110100978325836 0.00347765605981568
"profunda" 0 0.0178563456988527 0.0314762354422411 0.00910415149308084 0 0.0135804984042914 0.00583351157952048 0.00425459496255956 0.00481278275098662 0.00439264378587326 0.00253572198344174 0 0.00314574223788103 0.00695531211963137
"pupilas" 0 0.00892817284942636 0.00524603924037352 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.011667023159041 0.0234002722940776 0.0192511310039465 0.00292842919058217 0 0 0 0.00115921868660523
"quedado" 0.00479271507308891 0 0.00524603924037352 0 0.00406157345355591 0 0.00388900771968032 0.00425459496255956 0.00240639137549331 0.0146421459529109 0.00507144396688347 0.00322549430700255 0.0125829689515241 0.00231843737321046
"querer" 0.0191708602923556 0 0.00524603924037352 0 0.00406157345355591 0 0.0136115270188811 0 0 0.00146421459529109 0.00253572198344174 0.00806373576750637 0.00786435559470257 0.00927374949284182
"quisieron" 0.00479271507308891 0 0 0 0.00406157345355591 0.0135804984042914 0.00388900771968032 0.0170183798502383 0.00481278275098662 0.00439264378587326 0.00253572198344174 0.00806373576750637 0.00471861335682154 0.00579609343302614
"respeto" 0.0287562904385334 0.00446408642471318 0.0209841569614941 0.00455207574654042 0.0243694407213354 0 0.00388900771968032 0 0 0.00439264378587326 0.00253572198344174 0.00322549430700255 0.00471861335682154 0.00463687474642091
"retiro" 0 0 0.0209841569614941 0.00455207574654042 0.00812314690711182 0 0.0311120617574426 0.00425459496255956 0.00721917412647993 0.00439264378587326 0.00126786099172087 0.00161274715350127 0 0.00115921868660523
"romano" 0 0 0.010492078480747 0 0 0 0 0.0319094622191967 0.0264703051304264 0.00146421459529109 0 0.00161274715350127 0.00471861335682154 0.00115921868660523
"seca" 0 0 0 0.00455207574654042 0.00812314690711182 0.0135804984042914 0.0155560308787213 0.00638189244383935 0.0144383482529599 0 0.00126786099172087 0.00483824146050382 0.0110100978325836 0.00115921868660523
"sensación" 0 0.00446408642471318 0 0.0182083029861617 0.0203078672677795 0.0203707476064372 0.0233340463180819 0.00638189244383935 0.00962556550197324 0 0.00126786099172087 0 0 0.00115921868660523
"situación" 0 0 0 0 0 0 0 0 0 0.00146421459529109 0.0266250808261382 0.0112892300745089 0.00629148447576206 0.00115921868660523
"teatro" 0 0 0 0 0 0 0.00194450385984016 0 0 0.0278200773105306 0.00253572198344174 0 0.00786435559470257 0.0081145308062366
"teniente" 0 0 0 0 0.044677307989115 0 0 0 0 0.00732107297645543 0.0164821928923713 0.00322549430700255 0.00314574223788103 0.00115921868660523
"terminar" 0.00479271507308891 0.00446408642471318 0.00524603924037352 0.00910415149308084 0.00812314690711182 0.00679024920214572 0 0 0 0.0102495021670376 0.00633930495860434 0.00322549430700255 0.00314574223788103 0.0115921868660523
"últimos" 0 0 0.0209841569614941 0.00455207574654042 0.00406157345355591 0.00679024920214572 0.00388900771968032 0.00425459496255956 0.00721917412647993 0.00878528757174652 0.00633930495860434 0.00161274715350127 0.00786435559470257 0.00347765605981568
"veremos" 0 0.00446408642471318 0 0 0.0203078672677795 0 0 0.00212729748127978 0.00240639137549331 0.0117137167623287 0 0.00322549430700255 0.0110100978325836 0.0104329681794471
"acercarse" 0 0.0178563456988527 0 0.00455207574654042 0.00812314690711182 0.00679024920214572 0.00583351157952048 0.00212729748127978 0 0.00439264378587326 0.00633930495860434 0.00967648292100765 0 0.0081145308062366
"antipas" 0 0 0 0 0 0 0 0.0638189244383935 0.00721917412647993 0 0 0 0 0
"ardiente" 0.00479271507308891 0.0267845185482791 0.0262301962018676 0 0.00812314690711182 0 0.00972251929920081 0.00212729748127978 0.0120319568774666 0 0.00126786099172087 0.00161274715350127 0 0.00695531211963137
"barradas" 0 0 0 0 0 0 0 0 0 0 0.0393036907433469 0.00322549430700255 0 0
"blancura" 0.00479271507308891 0 0.00524603924037352 0.00455207574654042 0 0.0203707476064372 0.0272230540377623 0.0106364874063989 0.0120319568774666 0 0 0.00161274715350127 0 0.00231843737321046
