 AEspina_bildungsroman_ne0149 Alarcon_bildungsroman_ne0175 Azana_bildungsroman_ne0180 Azorin_bildungsroman_ne0291 Baroja_bildungsroman_ne0063 Baroja_bildungsroman_ne0067 Baroja_bildungsroman_ne0068 Baroja_bildungsroman_ne0111 Baroja_bildungsroman_ne0116 Baroja_historical_ne0115 Baroja_historical_ne0117 Baroja_historical_ne0232 Baroja_historical_ne0239 Baroja_historical_ne0240 Baroja_historical_ne0246 Baroja_historical_ne0247 Baroja_historical_ne0248 Baroja_historical_ne0302 Bazan_bildungsroman_ne0075 Bazan_bildungsroman_ne0106 Bazan_historical_ne0107 BlascoIbanez_bildungsroman_ne0253 BlascoIbanez_bildungsroman_ne0256 BlascoIbanez_bildungsroman_ne0260 BlascoIbanez_bildungsroman_ne0327 BlascoIbanez_bildungsroman_ne0328 BlascoIbanez_historical_ne0165 BlascoIbanez_historical_ne0254 BlascoIbanez_historical_ne0264 BlascoIbanez_historical_ne0265 BlascoIbanez_historical_ne0267 BlascoIbanez_historical_ne0269 BlascoIbanez_historical_ne0270 Dario_historical_ne0215 Galdos_bildungsroman_ne0005 Galdos_bildungsroman_ne0006 Galdos_bildungsroman_ne0009 Galdos_bildungsroman_ne0024 Galdos_historical_ne0277 Galdos_historical_ne0278 Galdos_historical_ne0279 Galdos_historical_ne0280 Galdos_historical_ne0281 Galdos_historical_ne0282 Galdos_historical_ne0283 Ganivet_historical_ne0130 Hernandez_bildungsroman_ne0320 Herrera_historical_ne0219 Lanza_bildungsroman_ne0193 Lanza_bildungsroman_ne0289 Lorca_bildungsroman_ne0200 Miro_bildungsroman_ne0043 Miro_bildungsroman_ne0044 Miro_bildungsroman_ne0061 Miro_historical_ne0054 Miro_historical_ne0055 Pereda_bildungsroman_ne0146 Pereda_bildungsroman_ne0183 Pereda_historical_ne0144 Pereda_historical_ne0299 Picon_bildungsroman_ne0162 RPAyala_bildungsroman_ne0186 Sender_historical_ne0124 Sender_historical_ne0125 Sender_historical_ne0126 Sender_historical_ne0292 Sender_historical_ne0293 Serna_bildungsroman_ne0171 Serna_bildungsroman_ne0301 Unamuno_bildungsroman_ne0072 Unamuno_historical_ne0114 Valdes_bildungsroman_ne0231 Valdes_bildungsroman_ne0329 Valera_bildungsroman_ne0151 Valle_historical_ne0020 Valle_historical_ne0021 Valle_historical_ne0022 Valle_historical_ne0030 Valle_historical_ne0033 Valle_historical_ne0035 Valle_historical_ne0036 Valle_historical_ne0037
Baroja_historical_ne0117 1.0039364690171602 1.05973152545089 1.06633028816176 1.02867543623158 1.130472946002104 1.1134796966635658 1.1112436089877478 1.090098526606349 1.2028716878161598 0.8529035013473708 0.0 1.2625649073879308 1.0508613165583127 1.0752835054489387 0.9969172541861767 0.9202037877825369 1.0730086452698777 1.0814154247712118 1.08085014502135 1.08125898981344 1.05625128978487 1.09947671565443 1.06614566220985 1.0851731994509102 1.01920016783629 1.04353241097121 1.0401533097959499 1.09218477108733 1.07597827474128 1.06576858235288 0.9907460286947979 0.9995997688880309 0.9973467544462141 1.05898562109543 1.13355909849662 1.0970998956676399 1.10004489509167 1.0524943737874 0.9991488868432019 1.0153053922338 1.07641283339705 1.02673731215911 1.00764489498128 1.04077147437718 1.0391206782117701 0.9762314758350079 1.0667878898403 0.982355837647758 0.968610320633315 0.934681218700316 1.10269121989348 1.0820423385037599 1.0526407211889302 1.0937825868756998 1.11863785036826 1.12194727200807 1.0701203383186 1.0691611753816 1.0006837282824699 1.05113121480532 1.03381744840037 1.07885813693909 1.07113528802629 0.9686304576865579 1.0164121715352399 0.992096011412625 0.941418209702114 0.98994368320143 1.04027077794954 1.11074604570329 1.04861383949065 1.0212654006516801 0.9457699465125949 1.03009499303166 1.0595285090840698 1.03767636177939 1.02526794200163 1.06554582326318 1.08191438833106 1.0584983613113101 1.05510070637742 1.06244020069132
Baroja_historical_ne0232 0.977393883837989 0.9974574881257879 1.00856472903023 0.933874315059008 1.2582709131943108 1.2551772781515609 1.209240260085168 1.1432206712253277 1.2171219355513099 1.3565559728637009 1.2625649073879308 0.0 1.252167396630471 1.2369965091403368 1.288868635473861 1.2655104723357309 1.1347744693884616 1.20464439944976 1.0406456647750602 0.9850936789960949 1.03198407445965 1.0868949019283198 0.9774633042781179 1.0965292276138199 1.1092010495448799 1.13434970402777 1.1488534013541498 1.03784865393013 1.11414009318948 1.09688449383506 1.09123282276769 1.0882677517380102 1.1244524984337099 0.91480999628792 0.9499345024916519 0.9621613210819459 0.9806513862834141 1.0062409585562 0.9758901097343491 0.9906959370053029 0.93030035293715 1.0336062628868299 0.9625841402461791 1.0152921683609302 1.0421770143801 1.08569889861085 0.9696154642792751 0.992788876823866 0.9428530665122241 0.9635252481476558 1.01592108862046 1.0347844789143499 0.9457963695120379 1.0582325435556998 0.9922755904052151 1.04174586581753 1.02116089772321 1.09304591769371 1.0832409052280099 1.13765375269322 1.06223911884734 0.984717119545052 0.9010596935153121 1.03344391744502 0.8716035512161321 1.1335230712331699 1.10375088677811 1.03526810814604 1.04815926117955 0.8910509068296311 1.05307089941037 1.11043708943695 1.04792992714365 1.06931962902017 1.01559259742467 1.00199217717191 0.990206442901317 0.979770090967667 0.924824856079157 0.9542731472378629 0.9763239647507809 0.947939165932683
Baroja_historical_ne0239 1.0577418540066201 1.08953953824135 1.11460722555217 1.0020915267613002 0.9574998184684258 0.9535067379511728 1.0093692808509438 1.030985751231873 1.0226199362761117 1.0986831289688779 1.0508613165583127 1.252167396630471 0.0 0.8038914026598448 1.062625734319807 1.0475331719583707 1.0360357700839438 1.0248487509622186 0.998172576492433 1.08727520449947 1.07819665262672 1.03483483152371 1.1008812069552198 1.0398510962452598 1.03785461221542 0.992464720490404 1.07005851704622 1.08449103101953 1.06656603998896 1.05472723703401 1.03846163728929 1.0882028950038 1.1114457040616699 1.0280840107559301 1.10419404543206 1.0940809623153298 1.02463799396628 0.994016286671015 1.0437904697632399 1.1254130753746001 1.14431505054015 1.1054289156436898 1.11827660378294 1.07299909698214 1.1267830661363702 1.11132598398946 1.04529550602357 1.0013219317264799 1.01109701708991 1.04061964285384 1.0483795485048801 1.0325860586173001 1.04952357893189 1.06144155866843 1.1195366144655 1.1075251073466499 1.06588799399463 1.08401581526106 1.08163953634296 1.05378324961162 0.9564948368783341 1.08476680836935 1.08779529733917 1.01844010738623 1.01659028888418 0.980762539176352 0.9782681213854351 0.9107393017045992 1.04027490844493 1.06797367132358 1.08863459147248 0.940322210791041 1.0341279984077099 1.0509436897301 1.02889134581022 1.00344626010662 1.0184948081325 1.06969759873696 1.05711732597945 1.04106026247042 1.03714724982043 1.09095915091073
Baroja_historical_ne0240 1.07129050751379 1.07707497813636 1.12846935041179 1.00210963455527 1.0222299557039338 1.038786063102033 1.0331131072732669 1.010097715358795 1.0315408769848666 1.1124060079252869 1.0752835054489387 1.2369965091403368 0.8038914026598448 0.0 1.1104646115925758 1.091809221571706 1.055527773533556 1.0371724983529886 1.00773071544455 1.0728759598362498 1.10604313181462 0.977532627943425 1.06071530977163 1.01210596995224 1.02746434380578 0.990288818003342 1.01159888368184 1.03347796108213 1.04113528987832 1.01833387424844 1.02812960431701 1.06346313438848 1.05977367099171 1.03576778061951 1.1112194223607599 1.1180568757271299 1.03490328971357 1.03637947860437 1.07210535407214 1.08389308429542 1.1496406995976 1.07253633757387 1.13173777079517 1.05873387593726 1.08778202386023 1.07000668277962 1.05053354072703 0.96481441473123 1.0397884126530001 1.05177973387127 1.02673773898235 1.0270189967510601 1.06358424837139 1.06576656194027 1.11273752531283 1.09347739104677 1.0918317651292802 1.08447868925034 1.0868054083893501 1.0527014143736702 0.9750274217141859 1.0822069431944201 1.09197940739124 1.04183839636724 1.02921293110183 0.972831257125542 0.984620131606297 0.9310928281612291 1.01379192638338 1.07517887424566 1.05964520161662 0.9840755160912041 1.0525938577190401 1.04361161734994 1.0383511361462199 1.0230273715243199 1.03659054589489 1.07840090055855 1.07822099294218 1.06800160093558 1.04280121197666 1.0442275321775
Baroja_historical_ne0246 0.961420507370561 1.0495270578734701 1.0569639868287501 1.04982634746059 1.0980862307974908 1.0889296768538448 1.0656439230710237 1.1323195724522128 1.1879874209179888 0.948227276323012 0.9969172541861767 1.288868635473861 1.062625734319807 1.1104646115925758 0.0 0.9572986993720708 1.0893688943728017 1.1313796056595669 1.03214374442988 1.05978939680662 1.04866957910085 1.07701495350153 1.05927521210769 1.0562253472845302 0.99487917473933 0.9767131669768109 1.06216956589288 1.1083654858288001 1.0709060787237399 1.0650619429666899 1.04040569119388 1.03965125264877 1.03413410624341 1.0729847346747101 1.09913733421187 1.0702324116348498 1.0534421090486499 1.01579209624384 1.01551998401911 1.027345030769 1.0983481116790401 1.03683693659343 1.04430758669869 1.04058003533032 1.1029000154675401 1.02130757036511 1.05075441480248 1.00113450387607 0.964982566723412 1.00412535099059 1.08839965072478 1.0581502088004 1.04164891433881 1.07740529426208 1.1119325781398102 1.10199617013427 1.07290774386097 1.06288004637391 1.0065014355137198 1.06164146593472 1.0040370425309 1.06623061716058 1.0809473676171701 0.973171784621386 1.00338623814197 0.9685520698603051 0.9403497737481991 1.0217177231502 1.02124777309674 1.08095757224653 1.02386337855903 0.9981894757976021 0.996383536765034 1.03829951102179 1.0563978048093299 1.0506771210957 1.02732866709178 1.03608943611926 1.06049642794074 1.02242841709584 1.03760377192252 1.08858229592775
Baroja_historical_ne0247 0.937703934791975 1.06256186819905 1.07040459859055 1.03342353393007 1.2162437219312436 1.1660939285510987 1.1137415365556909 1.0622745361589185 1.269105814066391 0.8854827902423958 0.9202037877825369 1.2655104723357309 1.0475331719583707 1.091809221571706 0.9572986993720708 0.0 1.0038054948982158 1.161714644001346 1.06932210260773 1.07789729253779 1.0328505094150602 1.0976283496541301 1.0928575420366 1.0980313474246 0.9670146076878309 0.9953894963857621 1.0588371584926501 1.12269455510809 1.0786616347436 1.03053049455238 0.9746196657835359 1.01247801492797 1.02075855194675 1.07572303910473 1.06945207327319 1.07097917719878 1.0397867235988398 1.05870720521481 0.89881988458589 1.03070439406795 0.9819762809283771 0.9461118144791999 0.940598680689637 0.9709926266211442 1.07770006448385 0.9853158112132901 1.0652151146495998 1.0380533600687 0.9106633085876908 0.96525521923593 1.1110429708746299 1.1050185373551398 1.06776103941486 1.10352869507706 1.12976166176182 1.14512204563796 1.09334918692876 0.9967838679915508 0.9713999599054879 1.10782512724397 1.01048613217686 1.07733265635565 1.1032332200752801 1.00859669954474 1.01688957888402 1.0195934235721802 1.01406122815337 1.02010644290742 1.07415256430775 1.05917424991635 1.0868165044398401 1.03090865193652 1.0593078917565801 0.970057757275082 1.09999003811525 1.1103787052466 1.0708142749393001 1.03908439874609 1.01739122514106 0.9830659646662601 0.984410539472467 1.0986842579836602
Baroja_historical_ne0248 0.993008389253855 1.07339398428202 1.07424367916665 0.987936116050366 1.1325434525396267 1.119870383326628 0.9966621720010308 0.9455650740558308 1.166367429285864 1.0996670526707808 1.0730086452698777 1.1347744693884616 1.0360357700839438 1.055527773533556 1.0893688943728017 1.0038054948982158 0.0 0.9880941570357267 1.02869638467241 1.10393194108974 1.09531427546617 1.10980570156827 1.0156760785780898 1.07637014116771 1.05555721460322 1.07056127719133 1.09103031301667 1.14125376522982 1.12639296231734 1.08658410758277 1.04692849945564 1.0597238927123398 1.07633624422913 1.06437725999931 1.05704588415142 1.02046813244349 1.02644299296269 1.01176544114794 0.966711074388727 1.02682649633785 1.04943931636849 1.01698492028759 1.00531591172187 1.02064598590921 1.07039868385991 1.0048984004554 1.06809801276149 0.953645550224445 0.91069187284842 0.983392377466917 1.07587776402447 1.08711887421015 1.05492230794776 1.09772387562538 1.1267906892011899 1.13197728308728 1.08882690643245 1.07749246828938 1.08150199186194 1.09945777460699 1.03125526864725 1.06838325887144 1.03543395357884 0.895289080475675 0.905373264928973 1.0019157088737098 1.0041589076680402 1.03379351630082 1.05265414294546 1.01447635407071 1.08497111113233 1.0307432363881202 1.0801276653382 1.03063751439248 1.06841656189418 1.05645795473181 1.05919102859081 1.03691168670037 1.01867328701252 1.0236981328472399 1.00635361195751 1.0675422675058999
Baroja_historical_ne0302 1.02646699217728 1.07311555262753 1.0832874682668598 0.9989952081517429 1.0393899580350459 1.0495456247642627 1.0031682710177539 1.0471322908799718 1.0687809179016718 1.101299052366124 1.0814154247712118 1.20464439944976 1.0248487509622186 1.0371724983529886 1.1313796056595669 1.161714644001346 0.9880941570357267 0.0 1.03521680329623 1.0959102916501602 1.06530953135953 1.0550299885721 1.07856306251126 1.06029715622478 1.05436229578912 1.05710666488601 1.06036494088323 1.09429723117519 1.09048944688971 1.0887201186315 1.07056976568032 1.0666265273389601 1.0677382577047099 1.05885344014665 1.0560945179684 1.0213678969903899 1.02479089373506 1.0237961856091 1.04427450245555 1.04505875259818 1.09852767071411 1.05808462558469 1.06780015061836 1.0591356912457899 1.0469627740368999 1.04725049747035 1.06666222584255 0.9765463957710351 0.98976058115886 1.0102814761618701 1.04779149075131 1.04846127802872 1.03952363310237 1.08781901935405 1.09971907955745 1.10567259503294 1.05587492363074 1.0719399317201899 1.08237244026968 1.04791307266927 1.00574294207669 1.04951628741866 1.02117366190862 0.946829903175558 0.970484536301955 0.9618903269639391 0.94279446802678 0.980852920131654 1.0077781917622501 1.0309673391408 1.03356353299802 0.9697904791474911 1.0502193210016502 1.04945607707048 1.05879719188493 0.999584980034201 1.02362238281793 1.08709290111904 1.07167420638993 1.07058100971573 1.06606265576332 1.0545331059913599
Bazan_bildungsroman_ne0075 0.999192525625687 0.9896404545573059 1.01260668443311 1.03988003050857 0.9175521415846141 0.9743485524861979 1.03965265343954 1.06075785609507 0.9409801902645649 1.07730447446193 1.08085014502135 1.0406456647750602 0.998172576492433 1.00773071544455 1.03214374442988 1.06932210260773 1.02869638467241 1.03521680329623 0.0 1.3879506045896703 1.3504095996321672 1.0127259351026399 1.06137369933757 0.9848341123470129 1.08078850464271 1.06205343219788 1.0811517406044902 1.02230514559128 1.05040738579893 1.0767542671505301 1.07796256068618 1.0655722392092501 1.09198930791051 1.01725857640584 0.95540420192202 0.926294256214472 0.927557604364845 0.927198574157021 1.00702011142645 0.998868569767375 1.07217791259962 0.9803280935878391 1.0180864661237 0.9428037883485991 1.00557790747013 1.05271408336462 0.970871422987458 0.99803879007853 1.03507387876901 1.0454421828236502 1.04663542512886 1.01018534037776 1.03468587829381 0.976866184951332 0.981738344137024 0.9816502180825419 0.8825837862204209 0.991181273304096 0.96698121454628 0.992313089590842 0.974233370343123 0.957889455791144 0.998453561325479 1.04474098554345 1.01541259581914 1.02862415971035 1.02314163712285 1.01185441087676 1.00702455691361 0.995282261767939 0.972319567323692 0.946719242144922 0.9816527927763191 1.0069934415539201 0.9901361462877 0.978593061607539 1.0184815404162801 1.0141551543240699 1.0070376922342 0.9996631590875791 1.0050514439360798 1.00256722505539
Bazan_bildungsroman_ne0106 1.02018511207567 0.9668573289050759 0.9778001301760699 1.0311913342355998 1.07601009596918 1.10558022512831 1.1168613598715902 1.11043633446461 1.0509234555756302 1.02160967542803 1.08125898981344 0.9850936789960949 1.08727520449947 1.0728759598362498 1.05978939680662 1.07789729253779 1.10393194108974 1.0959102916501602 1.3879506045896703 0.0 1.2833726900639812 1.0110446654305 1.03500526558237 1.01415548610374 1.01630278920396 1.0415434765951601 1.04343680860287 0.927358019675111 1.0155549314719001 1.04657316819956 0.994657232796972 0.9915654252801072 0.962008287704252 0.957724818937425 0.993212471107665 1.0392039947483 1.0490578684551801 1.0660728477701802 1.02952413335095 0.999923592858828 1.00940892737652 1.03772668739177 1.04847015098935 1.0390884112926801 0.964445272546705 1.0187061735483398 1.00271537998878 1.03639530199489 1.0420760662680801 1.0547564720450502 0.992359743172193 0.9500775848351221 0.983652877896788 0.9680048307784359 0.9081076819596801 0.9018820100174642 1.01978283625305 1.03858581413674 1.0485836700975 1.01260383733158 1.0550838182952 0.982443961675847 1.03871428384449 1.05551813809697 1.0852297659963102 1.02616850622329 1.0207981290310502 1.04283666711957 0.9790708382978821 0.9863639901312808 0.9766671150499492 1.03274035922258 1.02401116529008 0.990471700159958 0.9675808204476071 0.9691069821272179 0.962030594835037 1.00751183905024 1.00377431870187 1.02061585831582 1.02161337833351 0.985962004713898
Bazan_historical_ne0107 0.923877754384896 0.9094150560347171 0.9690600408978349 1.03560884549048 1.1028939720573898 1.07271397770464 1.10773258136387 1.08543926331163 1.08058186763722 1.07225615305675 1.05625128978487 1.03198407445965 1.07819665262672 1.10604313181462 1.04866957910085 1.0328505094150602 1.09531427546617 1.06530953135953 1.3504095996321672 1.2833726900639812 0.0 1.0120859608175699 1.02764464896212 1.06460406638844 0.869132028240524 0.9017074196654821 1.00525288801868 1.01851248808031 0.9900737963304441 0.9928365597694001 1.0253758150603298 1.0597426145752 1.04234635913827 0.985035105418954 0.9535467762538711 0.9668597745244101 0.980242680052374 1.05517383298864 0.9387487408423281 1.01264608702129 0.8997116682836729 1.02828089907213 0.953419064457179 0.9994291196642641 1.01016526809189 1.00811058710777 1.06591540325197 1.0853883949355 0.9882814464188721 1.01799478633791 0.9928737839279019 1.04473264739177 0.973736954780374 1.03839506748814 1.03508778399793 0.9923380582567101 0.9996860250904971 0.96084396534873 0.969930413001729 1.02213814686723 1.00126564836605 0.981957022066983 1.02323080491702 1.07054373024643 1.01674142602937 1.01239641902276 1.0184519191485302 0.998879201114955 1.0138974487332502 0.958065773502299 1.05098413094255 0.996392610683952 0.9620874805216071 0.966364913904104 1.00575234432354 1.03647360904244 1.0041181267976 0.984531684979478 0.987776314550734 0.9682974893935459 0.928378758643239 1.06283758788053
BlascoIbanez_bildungsroman_ne0253 1.07430079864266 1.04137043867751 1.03780355666677 1.02010554775757 1.04458319483431 1.07034928611725 1.03443268644931 1.02308322286613 0.970918316637611 1.11574586975636 1.09947671565443 1.0868949019283198 1.03483483152371 0.977532627943425 1.07701495350153 1.0976283496541301 1.10980570156827 1.0550299885721 1.0127259351026399 1.0110446654305 1.0120859608175699 0.0 1.0942804753591633 1.0654989507578874 1.1013081623371601 1.0629679318057523 1.0795843953382622 1.0694653138567594 1.064737270418119 1.0852544743195454 1.1537644875962072 1.2399175622609873 1.210363432793331 0.9944280489996401 1.0348493505635 1.09404973950467 1.0379063187848598 1.05134993374259 1.06966047654926 1.07588603803114 1.08807328739056 1.05683918667844 1.0688510577661299 1.04535535573729 1.08032590193176 1.04790501843866 1.06107053425767 1.03084451252445 1.1003368776131202 1.0941187083506299 0.965248623102303 0.976104392070313 1.0099063487913198 1.01603070589433 1.03282923529481 1.0182172809485601 1.06593401513642 1.0335238532448199 1.03585908295133 0.985545907015619 0.9826969649607441 1.04713557212054 1.07487310097653 1.10440840663521 1.0848801870572802 1.01468550498322 1.02306795051288 0.99299785525351 1.00107972801117 1.04559515224261 0.94829492538167 0.9794232868658471 0.970528403999303 0.981225713701976 1.02460302449611 1.09129983791198 1.03100439251625 1.08599920995844 1.09828437478561 1.11955513494971 1.0842916554725601 1.05262197003913
BlascoIbanez_bildungsroman_ne0256 1.02723458613718 1.0127690697476301 0.9398577050546579 1.0088074895422299 1.0698084004979 1.0940527042077801 1.0301829963666802 1.03537103579313 1.02048271200597 1.11500593544669 1.06614566220985 0.9774633042781179 1.1008812069552198 1.06071530977163 1.05927521210769 1.0928575420366 1.0156760785780898 1.07856306251126 1.06137369933757 1.03500526558237 1.02764464896212 1.0942804753591633 0.0 1.1574124779882133 1.1982996955755563 1.1632081499339453 1.1155013960670475 1.1507250705321252 1.1407602883218555 1.1320780300445252 1.1234381534290852 1.1697361211663984 1.2048462967227243 1.0043220691246402 1.02507898421627 0.9830586343297311 1.03497090634151 1.0502389945730999 1.0716612658570601 1.05989776831156 1.03989840547726 1.0194432956573198 1.04306387849202 1.03652330640411 1.04135624067613 0.920899590828417 1.0539110888417902 1.01054582162706 0.983102167028485 0.987200637193827 0.9907119169161801 1.00565292294669 1.02107540197216 1.01640192430266 1.0258391418105401 1.0325252723716098 1.08781362016958 1.05880116679767 1.07134094441037 1.02050606100581 1.04541982778364 1.0296611092727699 1.0451329210110099 1.01981645332012 1.02867949955317 1.07313419247862 1.06754270622559 1.08065380678007 1.0290813971108101 1.04411510162643 0.950462725984032 1.08786102219154 1.01789923963804 0.9974936838116399 1.002263523232 1.0688770091247402 1.06427038009763 1.04641893168593 1.0735289635529501 1.06223650596096 1.08456334633938 1.03474484618506
BlascoIbanez_bildungsroman_ne0260 1.04232466351312 1.0187399134420698 1.04733516630467 1.04460239179904 0.9698567912776039 1.03284109728522 1.05904375853811 1.0768493977526399 1.01179658729065 1.06356503494648 1.0851731994509102 1.0965292276138199 1.0398510962452598 1.01210596995224 1.0562253472845302 1.0980313474246 1.07637014116771 1.06029715622478 0.9848341123470129 1.01415548610374 1.06460406638844 1.0654989507578874 1.1574124779882133 0.0 1.2453186163189094 1.1997598009497503 1.0509664934826404 1.1038234326177203 1.0656307676536474 1.0942473484308342 1.175906557047813 1.1801541281740613 1.1455682136513563 1.03233777045401 1.07489592864143 1.09487252713497 1.05524811122153 1.0382793325622501 1.11676094015194 1.04923543749915 1.1438174481302499 1.05831343320078 1.11728897519212 1.0663596777442699 1.06559755985095 1.00554607065235 1.0345414817746 1.0014836165274599 1.10512648511304 1.08184968257254 1.01569117323586 0.99889296862081 1.05386378914866 1.04371690683118 1.0418470768855999 1.01330062500382 1.0034166810438 1.0615122728478399 1.02752920133245 0.991436421493582 1.00824216128846 1.04654759909955 1.03152959219145 1.04354207773617 1.0918418247861301 1.0174150251960299 0.9752318377402941 1.00080400351227 0.811288543230162 1.10283833945229 0.98515687319658 0.968525166047952 1.01032066905937 1.0707082065945301 1.02445376926474 1.01062249959289 1.02712714850871 1.05802174097993 1.04721668506843 1.06601042430665 1.06872519846747 1.03354652109473
BlascoIbanez_bildungsroman_ne0327 0.952924014580612 0.9164627197090341 1.02527592192261 1.06380695540284 1.11616728340565 1.04531155691846 0.9952920486697142 0.991241488084149 1.09996812291824 0.993954821868475 1.01920016783629 1.1092010495448799 1.03785461221542 1.02746434380578 0.99487917473933 0.9670146076878309 1.05555721460322 1.05436229578912 1.08078850464271 1.01630278920396 0.869132028240524 1.1013081623371601 1.1982996955755563 1.2453186163189094 0.0 0.6332400020892933 1.1670117265962223 1.2754984699653962 1.1992644218132082 1.1501535159139076 1.2107187228619454 1.2584259584478064 1.2086047152809511 1.04791283505748 0.9363152477822679 0.978741460491245 0.9985774815635909 1.02781609711328 0.9341881275290191 1.01187250748021 0.9234544411277149 1.00420172511049 0.990965702988859 1.01936566745533 1.05551395380108 0.9680475596624091 1.12857466237304 1.08476144903568 0.981867929919896 0.9793078571055941 1.02198556914482 1.09811073477603 1.09730303525326 1.12109470121344 1.182377061989 1.1535649502671 1.04098019807671 0.8995299987577242 0.957327447955583 1.04768648636669 0.90250978799807 1.0002729076933101 1.12215409881404 1.1230274797350701 1.09887747185848 1.01645227798002 1.03355594371364 1.04087125109441 1.0751921066194001 1.03125438313509 1.07756600745122 0.8700393785270971 0.933497280393212 0.9133835627499649 1.09707332335715 1.1441172235223 1.08614400456428 1.07775335567371 1.0825452675629 1.06617673486232 1.0253317906775001 1.15216254532798
BlascoIbanez_bildungsroman_ne0328 0.9757071620627409 0.9447323140710621 1.0310000751329 1.06206296224783 1.0774727341530301 1.0363583996795 0.979120961619489 0.9832173214160159 1.07627025958537 1.00833890052081 1.04353241097121 1.13434970402777 0.992464720490404 0.990288818003342 0.9767131669768109 0.9953894963857621 1.07056127719133 1.05710666488601 1.06205343219788 1.0415434765951601 0.9017074196654821 1.0629679318057523 1.1632081499339453 1.1997598009497503 0.6332400020892933 0.0 1.1059001761381375 1.2280352414343454 1.1607656242250393 1.1269993688935944 1.1634783404446134 1.2265508912390304 1.1867113583359594 1.06016799825242 0.979397532491823 1.02551960180676 1.00731023132314 1.0282534480331802 1.00108636483811 1.04647862119933 0.9856624371825029 1.01028112832859 1.05361187186547 1.0297406152903898 1.06951316155812 0.942732241932424 1.11931318228368 1.06709632241401 1.01181240139848 0.9704785261514699 1.03076954149101 1.0982030561179699 1.1181797262584199 1.1071117749923798 1.17944530631153 1.1424718521958601 1.0651875424511 0.924859728884804 0.9734655736308899 1.0264059971065 0.918706195649894 1.00375359239521 1.12360374950104 1.1014168605721202 1.09830093957766 0.9970411869623449 1.02335621946294 1.00680772551244 1.0563484873412299 1.07416993153811 1.0244450668196199 0.876910395812728 0.936132540700003 0.91609528168464 1.11768536289022 1.1397459083476398 1.0990524307635101 1.08813709013072 1.1146346840763999 1.0907163952035301 1.06444017716264 1.14152973245177
BlascoIbanez_historical_ne0165 1.04986159063403 1.0410285450419499 1.02880122134563 1.03822659944936 1.0846459006749398 1.08265537719979 1.02005387557455 1.03219600952277 1.0557870094925401 0.9986181782669861 1.0401533097959499 1.1488534013541498 1.07005851704622 1.01159888368184 1.06216956589288 1.0588371584926501 1.09103031301667 1.06036494088323 1.0811517406044902 1.04343680860287 1.00525288801868 1.0795843953382622 1.1155013960670475 1.0509664934826404 1.1670117265962223 1.1059001761381375 0.0 1.0736977260201281 0.8444477500308603 0.8627894605770833 0.9848893028390812 1.0522216927797143 1.0217673001909253 1.06736011450422 1.1034036802662 1.16588860083711 1.10235429273153 1.12179274705422 1.12904657685854 1.06293926011892 1.11900953010502 1.09695644657153 1.14114849242012 1.10682214965377 1.0214475748838299 0.886362562363574 1.1046454746996899 0.9265392617509399 1.1005419066741202 1.04395085990318 1.0123890274188 1.0349459886330201 1.09239400529232 1.0912280636151699 1.0874111947351799 1.0647176886774201 1.1325035679187299 1.06366639546846 1.06429641873283 0.9440322408906641 1.02891784379195 1.0506496403563 1.00942882835585 1.0143729653270799 1.08801267433373 0.939741572955739 0.9986564329404108 1.0314268249477099 1.00854990351704 1.13873907841538 0.951876925291528 1.0724208387273801 1.0025640016686501 1.03126094187781 1.0876785145093 1.0714745900577 1.07269084765441 1.0672174051102201 1.14843358493343 1.1537682103331899 1.09390531204609 0.9813469637116089
BlascoIbanez_historical_ne0254 1.07742877847635 1.07323114474116 1.0562905484509302 1.0274706250907 1.02568967324951 1.08762708849681 1.12259832214667 1.10025113313701 0.9586153007722691 1.07442079704458 1.09218477108733 1.03784865393013 1.08449103101953 1.03347796108213 1.1083654858288001 1.12269455510809 1.14125376522982 1.09429723117519 1.02230514559128 0.927358019675111 1.01851248808031 1.0694653138567594 1.1507250705321252 1.1038234326177203 1.2754984699653962 1.2280352414343454 1.0736977260201281 0.0 1.0398783165546384 1.1523950539129324 1.1345777084112614 1.1221426578059384 1.057174667405726 0.904587509937295 1.1171275257550202 1.17546013764171 1.11669791397229 1.1385503537808401 1.1823185708235 1.09146234588234 1.1576303152871201 1.1320798239641898 1.1543788593666 1.12099171306551 1.01361951468311 0.935014166355152 1.0068656065291801 0.955333227633927 1.13499337640517 1.1026085367477199 0.972360954442939 0.957252864709972 1.01223171431997 1.01381212142193 0.8313352243412042 0.8569620794206729 1.09234860992164 1.14505465055104 1.12148160002939 0.9790355684946321 1.09455424956771 1.04968006015652 0.978674256198637 1.0203886923566199 1.08636999345623 0.998637510782083 1.01740951774903 1.06674024706725 0.9868992944530679 1.11357299305349 0.9410526683757829 1.0974233024725601 1.0094915752817801 1.07048841018798 0.985166623391796 0.972275595165695 0.992135774273982 1.0571255106350501 1.11551838336146 1.12231750670465 1.0793398499995799 0.9204884344002371
