 Bacarisse_erotic_ne0223 Baroja_erotic_ne0110 Baroja_historical_ne0115 Baroja_historical_ne0117 Baroja_historical_ne0232 Baroja_historical_ne0239 Baroja_historical_ne0240 Baroja_historical_ne0246 Baroja_historical_ne0247 Baroja_historical_ne0248 Baroja_historical_ne0302 Bazan_erotic_ne0079 Bazan_erotic_ne0081 Bazan_erotic_ne0084 Bazan_erotic_ne0085 Bazan_historical_ne0107 BlascoIbanez_historical_ne0165 BlascoIbanez_historical_ne0254 BlascoIbanez_historical_ne0264 BlascoIbanez_historical_ne0265 BlascoIbanez_historical_ne0267 BlascoIbanez_historical_ne0269 BlascoIbanez_historical_ne0270 Clarin_erotic_ne0170 Dario_historical_ne0215 Galdos_erotic_ne0029 Galdos_historical_ne0277 Galdos_historical_ne0278 Galdos_historical_ne0279 Galdos_historical_ne0280 Galdos_historical_ne0281 Galdos_historical_ne0282 Galdos_historical_ne0283 Ganivet_historical_ne0130 Herrera_historical_ne0219 Lanza_erotic_ne0192 Miro_erotic_ne0040 Miro_erotic_ne0045 Miro_erotic_ne0048 Miro_erotic_ne0053 Miro_historical_ne0054 Miro_historical_ne0055 Pereda_historical_ne0144 Pereda_historical_ne0299 Picon_erotic_ne0155 RPAyala_erotic_ne0185 RdCastro_erotic_ne0120 Sawa_erotic_ne0007 Selgas_erotic_ne0221 Sender_historical_ne0124 Sender_historical_ne0125 Sender_historical_ne0126 Sender_historical_ne0292 Sender_historical_ne0293 Serna_erotic_ne0167 Serna_erotic_ne0169 Trigo_erotic_ne0160 Trigo_erotic_ne0226 Trigo_erotic_ne0228 Trigo_erotic_ne0318 Unamuno_historical_ne0114 Valdes_erotic_ne0307 Valdes_erotic_ne0311 Valle_erotic_ne0013 Valle_erotic_ne0014 Valle_erotic_ne0016 Valle_erotic_ne0017 Valle_erotic_ne0018 Valle_historical_ne0020 Valle_historical_ne0021 Valle_historical_ne0022 Valle_historical_ne0030 Valle_historical_ne0033 Valle_historical_ne0035 Valle_historical_ne0036 Valle_historical_ne0037 WFFlorez_erotic_ne0141 Zamacois_erotic_ne0008 Zamacois_erotic_ne0026
Baroja_historical_ne0302 1.0220596748089499 1.0828162452538217 1.1141094749278286 1.0981877570004348 1.2358883243497267 1.032979150214469 1.048960569885489 1.13869586663116 1.1730194986863216 1.004087798971058 0.0 0.983078424840905 1.0126372422445602 1.03340261411817 1.0755398225471702 1.0723241190696 1.02948917362474 1.08464521894467 1.06009290139841 1.06127436436031 1.04554543664995 1.03146174968265 1.03976204162156 1.01681963738775 1.05638384976383 1.0260116080764499 1.02133183210863 1.0165245286136 1.08582892510631 1.02578666390598 1.04824775774784 1.01698130470593 1.02232159519787 1.0116415390932298 0.9614869165364459 0.9702422515640541 1.0704463526700698 1.0364860177133601 1.06241451451656 1.0789597633696 1.10495063543973 1.11480527120305 1.04985472980954 1.0280356953868701 1.01997271696008 0.976984343901198 1.09446213685889 1.03534675593325 1.0168391135184 1.0155377340065102 0.921230046410558 0.941993764919029 0.9432060226800608 0.9061678356060309 0.9807857542193359 1.00240359697802 1.06002792663134 1.09011756535714 0.9866604831527109 1.05782889640504 1.0122467895802 1.0134134884719102 1.00824329293724 1.08436259007313 1.11308819815304 1.1153164383295 1.06831323540244 1.10414664206722 1.06096284325174 1.0039406749155 1.03795829102355 1.08900694543815 1.07625250624063 1.0658462879603299 1.07230155482363 1.06449173297749 0.9890638742464251 1.03601245758434 1.02780440783319
Bazan_erotic_ne0079 0.9370199944622349 0.988813354863075 1.0946693360422601 1.0418870145713701 0.9853257737399991 0.992297118783887 1.01266726914769 1.06468528446352 1.03953473461212 0.990498745114232 0.983078424840905 0.0 1.166548597330935 1.235963575343717 1.230570223070566 1.297079404147036 1.1254338743947099 1.1313431067143 1.0943298386631999 1.0808779931780699 1.11653250598604 1.10871790853032 1.12187871366309 0.9612619273863259 1.07027282709909 0.859053553281178 0.930201336586486 0.942351517076942 0.967941215542634 0.9514236422702159 0.90901552336301 0.906135003312981 1.0054654548315 1.04747378694072 1.04640177090597 0.9245713368294391 1.02935689828937 1.0734632476930401 1.05423201435128 1.06516980623874 1.08635217726052 1.08693020889198 0.935475917711753 1.01538692357627 0.8688391028997299 0.927516215304015 1.02082250414279 0.986837767308059 0.9356775425734828 0.972158654571928 1.06142470878509 0.9725796756562242 1.05655535418746 1.06829986029509 0.9602905103269699 0.981259911120502 0.922137598724951 1.03950005048167 0.9644846873847769 0.964496560699844 1.0665272731055 0.929019341989782 0.8998667798302679 1.0578628416133 1.06324618747289 1.08591077272442 1.05388482575466 1.0628163612244 1.05839001444435 1.0587659839129 1.0455283857029 1.00505153186723 0.9561505393136992 0.974058410400068 0.991522901716527 1.07913377471898 1.02861343280653 0.9556100627347879 1.02816541197221
Bazan_erotic_ne0081 0.934543886750968 0.9805158856469169 1.1167167402901201 1.08645627595057 1.0055232442284 1.0546769816410602 1.07980198755473 1.06760765578759 0.996431126926489 1.00067261667766 1.0126372422445602 1.166548597330935 0.0 1.171508514600438 1.1513770048295369 1.1872445036041768 1.07729050748621 1.13742739409596 1.11072050564608 1.0286529523625199 1.09248451358851 1.08355757284758 1.08845233152762 0.9245444464982671 1.0604216029619398 0.8298985324302259 0.8460775736619459 0.93688153511207 0.8124801256987131 0.9051423731493 0.866495729574443 0.880922337213484 1.00761001618328 0.9579428803244939 1.11781106544184 0.878357042894091 0.9368599445490559 1.06115835215975 1.10394336736427 1.08555675556492 1.14052126447748 1.1365118665339098 0.861416781694513 1.0794365558141101 0.851857230922366 1.0009720665702602 0.928554310778659 0.9299218216697541 1.00807413304097 1.03859425194059 1.05659161760271 0.9665488351466041 1.07287853855058 1.07700566574681 1.00944071116471 1.02401878813606 0.9436955942045151 0.9124112037816541 0.9752655499566141 0.921631619933007 1.08124156310117 0.968882893263957 0.976259963322297 1.1258199190891498 1.10071078655497 1.0968113570020899 1.1352144427278301 1.04257439605063 1.1166316165649601 1.14804701940907 1.1171278529831499 0.9948584918484691 1.00899525049381 0.9776912750301601 0.967057620190236 1.12013407398246 1.03852539976222 0.936425826659008 0.95126536084096
Bazan_erotic_ne0084 0.917504811549122 0.9542805621337621 1.15721799515821 1.11769229606134 0.9646719164274709 1.0496068153156701 1.04829148864454 1.10987921581658 1.06236957710509 1.0480693672373 1.03340261411817 1.235963575343717 1.171508514600438 0.0 1.098532333664699 1.202515380681496 1.05478199191919 1.0412800610084698 1.05260376330619 1.01414355297856 1.07027777124788 1.08353239639448 1.10544614595833 0.9590983491160769 1.01469785458872 0.930905415850634 0.948587776833425 1.01451399064917 0.928556583172932 1.00599223229997 0.9630900855194471 0.9576079396029441 1.04429906395979 1.0255162240495999 1.08601819144494 0.935626250071647 0.9130393445569039 0.979553661654595 0.991390041828371 1.02921553041899 1.06079403269926 1.04844610419273 0.97939910639717 1.04338632039505 0.933217194570242 0.9811430042713729 0.93860239323088 0.9021176786367059 1.00449211161364 1.00796825227514 1.08890960042947 1.0103753393463 1.0962083425346 1.10405972175629 0.9842210600895451 1.01113802108754 0.9235361885577309 0.9194217418811421 1.00874120545966 0.9200214176934609 1.05663816568457 0.980143227928549 1.02317454810065 1.0443168902900999 1.02767778171026 1.0431163926109999 1.0620474300411 1.03260753699536 1.08659775709164 1.11039294850427 1.08828139964389 1.01967593832576 1.02492989323091 1.04221451124034 1.02918338334516 1.06292239019785 0.999735486641967 0.942333440662596 0.974938222533427
Bazan_erotic_ne0085 0.9254027073735219 0.9979099206905291 1.15253964521085 1.09671437752371 0.9399811478177931 1.1006468724112402 1.0983586553312 1.07682557292698 1.06998517827034 1.0474736928277801 1.0755398225471702 1.230570223070566 1.1513770048295369 1.098532333664699 0.0 1.197336686221576 1.08957399484573 1.09082209027095 1.06835273646155 1.04121866868639 1.1025321380939799 1.10634462621322 1.11498811259123 0.940269772985138 1.0135241846803198 0.9148043575986551 0.942555607506473 0.99322040827415 0.893444368289572 1.009491872928 0.9486756355279119 0.9694459085286931 1.0382791446250101 0.9918775942924299 1.08494769703438 0.9242263121961228 0.943660989659784 1.03343440935569 1.05489649318451 1.05791306375697 1.05380281025664 1.03301194231579 0.966478194635378 1.06998309719646 0.9386468362128371 0.976979787288288 0.9217076866030841 0.9327179034956709 1.01116639437394 0.9533740783716729 1.07890193596062 0.9713196872665151 1.09987077842461 1.10599920814501 1.04544480315845 1.0311984670435999 0.8842361563165451 0.9135945523146759 1.04280571292298 0.8911826864447621 1.0630487582172 0.9996778316657751 1.02529939640157 1.05127277114684 1.02191231232099 1.04467628847938 1.06737058240691 1.0138105057495 1.08165362799437 1.10092343584429 1.0496052085805698 0.985410874067668 0.9854144699774592 0.9852333267777079 0.97581131699016 1.0351980420481 1.013122380795 0.9598196844865491 1.004155016244
Bazan_historical_ne0107 0.9807400371045799 1.06911091415717 1.04349608291468 1.03556014385016 1.04999099547234 1.0790806899774599 1.11355460457109 1.0281793023163601 1.0261142059053199 1.08763664585044 1.0723241190696 1.297079404147036 1.1872445036041768 1.202515380681496 1.197336686221576 0.0 1.00383343353387 1.0337055353724598 1.00236719034849 1.00339188175282 1.01003983068915 1.0433651060049 1.0307387985021401 0.991912022949266 1.0155677594813102 1.00176354509681 0.948501129615866 1.01273196614545 0.9226773491840919 1.0203695118540599 0.975215935438939 0.99933501724627 1.01127277872669 0.994343982972706 1.0921183723622399 0.9746230438019459 0.953720518370963 1.0417686530332801 1.04401943722225 1.08208442235453 1.05921368574459 1.0224504020659202 0.982096033415312 1.02225584050285 0.9615320451346591 1.00254174087485 0.875537109345343 0.9350603328034979 0.9836420331093471 1.0407657650901898 1.05992438703617 1.03685980696988 1.01472570866173 1.01736328366144 1.06716841094598 1.0328885962254202 1.01980269781077 0.9489392828382429 1.02611516035504 1.01130123604508 1.05546414416133 1.0052888975213599 0.9885613327247471 1.03584094754817 1.03285135247591 1.0023336010556998 1.08301428923667 0.9852107898939308 1.03836310201878 1.06740138003024 1.03565320923925 1.00356142569641 1.0117882686419102 0.9734311939929491 0.948022264611904 1.07795352179674 0.999612845389268 0.9312143174955521 0.961634824264979
BlascoIbanez_historical_ne0165 1.03306080787565 1.03106523107816 0.953142030278047 0.9920733591156401 1.1421348983858002 1.03517779867465 0.983407207790396 1.01675795169647 1.02772896062041 1.0497507977564 1.02948917362474 1.1254338743947099 1.07729050748621 1.05478199191919 1.08957399484573 1.00383343353387 0.0 1.2061512344921788 0.971627837617186 0.9916896585969649 1.108154118606535 1.171587399781957 1.143072905411136 1.03713582745515 1.0810874320224901 1.0941475902765199 1.09650568920389 1.03343706916986 1.11288622033793 1.0658395696860699 1.11365328154294 1.07344936321886 0.994139464966287 0.855727683095809 0.913109495988113 1.07724694559644 1.03615651157042 1.04822927261754 1.09113265241229 1.05164914358294 1.09610461909191 1.07243632585467 1.03709040450388 0.9419640270597079 1.08827803792471 1.0114286268269501 1.02956877255003 1.01771646875802 1.07312063331478 1.0049210146932 0.987594529315139 1.0678711807899302 0.9168725926063391 0.9755398561173341 0.979471453916098 1.00938367391827 1.09053005386188 1.00144014013522 0.994743700010554 1.12055120812261 0.937790117329692 1.03873490475774 1.0617804816599 1.1265915745717099 1.08238790048402 1.0585591626206898 1.11213822261342 1.0801680029808298 1.09826592703301 1.08356063017282 1.08503992446467 1.0632107715153 1.14340977833775 1.1353738978281 1.0951612364662902 0.991218600455153 0.9761386701794809 1.01149044856493 0.9839073151369859
BlascoIbanez_historical_ne0254 1.0733826055581 1.1041717252991698 1.04673640843828 1.06854131717427 1.03040948949085 1.0639346140513999 1.02216609703185 1.07809787611328 1.09743749685859 1.1095477476351598 1.08464521894467 1.1313431067143 1.13742739409596 1.0412800610084698 1.09082209027095 1.0337055353724598 1.2061512344921788 0.0 1.1772090762464869 1.2973539581256057 1.2634635250908628 1.2508023092425922 1.1857596792351428 1.0618257333989 0.904455962816065 1.1428873098472099 1.1629195146197602 1.08090424288007 1.15993596699123 1.12001029764074 1.1438860376481002 1.10146970293051 1.01029467019149 0.9182321585555581 0.9495623197175149 1.13230907797159 1.01914446025663 1.02538573938773 0.99743771811793 0.9831690881871559 0.830809830356127 0.8611746840717359 1.1113010698578998 0.974602006176002 1.1111422963123 0.9949458184170171 1.01819569699294 1.0227698978028799 1.01992593740873 0.9867848233377801 1.0087890099316201 1.08935664178165 0.9967205193345079 1.0184979825748002 1.02630024209353 1.0427798924112401 1.06344939286635 1.03381476380007 1.08717929167218 1.08511900978827 0.9480830339165509 1.01306380290661 1.04479319156369 0.9941717246225451 0.947789905091142 0.9855104449523531 0.974745087153821 1.0322088449368 1.0023433992850501 0.988015757758895 1.01410159797261 1.05766593682248 1.1154799793771002 1.11288786319672 1.08684619089083 0.9328602856819419 0.9659560771621709 1.03423941819933 1.0294300540535
BlascoIbanez_historical_ne0264 1.01320360631937 1.0382520765254 0.999254147036352 1.04771327965383 1.11307842646277 1.03915972709716 1.02239097190749 1.04033432699056 1.06077750635084 1.10016878716998 1.06009290139841 1.0943298386631999 1.11072050564608 1.05260376330619 1.06835273646155 1.00236719034849 0.971627837617186 1.1772090762464869 0.0 1.0525206200072437 1.092640642081108 1.0642699283323318 1.11198350023313 1.04006741418542 1.03361174647853 1.1159343730335 1.1303512092483998 1.07263187689537 1.15429904070896 1.0935043482862499 1.16477585577122 1.10416773343364 0.9497902873432791 0.9007688009535891 0.9494487850144109 1.11757889131609 1.04643744460938 1.0610297078825401 1.04967995740261 1.04063785756237 1.03831241874016 1.03375261987378 1.06920580417938 0.942342099837485 1.07008120237043 0.9896689413966441 1.0101449773589901 1.0543323768260602 1.06764226451573 1.03859403307711 1.02022817266627 1.08178381652752 0.9275480946291659 0.998591018987499 0.9830429440700591 0.996144056415373 1.0160107337148 1.02131873880441 1.00959961446949 1.11367175425491 0.984131722894517 1.02241006671058 1.04686897374228 1.07999196505066 1.01663664265023 1.04481715404339 1.06783384210412 1.0857247733351199 1.0740473529087 1.08375065347626 1.0708549548311401 1.07939984366251 1.1230438956196598 1.1268417662711898 1.07074630749842 1.02330066074229 0.953533198597015 0.982305729269704 0.997421909286525
BlascoIbanez_historical_ne0265 0.9693186368102079 1.02336656282936 1.0135260872401 1.0288261782419699 1.10378569977917 1.02179959503055 0.995059413440258 1.01815375952488 0.9966402214303941 1.04501765643591 1.06127436436031 1.0808779931780699 1.0286529523625199 1.01414355297856 1.04121866868639 1.00339188175282 0.9916896585969649 1.2973539581256057 1.0525206200072437 0.0 1.1315184758851697 1.2184302535081257 1.2110157082946098 1.01604539413514 1.05562635152194 1.02881307255791 1.0432124947813501 1.05502075041111 1.06549493219843 1.06166621074211 1.07564927044836 1.0348412651094598 1.04136958691019 0.9241242216073309 1.00726243975723 1.01491426594113 1.02174603117678 1.05719130093163 1.09480473189149 1.06986940912371 1.11873077282945 1.1020333766938601 1.02541174600465 0.9932910387147931 0.9963824971474069 1.03806548453912 1.0080874675674 0.9996287959179341 1.06902594859477 1.03672543548068 1.03533925399032 1.04425888985216 0.9964815031103821 1.0158479832476601 0.950098754136922 0.9992544534650729 1.02961192701591 0.976272948403425 0.971317154714941 1.03542224762984 1.0040275825801501 1.01677953994681 1.03646337389534 1.0858734775621801 1.0923445360686999 1.0582564705197 1.11592800959128 1.05665659562985 1.0983183027366399 1.11772392365375 1.0780382875952699 1.0556275435484699 1.09570643476152 1.09028369573681 1.06884898984594 1.06579974798332 0.991884370809187 1.005245112559 0.961131544429029
BlascoIbanez_historical_ne0267 1.02047830638796 1.0538220892792398 0.9034343638878679 0.9655220646264449 1.08063027892284 1.0121626140690798 1.0095734251401 1.00489574058469 0.9460532755401759 1.0196731387903801 1.04554543664995 1.11653250598604 1.09248451358851 1.07027777124788 1.1025321380939799 1.01003983068915 1.108154118606535 1.2634635250908628 1.092640642081108 1.1315184758851697 0.0 1.0442954611998787 1.0908945412432938 1.0218820774627 0.984981014595419 1.0907503070275302 1.05157138068443 1.05660014280046 1.07195397363978 1.0006900388787099 1.05786222536456 1.0547677285980201 0.997004437534933 0.829701945705297 0.980606959589098 1.0853955146976701 1.05191308298146 1.04526672264927 1.0458044179505799 1.05408592737116 1.01921349197489 1.03499404741503 1.0233959747974002 1.00987380051034 1.0734594291283102 1.05249462629126 1.0267468292744302 1.07540092492451 1.0589950134665 1.10355349194627 1.0117619953384 1.1098512745296798 1.0007972339632 0.9970809475007459 1.0177499101021301 1.04412148204999 1.0866239034137 1.04736135077267 1.02648276776691 1.10116331166986 0.97596893470645 1.05278140242949 1.08910604232513 1.0916934819137198 1.05275372934227 1.0337387394391502 1.08744585739832 1.07682918176411 1.07547138134371 1.1018542036374999 1.0873902459557199 1.07444065708499 1.10288624263207 1.0804730405088399 1.08440110606975 1.05996279673158 1.01558176427732 1.04359233439749 1.02179235025658
BlascoIbanez_historical_ne0269 1.02783378127671 1.04703377817128 0.9012353889637209 0.968120775712111 1.07976660965398 1.05026331256643 1.03455694862848 0.9992582698834409 0.9812178256054409 1.02166332182594 1.03146174968265 1.10871790853032 1.08355757284758 1.08353239639448 1.10634462621322 1.0433651060049 1.171587399781957 1.2508023092425922 1.0642699283323318 1.2184302535081257 1.0442954611998787 0.0 0.8772954845306399 1.0222983713579399 1.00857647757456 1.05455804052082 1.05401157767325 1.01498890128826 1.070883227994 0.979260795315244 1.0600996085613499 1.0505473830973 0.878187662632688 0.78389438377367 0.992567819462736 1.09936030183549 1.07825378032643 1.07768636875395 1.0781740787496499 1.0682734603921802 1.02054183482732 1.05426404038953 0.9930724761179671 0.947166833877378 1.0773498449402 1.02938080071597 1.04531982533287 1.10171431758365 1.0616875188657802 1.08713740565124 0.9807705801012491 1.12238177269315 0.9756672189516971 0.976515564074063 1.0070627191542099 1.05869089947315 1.0660123593297601 1.07018013846574 1.02242166739453 1.12159258062339 0.98426851897726 1.04907952130384 1.0770333090582 1.11302835171501 1.04788168974319 1.08744945551834 1.0725634817422 1.1290452059872 1.06041177078717 1.1029701295064098 1.10089703442383 1.07962055205908 1.1208333175988798 1.08809994904064 1.0802909212724399 1.06195313562963 1.02735154799703 1.07286319046797 1.059344093139
BlascoIbanez_historical_ne0270 1.07857350715544 1.05050980849574 0.8852874887592851 0.964336345232183 1.10967231741616 1.07493766647986 1.03861818151587 0.9946462134948308 0.987627226797799 1.03897382611071 1.03976204162156 1.12187871366309 1.08845233152762 1.10544614595833 1.11498811259123 1.0307387985021401 1.143072905411136 1.1857596792351428 1.11198350023313 1.2110157082946098 1.0908945412432938 0.8772954845306399 0.0 1.04271139405636 1.02505832623518 1.0864432634891399 1.07405163471451 1.00199417985227 1.07851506972637 1.02952355717824 1.0743779352057 1.0451183515981899 0.895052378287094 0.798191303917249 0.97363418974481 1.09034226742187 1.05917151929519 1.06268031454746 1.07611676774399 1.06783190081525 1.03366643758749 1.05283856347199 1.01456828478301 0.945464843252998 1.08023833522857 1.05046381549654 1.0056519468534901 1.07719898038514 1.0700534501149699 1.07891485298848 0.967936745831971 1.09374095004822 0.9730047463642941 0.951856672333225 1.00973579874073 1.0467399678065101 1.07850571251788 1.05847588720047 1.02488153214931 1.1276902949844398 0.960309344561557 1.03612270723519 1.06623938100548 1.10817212447636 1.0428353920881899 1.06947403851591 1.08370801590124 1.08632208663862 1.0763593147028 1.10326900884955 1.08604170814814 1.09131277916547 1.13812140627888 1.12961747013049 1.09759584522644 1.05299904676683 1.02644388250339 1.03243287210999 1.05277508946157
Clarin_erotic_ne0170 0.957976615162213 0.975284587603729 1.1003032887583002 1.05674011254704 0.9997620068354459 1.0337584811334 1.04491386710588 1.0200418876438 1.03635081337202 1.02653145412902 1.01681963738775 0.9612619273863259 0.9245444464982671 0.9590983491160769 0.940269772985138 0.991912022949266 1.03713582745515 1.0618257333989 1.04006741418542 1.01604539413514 1.0218820774627 1.0222983713579399 1.04271139405636 0.0 0.97056281876237 0.9315437799821329 0.9914106657709741 1.02128717265296 0.9467417321776949 1.01201770758246 0.9822250293991991 1.0033070103015 1.02760833669456 0.989051486837439 1.05586416221932 1.0040250233192 0.9500808129296608 1.01407008183117 1.0252884193840301 1.02806343315683 1.08856269853365 1.07274155660449 0.9331804638405059 0.988690013464136 0.988010883847807 0.982900369831232 0.9149090756578679 0.951258450622277 1.0026871418768 1.05619364790806 1.03791433084518 1.00909578920399 1.03418300810967 1.02830130678388 0.9971004181691528 0.988199273077787 0.994612207844504 0.9720583687033092 0.9950887151774609 0.987704762138293 1.0005478067437201 0.9733794647134499 1.04652557842566 1.02135798591414 1.02833090852261 1.0114054122193001 1.05335452405212 1.02234753509896 1.0662579374648 1.08990969474944 1.08756718256941 1.06426535238899 1.0883299294239799 1.07101875238315 1.08146198293265 1.06653107494923 1.0398596308772698 0.974679932530352 0.967496537418858
Dario_historical_ne0215 1.01061568188846 1.05618988933849 1.09047268977819 1.05136885967502 0.9352040637105091 1.02225605083688 1.0292952570179101 1.06502781995142 1.0704765904462301 1.0532838467349301 1.05638384976383 1.07027282709909 1.0604216029619398 1.01469785458872 1.0135241846803198 1.0155677594813102 1.0810874320224901 0.904455962816065 1.03361174647853 1.05562635152194 0.984981014595419 1.00857647757456 1.02505832623518 0.97056281876237 0.0 1.09642297238348 1.07403887120221 1.0769332424427 1.04208763948052 1.05848779074921 1.03299168295264 1.05914168368254 1.02701501723911 1.0318681914055001 1.01019223133372 1.06024500774064 0.9768451114344271 0.9436185730420841 0.932602787068309 0.935629964293802 0.8462433577722529 0.8810834743831779 1.05439092863481 1.03739957320813 1.04987789906924 0.9988133761644359 0.9851444902954949 1.0359769073043001 1.01301601247025 1.04122392417305 1.0598072501527098 1.0586845864521999 1.07597917545097 1.05908055199965 1.02953739039726 1.0410354655201601 1.0182252755068002 0.996102372796052 1.0676987390517199 1.01525253637678 1.02908131125902 0.997551375559993 1.02810940098286 0.96067009475348 0.9461599582879159 0.956560511923417 0.9707763778308292 1.00956567247667 1.01448443764552 1.0112501049707099 1.05231088273552 1.0253325341892199 1.03050749152014 1.04087730424763 1.03514156164452 0.9879919791562211 1.0127560297062599 1.0459276049182 1.01133615184571
Galdos_erotic_ne0029 0.961422089375754 0.9431639287604971 1.0530640140899399 0.970464657282601 1.01235972478529 1.02680950188198 1.03934285468617 0.984857977589477 0.9274883760742779 1.01014108314494 1.0260116080764499 0.859053553281178 0.8298985324302259 0.930905415850634 0.9148043575986551 1.00176354509681 1.0941475902765199 1.1428873098472099 1.1159343730335 1.02881307255791 1.0907503070275302 1.05455804052082 1.0864432634891399 0.9315437799821329 1.09642297238348 0.0 1.1287304972236916 1.1691651901353497 1.1176995583419498 1.1861910634900656 1.1107370335125226 1.1282128546603065 1.2724728343798666 0.963186710059614 1.10092502125941 0.8664379304777271 0.9529974744427321 1.10395961474128 1.1285241702606499 1.11014730574655 1.1893944654651598 1.1841021992751999 0.7960812494967991 1.0106245953305402 0.843939170416093 1.0004878275865898 0.957310112170085 0.9329186627709329 0.972460568856802 1.0806519198370301 1.07710762436513 1.01440949493194 1.0555104178155899 1.0149263667192001 0.959423456959375 1.00956396418895 1.03038590749948 1.00896045559732 0.944854208966354 0.9840970186053699 1.0372553382479301 0.951712657261556 0.895425612044055 1.09280133905111 1.13421001629379 1.11283921915794 1.16208392304306 1.06912208808667 1.12931068421397 1.15172510897472 1.12054652415903 1.04338444610892 1.00629267596782 1.0261707110004001 1.04321870463425 1.16281370797923 1.07754633598694 0.9079672279114491 0.976973562804058
Galdos_historical_ne0277 0.9852527493750239 0.9925154662783159 0.9350207113005559 0.970508965310902 0.975485041243358 1.01460228067057 1.05296254197159 0.980959628430766 0.86003592612984 0.933609454429003 1.02133183210863 0.930201336586486 0.8460775736619459 0.948587776833425 0.942555607506473 0.948501129615866 1.09650568920389 1.1629195146197602 1.1303512092483998 1.0432124947813501 1.05157138068443 1.05401157767325 1.07405163471451 0.9914106657709741 1.07403887120221 1.1287304972236916 0.0 1.0881783083295387 1.0043141394754096 1.0824448936198148 1.0291305022335058 1.0773100049529325 1.2729685554674228 0.9710049541133641 1.11127932415201 0.854309077983129 0.993263359217865 1.09434235611107 1.1292524419846899 1.12608648105407 1.16430497608879 1.15753345918088 0.861051812991654 1.06278226294962 0.8939131935641551 1.06136117458755 1.00998621604903 0.9931751141243941 0.996201772344455 1.06095516488613 1.0722403352844498 1.00204022401025 1.09250322622986 1.0997092050343797 1.0381342650032601 1.08417783248258 0.988085901537761 1.01457161429078 1.02063543655477 0.9526736100024911 1.06644995680488 1.01912904087585 0.999418151181988 1.15616486876492 1.14674906860729 1.13490337427915 1.1194558101397 1.09071709789356 1.08363489346085 1.13838733555284 1.10730063432619 0.9675874400347109 0.95344290489007 0.911175504288712 0.9306550583317049 1.12932883178957 1.1127460085987801 1.01813923567169 0.9970537139833342
Galdos_historical_ne0278 1.02107494713058 1.01257300078522 0.926169778125456 0.980918604868006 0.989459301988525 1.09476634683808 1.0487495653942098 0.9968254141352579 0.9967910458334559 0.988557029469725 1.0165245286136 0.942351517076942 0.93688153511207 1.01451399064917 0.99322040827415 1.01273196614545 1.03343706916986 1.08090424288007 1.07263187689537 1.05502075041111 1.05660014280046 1.01498890128826 1.00199417985227 1.02128717265296 1.0769332424427 1.1691651901353497 1.0881783083295387 0.0 1.0719860086018116 1.0940538657081964 1.1253286867518386 1.1525558304971715 1.1418855761366546 0.92467898116574 0.9953114727269841 0.9095395713530608 1.05761568180759 1.08685032765808 1.10672659738068 1.0910735725743 1.10471064547673 1.12530211046346 0.933221655562941 0.967748728293024 0.9567563761479241 0.985081955856171 1.01304851637356 1.00008734693856 0.976359432158986 1.01190847235915 0.9893334983938299 0.9982915297714708 1.00646089480647 1.00705376631796 1.05221418263548 1.0911397879882598 1.04812645844731 1.0728588681192601 1.0024785244442198 1.01251845432409 0.904170133506379 1.0111741739629 0.9836936912442241 1.1444852294388101 1.15047067060153 1.1439624491362699 1.1140699785211399 1.0809414830136 1.09446175338893 1.06101067335548 1.0605722383571399 1.03572897481055 1.02076153854184 0.9864204082388071 1.01681334717998 1.0835959759767901 1.11615792921127 1.00806044875612 1.04689163251239
Galdos_historical_ne0279 0.9538756676361321 1.00015436978078 1.05420854658166 1.06305977075781 0.942167051047271 1.12943422854492 1.1315671234383402 1.0823978894968 0.948757109548114 1.0282386058609398 1.08582892510631 0.967941215542634 0.8124801256987131 0.928556583172932 0.893444368289572 0.9226773491840919 1.11288622033793 1.15993596699123 1.15429904070896 1.06549493219843 1.07195397363978 1.070883227994 1.07851506972637 0.9467417321776949 1.04208763948052 1.1176995583419498 1.0043141394754096 1.0719860086018116 0.0 1.1003096292031256 0.9911630614562957 1.1336947533889237 1.2314659771240999 0.9627789435467049 1.13842170322702 0.8299317491175792 0.886159088549756 1.06342634524861 1.1112287108913 1.08615350821109 1.13403836616696 1.14453602350876 0.8781846478563559 1.08038137880807 0.8918998453795479 1.04723894822053 0.907598050561236 0.9403360639560591 1.02755564775691 1.06282545296987 1.07516031885231 1.00617039980594 1.1381344755243001 1.13584790039189 1.09163038586615 1.1054200214295 0.957996079405572 0.9208735584488921 1.06219547483439 0.9079001660582628 1.0681209966471 1.04344572134046 0.9933623888766341 1.10578583486202 1.11284346015876 1.08243070129799 1.13894815037582 1.03246263474908 1.0899487146146098 1.1357575506684898 1.10690444526844 0.9887503426280649 0.9591879912656508 0.9355058048093 0.9494730250873851 1.10191990870306 1.15778558459612 0.968282899893787 0.973667404459647
