"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0020" "ne0021" "ne0022" "ne0026" "ne0029" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0040" "ne0045" "ne0048" "ne0053" "ne0054" "ne0055" "ne0079" "ne0081" "ne0084" "ne0085" "ne0107" "ne0110" "ne0114" "ne0115" "ne0117" "ne0120" "ne0124" "ne0125" "ne0126" "ne0130" "ne0141" "ne0144" "ne0155" "ne0160" "ne0165" "ne0167" "ne0169" "ne0170" "ne0185" "ne0192" "ne0215" "ne0219" "ne0221" "ne0223" "ne0226" "ne0228" "ne0232" "ne0239" "ne0240" "ne0246" "ne0247" "ne0248" "ne0254" "ne0264" "ne0265" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0292" "ne0293" "ne0299" "ne0302" "ne0307" "ne0311" "ne0318"
"ne0165" 1.01771646875802 1.01149044856493 1.12659157457171 1.08238790048402 1.05855916262069 1.11213822261342 1.08016800298083 1.09826592703301 1.08356063017282 1.08503992446467 0.983907315136986 1.09414759027652 1.0632107715153 1.14340977833775 1.1353738978281 1.09516123646629 0.991218600455153 1.03615651157042 1.04822927261754 1.09113265241229 1.05164914358294 1.09610461909191 1.07243632585467 1.12543387439471 1.07729050748621 1.05478199191919 1.08957399484573 1.00383343353387 1.03106523107816 0.937790117329692 0.953142030278047 0.99207335911564 1.02956877255003 1.0049210146932 0.987594529315139 1.06787118078993 0.855727683095809 0.976138670179481 1.03709040450388 1.08827803792471 1.09053005386188 0 0.979471453916098 1.00938367391827 1.03713582745515 1.01142862682695 1.07724694559644 1.08108743202249 0.913109495988113 1.07312063331478 1.03306080787565 1.00144014013522 0.994743700010554 1.1421348983858 1.03517779867465 0.983407207790396 1.01675795169647 1.02772896062041 1.0497507977564 0.773418698971729 0.538895302096736 0.558957123076515 0.675421583086085 0.738854864261507 0.710340369890686 1.09650568920389 1.03343706916986 1.11288622033793 1.06583956968607 1.11365328154294 1.07344936321886 0.994139464966287 0.916872592606339 0.975539856117334 0.941964027059708 1.02948917362474 1.03873490475774 1.0617804816599 1.12055120812261
"ne0167" 0.973824718501374 1.01145028281851 1.02964732605478 1.04905659007508 1.08061605502536 1.04622437999772 1.07686942077406 1.08298496650662 1.08223553143037 1.07895696884138 0.996324046516219 0.959423456959375 1.06207191509583 1.06634058976107 1.06376469634026 1.05655372769244 1.04966675893366 1.02962095360093 1.01230860149678 1.01456152850361 0.970817252762734 1.06503922231021 1.06851048876661 0.96029051032697 1.00944071116471 0.984221060089545 1.04544480315845 1.06716841094598 0.949391237291904 1.02016109166476 1.06735956860166 1.01639924646952 1.04390442128931 1.02722536236898 1.04200672861397 0.986821622728519 1.02749018079246 0.956764830991179 1.02523263508198 0.949779454937445 0.98394203739087 0.979471453916098 0 0.61656207724801 0.997100418169153 1.05092344964558 0.991825073604362 1.02953739039726 0.978494924225888 0.998369190037103 0.919123379141884 0.98838304579098 0.911022061590403 1.03915588567985 0.962258960092764 0.969099371180776 1.009030357882 1.01040561384547 1.03439189560731 1.02630024209353 0.983042944070059 0.950098754136922 1.01774991010213 1.00706271915421 1.00973579874073 1.03813426500326 1.05221418263548 1.09163038586615 1.05657612174684 1.09600169988241 1.01288587183141 1.08425888201517 0.967245152291077 0.957452604070927 0.980367126625971 0.980785754219336 0.982648642687518 1.01407355920835 0.979097222545751
"ne0169" 0.972721603015665 0.965057574961261 0.997507007244046 1.01240331789058 1.02143637968616 1.02576981896254 1.02964925538974 1.03391625865168 1.06406635229774 1.06234783223107 0.983304195987395 1.00956396418895 1.07124037394887 1.05627920711508 1.08638515884676 1.08172994580213 1.0350319604554 0.999011868234059 1.0074600707761 1.0103474742706 0.988179125750919 1.07262124736049 1.04756833996328 0.981259911120502 1.02401878813606 1.01113802108754 1.0311984670436 1.03288859622542 0.961132938938175 1.00930066274027 1.05682476188386 1.02971296712144 0.984419427420915 1.02092354692903 1.02839882373797 0.986442447679448 1.08493719175616 0.911416106158191 1.04677003159435 0.926752102711169 1.00630233912503 1.00938367391827 0.61656207724801 0 0.988199273077787 1.02293124803086 1.02582018226167 1.04103546552016 1.01942244146789 0.995866907151981 0.925545394471055 1.00664398426417 0.897495768988538 1.07353173656854 0.94943935986146 0.952359200397387 0.991364917253094 1.03513583405843 1.06563575032924 1.04277989241124 0.996144056415373 0.999254453465073 1.04412148204999 1.05869089947315 1.04673996780651 1.08417783248258 1.09113978798826 1.1054200214295 1.06386422582147 1.11350618559609 1.06161977675082 1.11198610655973 0.948176200211487 0.923528592723264 0.960071625528964 1.00240359697802 0.99204009295185 0.969425480480069 0.970535785792735
"ne0170" 0.951258450622277 0.974679932530352 1.02135798591414 1.02833090852261 1.0114054122193 1.05335452405212 1.02234753509896 1.0662579374648 1.08990969474944 1.08756718256941 0.967496537418858 0.931543779982133 1.06426535238899 1.08832992942398 1.07101875238315 1.08146198293265 1.06653107494923 0.950080812929661 1.01407008183117 1.02528841938403 1.02806343315683 1.08856269853365 1.07274155660449 0.961261927386326 0.924544446498267 0.959098349116077 0.940269772985138 0.991912022949266 0.975284587603729 1.00054780674372 1.1003032887583 1.05674011254704 0.914909075657868 1.05619364790806 1.03791433084518 1.00909578920399 0.989051486837439 1.03985963087727 0.933180463840506 0.988010883847807 0.994612207844504 1.03713582745515 0.997100418169153 0.988199273077787 0 0.982900369831232 1.0040250233192 0.97056281876237 1.05586416221932 1.0026871418768 0.957976615162213 0.972058368703309 0.995088715177461 0.999762006835446 1.0337584811334 1.04491386710588 1.0200418876438 1.03635081337202 1.02653145412902 1.0618257333989 1.04006741418542 1.01604539413514 1.0218820774627 1.02229837135794 1.04271139405636 0.991410665770974 1.02128717265296 0.946741732177695 1.01201770758246 0.982225029399199 1.0033070103015 1.02760833669456 1.03418300810967 1.02830130678388 0.988690013464136 1.01681963738775 0.97337946471345 1.04652557842566 0.987704762138293
"ne0185" 0.993188437621791 0.946041734941009 1.03534529497015 1.01064972628333 1.02156364628006 0.983808324130907 1.04120785747317 1.0442177626624 1.02132408843447 1.05638723614304 0.979093315246309 1.00048782758659 1.03097327815953 1.02956384430795 1.06362946245972 1.05534067497418 1.0210266342255 1.00211854535044 1.0214915890186 0.999747109781716 1.00140569270814 0.972729740693177 0.977989089633816 0.927516215304015 1.00097206657026 0.981143004271373 0.976979787288288 1.00254174087485 1.05520718449721 1.02313261539876 1.08255070618024 1.06285411057237 0.982747998627758 0.984653634755623 1.03054351056919 1.03442020692599 0.986988922353963 0.936955703111982 0.955302007994461 0.975162796366384 1.00235615202425 1.01142862682695 1.05092344964558 1.02293124803086 0.982900369831232 0 1.0549871826385 0.998813376164436 1.0252277934224 0.996199320609246 0.931987376211439 1.01110629123676 1.01010966351978 1.02838022099712 0.994310574648502 1.00808276352792 1.07118078974014 1.10174651566405 1.07581796181039 0.994945818417017 0.989668941396644 1.03806548453912 1.05249462629126 1.02938080071597 1.05046381549654 1.06136117458755 0.985081955856171 1.04723894822053 1.00761306823572 1.0225299287743 1.01590666165004 0.992022761197615 1.01397783392 1.02500824142575 0.939708460630072 0.976984343901198 0.892956238785341 0.910796235812611 1.01611226482374
"ne0192" 0.896327411900692 0.919204207599769 1.09718480487032 1.14562848440703 1.10540925032718 1.11524811759171 1.06690157131445 1.07616983077719 1.08539179539834 1.07990245760589 0.954870734546369 0.866437930477727 1.03359997106843 0.983881479037645 0.979187803619772 0.982246178375501 1.13421279124327 0.942681091738343 1.04787471223449 1.07379241290211 1.07351893550473 1.14268153416845 1.1224585501141 0.924571336829439 0.878357042894091 0.935626250071647 0.924226312196123 0.974623043801946 0.934292423669916 1.09586188590033 1.05294941273463 1.00706456506622 0.984414987103857 1.02758983625029 1.04074406517365 0.934664916326033 0.968784565034419 1.0640084295861 0.965461939833525 0.826274582379171 0.98603004201306 1.07724694559644 0.991825073604362 1.02582018226167 1.0040250233192 1.0549871826385 0 1.06024500774064 1.10987736716787 0.990632276486242 0.937401569353194 0.99141126426982 0.996725079317758 0.885488035528814 1.0063528718671 0.989498804116014 1.0310339529579 0.979827687523034 0.950828496279519 1.13230907797159 1.11757889131609 1.01491426594113 1.08539551469767 1.09936030183549 1.09034226742187 0.854309077983129 0.909539571353061 0.829931749117579 0.941908570961078 0.893202096023821 0.924729379851966 1.00987104102623 1.08026896505693 1.04811868481096 1.06950131816204 0.970242251564054 0.982903100668038 0.951936628328197 0.893561772931623
"ne0215" 1.0359769073043 1.0459276049182 0.96067009475348 0.946159958287916 0.956560511923417 0.970776377830829 1.00956567247667 1.01448443764552 1.01125010497071 1.05231088273552 1.01133615184571 1.09642297238348 1.02533253418922 1.03050749152014 1.04087730424763 1.03514156164452 0.987991979156221 0.976845111434427 0.943618573042084 0.932602787068309 0.935629964293802 0.846243357772253 0.881083474383178 1.07027282709909 1.06042160296194 1.01469785458872 1.01352418468032 1.01556775948131 1.05618988933849 1.02908131125902 1.09047268977819 1.05136885967502 0.985144490295495 1.04122392417305 1.05980725015271 1.0586845864522 1.0318681914055 1.01275602970626 1.05439092863481 1.04987789906924 1.0182252755068 1.08108743202249 1.02953739039726 1.04103546552016 0.97056281876237 0.998813376164436 1.06024500774064 0 1.01019223133372 1.01301601247025 1.01061568188846 0.996102372796052 1.06769873905172 0.935204063710509 1.02225605083688 1.02929525701791 1.06502781995142 1.07047659044623 1.05328384673493 0.904455962816065 1.03361174647853 1.05562635152194 0.984981014595419 1.00857647757456 1.02505832623518 1.07403887120221 1.0769332424427 1.04208763948052 1.05848779074921 1.03299168295264 1.05914168368254 1.02701501723911 1.07597917545097 1.05908055199965 1.03739957320813 1.05638384976383 0.997551375559993 1.02810940098286 1.01525253637678
"ne0219" 1.02092793450093 1.05821808953169 1.06225963998829 1.04382328168018 1.07050503587666 1.02557773360667 1.07668048434892 1.02618823249667 0.982095906667982 1.00092824194383 1.07149994174688 1.10092502125941 1.01067777798179 1.05073138091688 1.02532956095207 1.01428456696109 0.890378665620817 1.0770613848525 1.08113339832098 1.04823408227909 1.02034869979446 0.978239251468122 0.992191195043949 1.04640177090597 1.11781106544184 1.08601819144494 1.08494769703438 1.09211837236224 1.00868793075589 0.909703292466295 0.899941596623956 0.95008835558616 1.10999169887811 0.866644864525304 0.845174441990988 0.884063738631965 0.976244194321849 1.00821937658861 1.06198110775521 1.13323646112356 1.02848288945435 0.913109495988113 0.978494924225888 1.01942244146789 1.05586416221932 1.0252277934224 1.10987736716787 1.01019223133372 0 1.02242853933827 1.03065470508031 1.09552120141129 1.03326174682619 0.990985310350833 0.97915400272145 0.939496877903907 0.971993754089144 0.998388916890975 0.920038260964487 0.949562319717515 0.949448785014411 1.00726243975723 0.980606959589098 0.992567819462736 0.97363418974481 1.11127932415201 0.995311472726984 1.13842170322702 1.03284548066052 1.10191874679058 1.05215686100796 0.97661931748262 0.897576589605684 0.984146539110237 0.994781409112857 0.961486916536446 1.04289058612169 1.09510070998117 1.0918701539598
"ne0221" 0.988691526443598 0.970271635080284 0.98635249723387 1.02046240747678 1.00908497132986 0.96261802437841 1.00719438858056 0.960519755539035 0.954858633655413 0.967694754159524 1.02348072618411 0.972460568856802 1.01463520030441 0.993676181969603 1.00580778664031 1.03121059734866 1.03739328556089 1.04208045775505 1.05757868361566 1.0016020884319 1.03626578194571 1.01306462241449 0.995521134080147 0.935677542573483 1.00807413304097 1.00449211161364 1.01116639437394 0.983642033109347 1.07558743856481 0.969030502225707 1.07619695659781 1.08086497259725 0.998304246827819 0.983091940297484 1.00435258635216 0.992939184576237 1.06381916368285 1.01856375049959 0.972790049485577 0.976975775217052 1.02446535352619 1.07312063331478 0.998369190037103 0.995866907151981 1.0026871418768 0.996199320609246 0.990632276486242 1.01301601247025 1.02242853933827 0 1.05825660572015 1.05005191377284 1.01556958936692 0.965431308197039 1.04010325086444 1.04420422781912 1.04434831905038 1.09988970247841 1.03745942200401 1.01992593740873 1.06764226451573 1.06902594859477 1.0589950134665 1.06168751886578 1.07005345011497 0.996201772344455 0.976359432158986 1.02755564775691 0.98862316235968 1.00854512654591 1.01018943990547 1.01500213834766 1.02165924139137 0.957111644825889 0.967167739782805 1.0168391135184 0.910094899060884 0.926729488993718 1.02825615018392
"ne0223" 0.929403476873754 0.955608156800972 1.04388018257701 1.03945560120263 1.05923485217018 1.10461410319447 1.07458235849465 1.10479350086002 1.12186300662493 1.1199517949988 0.946192232206989 0.961422089375754 1.00181490763046 1.01226895434163 1.00748004830871 0.988737771434865 1.09474377747716 0.947362966952511 1.02258924279133 1.02160793521914 1.03618693578028 1.06490793048506 1.03844065174108 0.937019994462235 0.934543886750968 0.917504811549122 0.925402707373522 0.98074003710458 0.941601460113554 1.0985464696969 1.07541198159717 1.06000464924371 0.985241396965337 1.05370817066552 1.04484060586348 0.996841748130859 0.983299374253685 0.963736275417901 0.968246138333488 0.881708350793307 0.988534643048134 1.03306080787565 0.919123379141884 0.925545394471055 0.957976615162213 0.931987376211439 0.937401569353194 1.01061568188846 1.03065470508031 1.05825660572015 0 0.965804154298834 0.944122383176711 0.994325723384451 1.01319032707605 1.01516325911168 1.05934662398967 1.04142752846355 1.01772864183368 1.0733826055581 1.01320360631937 0.969318636810208 1.02047830638796 1.02783378127671 1.07857350715544 0.985252749375024 1.02107494713058 0.953875667636132 0.999780178293064 1.01260743670431 0.984087685246738 1.02049149146664 0.993386138501269 1.06667091360041 1.02094944682398 1.02205967480895 1.01076050843676 0.989728591187936 0.923603232264131
"ne0226" 0.885922939178085 0.98975509436323 1.03114785140127 0.993856835390741 1.04803655324354 1.03395677491967 1.02123043338501 1.08162814786697 1.12728366529184 1.10650607379287 0.980491405952219 1.00896045559732 1.0410198449917 1.06036883038382 1.07718664665291 1.02950628562606 0.975762481983892 0.929665798337817 0.976490473241818 1.01482346603659 1.00786497893759 1.01265186834405 1.01650203798172 1.03950005048167 0.912411203781654 0.919421741881142 0.913594552314676 0.948939282838243 1.01459583154815 1.03106662984797 1.18050179085562 1.10772780421127 0.861294277159752 0.9659673754009 1.06386249781691 0.994825048066087 0.986987701360014 1.04207210761147 1.01471386697322 0.964936751885298 0.66613199243095 1.00144014013522 0.98838304579098 1.00664398426417 0.972058368703309 1.01110629123676 0.99141126426982 0.996102372796052 1.09552120141129 1.05005191377284 0.965804154298834 0 0.814194725071848 0.98307887791065 1.16099324757903 1.14038784294918 1.10377858509357 1.09453776933929 1.06526605327154 1.03381476380007 1.02131873880441 0.976272948403425 1.04736135077267 1.07018013846574 1.05847588720047 1.01457161429078 1.07285886811926 0.920873558448892 1.02579014167383 0.97612520165098 1.02786160080265 1.03634020609674 1.09394796253685 1.11142715489395 1.02044648652058 1.09011756535714 1.03323789081053 1.06799675852123 0.70986740274388
"ne0228" 0.987019047724296 0.963616026679176 1.04359420684301 1.08305374595699 1.07371219987374 1.08805359245005 1.07865799197926 1.07390584604539 1.08273317576784 1.07567301037674 0.958257991703026 0.944854208966354 1.0705322859273 1.06752580315747 1.0576509065395 1.07542589828142 1.11098199563583 1.02022846880433 0.965151349633822 0.996347413331509 0.994377344074342 1.08048900387709 1.05101719664678 0.964484687384777 0.975265549956614 1.00874120545966 1.04280571292298 1.02611516035504 1.01174058678959 1.00209008243707 0.996274021685359 1.03562148009137 1.01363267536655 1.07987382916423 1.04712977224173 1.05249990275394 1.0652516223075 0.891186829654763 0.988143457200978 0.862514674160117 0.867702932546036 0.994743700010554 0.911022061590403 0.897495768988538 0.995088715177461 1.01010966351978 0.996725079317758 1.06769873905172 1.03326174682619 1.01556958936692 0.944122383176711 0.814194725071848 0 1.1142255135553 0.951471262658763 0.995687122936976 0.998238491881925 1.04596408125105 1.06198439995377 1.08717929167218 1.00959961446949 0.971317154714941 1.02648276776691 1.02242166739453 1.02488153214931 1.02063543655477 1.00247852444422 1.06219547483439 0.985733206235705 1.06926584010932 0.987050252370581 1.01332748946972 0.966067382976073 0.96175168085017 0.954237020807074 0.986660483152711 1.0076914326592 0.933718286515974 0.858511783807432
"ne0232" 0.96397954913553 1.03545887029362 1.01992070052698 1.05437097264246 1.06179624574475 0.963509377062294 1.00913701231129 1.0279258509803 1.01079642915488 1.00157893542987 1.06341188066385 1.01235972478529 0.99669783949509 0.9355196594582 0.956047097517175 0.981729128683594 0.960077410031256 1.01431694071915 1.05110130293305 1.05766892677364 1.05333273092534 1.01904774462679 1.05442494810608 0.985325773739999 1.0055232442284 0.964671916427471 0.939981147817793 1.04999099547234 0.861981734812922 1.0473652090755 1.07941227912857 1.00545452242699 1.01990563470153 0.913382539199959 1.01911306086744 0.886696983367516 1.06814830994836 1.09429546923631 1.08167989932169 1.04407949321887 0.923793168551932 1.1421348983858 1.03915588567985 1.07353173656854 0.999762006835446 1.02838022099712 0.885488035528814 0.935204063710509 0.990985310350833 0.965431308197039 0.994325723384451 0.98307887791065 1.1142255135553 0 0.990760697596202 0.98218570115471 1.02282792122158 1.00492444273813 0.871344713682294 1.03040948949085 1.11307842646277 1.10378569977917 1.08063027892284 1.07976660965398 1.10967231741616 0.975485041243358 0.989459301988525 0.942167051047271 1.02195903114724 0.963525709913938 1.018561284074 1.04827286371385 1.13397721570735 1.08715919692168 1.13287429497124 0.941890262302431 1.03354855746145 1.05531994328296 0.923948726470358
"ne0239" 1.06225007170869 1.05197368855125 1.04409271570771 1.08557111617375 1.05798097667566 1.09269442406105 1.09144925107615 1.03105356380686 1.00321023096089 1.02176042616255 1.0175019934356 1.02680950188198 1.06045898480476 1.05499721116824 1.02619748564889 1.04189074721139 1.09403800700236 1.05615591534854 1.01889656433979 1.06185668418865 1.06177026381803 1.11301412244147 1.10127675046458 0.992297118783887 1.05467698164106 1.04960681531567 1.10064687241124 1.07908068997746 0.837506778593685 1.06098947242472 0.807696189517732 0.773518058698443 1.14685988791444 1.08094123237423 0.994004931663119 0.992314277806507 1.07324780151174 0.928916641782753 1.0474919920019 0.989625624940982 1.07558565625367 1.03517779867465 0.962258960092764 0.94943935986146 1.0337584811334 0.994310574648502 1.0063528718671 1.02225605083688 0.97915400272145 1.04010325086444 1.01319032707605 1.16099324757903 0.951471262658763 0.990760697596202 0 0.52074329722491 0.766512543440756 0.776195779977743 0.767510068990826 1.0639346140514 1.03915972709716 1.02179959503055 1.01216261406908 1.05026331256643 1.07493766647986 1.01460228067057 1.09476634683808 1.12943422854492 1.06738040430415 1.09515778234132 1.03026506728123 1.08662174817198 0.954980727548616 0.942685467243824 1.02942014377942 0.738981088167173 0.995673398720791 0.975909798053403 1.06883245909837
"ne0240" 1.02886404817642 1.06638577810279 1.04307669868651 1.07970874441668 1.06320084978294 1.08284845267524 1.06556377039524 1.04947741416921 1.0194860514051 1.04431154897107 1.00959818407031 1.03934285468617 1.06972185396422 1.07216496498627 1.04984907208162 1.04256028660985 1.04822465598128 1.04232290319436 1.02142589514153 1.05613589594682 1.0503001172508 1.10831487764496 1.0930458433465 1.01266726914769 1.07980198755473 1.04829148864454 1.0983586553312 1.11355460457109 0.803478770135274 1.02865109007638 0.839783301677845 0.80480112420705 1.11656568642123 1.08354066966885 1.01841076012381 1.01487258184167 1.03401519907246 0.975645097308679 1.05448675129116 1.01602979354426 1.09165386325792 0.983407207790396 0.969099371180776 0.952359200397387 1.04491386710588 1.00808276352792 0.989498804116014 1.02929525701791 0.939496877903907 1.04420422781912 1.01516325911168 1.14038784294918 0.995687122936976 0.98218570115471 0.52074329722491 0 0.824850580569609 0.820421558103388 0.789533008767996 1.02216609703185 1.02239097190749 0.995059413440258 1.0095734251401 1.03455694862848 1.03861818151587 1.05296254197159 1.04874956539421 1.13156712343834 1.03238706527984 1.10056206105138 1.01545592005489 1.05303425586565 0.952915565000246 0.951721052939394 1.02690456968227 0.754962507838193 1.02701034324848 1.00517133016555 1.07361943385252
"ne0246" 1.04566068160894 1.0812250489731 1.08133693674437 1.0964484445446 1.08580020810917 1.09249818220583 1.05872823773699 1.04445427399884 1.03905008199669 1.01926618520448 1.05790497834089 0.984857977589477 1.02116612812656 1.03493491525084 0.995085621086693 1.01450196062894 1.08095009969209 1.05825122540921 1.10067788883727 1.10913261023994 1.12931801710638 1.09705434184719 1.10008125437884 1.06468528446352 1.06760765578759 1.10987921581658 1.07682557292698 1.02817930231636 0.883411277771498 0.984521401226815 0.673126255592774 0.716649742280694 1.08134343986292 1.06670823408882 0.940372474578687 0.984420253585903 0.987395914660565 0.996231956398583 0.97023910785302 1.02425025218291 1.10668550877544 1.01675795169647 1.009030357882 0.991364917253094 1.0200418876438 1.07118078974014 1.0310339529579 1.06502781995142 0.971993754089144 1.04434831905038 1.05934662398967 1.10377858509357 0.998238491881925 1.02282792122158 0.766512543440756 0.824850580569609 0 0.694412977424231 0.797133537503806 1.07809787611328 1.04033432699056 1.01815375952488 1.00489574058469 0.999258269883441 0.994646213494831 0.980959628430766 0.996825414135258 1.0823978894968 1.00468774392568 1.01751412435068 1.00134513224968 1.06137397809361 0.936718685324244 0.906633395840306 1.03009766841964 0.844697804583864 1.06461919238606 1.03592383228664 1.08788999358159
"ne0247" 1.06567008438733 1.08418465179916 1.11744884056946 1.13994606062273 1.11324223625093 1.12578847667816 1.07922095635305 1.09265032649574 1.10969829380394 1.07512435346523 1.06193409135949 0.927488376074278 1.02277583431958 1.00734817144689 0.957868403017745 0.968988624020003 1.096246385976 1.03153358838183 1.09978581833459 1.1410520937543 1.13167070822987 1.13030593271302 1.1426501631049 1.03953473461212 0.996431126926489 1.06236957710509 1.06998517827034 1.02611420590532 0.877502103131209 1.04932605451982 0.61223106036349 0.653103870609981 1.10559675603407 1.0867295995718 0.977483669327489 0.984380220203364 0.95728877093914 1.05389118598075 0.925849229387091 1.01603769527226 1.08653378184504 1.02772896062041 1.01040561384547 1.03513583405843 1.03635081337202 1.10174651566405 0.979827687523034 1.07047659044623 0.998388916890975 1.09988970247841 1.04142752846355 1.09453776933929 1.04596408125105 1.00492444273813 0.776195779977743 0.820421558103388 0.694412977424231 0 0.731809435685075 1.09743749685859 1.06077750635084 0.996640221430394 0.946053275540176 0.981217825605441 0.987627226797799 0.86003592612984 0.996791045833456 0.948757109548114 0.906474090530403 0.905943830169111 0.936016766418247 1.04550360494812 0.991979596122779 0.981824160869987 1.08008086699747 0.879021436639026 1.07577937788748 1.09180068214883 1.04421383550273
"ne0248" 1.01639002502685 1.08077527738193 1.12135929156973 1.1579133950141 1.13798453783083 1.09305717719285 1.1016231402022 1.06088964252536 1.04534750532142 1.05492949861751 1.08173503567504 1.01014108314494 1.02542109800745 1.00413493574594 1.00945992149582 0.989360268426158 1.06114858282819 1.07163944756093 1.06730877083606 1.11053532443614 1.12292966934254 1.12783401941769 1.1272724377687 0.990498745114232 1.00067261667766 1.0480693672373 1.04747369282778 1.08763664585044 0.740859693371451 1.04535133898116 0.812374154542084 0.79058378649889 1.11166334676654 1.02495539454462 0.849722033816501 0.878070908741411 0.965510529177861 1.09002511025958 1.03744487450764 1.05074472483248 1.05016392339692 1.0497507977564 1.03439189560731 1.06563575032924 1.02653145412902 1.07581796181039 0.950828496279519 1.05328384673493 0.920038260964487 1.03745942200401 1.01772864183368 1.06526605327154 1.06198439995377 0.871344713682294 0.767510068990826 0.789533008767996 0.797133537503806 0.731809435685075 0 1.10954774763516 1.10016878716998 1.04501765643591 1.01967313879038 1.02166332182594 1.03897382611071 0.933609454429003 0.988557029469725 1.02823860586094 0.969766573151912 0.966643907162668 0.976059980852245 1.02502439619864 0.978301129628948 0.971133533890795 1.07459663389231 0.710089736923762 1.06836256870719 1.06225420361672 1.02991930706541
"ne0254" 1.02276989780288 1.03423941819933 0.994171724622545 0.947789905091142 0.985510444952353 0.974745087153821 1.0322088449368 1.00234339928505 0.988015757758895 1.01410159797261 1.0294300540535 1.14288730984721 1.05766593682248 1.1154799793771 1.11288786319672 1.08684619089083 0.932860285681942 1.01914446025663 1.02538573938773 0.99743771811793 0.983169088187156 0.830809830356127 0.861174684071736 1.1313431067143 1.13742739409596 1.04128006100847 1.09082209027095 1.03370553537246 1.10417172529917 0.948083033916551 1.04673640843828 1.06854131717427 1.01819569699294 0.98678482333778 1.00878900993162 1.08935664178165 0.918232158555558 0.965956077162171 1.1113010698579 1.1111422963123 1.06344939286635 0.773418698971729 1.02630024209353 1.04277989241124 1.0618257333989 0.994945818417017 1.13230907797159 0.904455962816065 0.949562319717515 1.01992593740873 1.0733826055581 1.03381476380007 1.08717929167218 1.03040948949085 1.0639346140514 1.02216609703185 1.07809787611328 1.09743749685859 1.10954774763516 0 0.744476540726037 0.864621422605156 0.830730989570413 0.818069773722142 0.753027143714693 1.16291951461976 1.08090424288007 1.15993596699123 1.12001029764074 1.1438860376481 1.10146970293051 1.01029467019149 0.996720519334508 1.0184979825748 0.974602006176002 1.08464521894467 1.01306380290661 1.04479319156369 1.08511900978827
"ne0264" 1.05433237682606 0.982305729269704 1.07999196505066 1.01663664265023 1.04481715404339 1.06783384210412 1.08572477333512 1.0740473529087 1.08375065347626 1.07085495483114 0.997421909286525 1.1159343730335 1.07939984366251 1.12304389561966 1.12684176627119 1.07074630749842 1.02330066074229 1.04643744460938 1.06102970788254 1.04967995740261 1.04063785756237 1.03831241874016 1.03375261987378 1.0943298386632 1.11072050564608 1.05260376330619 1.06835273646155 1.00236719034849 1.0382520765254 0.984131722894517 0.999254147036352 1.04771327965383 1.01014497735899 1.03859403307711 1.02022817266627 1.08178381652752 0.900768800953589 0.953533198597015 1.06920580417938 1.07008120237043 1.0160107337148 0.538895302096736 0.983042944070059 0.996144056415373 1.04006741418542 0.989668941396644 1.11757889131609 1.03361174647853 0.949448785014411 1.06764226451573 1.01320360631937 1.02131873880441 1.00959961446949 1.11307842646277 1.03915972709716 1.02239097190749 1.04033432699056 1.06077750635084 1.10016878716998 0.744476540726037 0 0.619788084486794 0.659908106560658 0.631537392811882 0.67925096471268 1.1303512092484 1.07263187689537 1.15429904070896 1.09350434828625 1.16477585577122 1.10416773343364 0.949790287343279 0.927548094629166 0.998591018987499 0.942342099837485 1.06009290139841 1.02241006671058 1.04686897374228 1.11367175425491
"ne0265" 0.999628795917934 1.005245112559 1.08587347756218 1.0923445360687 1.0582564705197 1.11592800959128 1.05665659562985 1.09831830273664 1.11772392365375 1.07803828759527 0.961131544429029 1.02881307255791 1.05562754354847 1.09570643476152 1.09028369573681 1.06884898984594 1.06579974798332 1.02174603117678 1.05719130093163 1.09480473189149 1.06986940912371 1.11873077282945 1.10203337669386 1.08087799317807 1.02865295236252 1.01414355297856 1.04121866868639 1.00339188175282 1.02336656282936 1.00402758258015 1.0135260872401 1.02882617824197 1.0080874675674 1.03672543548068 1.03533925399032 1.04425888985216 0.924124221607331 0.991884370809187 1.02541174600465 0.996382497147407 1.02961192701591 0.558957123076515 0.950098754136922 0.999254453465073 1.01604539413514 1.03806548453912 1.01491426594113 1.05562635152194 1.00726243975723 1.06902594859477 0.969318636810208 0.976272948403425 0.971317154714941 1.10378569977917 1.02179959503055 0.995059413440258 1.01815375952488 0.996640221430394 1.04501765643591 0.864621422605156 0.619788084486794 0 0.69878594036472 0.785697717987676 0.77828317277416 1.04321249478135 1.05502075041111 1.06549493219843 1.06166621074211 1.07564927044836 1.03484126510946 1.04136958691019 0.996481503110382 1.01584798324766 0.993291038714793 1.06127436436031 1.01677953994681 1.03646337389534 1.03542224762984
