Quoi	Pt	QUE|QUOI
;	Fw	;
Ce	Vvc	Ce
point	Rg	POINT
détruit	Vvc	DÉTRUIRE
la	Da	LE
grâce	Nc	GRÂCE
où	Pr	OÙ
j'	Pp	JE
allais	Vvc	ALLER
recourir	Vvn	RECOURIR
,	Fw	,
Et	Vvc	Et
plus	Rg	PLUS
fort	Rg	FORT
que	Cs	QUE
mon	Ds	MON
crime	Nc	CRIME
il	Pp	IL
me	Pp	JE
fera	Vvc	FAIRE|FERRER
mourir	Vvn	MOURIR
;	Fw	;
Il	Vvc	Il
endurcit	Vvc	ENDURCIR
ce	Dd	CE
coeur	Nc	CUR
qui	Pr	QUI
fut	Vuc	ÊTRE
pour	S	POUR
moi	Pp	JE
si	Rg	SI
tendre	Ag	TENDRE
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
fait	Vvc	FAIRE
oublier	Vvn	OUBLIER
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
votre	Ds	VOTRE
gendre	Nc	GENDRE
.	Fs	.
Mon	Ds	MON
gendre	Nc	GENDRE
?	Fs	?
Un	Dn	UN
criminel	Nc	CRIMINEL
?	Fs	?
Non	Rg	NON
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
l'	Pp	IL
êtes	Vuc	ÊTRE
plus	Rg	PLUS
:	Fw	:
Ne	Rp	NE
cherchez	Vvc	CHERCHER
point	Rg	POINT
ce	Dd	CE
titre	Nc	TITRE
et	Cc	ET
des	S+Da	DE+LE|DE+LES
noms	Nc	NOM
superflus	Ag	SUPERFLU
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
en	S	EN
m'	Pp	JE
obéissant	Ga	OBÉIR
qu'	Cs	QUE
il	Pp	IL
fallait	Vvc	FALLOIR
le	Pp	IL
paraître	Vvn	PARAÎTRE
.	Fs	.
Les	Da	LE
combats	Nc	COMBAT
m'	Pp	JE
ont	Vuc	AVOIR
fait	Ge	FAIRE
voir	Vvn	VOIR
bien	Rg	BIEN
plus	Rg	PLUS
digne	Ag	DIGNE
de	S	DE
l'	Pp	IL
être	Vun	ÊTRE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
recherché	Ge	RECHERCHER
d'	S	DE
être	Vun	ÊTRE
victorieux	Ag	VICTORIEUX
Que	Vvc	Que
pour	S	POUR
rendre	Vvn	RENDRE
encor	Nc	encor
plus	Rg	PLUS
votre	Ds	VOTRE
choix	Nc	CHOIX
glorieux	Ag	GLORIEUX
,	Fw	,
Que	Vvc	Que
pour	S	POUR
justifier	Vvn	JUSTIFIER
une	Dn	UN
si	Rg	SI
haute	Ag	HAUT
place	Nc	PLACE|PLACÉ
Acquise	Vvc	Acquise
en	S	EN
votre	Ds	VOTRE
armée	Nc	ARMÉE
,	Fw	,
ainsi	Rg	AINSI
qu'	Cs	QUE
en	S	EN
votre	Ds	VOTRE
grâce	Nc	GRÂCE
;	Fw	;
Et	Vvc	Et
par	S	PAR
une	Dn	UN
victoire	Nc	VICTOIRE
entrer	Vvn	ENTRER
plus	Rg	PLUS
dignement	Rg	DIGNEMENT
Dedans	Ga	Dedans
votre	Ds	VOTRE
maison	Nc	MAISON
en	S	EN
vainqueur	Nc	VAINQUEUR
,	Fw	,
en	S	EN
amant	Nc	AMANT
:	Fw	:
Mais	Cc	MAIS
par	S	PAR
cette	Dd	CE
Victoire	Nc	VICTOIRE
,	Fw	,
à	S	À
ma	Ds	MON
première	Ag	PREMIER
entrée	Nc	ENTRÉE
,	Fw	,
Mon	Nc	Mon
amour	Nc	AMOUR
pour	S	POUR
triomphe	Nc	TRIOMPHE
a	Vuc	AVOIR
la	Da	LE
mort	Nc	MORT
rencontrée	Ge	RENCONTRER
.	Fs	.
Je	Pp	JE
l'	Pp	IL
attends	Vvc	ATTENDRE
;	Fw	;
mais	Cc	MAIS
plus	Rg	PLUS
noble	Ag	NOBLE
,	Fw	,
et	Cc	ET
digne	Ag	DIGNE
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
:	Fw	:
Que	Cs	QUE
le	Da	LE
bras	Nc	BRAS
de	S	DE
l'	Da	LE
amant	Nc	AMANT
punisse	Vvc	PUNIR
le	Da	LE
vainqueur	Nc	VAINQUEUR
;	Fw	;
Soufrez	Vvc	SOUFFRIR|SOUFRER
que	Cs	QUE
mes	Ds	MON
lauriers	Nc	LAURIER
s'	Pp	SE
immolent	Vvc	IMMOLER
à	S	À
ma	Ds	MON
flamme	Nc	FLAMME
,	Fw	,
Que	Vvc	Que
ce	Dd	CE
fer	Nc	FER
à	S	À
vos	Ds	VOTRE
pieds	Nc	PIED
lui	Pp	IL
consacre	Vvc	CONSACRER
mon	Ds	MON
âme	Nc	ÂME
;	Fw	;
Pour	Nc	POUR
sauver	Vvn	SAUVER
mon	Ds	MON
honneur	Nc	HONNEUR
,	Fw	,
permettez	Vvc	PERMETTRE
que	Cs	QUE
mon	Ds	MON
bras	Nc	BRAS
,	Fw	,
Ce	Vvc	Ce
fameux	Ag	FAMEUX
criminel	Nc	CRIMINEL
qui	Pr	QUI
donna	Vvc	DONNER
ces	Dd	CE
combats	Nc	COMBAT
,	Fw	,
Sans	Vvc	Sans
attendre	Vvn	ATTENDRE
un	Dn	UN
bourreau	Nc	BOURREAU
qui	Pr	QUI
souillerait	Vvc	SOUILLER
ma	Ds	MON
gloire	Nc	GLOIRE
,	Fw	,
Verse	Vvc	VERSER
ici	Rg	ICI
tout	Di	TOUT
mon	Ds	MON
sang	Nc	SANG
,	Fw	,
pour	S	POUR
laver	Vvn	LAVER
ma	Ds	MON
victoire	Nc	VICTOIRE
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Que	Pt	QUE
sens	Vvc	SENTIR
-je	Nc	-je
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
moi	Pp	JE
?	Fs	?
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Que	Pt	QUE
vois	Vvc	ALLER|VOIR
-je	Nc	-je
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
lui	Pp	IL
?	Fs	?
Quel	Dt	QUEL
spectacle	Nc	SPECTACLE
?	Fs	?
Ô	Vvc	Ô
mes	Ds	MON
yeux	Nc	OEIL|YEUX
!	Fs	!
Ô	Vvc	Ô
mon	Ds	MON
coeur	Nc	CUR
!	Fs	!
Quel	Dt	QUEL
ennui	Nc	ENNUI
?	Fs	?
Quel	Dt	QUEL
furieux	Ag	FURIEUX
transport	Nc	TRANSPORT
!	Fs	!
Et	Cc	ET
que	Pr	QUE
vouliez	Vvc	VOULOIR
-vous	Nc	-vous
faire	Vvn	FAIRE
?	Fs	?
Trop	Rg	TROP
peu	Rg	PEU
pour	S	POUR
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Mais	Cc	MAIS
bien	Rg	BIEN
trop	Rg	TROP
pour	S	POUR
ton	Ds	TON
père	Nc	PÈRE
:	Fw	:
Qu'	Pr	QUE
ai	Vuc	AVOIR
-je	Ge	-je
dit	Ge	DIRE
?	Fs	?
Je	Pp	JE
me	Pp	JE
trompe	Vvc	TROMPER
;	Fw	;
et	Cc	ET
tu	Pp	TU
n'	Rp	NE
es	Vuc	ÊTRE
pas	Rg	PAS
mon	Ds	MON
fils	Nc	FIL|FILS
;	Fw	;
Lâche	Vvc	Lâche
,	Fw	,
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
fais	Vvc	FAIRE
détruit	Vvc	DÉTRUIRE
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
fis	Vvc	FAIRE
:	Fw	:
Quoi	Pt	QUE|QUOI
?	Fs	?
Pour	S	POUR
une	Dn	UN
victoire	Nc	VICTOIRE
et	Cc	ET
si	Rg	SI
grande	Ag	GRAND
et	Cc	ET
si	Rg	SI
pleine	Ag	PLEIN
Implorer	Nc	IMPLORER
ce	Pd	CE
Cruel	Vvc	Cruel
?	Fs	?
T'	Pp	TU
exposer	Vvn	EXPOSER
à	S	À
sa	Ds	SON
haine	Nc	HAINE
?	Fs	?
Lui	Pp	IL
demander	Vvn	DEMANDER
la	Da	LE
vie	Nc	VIE
?	Fs	?
Ô	Vvc	Ô
honte	Nc	HONTE
!	Fs	!
Ô	Vvc	Ô
lacheté	Nc	LÂCHETÉ
!	Fs	!
Moi	Pp	JE
?	Fs	?
Mon	Ds	MON
père	Nc	PÈRE
.	Fs	.
Tais	Vvc	TAIRE
-toi	Vvc	-toi
:	Fw	:
puis	Vvc	POUVOIR
-je	Vvc	-je
l'	Pp	IL
avoir	Vun	AVOIR
été	Ge	ÊTRE
?	Fs	?
Ce	Dd	CE
coeur	Nc	CUR
remporta-t-il	Vvc	remporta-t-il
une	Dn	UN
double	Ag	DOUBLE
victoire	Nc	VICTOIRE
?	Fs	?
Ce	Dd	CE
coeur	Nc	CUR
pourrait-il	Vvc	pourrait-il
bien	Rg	BIEN
ternir	Vvn	TERNIR
ainsi	Rg	AINSI
sa	Ds	SON
gloire	Nc	GLOIRE
?	Fs	?
A-t-il	V	AVOIR
tant	Rg	TANT
de	S	DE
faiblesse	Nc	FAIBLESSE
?	Fs	?
Eut-il	Vvc	Eut-il
tant	Rg	TANT
de	S	DE
vigueur	Nc	VIGUEUR
?	Fs	?
Infâme	Vvc	Infâme
,	Fw	,
réponds	Vvc	RÉPONDRE
moi	Pp	JE
;	Fw	;
réponds	Vvc	RÉPONDRE
moy	Pp	MOI
,	Fw	,
noble	Ag	NOBLE
coeur	Nc	CUR
:	Fw	:
Mais	Cc	MAIS
lâche	Ag	LÂCHE
et	Cc	ET
généreux	Ag	GÉNÉREUX
,	Fw	,
que	Cs	QUE
me	Pp	JE
peux	Vvc	POUVOIR
-tu	Vvc	-tu
répondre	Vvn	RÉPONDRE
?	Fs	?
On	Pp	ON
voit	Vvc	VOIR
une	Dn	UN
action	Nc	ACTION
dans	S	DANS
l'	Da	LE
autre	Pi	AUTRE
se	Pp	IL
confondre	Vvn	CONFONDRE
;	Fw	;
L'	Vvc	L'
une	Dn	UN
me	Pp	JE
fait	Vvc	FAIRE
horreur	Nc	HORREUR
,	Fw	,
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
a	Vuc	AVOIR
des	Dn	UN
appas	Nc	APPAS
;	Fw	;
Par	Nc	PAR
elles	Pp	ILS
c'	Pd	CE
est	Vuc	ÊTRE
mon	Ds	MON
dils	Nc	dils
,	Fw	,
et	Cc	ET
si	Cs	SI
ce	Pd	CE
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
pas	Rg	PAS
:	Fw	:
Parle	Vvc	PARLER
,	Fw	,
fils	Nc	FIL|FILS
généreux	Ag	GÉNÉREUX
;	Fw	;
mais	Cc	MAIS
plutôt	Rg	PLUTÔT
parle	Vvc	PARLER
,	Fw	,
infâme	Ag	INFÂME
;	Fw	;
As	Vvc	As
-tu	Nc	-tu
doublé	Ge	DOUBLER
ton	Ds	TON
coeur	Nc	CUR
?	Fs	?
As	Vuc	AVOIR
-tu	Ge	-tu
doublé	Ge	DOUBLER
ton	Ds	TON
âme	Nc	ÂME
?	Fs	?
Mais	Cc	MAIS
quel	Dt	QUEL
aveuglement	Nc	AVEUGLEMENT
à	S	À
ma	Ds	MON
colère	Nc	COLÈRE
est	Vuc	ÊTRE
joint	Ge	JOINDRE
!	Fs	!
Je	Pp	JE
t'	Pp	TU
impute	Vvc	IMPUTER
deux	Nc	DEUX
coeurs	Nc	CUR
,	Fw	,
lâche	Ag	LÂCHE
,	Fw	,
tu	Pp	TU
n'	Rp	NE
en	Pp	EN
as	Vuc	AVOIR
point	Rg	POINT
;	Fw	;
Après	Vvc	Après
une	Dn	UN
victoire	Nc	VICTOIRE
et	Cc	ET
si	Rg	SI
belle	Ag	BEAU
et	Cc	ET
si	Rg	SI
rare	Ag	RARE
,	Fw	,
Tu	Vvc	Tu
viens	Vvc	VENIR
de	S	DE
le	Pp	IL
laisser	Vvn	LAISSER
aux	S+Da	À+LES
pieds	Nc	PIED
de	S	DE
ce	Dd	CE
barbare	Ag	BARBARE
:	Fw	:
Peux	Vvc	POUVOIR
-tu	Vvc	-tu
bien	Rg	BIEN
racheter	Vvn	RACHETER
une	Dn	UN
vie	Nc	VIE
à	S	À
ce	Dd	CE
prix	Nc	PRIX
,	Fw	,
Digne	Vvc	Digne
de	S	DE
ses	Ds	SON
rigueurs	Nc	RIGUEUR
,	Fw	,
digne	Ag	DIGNE
de	S	DE
ses	Ds	SON
mépris	Nc	MÉPRIS
?	Fs	?
Ta	Ds	TON
victoire	Nc	VICTOIRE
peut	Vvc	POUVOIR
elle	Pp	IL
être	Vun	ÊTRE
encore	Rg	ENCORE
enviée	Ge	ENNUYER|ENVIER
?	Fs	?
Il	Pp	IL
te	Pp	TU
la	Pp	IL
doit	Vvc	DEVOIR
céder	Vvn	CÉDER
;	Fw	;
ah	I	AH
!	Fs	!
Tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
bien	Rg	BIEN
payée	Ge	PAYER
:	Fw	:
Quoi	Pt	QUE|QUOI
?	Fs	?
Demander	Vvn	DEMANDER
la	Da	LE
vie	Nc	VIE
?	Fs	?
Un	Dn	UN
Fabie	Nc	Fabie
,	Fw	,
un	Dn	UN
Romain	Ag	ROMAIN
?	Fs	?
As	Vuc	AVOIR
-tu	Ge	-tu
perdu	Ge	PERDRE
ton	Ds	TON
coeur	Nc	CUR
?	Fs	?
Qu'	Pt	QUE
as	Vuc	AVOIR
-tu	Ge	-tu
fait	Ge	FAIRE
de	S	DE
ta	Ds	TON
main	Nc	MAIN
?	Fs	?
Pour	S	POUR
effacer	Vvn	EFFACER
ta	Ds	TON
honte	Nc	HONTE
,	Fw	,
et	Cc	ET
pour	S	POUR
finir	Vvn	FINIR
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
Viens	Vvc	VENIR
emprunter	Vvn	EMPRUNTER
la	Da	LE
mienne	Ps	MIEN
;	Fw	;
elle	Pp	IL
est	Vuc	ÊTRE
toute	Rg	TOUTE
Romaine	Ag	ROMAIN
;	Fw	;
Je	Vvc	Je
t'	Pp	TU
ai	Vuc	AVOIR
donné	Ge	DONNER
le	Da	LE
jour	Nc	JOUR
,	Fw	,
je	Pp	JE
puis	Vvc	POUVOIR
te	Pp	TU
l'	Pp	IL
arracher	Vvn	ARRACHER
;	Fw	;
L'	Vvc	L'
avoir	Vun	AVOIR
en	S	EN
don	Nc	DON
d'	S	DE
un	Dn	UN
autre	Pi	AUTRE
,	Fw	,
ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
don	Nc	DON
trop	Rg	TROP
cher	Ag	CHER
;	Fw	;
Quoi	Vvc	Quoi
?	Fs	?
Demander	Vvn	DEMANDER
la	Da	LE
vie	Nc	VIE
?	Fs	?
Ô	Vvc	Ô
l'	Da	LE
indigne	Ag	INDIGNE
foiblesse	Nc	FAIBLESSE
!	Fs	!
Que	Cs	QUE
ce	Dd	CE
reproche	Nc	REPROCHE
injuste	Ag	INJUSTE
et	Cc	ET
m'	Pp	JE
anime	Vvc	ANIMER
et	Cc	ET
me	Pp	JE
blesse	Vvc	BLESSER
!	Fs	!
Moi	Pp	JE
,	Fw	,
demander	Vvn	DEMANDER
la	Da	LE
vie	Nc	VIE
?	Fs	?
Un	Dn	UN
bien	Rg	BIEN
plus	Rg	PLUS
noble	Ag	NOBLE
effort	Nc	EFFORT
Me	Ag	Me
tenait	Vvc	TENIR
à	S	À
ses	Ds	SON
pieds	Nc	PIED
pour	S	POUR
implorer	Vvn	IMPLORER
la	Da	LE
mort	Nc	MORT
:	Fw	:
Mais	Cc	MAIS
puisqu'il	Cs	puisqu'il
est	Vuc	ÊTRE
encore	Rg	ENCORE
approuvé	Ge	APPROUVER
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
;	Fw	;
Je	Vvc	Je
puis	Cs	PUIS
le	Pp	IL
contenter	Vvn	CONTENTER
,	Fw	,
je	Pp	JE
dois	Vvc	DEVOIR
vous	Pp	VOUS
satisfaire	Vvn	SATISFAIRE
,	Fw	,
Et	Vvc	Et
vais	Vvc	ALLER
dans	S	DANS
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
amoureux	Ag	AMOUREUX
,	Fw	,
Si	Vvc	Si
je	Pp	JE
dois	Vvc	DEVOIR
criminel	Ag	CRIMINEL
,	Fw	,
payer	Vvn	PAYER
en	S	EN
généreux	Ag	GÉNÉREUX
;	Fw	;
Je	Vvc	Je
préviendrai	Vvc	PRÉVENIR
du	S+Da	DE+LE
moins	Nc	MOINS
le	Da	LE
supplice	Nc	SUPPLICE
et	Cc	ET
ma	Ds	MON
honte	Nc	HONTE
:	Fw	:
Mon	Ds	MON
sang	Nc	SANG
,	Fw	,
de	S	DE
mes	Ds	MON
désirs	Nc	DÉSIR
,	Fw	,
à	S	À
tous	Pi	TOUT
va	Vvc	ALLER
rendre	Vvn	RENDRE
compte	Nc	COMPTE
:	Fw	:
Vous	Pp	VOUS
,	Fw	,
lisez	Vvc	LIRE
dans	S	DANS
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
vous	Pp	VOUS
verrez	Vvc	VOIR
jusqu'	S	JUSQUE
au	S+Da	À+LE
fonds	Nc	FOND|FONDS
;	Fw	;
Vous	Vvc	Vous
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
voici	I	VOICI
comme	Cs	COMME
je	Pp	JE
vous	Pp	VOUS
réponds	Vvc	RÉPONDRE
.	Fs	.
Arrêtez	Vvc	Arrêtez
sa	Ds	SON
fureur	Nc	FUREUR
.	Fs	.
Ou	Cc	OU
plutôt	Rg	PLUTÔT
son	Ds	SON
courage	Nc	COURAGE
;	Fw	;
Par	Nc	PAR
lui	Pp	IL
je	Pp	JE
vois	Vvc	ALLER|VOIR
mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
et	Cc	ET
combien	Rg	COMBIEN
je	Pp	JE
l'	Pp	IL
outrage	Vvc	OUTRAGER
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
comme	S	COMME
mon	Ds	MON
sang	Nc	SANG
parle	Vvc	PARLER
,	Fw	,
et	Cc	ET
répare	Vvc	RÉPARER
un	Dn	UN
affront	Nc	AFFRONT
;	Fw	;
Je	Vvc	Je
parlais	Vvc	PARLER
en	Pp	EN
Fabie	Vvc	Fabie
,	Fw	,
en	Pp	EN
Fabie	Vvc	Fabie
il	Pp	IL
répond	Vvc	RÉPONDRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
quitte	Vvc	QUITTER
point	Rg	POINT
.	Fs	.
Faut-il	Vvc	Faut-il
qu'	Cs	QUE
on	Pp	ON
me	Pp	JE
confonde	Vvc	CONFONDRE
?	Fs	?
Soufre	Vvc	SOUFFRIR|SOUFRER
que	Cs	QUE
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
mon	Ds	MON
propre	Ag	PROPRE
bras	Nc	BRAS
réponde	Vvc	RÉPONDRE
.	Fs	.
On	Pp	ON
connaît	Vvc	CONNAÎTRE
votre	Ds	VOTRE
coeur	Nc	CUR
digne	Ag	DIGNE
d'	S	DE
un	Dn	UN
autre	Ag	AUTRE
sort	Nc	SORT
.	Fs	.
On	Pp	ON
le	Pp	IL
connaîtra	Vvc	CONNAÎTRE
mieux	Rg	MIEUX
encore	Rg	ENCORE
par	S	PAR
ma	Ds	MON
mort	Nc	MORT
.	Fs	.
La	Pp	IL
prévenir	Vvn	PRÉVENIR
ainsi	Rg	AINSI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
craindre	Vvn	CRAINDRE
,	Fw	,
et	Cc	ET
se	Pp	IL
rendre	Vvn	RENDRE
;	Fw	;
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
la	Pp	IL
disputer	Vvn	DISPUTER
;	Fw	;
la	Da	LE
force	Nc	FORCE|FORCÉ
est	Vuc	ÊTRE
à	S	À
l'	Pp	IL
attendre	Vvn	ATTENDRE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
quand	Cs	QUAND
avec	S	AVEC
éclat	Nc	ÉCLAT
on	Pp	ON
la	Pp	IL
peut	Vvc	POUVOIR
disputer	Vvn	DISPUTER
;	Fw	;
Mais	Vvc	Mais
attendre	Vvn	ATTENDRE
un	Dn	UN
supplice	Nc	SUPPLICE
?	Fs	?
Ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
le	Pp	IL
mériter	Vvn	MÉRITER
.	Fs	.
Notre	Ds	NOTRE
vie	Nc	VIE
est	Vuc	ÊTRE
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
;	Fw	;
le	Da	LE
destin	Nc	DESTIN
en	Pp	EN
dispose	Vvc	DISPOSER
:	Fw	:
Le	Da	LE
supplice	Nc	SUPPLICE
est	Vuc	ÊTRE
honteux	Ag	HONTEUX
seulement	Rg	SEULEMENT
par	S	PAR
la	Da	LE
cause	Nc	CAUSE
;	Fw	;
D'	Nc	D'
un	Dn	UN
supplice	Nc	SUPPLICE
on	Pp	ON
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
un	Dn	UN
trépas	Nc	TRÉPAS
glorieux	Ag	GLORIEUX
;	Fw	;
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
vivre	Vvn	VIVRE
pour	S	POUR
nous	Pp	NOUS
,	Fw	,
et	Cc	ET
mourir	Vvn	MOURIR
pour	S	POUR
les	Da	LE
Dieux	Nc	DIEU|DIEUX
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
vécu	Ge	VIVRE
pour	S	POUR
l'	Da	LE
honneur	Nc	HONNEUR
;	Fw	;
je	Pp	JE
veux	Vvc	VOULOIR
mourir	Vvn	MOURIR
de	S	DE
même	Pi	MÊME
.	Fs	.
Mourir	Vvn	MOURIR
par	S	PAR
désespoir	Nc	DÉSESPOIR
est	Vuc	ÊTRE
une	Dn	UN
erreur	Nc	ERREUR
extrême	Ag	EXTRÊME
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Cruel	Vvc	Cruel
;	Fw	;
mais	Cc	MAIS
ici	Rg	ICI
rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
désesperé	Ge	DÉSESPÉRER
:	Fw	:
À	Vvc	À
t'	Pp	TU
ouir	Vvn	OUÏR
,	Fw	,
on	Pp	ON
croirait	Vvc	CROIRE
son	Ds	SON
trépas	Nc	TRÉPAS
préparé	Ge	PRÉPARER
;	Fw	;
Tu	Vvc	Tu
crois	Vvc	CROIRE|CROÎTRE
que	Cs	QUE
le	Pp	IL
Sénat	Vvc	Sénat
selon	S	SELON
tes	Ds	TON
voeux	Nc	VU
l'	Pp	IL
apprête	Vvc	APPRÊTER
;	Fw	;
Tu	Vvc	Tu
refuses	Vvc	REFUSER
sa	Ds	SON
main	Nc	MAIN
,	Fw	,
pour	S	POUR
mieux	Rg	MIEUX
avoir	Vun	AVOIR
sa	Ds	SON
tête	Nc	TÊTE
;	Fw	;
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
de	S	DE
son	Ds	SON
bras	Nc	BRAS
que	Pr	QUE
tu	Pp	TU
veux	Vvc	VOULOIR
obtenir	Vvn	OBTENIR
Une	Vvc	Une
mort	Nc	MORT
qui	Pr	QUI
te	Pp	TU
venge	Vvc	VENGER
et	Cc	ET
le	Pp	IL
puisse	Vvc	POUVOIR
punir	Vvn	PUNIR
:	Fw	:
Ta	Ds	TON
douceur	Nc	DOUCEUR
n'	Rp	NE
est	Vuc	ÊTRE
que	Rg	QUE
feinte	Nc	FEINTE
,	Fw	,
et	Cc	ET
je	Pp	JE
vois	Vvc	ALLER|VOIR
ta	Ds	TON
malice	Nc	MALICE
;	Fw	;
Tu	Vvc	Tu
retardes	Vvc	RETARDER
sa	Ds	SON
mort	Nc	MORT
,	Fw	,
pour	S	POUR
hâter	Vvn	HÂTER
son	Ds	SON
supplice	Nc	SUPPLICE
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
dessus	S	DESSUS
son	Ds	SON
honneur	Nc	HONNEUR
que	Pr	QUE
tu	Pp	TU
veux	Vvc	VOULOIR
te	Pp	TU
venger	Vvn	VENGER
:	Fw	:
Mais	Cc	MAIS
le	Pp	IL
Sénat	Vvc	Sénat
est	Vuc	ÊTRE
juste	Ag	JUSTE
,	Fw	,
et	Cc	ET
doit	Vvc	DEVOIR
le	Pp	IL
protéger	Vvn	PROTÉGER
:	Fw	:
Tu	Pp	TU
n'	Rp	NE
en	Pp	EN
veux	Vvc	VOULOIR
qu'	Cs	QUE
à	S	À
son	Ds	SON
nom	Nc	NOM
,	Fw	,
tu	Pp	TU
n'	Rp	NE
en	Pp	EN
veux	Vvc	VOULOIR
qu'	Cs	QUE
à	S	À
sa	Ds	SON
gloire	Nc	GLOIRE
;	Fw	;
Ta	Vvc	Ta
jalousie	Nc	JALOUSIE
est	Vuc	ÊTRE
claire	Ag	CLAIR
,	Fw	,
et	Cc	ET
ta	Ds	TON
malice	Nc	MALICE
est	Vuc	ÊTRE
noire	Ag	NOIR
;	Fw	;
Ton	Vvc	Ton
lâche	Ag	LÂCHE
procédé	Nc	PROCÉDÉ
,	Fw	,
violent	Ag	VIOLENT
,	Fw	,
factieux	Nc	FACTIEUX
Met	Vvc	METTRE
son	Ds	SON
crime	Nc	CRIME
si	Rg	SI
haut	Ag	HAUT
qu'	Cs	QUE
il	Pp	IL
t'	Pp	TU
en	Pp	EN
montre	Vvc	MONTRER
envieux	Nc	ENVIEUX
;	Fw	;
Son	Nc	SON
crime	Nc	CRIME
,	Fw	,
qui	Pr	QUI
t'	Pp	TU
offense	Vvc	OFFENSER
,	Fw	,
est	Vuc	ÊTRE
si	Rg	SI
beau	Ag	BEAU
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
nous	Pp	NOUS
flatte	Vvc	FLATTER
;	Fw	;
Nous	Vvc	Nous
eussions	Vuc	AVOIR
tû	Ge	TAIRE
sa	Ds	SON
gloire	Nc	GLOIRE
,	Fw	,
et	Cc	ET
tu	Pp	TU
fais	Vvc	FAIRE
qu'	Cs	QUE
elle	Pp	IL
éclate	Vvc	ÉCLATER
;	Fw	;
Rome	Vvc	Rome
,	Fw	,
qu'	Cs	QUE
elle	Pp	IL
enrichit	Vvc	ENRICHIR
,	Fw	,
porte	Vvc	PORTER
au	S+Da	À+LE
dessus	Nc	DESSUS
des	S+Da	DE+LE|DE+LES
lois	Nc	LOI
Ce	Vvc	Ce
crime	Nc	CRIME
,	Fw	,
qui	Pr	QUI
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
crime	Nc	CRIME
que	Cs	QUE
dans	S	DANS
ta	Ds	TON
voix	Nc	VOIX
;	Fw	;
Que	Vvc	Que
ta	Ds	TON
voix	Nc	VOIX
anoblit	Vvc	ANOBLIR
,	Fw	,
que	Cs	QUE
ta	Ds	TON
rigueur	Nc	RIGUEUR
illustre	Ag	ILLUSTRE
,	Fw	,
Qu'	Vvc	Qu'
elle	Pp	IL
fera	Vvc	FAIRE|FERRER
passer	Vvn	PASSER
de	S	DE
l'	Da	LE
un	Pi	UN
à	S	À
l'	Da	LE
autre	Ag	AUTRE
lustre	Nc	LUSTRE
;	Fw	;
Ce	Vvc	Ce
crime	Nc	CRIME
,	Fw	,
honneur	Nc	HONNEUR
de	S	DE
Rome	Nc	Rome
,	Fw	,
et	Cc	ET
dont	Pr	DONT
l'	Da	LE
accusateur	Nc	ACCUSATEUR
,	Fw	,
Ou	Vvc	Ou
plutôt	Rg	PLUTÔT
l'	Da	LE
