Adorable	Ag	ADORABLE
m'	Pp	JE
en	Pp	EN
ont	Vuc	AVOIR
trop	Rg	TROP
appris	Ge	APPRENDRE
,	Fw	,
oui	Rg	OUI
trop	Rg	TROP
pour	S	POUR
mon	Ds	MON
repos	Nc	REPOS
,	Fw	,
Je	Vvc	Je
te	Pp	TU
conjure	Vvc	CONJURER
donc	Rg	DONC
par	S	PAR
toutes	Di	TOUT
les	Da	LE
pensées	Nc	PENSÉE
,	Fw	,
Que	Vvc	Que
ce	Dd	CE
coeur	Nc	CUR
enflammé	Ge	ENFLAMMER
t'	Pp	TU
a	Vuc	AVOIR
jamais	Rg	JAMAIS
adressées	Ge	ADRESSER
De	Vvc	De
connaître	Vvn	CONNAÎTRE
ta	Ds	TON
faute	Nc	FAUTE
,	Fw	,
et	Cc	ET
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
me	Pp	JE
dois	Vvc	DEVOIR
,	Fw	,
Je	Vvc	Je
t'	Pp	TU
en	Pp	EN
conjure	Vvc	CONJURER
ici	Rg	ICI
pour	S	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
déguise	Vvc	DÉGUISER
plus	Rg	PLUS
une	Dn	UN
chose	Nc	CHOSE
connue	Ge	CONNAÎTRE
Puisque	Nc	Puisque
avec	S	AVEC
mon	Ds	MON
amour	Nc	AMOUR
ma	Ds	MON
bonté	Nc	BONTÉ
continue	Vvc	CONTINUER
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
refuse	Vvc	REFUSER
plus	Rg	PLUS
un	Dn	UN
pardon	Nc	PARDON
accordé	Ge	ACCORDER
À	Nc	À
ta	Ds	TON
confession	Nc	CONFESSION
sans	S	SANS
l'	Pp	IL
avoir	Vun	AVOIR
demandé	Ge	DEMANDER
,	Fw	,
Vois	Vvc	ALLER|VOIR
l'	Da	LE
état	Nc	ÉTAT
déplorable	Ag	DÉPLORABLE
où	Pr	OÙ
mon	Ds	MON
âme	Nc	ÂME
se	Pp	IL
trouve	Vvc	TROUVER
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
me	Pp	JE
porte	Vvc	PORTER
point	Rg	POINT
à	S	À
la	Da	LE
dernière	Ag	DERNIER
preuve	Nc	PREUVE
,	Fw	,
Si	Vvc	Si
j'	Pp	JE
en	Pp	EN
viens	Vvc	VENIR
à	S	À
ce	Dd	CE
point	Nc	POINT
n'	Rp	NE
espère	Vvc	ESPÉRER
plus	Rg	PLUS
en	S	EN
moi	Pp	JE
,	Fw	,
Mon	Nc	Mon
amour	Nc	AMOUR
rebuté	Ge	REBUTER
ne	Rp	NE
pourra	Vvc	POUVOIR
rien	Pi	RIEN
pour	S	POUR
toi	Pp	TU
,	Fw	,
Et	Vvc	Et
ton	Ds	TON
ingratitude	Nc	INGRATITUDE
à	S	À
nous	Pp	NOUS
perdre	Vvn	PERDRE
obstinée	Nc	OBSTINÉ
;	Fw	;
Enfin	Nc	Enfin
verra	Vvc	VOIR
le	Da	LE
but	Nc	BUT
où	Pr	OÙ
tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
destinée	Ge	DESTINER
.	Fs	.
Sire	Nc	SIRE
,	Fw	,
ce	Dd	CE
faible	Ag	FAIBLE
esprit	Nc	ESPRIT
est	Vuc	ÊTRE
tellement	Rg	TELLEMENT
confus	Ag	CONFUS
,	Fw	,
D'	Vvc	D'
entendre	Vvn	ENTENDRE
des	Dn	UN
discours	Nc	DISCOURS
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
si	Rg	SI
peu	Rg	PEU
prévus	Ge	PRÉVOIR
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
voudrait	Vvc	VOULOIR
démentir	Vvn	DÉMENTIR
mon	Ds	MON
oeil	Nc	IL
et	Cc	ET
mon	Ds	MON
oreille	Nc	OREILLE
,	Fw	,
Et	Vvc	Et
ne	Rp	NE
connaît	Vvc	CONNAÎTRE
plus	Rg	PLUS
après	S	APRÈS
cette	Dd	CE
merveille	Nc	MERVEILLE
:	Fw	:
Oui	Ge	OUÏR
Sire	Vvc	Sire
,	Fw	,
vos	Ds	VOTRE
discours	Nc	DISCOURS
m'	Pp	JE
ont	Vuc	AVOIR
surprise	Ge	SURPRENDRE
à	S	À
tel	Di	TEL
point	Nc	POINT
,	Fw	,
Que	Vvc	Que
je	Pp	JE
ne	Rp	NE
me	Pp	JE
défends	Vvc	DÉFENDRE
qu'	Cs	QUE
en	Pp	EN
n'	Rp	NE
y	Pp	Y
répondant	Ga	RÉPONDRE
point	Rg	POINT
,	Fw	,
Aussi	Ge	Aussi
votre	Ds	VOTRE
bonté	Nc	BONTÉ
dispensera	Vvc	DISPENSER
ma	Ds	MON
langue	Nc	LANGUE
Des	Vvc	Des
inutiles	Ag	INUTILE
efforts	Nc	EFFORT
d'	S	DE
une	Dn	UN
faible	Ag	FAIBLE
harangue	Nc	HARANGUE
,	Fw	,
Qui	Vvc	Qui
serait	Vuc	ÊTRE
importune	Ag	IMPORTUN
à	S	À
votre	Ds	VOTRE
Majesté	Nc	Majesté
:	Fw	:
Oui	Ge	OUÏR
,	Fw	,
Sire	Vvc	Sire
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
certain	Ag	CERTAIN
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
tout	Rg	TOUT
attenté	Ge	ATTENTER
,	Fw	,
Et	Vvc	Et
je	Pp	JE
dois	Vvc	DEVOIR
avouer	Vvn	AVOUER
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
criminelle	Ag	CRIMINEL
,	Fw	,
Puisque	Vvc	Puisque
dans	S	DANS
son	Ds	SON
esprit	Nc	ESPRIT
mon	Ds	MON
Roi	Nc	ROI
me	Pp	JE
juge	Nc	JUGE
telle	Ag	TEL
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
veux	Vvc	VOULOIR
obéir	Vvn	OBÉIR
,	Fw	,
Sire	Vvc	Sire
,	Fw	,
en	S	EN
toute	Di	TOUT
façon	Nc	FAÇON
,	Fw	,
Oui	Vvc	Oui
je	Pp	JE
suis	Vuc	ÊTRE
criminelle	Ag	CRIMINEL
après	S	APRÈS
votre	Ds	VOTRE
soupçon	Nc	SOUPÇON
,	Fw	,
Puisque	Vvc	Puisque
dans	S	DANS
votre	Ds	VOTRE
coeur	Nc	CUR
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
condamnée	Ge	CONDAMNER
,	Fw	,
Si	Vvc	Si
je	Pp	JE
m'	Pp	JE
en	Pp	EN
défendais	Vvc	DÉFENDRE
je	Pp	JE
serais	Vuc	ÊTRE
obstinée	Ge	OBSTINER
,	Fw	,
Un	Vvc	Un
crime	Nc	CRIME
épouvantable	Ag	ÉPOUVANTABLE
,	Fw	,
et	Cc	ET
dont	Pr	DONT
le	Da	LE
souvenir	Nc	SOUVENIR
Ferait	Vvc	FAIRE|FERRER
frémir	Vvn	FRÉMIR
d'	S	DE
horreur	Nc	HORREUR
les	Da	LE
siècles	Nc	SIÈCLE
à	S	À
venir	Vvn	VENIR
,	Fw	,
Oblige	Vvc	OBLIGER
un	Dn	UN
Roi	Nc	ROI
prudent	Ag	PRUDENT
pour	S	POUR
garder	Vvn	GARDER
sa	Ds	SON
personne	Nc	PERSONNE
À	Nc	À
vous	Pp	VOUS
faire	Vvn	FAIRE
périr	Vvn	PÉRIR
d'abord	Nc	d'abord
qu'	Pr	QUE
il	Pp	IL
nous	Pp	NOUS
soupçonne	Vvc	SOUPÇONNER
.	Fs	.
Ordonnez	Vvc	ORDONNER
donc	Rg	DONC
la	Da	LE
mort	Nc	MORT
à	S	À
qui	Pr	QUI
la	Pp	IL
doit	Vvc	DEVOIR
souffrir	Vvn	SOUFFRIR
Refusant	Ga	REFUSER
le	Da	LE
pardon	Nc	PARDON
qu'	Cs	QUE
un	Dn	UN
Roi	Nc	ROI
lui	Pp	IL
vient	Vvc	VENIR
offrir	Vvn	OFFRIR
,	Fw	,
Oui	Vvc	Oui
ce	Dd	CE
corps	Nc	CORPS
doit	Vvc	DEVOIR
périr	Vvn	PÉRIR
après	S	APRÈS
votre	Ds	VOTRE
créance	Nc	CRÉANCE
:	Fw	:
Mais	Cc	MAIS
,	Fw	,
Sire	Vvc	Sire
,	Fw	,
cet	Dd	CE
esprit	Nc	ESPRIT
sauve	Vvc	SAUVER
son	Ds	SON
innocence	Nc	INNOCENCE
;	Fw	;
Et	Vvc	Et
volant	Nc	VOLANT
dans	S	DANS
le	Da	LE
Ciel	Nc	CIEL
sans	S	SANS
crime	Nc	CRIME
et	Cc	ET
sans	S	SANS
remords	Nc	REMORD
,	Fw	,
Il	Vvc	Il
laisse	Vvc	LAISSER
à	S	À
vos	Ds	VOTRE
soupçons	Nc	SOUPÇON
ce	Dd	CE
misérable	Ag	MISÉRABLE
corps	Nc	CORPS
,	Fw	,
Abandonnez-le	Vvc	Abandonnez-le
donc	Rg	DONC
au	S+Da	À+LE
cours	Nc	COUR|COURS|COURT
de	S	DE
la	Da	LE
justice	Nc	JUSTICE
,	Fw	,
Ceux	Nc	Ceux
de	S	DE
qui	Pr	QUI
l'	Da	LE
amitié	Nc	AMITIÉ
me	Pp	JE
rend	Vvc	RENDRE
ce	Dd	CE
bon	Ag	BON
office	Nc	OFFICE
,	Fw	,
Me	Vvc	Me
supposant	Ga	SUPPOSER
un	Dn	UN
crime	Nc	CRIME
assez	Rg	ASSEZ
mal	Rg	MAL
inventé	Ge	INVENTER
,	Fw	,
Soûleront	Vvc	Soûleront
de	S	DE
mon	Ds	MON
sang	Nc	SANG
leur	Ds	LEUR
animosité	Nc	ANIMOSITÉ
,	Fw	,
Mon	Nc	Mon
âme	Nc	ÂME
libre	Ag	LIBRE
,	Fw	,
et	Cc	ET
pure	Ag	PUR
,	Fw	,
ira	Vvc	ALLER
malgré	S	MALGRÉ
l'	Da	LE
envie	Nc	ENVIE
Recevoir	Vvc	Recevoir
le	Da	LE
beau	Ag	BEAU
prix	Nc	PRIX
d'	S	DE
une	Dn	UN
innocente	Ag	INNOCENT
vie	Nc	VIE
,	Fw	,
N'	Vvc	N'
ayant	Ga	AVOIR
eu	Ge	AVOIR
pour	S	POUR
son	Ds	SON
Roi	Nc	ROI
,	Fw	,
ni	Cc	NI
le	Da	LE
moindre	Ag	MOINDRE
penser	Nc	PENSER
,	Fw	,
Ni	Vvc	Ni
le	Da	LE
moindre	Ag	MOINDRE
désir	Nc	DÉSIR
qui	Pr	QUI
le	Pp	IL
peut	Vvc	POUVOIR
offenser	Vvn	OFFENSER
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
faites	Vvc	FAIRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
une	Dn	UN
grâce	Nc	GRÂCE
parfaite	Ag	PARFAIT
,	Fw	,
En	Vvc	En
vous	Pp	VOUS
justifiant	Ga	JUSTIFIER
comme	Cs	COMME
je	Pp	JE
le	Pp	IL
souhaite	Vvc	SOUHAITER
,	Fw	,
Et	Vvc	Et
bien	Rg	BIEN
que	Cs	QUE
par	S	PAR
les	Da	LE
miens	Ps	MIEN
je	Pp	JE
me	Pp	JE
trouve	Vvc	TROUVER
déçu	Ge	DÉCEVOIR
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
le	Da	LE
plus	Rg	PLUS
grand	Ag	GRAND
plaisir	Nc	PLAISIR
que	Cs	QUE
mon	Ds	MON
âme	Nc	ÂME
ait	Vuc	AVOIR
reçu	Ge	RECEVOIR
:	Fw	:
Mais	Cc	MAIS
plus	Rg	PLUS
qu'	Cs	QUE
une	Dn	UN
innocence	Nc	INNOCENCE
,	Fw	,
et	Cc	ET
si	Rg	SI
pure	Ag	PUR
,	Fw	,
et	Cc	ET
si	Rg	SI
belle	Ag	BEAU
Dédaigne	Vvc	Dédaigne
les	Da	LE
bontés	Nc	BONTÉ
qu'	Pr	QUE
on	Pp	ON
peut	Vvc	POUVOIR
avoir	Vun	AVOIR
pour	S	POUR
elle	Pp	IL
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
une	Dn	UN
âme	Nc	ÂME
sans	S	SANS
crime	Nc	CRIME
abhorre	Vvc	ABHORRER
avec	S	AVEC
raison	Nc	RAISON
Les	Vvc	Les
offres	Nc	OFFRE
qu'	Pr	QUE
on	Pp	ON
lui	Pp	IL
fait	Vvc	FAIRE
de	S	DE
grâce	Nc	GRÂCE
et	Cc	ET
de	S	DE
pardon	Nc	PARDON
,	Fw	,
Ne	Vvc	Ne
trouvez	Vvc	TROUVER
point	Rg	POINT
mauvais	Ag	MAUVAIS
après	S	APRÈS
tant	Rg	TANT
de	S	DE
prières	Nc	PRIÈRE
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
en	Pp	EN
vienne	Vvc	VENIR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
à	S	À
ces	Dd	CE
preuves	Nc	PREUVE
dernières	Ag	DERNIER
.	Fs	.
Il	Pp	IL
lui	Pp	IL
met	Vvc	METTRE
la	Da	LE
main	Nc	MAIN
dans	S	DANS
la	Da	LE
manche	Nc	MANCHE
d'	S	DE
où	Pr	OÙ
il	Pp	IL
tire	Vvc	TIRER
le	Da	LE
poignard	Nc	POIGNARD
.	Fs	.
Ô	Nc	Ô
Ciel	Vvc	Ciel
il	Pp	IL
est	Vuc	ÊTRE
donc	Rg	DONC
vrai	Ag	VRAI
,	Fw	,
non	Rg	NON
non	Rg	NON
,	Fw	,
je	Pp	JE
n'	Rp	NE
en	Pp	EN
crois	Vvc	CROIRE|CROÎTRE
rien	Pi	RIEN
;	Fw	;
Mais	Vvc	Mais
en	Pp	EN
puis	Vvc	POUVOIR
-je	Vvc	-je
douter	Vvn	DOUTER
,	Fw	,
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
,	Fw	,
je	Pp	JE
le	Pp	IL
tiens	Vvc	TENIR
,	Fw	,
Je	Vvc	Je
le	Pp	IL
tiens	Vvc	TENIR
ce	Dd	CE
cruel	Ag	CRUEL
qu'	Cs	QUE
une	Dn	UN
main	Nc	MAIN
parricide	Nc	PARRICIDE
Destinait	Vvc	DESTINER
lâchement	Rg	LÂCHEMENT
à	S	À
ce	Dd	CE
dessein	Nc	DESSEIN
perfide	Ag	PERFIDE
:	Fw	:
Ce	Dd	CE
fer	Nc	FER
dont	Pr	DONT
cette	Dd	CE
main	Nc	MAIN
s'	Pp	SE
armait	Vvc	ARMER
pour	S	POUR
mon	Ds	MON
trépas	Nc	TRÉPAS
,	Fw	,
Mais	Vvc	Mais
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
mais	Cc	MAIS
ma	Ds	MON
main	Nc	MAIN
ne	Rp	NE
m'	Pp	JE
abusez	Vvc	ABUSER
-vous	Nc	-vous
pas	Rg	PAS
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
y	Pp	Y
puis	Vvc	POUVOIR
-je	Nc	-je
fier	Ag	FIER
après	S	APRÈS
cette	Dd	CE
merveille	Nc	MERVEILLE
?	Fs	?
Pourquoi	Rt	POURQUOI
les	Pp	ILS
démentir	Vvn	DÉMENTIR
?	Fs	?
Je	Pp	JE
suis	Vuc	ÊTRE
vivant	Ga	VIVRE
,	Fw	,
je	Pp	JE
veille	Vvc	VEILLER
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
en	Pp	EN
puis	Vvc	POUVOIR
plus	Rg	PLUS
douter	Vvn	DOUTER
,	Fw	,
je	Pp	JE
le	Pp	IL
tiens	Vvc	TENIR
,	Fw	,
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
Ce	Ag	Ce
fer	Nc	FER
que	Cs	QUE
cette	Dd	CE
main	Nc	MAIN
destinait	Vvc	DESTINER
à	S	À
son	Ds	SON
Roi	Nc	ROI
,	Fw	,
Monstre	Vvc	MONTRER
d'	S	DE
ingratitude	Nc	INGRATITUDE
,	Fw	,
âme	Nc	ÂME
noire	Ag	NOIR
,	Fw	,
âme	Nc	ÂME
lâche	Ag	LÂCHE
,	Fw	,
Qui	Vvc	Qui
noircit	Vvc	NOIRCIR
tous	Di	TOUT
les	Da	LE
tiens	Vvc	TENIR
d'	S	DE
une	Dn	UN
éternelle	Ag	ÉTERNEL
tache	Nc	TACHE|TÂCHE
,	Fw	,
Et	Vvc	Et
laisses	Nc	LAISSE
à	S	À
ton	Ds	TON
sexe	Nc	SEXE
une	Dn	UN
horreur	Nc	HORREUR
désormais	Rg	DÉSORMAIS
,	Fw	,
Que	Vvc	Que
le	Da	LE
temps	Nc	TEMPS
ni	Cc	NI
ton	Ds	TON
sang	Nc	SANG
n'	Rp	NE
effaceront	Vvc	EFFACER
jamais	Rg	JAMAIS
,	Fw	,
Prodige	Vvc	Prodige
sans	S	SANS
exemple	Nc	EXEMPLE
en	S	EN
toute	Di	TOUT
la	Da	LE
nature	Nc	NATURE
,	Fw	,
Prodige	Vvc	Prodige
détestable	Ag	DÉTESTABLE
à	S	À
la	Da	LE
race	Nc	RACE
future	Ag	FUTUR
,	Fw	,
Vois	Vvc	ALLER|VOIR
ce	Dd	CE
bel	Ag	BEAU
instrument	Nc	INSTRUMENT
de	S	DE
ton	Ds	TON
aversion	Nc	AVERSION
,	Fw	,
Vois	Vvc	ALLER|VOIR
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
rendais	Vvc	RENDRE
à	S	À
mon	Ds	MON
affection	Nc	AFFECTION
,	Fw	,
Regarde	Vvc	REGARDER
à	S	À
quel	Dt	QUEL
effet	Nc	EFFET
l'	Pp	IL
avais	Vuc	AVOIR
-tu	Ge	-tu
disposée	Ge	DISPOSER
Cette	Vvc	Cette
cruelle	Ag	CRUEL
main	Nc	MAIN
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
tant	Rg	TANT
baisée	Ge	BAISER
Quel	Vvc	Quel
coeur	Nc	CUR
elle	Pp	IL
perçait	Vvc	PERCER
,	Fw	,
quel	Dt	QUEL
sang	Nc	SANG
tu	Pp	TU
répandais	Vvc	RÉPANDRE
,	Fw	,
Quel	Vvc	Quel
coup	Nc	COUP
était	Vuc	ÊTRE
le	Da	LE
tien	Ps	TIEN
,	Fw	,
et	Cc	ET
que	Pr	QUE
l	Vvc	l
Roi	Vvc	Roi
tu	Pp	TU
perdais	Vvc	PERDRE
.	Fs	.
Ah	I	AH
Sire	Ag	Sire
.	Fs	.
Non	Rg	NON
perfide	Ag	PERFIDE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
temps	Nc	TEMPS
de	S	DE
feindre	Vvn	FEINDRE
,	Fw	,
J'	Vvc	J'
en	Pp	EN
ai	Vuc	AVOIR
déjà	Rg	DÉJÀ
trop	Rg	TROP
fait	Ge	FAIRE
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
las	Ag	LAS
de	S	DE
me	Pp	JE
plaindre	Vvn	PLAINDRE
,	Fw	,
Puisque	Nc	Puisque
tu	Pp	TU
dois	Vvc	DEVOIR
pleurer	Vvn	PLEURER
,	Fw	,
pleure	Vvc	PLEURER
pour	S	POUR
tes	Ds	TON
malheurs	Nc	MALHEUR
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
pour	S	POUR
me	Pp	JE
contenter	Vvn	CONTENTER
des	Dn	UN
remèdes	Nc	REMÈDE
meilleurs	Ag	MEILLEUR
:	Fw	:
Un	Dn	UN
coeur	Nc	CUR
qui	Pr	QUI
te	Pp	TU
déteste	Vvc	DÉTESTER
,	Fw	,
une	Dn	UN
exacte	Ag	EXACT
justice	Nc	JUSTICE
Pour	Ag	Pour
ordonner	Vvn	ORDONNER
le	Da	LE
tien	Ps	TIEN
,	Fw	,
je	Pp	JE
quitte	Vvc	QUITTER
mon	Ds	MON
supplice	Nc	SUPPLICE
,	Fw	,
J'	Vvc	J'
abhorre	Vvc	ABHORRER
ton	Ds	TON
amour	Nc	AMOUR
,	Fw	,
je	Pp	JE
brise	Vvc	BRISER
tes	Ds	TON
liens	Nc	LIEN
,	Fw	,
Et	Vvc	Et
je	Pp	JE
sors	Vvc	SORTIR
de	S	DE
tes	Ds	TON
fers	Nc	FER|FERS
pour	S	POUR
te	Pp	TU
charger	Vvn	CHARGER
des	S+Da	DE+LE|DE+LES
miens	Ps	MIEN
,	Fw	,
Tu	Vvc	Tu
m'	Pp	JE
as	Vuc	AVOIR
vu	Ge	VOIR
ton	Ds	TON
esclave	Nc	ESCLAVE
,	Fw	,
et	Cc	ET
tu	Pp	TU
me	Pp	JE
vois	Vvc	ALLER|VOIR
ton	Ds	TON
maître	Nc	MAÎTRE
,	Fw	,
Ce	Vvc	Ce
coeur	Nc	CUR
qui	Pr	QUI
t'	Pp	TU
adorait	Vvc	ADORER
ne	Rp	NE
te	Pp	TU
veut	Vvc	VOULOIR
plus	Rg	PLUS
connaître	Vvn	CONNAÎTRE
.	Fs	.
Et	Cc	ET
le	Da	LE
tien	Ps	TIEN
trop	Rg	TROP
ingrat	Ag	INGRAT
ne	Rp	NE
peut	Vvc	POUVOIR
sans	S	SANS
s'	Pp	SE
abuser	Vvn	ABUSER
Attendre	Vvn	ATTENDRE
le	Da	LE
pardon	Nc	PARDON
qu'	Pr	QUE
il	Pp	IL
vient	Vvc	VENIR
de	S	DE
refuser	Vvn	REFUSER
.	Fs	.
Le	Da	LE
temps	Nc	TEMPS
en	Pp	EN
est	Vuc	ÊTRE
passé	Ge	PASSER
,	Fw	,
quoi	Pr	QUE|QUOI
que	Cs	QUE
ta	Ds	TON
beauté	Nc	BEAUTÉ
fasse	Vvc	FAIRE
,	Fw	,
Quoi	Vvc	Quoi
que	Cs	QUE
fassent	Vvc	FAIRE
tes	Ds	TON
pleurs	Nc	PLEUR
n'	Rp	NE
espère	Vvc	ESPÉRER
plus	Rg	PLUS
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
Puisque	Nc	Puisque
tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
voulu	Ge	VOULOIR
tu	Pp	TU
me	Pp	JE
verras	Vvc	VOIR
venger	Vvn	VENGER
.	Fs	.
Holà	Vvc	Holà
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
vienne	Vvc	VENIR
à	S	À
moi	Pp	JE
.	Fs	.
Les	Da	LE
Seigneurs	Nc	SEIGNEUR
Anglais	Vvc	Anglais
sortent	Vvc	SORTIR
et	Cc	ET
le	Da	LE
Comte	Nc	COMTE|COMTÉ
de	S	DE
Varvic	Nc	Varvic
avec	S	AVEC
eux	Pp	EUX
.	Fs	.
Voyez	Vvc	VOIR
de	S	DE
quel	Dt	QUEL
danger	Nc	DANGER
Mon	Nc	Mon
Démon	Nc	Démon
tutélaire	Ag	TUTÉLAIRE
a	Vuc	AVOIR
garanti	Ge	GARANTIR
ma	Ds	MON
tête	Nc	TÊTE
,	Fw	,
Voyez	Vvc	VOIR
le	Da	LE
fer	Nc	FER
tout	Rg	TOUT
prêt	Ag	PRÊT
,	Fw	,
et	Cc	ET
la	Da	LE
main	Nc	MAIN
toute	Di	TOUT
prête	Nc	PRÊTÉ
,	Fw	,
Dont	Vvc	Dont
cette	Dd	CE
ingrate	Ag	INGRAT
femme	Nc	FEMME
allait	Vvc	ALLER
percer	Vvn	PERCER
mon	Ds	MON
sein	Nc	SEIN
,	Fw	,
Et	Vvc	Et
toi	Pp	TU
lâche	Vvc	LÂCHER
vieillard	Nc	VIEILLARD
complice	Ag	COMPLICE
d'	S	DE
un	Dn	UN
dessein	Nc	DESSEIN
,	Fw	,
Qu'	Vvc	Qu'
une	Dn	UN
si	Rg	SI
faible	Ag	FAIBLE
main	Nc	MAIN
n'	Rp	NE
osait	Vvc	OSER
seule	Ag	SEUL
entreprendre	Vvn	ENTREPRENDRE
.	Fs	.
Vois	Vvc	ALLER|VOIR
de	S	DE
quelles	Dt	QUEL
raisons	Nc	RAISON
tu	Pp	TU
la	Pp	IL
pourras	Vvc	POUVOIR
défendre	Vvn	DÉFENDRE
,	Fw	,
Vois	Vvc	ALLER|VOIR
comment	Rt	COMMENT
tu	Pp	TU
payais	Vvc	PAYER
les	Da	LE
honneurs	Nc	HONNEUR
et	Cc	ET
les	Da	LE
biens	Nc	BIEN
,	Fw	,
Dont	Vvc	Dont
cette	Dd	CE
main	Nc	MAIN
prodigue	Nc	PRODIGUE
a	Vuc	AVOIR
comblé	Ge	COMBLER
tous	Di	TOUT
les	Da	LE
tiens	Ps	TIEN
.	Fs	.
Si	Cs	SI
ton	Ds	TON
ambition	Nc	AMBITION
n'	Rp	NE
était	Vuc	ÊTRE
pas	Rg	PAS
assouvie	Ge	ASSOUVIR
,	Fw	,
Devais	Vvc	DEVOIR
-tu	Vvc	-tu
lâchement	Rg	LÂCHEMENT
attenter	Vvn	ATTENTER
sur	S	SUR
ma	Ds	MON
vie	Nc	VIE
Et	Vvc	Et
t'	Pp	TU
armer	Vvn	ARMER
contre	S	CONTRE
moi	Pp	JE
d'	S	DE
une	Dn	UN
si	Rg	SI
chère	Ag	CHER
main	Nc	MAIN
?	Fs	?
Ah	I	AH
Sire	Ag	Sire
.	Fs	.
Écoutez	Nc	Écoutez
-moi	Vvc	-moi
.	Fs	.
Vous	Pp	VOUS
répliquez	Vvc	RÉPLIQUER
en	S	EN
vain	Ag	VAIN
,	Fw	,
Pour	Nc	POUR
vous	Pp	VOUS
justifier	Vvn	JUSTIFIER
parlez	Nc	PARLÉ
devant	S	DEVANT
vos	Ds	VOTRE
juges	Nc	JUGE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
où	Pr	OÙ
votre	Ds	VOTRE
innocence	Nc	INNOCENCE
aura	Vuc	AVOIR
tous	Di	TOUT
ses	Ds	SON
refuges	Nc	REFUGE
,	Fw	,
Vous	Nc	Vous
n'	Rp	NE
avez	Vuc	AVOIR
plus	Rg	PLUS
d'	S	DE
ami	Nc	AMI
,	Fw	,
vous	Pp	VOUS
plus	Rg	PLUS
d'	S	DE
amant	Nc	AMANT
en	S	EN
moi	Pp	JE
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
égal	Ag	ÉGAL
pour	S	POUR
tous	Pi	TOUT
,	Fw	,
en	S	EN
un	Dn	UN
mot	Nc	MOT
je	Pp	JE
suis	Vuc	ÊTRE
Roi	Vvc	Roi
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
laisse	Vvc	LAISSER
Baron	Nc	BARON
un	Dn	UN
soin	Nc	SOIN
qui	Pr	QUI
vous	Pp	VOUS
regarde	Vvc	REGARDER
,	Fw	,
Faites	Vvc	FAIRE
qu'	Cs	QUE
ils	Pp	ILS
soient	Vuc	ÊTRE
tenus	Ge	TENIR
en	S	EN
bonne	Ag	BON
et	Cc	ET
sûre	Ag	SÛR
garde	Nc	GARDE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
servir	Vvn	SERVIR
d'	S	DE
exemple	Nc	EXEMPLE
à	S	À
de	Dn	UN
pareils	Ag	PAREIL
excès	Nc	EXCÈS
,	Fw	,
Qu'	Vvc	Qu'
avec	S	AVEC
toute	Di	TOUT
rigueur	Nc	RIGUEUR
on	Pp	ON
face	Vvc	FAIRE
leur	Ds	LEUR
procès	Nc	PROCÈS
.	Fs	.
Le	Da	LE
Roi	Nc	ROI
paraît	Vvc	PARAÎTRE
rêvant	Ga	RÊVER
dans	S	DANS
une	Dn	UN
chaise	Nc	CHAISE
tandis	Nc	tandis
que	Cs	QUE
ces	Dd	CE
Seigneurs	Nc	SEIGNEUR
s'	Pp	SE
entretiennent	Vvc	ENTRETENIR
.	Fs	.
De	S	DE
quelque	Di	QUELQUE
affection	Nc	AFFECTION
que	Cs	QUE
