Êtes	Vvc	Êtes
n'	Rp	NE
avez	Vuc	AVOIR
pas	Rg	PAS
achevé	Ge	ACHEVER
de	S	DE
lire	Vvn	LIRE
.	Fs	.
Ô	Vvc	Ô
la	Da	LE
meilleure	Ag	MEILLEUR
soeur	Nc	SUR
qui	Pr	QUI
ait	Vuc	AVOIR
jamais	Rg	JAMAIS
aimé	Ge	AIMER
une	Dn	UN
soeur	Nc	SUR
;	Fw	;
elle	Pp	IL
se	Pp	IL
charge	Vvc	CHARGER
de	S	DE
ma	Ds	MON
honte	Nc	HONTE
,	Fw	,
afin	S	AFIN
de	S	DE
me	Pp	JE
tirer	Vvn	TIRER
de	S	DE
peine	Nc	PEINE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
lui	Pp	IL
aviez	Vuc	AVOIR
appris	Ge	APPRENDRE
mon	Ds	MON
dessein	Nc	DESSEIN
,	Fw	,
il	Pp	IL
ne	Rp	NE
vous	Pp	VOUS
manderait	Vvc	MANDER
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
a	Vuc	AVOIR
trouvé	Ge	TROUVER
les	Da	LE
moyens	Nc	MOYEN|MOYENS
de	S	DE
me	Pp	JE
retenir	Vvn	RETENIR
en	S	EN
ce	Dd	CE
pays	Nc	PAYS
.	Fs	.
Cette	Dd	CE
amour	Nc	AMOUR
est	Vuc	ÊTRE
donc	Rg	DONC
la	Da	LE
raison	Nc	RAISON
qui	Pr	QUI
vous	Pp	VOUS
faisait	Vvc	FAIRE
jeter	Vvn	JETER
des	Dn	UN
larmes	Nc	LARME
quand	Cs	QUAND
je	Pp	JE
vous	Pp	VOUS
parlais	Vvc	PARLER
tantôt	Rg	TANTÔT
de	S	DE
retourner	Vvn	RETOURNER
en	Pp	EN
Sicile	Vvc	Sicile
,	Fw	,
vous	Pp	VOUS
avez	Vuc	AVOIR
donc	Rg	DONC
combattu	Ge	COMBATTRE
ce	Dd	CE
dessein	Nc	DESSEIN
avec	S	AVEC
tant	Rg	TANT
d'	S	DE
ardeur	Nc	ARDEUR
et	Cc	ET
de	S	DE
passion	Nc	PASSION
,	Fw	,
parce	Vvc	parce
qu'	Cs	QUE
il	Pp	IL
était	Vuc	ÊTRE
contraire	Ag	CONTRAIRE
à	S	À
votre	Ds	VOTRE
amour	Nc	AMOUR
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
ce	Dd	CE
zèle	Nc	ZÈLE
que	Pr	QUE
vous	Pp	VOUS
témoignez	Vvc	TÉMOIGNER
pour	S	POUR
votre	Ds	VOTRE
patrie	Nc	PATRIE
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
l'	Da	LE
appréhension	Nc	APPRÉHENSION
que	Pr	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
de	S	DE
la	Da	LE
revoir	Nc	REVOIR
malheureuse	Ag	MALHEUREUX
.	Fs	.
Et	Cc	ET
n'	Rp	NE
était	Vuc	ÊTRE
-ce	Vvc	-ce
pas	Rg	PAS
assez	Rg	ASSEZ
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
visse	Vvc	VISSER|VOIR
misérable	Ag	MISÉRABLE
,	Fw	,
sans	S	SANS
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
visse	Vvc	VISSER|VOIR
déshonorée	Ge	DÉSHONORER
par	S	PAR
une	Dn	UN
passion	Nc	PASSION
téméraire	Ag	TÉMÉRAIRE
?	Fs	?
Ainsi	Rg	AINSI
je	Pp	JE
trouve	Vvc	TROUVER
par	S	PAR
tout	Pi	TOUT
des	S+Da	DE+LE|DE+LES
misères	Nc	MISÈRE
;	Fw	;
un	Dn	UN
tyran	Nc	TYRAN
me	Pp	JE
persécute	Vvc	PERSÉCUTER
dans	S	DANS
ma	Ds	MON
patrie	Nc	PATRIE
,	Fw	,
et	Cc	ET
par	S	PAR
un	Dn	UN
dessein	Nc	DESSEIN
plus	Rg	PLUS
formidable	Ag	FORMIDABLE
,	Fw	,
mes	Ds	MON
enfants	Nc	ENFANT
me	Pp	JE
gênent	Vvc	GÊNER
partout	Rg	PARTOUT
,	Fw	,
et	Cc	ET
me	Pp	JE
font	Vvc	FAIRE
trouver	Vvn	TROUVER
des	Dn	UN
tempêtes	Nc	TEMPÊTE
,	Fw	,
où	Pr	OÙ
je	Pp	JE
pensais	Vvc	PENSER
trouver	Vvn	TROUVER
le	Da	LE
calme	Nc	CALME
.	Fs	.
Ô	Vvc	Ô
vieillesse	Nc	VIEILLESSE
trop	Rg	TROP
malheureuse	Ag	MALHEUREUX
!	Fs	!
Ô	Vvc	Ô
jeunesse	Nc	JEUNESSE
trop	Rg	TROP
dépravée	Ge	DÉPRAVER
!	Fs	!
Ô	Vvc	Ô
fille	Nc	FILLE
trop	Rg	TROP
misérable	Ag	MISÉRABLE
et	Cc	ET
trop	Rg	TROP
aveugle	Ag	AVEUGLE
pour	S	POUR
ton	Ds	TON
bien	Nc	BIEN
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
les	Da	LE
Princes	Nc	PRINCE
de	S	DE
ce	Dd	CE
pays	Nc	PAYS
nous	Pp	NOUS
ont	Vuc	AVOIR
reçus	Ge	RECEVOIR
favorablement	Rg	FAVORABLEMENT
,	Fw	,
ils	Pp	ILS
ont	Vuc	AVOIR
témoigné	Ge	TÉMOIGNER
qu'	Cs	QUE
ils	Pp	ILS
m'	Pp	JE
estimaient	Vvc	ESTIMER
;	Fw	;
et	Cc	ET
leur	Ds	LEUR
amour	Nc	AMOUR
me	Pp	JE
fait	Vvc	FAIRE
maintenant	Rg	MAINTENANT
douter	Vvn	DOUTER
,	Fw	,
lesquels	Pr	LEQUEL
me	Pp	JE
sont	Vuc	ÊTRE
plus	Rg	PLUS
redoutables	Ag	REDOUTABLE
de	S	DE
mes	Ds	MON
amis	Nc	AMI
ou	Cc	OU
de	S	DE
mes	Ds	MON
tyrans	Nc	TYRAN
.	Fs	.
Retirez	Vvc	RETIRER
-vous	Nc	-vous
de	S	DE
devant	S	DEVANT
moi	Pp	JE
!	Fs	!
Celle	Pd	CELUI
qui	Pr	QUI
blesse	Vvc	BLESSER
son	Ds	SON
honneur	Nc	HONNEUR
,	Fw	,
blesse	Vvc	BLESSER
aussi	Rg	AUSSI
les	Da	LE
yeux	Nc	OEIL|YEUX
de	S	DE
son	Ds	SON
père	Nc	PÈRE
.	Fs	.
Retirez	Vvc	RETIRER
-vous	Nc	-vous
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
vos	Ds	VOTRE
épargner	Nc	ÉPARGNER
,	Fw	,
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
souffert	Ge	SOUFFRIR
tant	Rg	TANT
d'	S	DE
injures	Nc	INJURE
.	Fs	.
Mais	Cc	MAIS
vous	Pp	VOUS
,	Fw	,
Bérénice	Nc	Bérénice
,	Fw	,
avez	Vuc	AVOIR
-vous	Nc	-vous
dû	Ge	DEVOIR
souffrir	Vvn	SOUFFRIR
cette	Dd	CE
amour	Nc	AMOUR
?	Fs	?
Et	Cc	ET
ne	Rp	NE
dois	Vvc	DEVOIR
-je	Vvn	-je
pas	Rg	PAS
vous	Pp	VOUS
accuser	Vvn	ACCUSER
de	S	DE
l'	Da	LE
aveuglement	Nc	AVEUGLEMENT
de	S	DE
votre	Ds	VOTRE
soeur	Nc	SUR
,	Fw	,
si	Cs	SI
en	Pp	EN
ayant	Ga	AVOIR
eu	Ge	AVOIR
connaissance	Nc	CONNAISSANCE
,	Fw	,
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
pas	Rg	PAS
fait	Ge	FAIRE
vos	Ds	VOTRE
efforts	Nc	EFFORT
pour	S	POUR
lui	Pp	IL
apporter	Vvn	APPORTER
sa	Ds	SON
guérison	Nc	GUÉRISON
?	Fs	?
Comme	Cs	COMME
elle	Pp	IL
a	Vuc	AVOIR
manqué	Ge	MANQUER
de	S	DE
bon	Ag	BON
sens	Nc	SENS
,	Fw	,
avez	Vuc	AVOIR
-vous	Nc	-vous
manqué	Ge	MANQUER
de	S	DE
sagesse	Nc	SAGESSE
?	Fs	?
Et	Cc	ET
n'	Rp	NE
avez	Vuc	AVOIR
-vous	Nc	-vous
pas	Rg	PAS
reconnu	Ge	RECONNAÎTRE
qu'	Cs	QUE
elle	Pp	IL
courait	Vvc	COURIR
à	S	À
un	Dn	UN
précipice	Nc	PRÉCIPICE
,	Fw	,
d'	S	DE
où	Pr	OÙ
il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
difficile	Ag	DIFFICILE
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
se	Pp	IL
puisse	Vvc	POUVOIR
sauver	Vvn	SAUVER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
dites	Vvc	DIRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
résisté	Ge	RÉSISTER
de	S	DE
toutes	Di	TOUT
mes	Ds	MON
forces	Nc	FORCE|FORCÉ
à	S	À
la	Da	LE
naissance	Nc	NAISSANCE
de	S	DE
cette	Dd	CE
amour	Nc	AMOUR
.	Fs	.
Il	Pp	IL
fallait	Vvc	FALLOIR
donc	Rg	DONC
m'	Pp	JE
en	Pp	EN
avertir	Vvn	AVERTIR
,	Fw	,
puisque	Cs	PUISQUE
vous	Pp	VOUS
ne	Rp	NE
pouviez	Vvc	POUVOIR
la	Pp	IL
vaincre	Vvn	VAINCRE
,	Fw	,
je	Pp	JE
fusse	Vuc	ÊTRE
venu	Ge	VENIR
à	S	À
votre	Ds	VOTRE
secours	Nc	SECOURS
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
crû	Ge	CROIRE|CROÎTRE
qu'	Cs	QUE
il	Pp	IL
fut	Vuc	ÊTRE
nécessaire	Ag	NÉCESSAIRE
de	S	DE
vous	Pp	VOUS
en	S	EN
parler	Vvn	PARLER
.	Fs	.
Vous	Pp	VOUS
voyez	Vvc	VOIR
cependant	Rg	CEPENDANT
ce	Pd	CE
qui	Pr	QUI
en	Pp	EN
arrive	Vvc	ARRIVER
,	Fw	,
et	Cc	ET
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
avoir	Vun	AVOIR
contribué	Ge	CONTRIBUER
à	S	À
sa	Ds	SON
faute	Nc	FAUTE
que	Cs	QUE
d'	S	DE
avoir	Vun	AVOIR
différé	Ge	DIFFÉRER
de	S	DE
m'	Pp	JE
en	S	EN
parler	Vvn	PARLER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
en	Pp	EN
ai	Vuc	AVOIR
point	Rg	POINT
parlé	Ge	PARLER
,	Fw	,
parce	Vvc	parce
que	Cs	QUE
je	Pp	JE
sais	Vvc	SAVOIR
avec	S	AVEC
assurance	Nc	ASSURANCE
,	Fw	,
que	Cs	QUE
l'	Da	LE
amour	Nc	AMOUR
et	Cc	ET
l'	Da	LE
honneur	Nc	HONNEUR
sont	Vuc	ÊTRE
en	S	EN
elles	Pp	ILS
une	Dn	UN
même	Ag	MÊME
chose	Nc	CHOSE
,	Fw	,
tant	Rg	TANT
ils	Pp	ILS
sont	Vuc	ÊTRE
bien	Rg	BIEN
d'accord	Nc	d'accord
ensemble	Rg	ENSEMBLE
.	Fs	.
Bérénice	Nc	Bérénice
,	Fw	,
l'	Da	LE
amour	Nc	AMOUR
est	Vuc	ÊTRE
un	Dn	UN
traître	Nc	TRAÎTRE
qui	Pr	QUI
sait	Vvc	SAVOIR
feindre	Vvn	FEINDRE
adroitement	Rg	ADROITEMENT
d'	S	DE
être	Vun	ÊTRE
d'accord	Nc	d'accord
avec	S	AVEC
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
quand	Cs	QUAND
il	Pp	IL
médite	Vvc	MÉDITER
sa	Ds	SON
ruine	Nc	RUINE
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
veut	Vvc	VOULOIR
s'	Cs	SI
en	S	EN
faire	Vvn	FAIRE
un	Dn	UN
trophée	Nc	TROPHÉE
.	Fs	.
Je	Pp	JE
pourrais	Vvc	POUVOIR
bien	Rg	BIEN
vous	Pp	VOUS
assurer	Vvn	ASSURER
que	Cs	QUE
dans	S	DANS
le	Da	LE
coeur	Nc	CUR
d'	S	DE
Amasie	Vvc	Amasie
l'	Da	LE
amour	Nc	AMOUR
est	Vuc	ÊTRE
un	Dn	UN
noble	Ag	NOBLE
esclave	Nc	ESCLAVE
,	Fw	,
de	S	DE
qui	Pr	QUI
l'	Da	LE
honneur	Nc	HONNEUR
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
le	Da	LE
maître	Nc	MAÎTRE
.	Fs	.
Ha	Rg	HA
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
connaissez	Vvc	CONNAÎTRE
mal	Rg	MAL
les	Da	LE
artifices	Nc	ARTIFICE
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
!	Fs	!
Mais	Cc	MAIS
voulez	Vvc	VOULOIR
-vous	Nc	-vous
me	Pp	JE
faire	Vvn	FAIRE
croire	Vvn	CROIRE
que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
d'	S	DE
intelligence	Nc	INTELLIGENCE
avec	S	AVEC
votre	Ds	VOTRE
soeur	Nc	SUR
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
qu'	Cs	QUE
elle	Pp	IL
ait	Vuc	AVOIR
son	Ds	SON
père	Nc	PÈRE
contre	S	CONTRE
elle	Pp	IL
,	Fw	,
sans	S	SANS
qu'	Cs	QUE
elle	Pp	IL
y	Pp	Y
ait	Vuc	AVOIR
encore	Rg	ENCORE
sa	Ds	SON
soeur	Nc	SUR
.	Fs	.
Si	Rg	SI
à	S	À
la	Da	LE
naissance	Nc	NAISSANCE
de	S	DE
son	Ds	SON
amour	Nc	AMOUR
elle	Pp	IL
eût	Vuc	AVOIR
eu	Ge	AVOIR
contre	S	CONTRE
elle	Pp	IL
sa	Ds	SON
soeur	Nc	SUR
,	Fw	,
peut-être	Rg	PEUT-ÊTRE
que	Cs	QUE
son	Ds	SON
père	Nc	PÈRE
ne	Rp	NE
serait	Vuc	ÊTRE
pas	Rg	PAS
aujourd'hui	Rg	AUJOURD'HUI
contre	S	CONTRE
elle	Pp	IL
:	Fw	:
Ainsi	Rg	AINSI
,	Fw	,
vous	Pp	VOUS
avez	Vuc	AVOIR
failli	Ge	FAILLIR
toutes	Di	TOUT
deux	Nc	DEUX
;	Fw	;
elle	Pp	IL
d'	S	DE
aimer	Vvn	AIMER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
d'	S	DE
avoir	Vun	AVOIR
enduré	Ge	ENDURER
qu'	Cs	QUE
elle	Pp	IL
aimât	Vvc	AIMER
.	Fs	.
Si	Cs	SI
nous	Pp	NOUS
avons	Vuc	AVOIR
failli	Ge	FAILLIR
toutes	Di	TOUT
deux	Nc	DEUX
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
crû	Ge	CROIRE|CROÎTRE
que	Cs	QUE
toutes	Di	TOUT
deux	Nc	DEUX
nous	Pp	NOUS
en	Pp	EN
avions	Vuc	AVOIR
quelque	Di	QUELQUE
raison	Nc	RAISON
.	Fs	.
On	Pp	ON
n'	Rp	NE
a	Vuc	AVOIR
jamais	Rg	JAMAIS
raison	Nc	RAISON
de	S	DE
faillir	Vvn	FAILLIR
.	Fs	.
Mais	Cc	MAIS
comme	Cs	COMME
on	Pp	ON
a	Vuc	AVOIR
déjà	Rg	DÉJÀ
jugé	Ge	JUGER
par	S	PAR
les	Da	LE
grandes	Ag	GRAND
actions	Nc	ACTION
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
achevées	Ge	ACHEVER
pour	S	POUR
le	Da	LE
bien	Nc	BIEN
de	S	DE
cet	Dd	CE
état	Nc	ÉTAT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
point	Rg	POINT
de	S	DE
récompenses	Nc	RÉCOMPENSE
qui	Pr	QUI
ne	Rp	NE
soient	Vuc	ÊTRE
moindres	Ag	MOINDRE
que	Cs	QUE
vos	Ds	VOTRE
services	Nc	SERVICE
,	Fw	,
ne	Rp	NE
peut-il	Rg	peut-il
pas	Rg	PAS
arriver	Vvn	ARRIVER
que	Cs	QUE
le	Da	LE
Prince	Nc	PRINCE
qui	Pr	QUI
nous	Pp	NOUS
aime	Vvc	AIMER
vous	Pp	VOUS
fasse	Vvc	FAIRE
entrer	Vvn	ENTRER
dans	S	DANS
son	Ds	SON
alliance	Nc	ALLIANCE
,	Fw	,
autant	Rg	AUTANT
pour	S	POUR
contenter	Vvn	CONTENTER
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
que	Cs	QUE
pour	S	POUR
récompenser	Vvn	RÉCOMPENSER
vos	Ds	VOTRE
actions	Nc	ACTION
.	Fs	.
De	S	DE
quelles	Dt	QUEL
hautes	Ag	HAUT
merveilles	Nc	MERVEILLE
l'	Da	LE
amour	Nc	AMOUR
n'	Rp	NE
est-il	V	est-il
pas	Rg	PAS
capable	Ag	CAPABLE
,	Fw	,
et	Cc	ET
de	S	DE
quels	Dt	QUEL
honneurs	Nc	HONNEUR
ne	Rp	NE
vous	Pp	VOUS
juge	Vvc	JUGER
-on	Nc	-on
pas	Rg	PAS
digne	Ag	DIGNE
en	S	EN
ce	Dd	CE
royaume	Nc	ROYAUME
,	Fw	,
où	Pr	OÙ
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
pas	Rg	PAS
moins	Rg	MOINS
d'	S	DE
amis	Nc	AMI
que	Cs	QUE
son	Ds	SON
Prince	Nc	PRINCE
a	Vuc	AVOIR
de	S	DE
sujets	Nc	SUJET
.	Fs	.
Que	Cs	QUE
si	Cs	SI
ma	Ds	MON
pensée	Nc	PENSÉE
était	Vuc	ÊTRE
vaine	Ag	VAIN
,	Fw	,
il	Pp	IL
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
être	Vun	ÊTRE
honteux	Ag	HONTEUX
d'	S	DE
avoir	Vun	AVOIR
souffert	Ge	SOUFFRIR
avec	S	AVEC
honneur	Nc	HONNEUR
l'	Da	LE
amour	Nc	AMOUR
honnête	Ag	HONNÊTE
d'	S	DE
un	Dn	UN
grand	Ag	GRAND
Prince	Nc	PRINCE
,	Fw	,
de	S	DE
qui	Pr	QUI
l'	Pp	IL
on	Pp	ON
pouvait	Vvc	POUVOIR
recevoir	Vvn	RECEVOIR
la	Da	LE
puissance	Nc	PUISSANCE
et	Cc	ET
la	Da	LE
couronne	Nc	COURONNE
.	Fs	.
Si	Rg	SI
au	S+Da	À+LE
contraire	Nc	CONTRAIRE
mes	Ds	MON
espérances	Nc	ESPÉRANCE
réussissent	Vvc	RÉUSSIR
,	Fw	,
ne	Rp	NE
confessera-t	Vvc	confessera-t
-on	Nc	-on
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
y	Pp	Y
eut	Vuc	AVOIR
point	Rg	POINT
eu	Ge	AVOIR
de	S	DE
raison	Nc	RAISON
de	S	DE
vouloir	Vvn	VOULOIR
combattre	Vvn	COMBATTRE
une	Dn	UN
amour	Nc	AMOUR
qui	Pr	QUI
aura	Vuc	AVOIR
facilité	Ge	FACILITER
la	Da	LE
gloire	Nc	GLOIRE
dont	Pr	DONT
nous	Pp	NOUS
aurons	Vuc	AVOIR
le	Da	LE
jouissance	Nc	JOUISSANCE
.	Fs	.
Ainsi	Rg	AINSI
je	Pp	JE
me	Pp	JE
suis	Vuc	ÊTRE
imaginée	Ge	IMAGINER
qu'	Cs	QUE
une	Dn	UN
amour	Nc	AMOUR
toute	Rg	TOUTE
vertueuse	Ag	VERTUEUX
ne	Rp	NE
pouvait	Vvc	POUVOIR
produire	Vvn	PRODUIRE
que	Cs	QUE
de	Dn	UN
bons	Ag	BON
effets	Nc	EFFET
,	Fw	,
et	Cc	ET
que	Cs	QUE
la	Da	LE
raison	Nc	RAISON
la	Da	LE
plus	Rg	PLUS
sévère	Ag	SÉVÈRE
,	Fw	,
approuvant	Ga	APPROUVER
par	S	PAR
tout	Di	TOUT
la	Da	LE
vertu	Nc	VERTU
,	Fw	,
ne	Rp	NE
condamnerait	Vvc	CONDAMNER
pas	Rg	PAS
une	Dn	UN
amour	Nc	AMOUR
,	Fw	,
où	Pr	OÙ
elle	Pp	IL
se	Pp	IL
montrait	Vvc	MONTRER
si	Rg	SI
visible	Ag	VISIBLE
,	Fw	,
et	Cc	ET
qui	Pr	QUI
promettait	Vvc	PROMETTRE
tant	Rg	TANT
de	S	DE
gloire	Nc	GLOIRE
.	Fs	.
En	Pp	EN
vain	Ag	VAIN
vous	Pp	VOUS
défendez	Vvc	DÉFENDRE
une	Dn	UN
cause	Nc	CAUSE
qui	Pr	QUI
sera	Vuc	ÊTRE
toujours	Rg	TOUJOURS
mauvaise	Ag	MAUVAIS
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
le	Da	LE
Prince	Nc	PRINCE
voulait	Vvc	VOULOIR
épouser	Vvn	ÉPOUSER
ma	Ds	MON
soeur	Nc	SUR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
doute	Vvc	DOUTER
point	Rg	POINT
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
lui	Pp	IL
en	Pp	EN
ait	Vuc	AVOIR
fait	Ge	FAIRE
des	S+Da	DE+LE|DE+LES
promesses	Nc	PROMESSE
;	Fw	;
mais	Cc	MAIS
que	Pr	QUE
ne	Rp	NE
promet	Vvc	PROMETTRE
pas	Rg	PAS
un	Dn	UN
amant	Nc	AMANT
.	Fs	.
S'	Cs	SI
il	Pp	IL
ne	Rp	NE
tient	Vvc	TENIR
pas	Rg	PAS
sa	Ds	SON
parole	Nc	PAROLE
,	Fw	,
comme	S	COMME
amant	Nc	AMANT
,	Fw	,
il	Pp	IL
la	Pp	IL
tiendra	Vvc	TENIR
comme	Cs	COMME
généreux	Ag	GÉNÉREUX
,	Fw	,
et	Cc	ET
comme	Cs	COMME
Prince	Vvc	Prince
.	Fs	.
Comme	Cs	COMME
généreux	Ag	GÉNÉREUX
et	Cc	ET
comme	Cs	COMME
Prince	Vvc	Prince
!	Fs	!
Quand	Cs	QUAND
il	Pp	IL
se	Pp	IL
souviendra	Vvc	SOUVENIR
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
Prince	Vvc	Prince
,	Fw	,
il	Pp	IL
ne	Rp	NE
se	Pp	IL
souviendra	Vvc	SOUVENIR
plus	Rg	PLUS
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
amant	Nc	AMANT
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
mauvaise	Ag	MAUVAIS
opinion	Nc	OPINION
de	S	DE
Tarsis	Nc	Tarsis
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
le	Pp	IL
croyez	Vvc	CROIRE
capable	Ag	CAPABLE
de	S	DE
violer	Vvn	VIOLER
ses	Ds	SON
serments	Nc	SERMENT
,	Fw	,
et	Cc	ET
de	S	DE
faire	Vvn	FAIRE
des	Dn	UN
tromperies	Nc	TROMPERIE
.	Fs	.
On	Pp	ON
fait	Vvc	FAIRE
gloire	Nc	GLOIRE
de	S	DE
tromper	Vvn	TROMPER
les	Da	LE
filles	Nc	FILLE
,	Fw	,
et	Cc	ET
tel	Ag	TEL
a	Vuc	AVOIR
fait	Ge	FAIRE
cent	Nc	CENT
parjures	Vvc	PARJURER
,	Fw	,
qui	Pr	QUI
pense	Vvc	PENSER
avoir	Vun	AVOIR
gagné	Ge	GAGNER
cent	Nc	CENT
victoires	Nc	VICTOIRE
.	Fs	.
Nous	Pp	NOUS
avons	Vuc	AVOIR
des	Dn	UN
exemples	Nc	EXEMPLE
de	S	DE
Princes	Nc	PRINCE
qui	Pr	QUI
ont	Vuc	AVOIR
été	Ge	ÊTRE
plus	Rg	PLUS
généreux	Ag	GÉNÉREUX
.	Fs	.
Nous	Pp	NOUS
en	Pp	EN
avons	Vuc	AVOIR
aussi	Rg	AUSSI
du	S+Da	DE+LE
contraire	Nc	CONTRAIRE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
flattez	Vvc	FLATTER
point	Rg	POINT
par	S	PAR
l'	Da	LE
espérance	Nc	ESPÉRANCE
d'	S	DE
un	Dn	UN
miracle	Nc	MIRACLE
.	Fs	.
Si	Cs	SI
quelques	Di	QUELQUE
folies	Nc	FOLIE
ont	Vuc	AVOIR
été	Ge	ÊTRE
utiles	Ag	UTILE
,	Fw	,
il	Pp	IL
ne	Rp	NE
faut	Vvc	FAILLIR|FALLOIR
pas	Rg	PAS
s'	Pp	SE
imaginer	Vvn	IMAGINER
que	Cs	QUE
le	Da	LE
même	Ag	MÊME
événement	Nc	ÉVÉNEMENT
soit	Vuc	ÊTRE
réservé	Ge	RÉSERVER
à	S	À
toutes	Di	TOUT
les	Da	LE
autres	Pi	AUTRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
dangereux	Ag	DANGEREUX
de	S	DE
se	Pp	IL
gouverner	Vvn	GOUVERNER
par	S	PAR
exemple	Nc	EXEMPLE
;	Fw	;
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
rien	Pi	RIEN
de	S	DE
plus	Rg	PLUS
trompeur	Nc	TROMPEUR
que	Cs	QUE
cette	Dd	CE
voie	Nc	VOIE
,	Fw	,
et	Cc	ET
il	Pp	IL
s'	Pp	SE
en	Pp	EN
trouve	Vvc	TROUVER
beaucoup	Rg	BEAUCOUP
qui	Pr	QUI
se	Pp	IL
laissant	Ga	LAISSER
charmer	Vvn	CHARMER
par	S	PAR
les	Da	LE
prospérités	Nc	PROSPÉRITÉ
d'	S	DE
autrui	Pi	AUTRUI
,	Fw	,
sont	Vuc	ÊTRE
devenus	Ge	DEVENIR
sans	S	SANS
y	Pp	Y
penser	Vvn	PENSER
de	S	DE
fameux	Ag	FAMEUX
exemples	Nc	EXEMPLE
de	S	DE
misères	Nc	MISÈRE
.	Fs	.
Mais	Cc	MAIS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
d'	S	DE
une	Dn	UN
naissance	Nc	NAISSANCE
...	Fs	...
Ne	Vvc	Ne
me	Pp	JE
contestez	Vvc	CONTESTER
point	Rg	POINT
davantage	Rg	DAVANTAGE
,	Fw	,
le	Da	LE
Prince	Nc	PRINCE
doit	Vvc	DEVOIR
venir	Vvn	VENIR
ici	Rg	ICI
,	Fw	,
il	Pp	IL
le	Pp	IL
mande	Vvc	MANDER
par	S	PAR
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
;	Fw	;
je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
vous	Pp	VOUS
l'	Pp	IL
attendiez	Vvc	ATTENDRE
.	Fs	.
Moi	Pp	JE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
vous	Pp	VOUS
l'	Pp	IL
attendiez	Vvc	ATTENDRE
,	Fw	,
et	Cc	ET
que	Cs	QUE
vous	Pp	VOUS
répariez	Vvc	RÉPARER
vos	Ds	VOTRE
fautes	Nc	FAUTE
