idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0710,0.0164311574,0.001529382,4.67E-05,0.0187958022,0.0050433225,0.0779363918,0.0025265019,0.0022609931,0.0031696951,8.79E-05,0.0028959646,0.1698730463,0.0065767183,0.0016039467,0.0004331315,0.0039449895,0.0007267489,0.1148935169,0.0117968714,0.0113182618,0.0007987564,0.0030048178,0.0031168038,0.0002415886,0.0188511855,0.0008373664,0.0003230193,0.0694962631,0.0009957064,0.011067623,7.09E-05,0.0115943312,0.0100024684,0.0163755403,4.77E-05,0.0034244824,0.0039400996,0.0052367698,0.016930078,0.0778779038,0.0002179328,0.0001205249,2.16E-05,0.016196178,0.0070990826,0.0044248952,0.0064320847,0.0070774011,0.0040063852,0.0021710687,3.45E-05,0.0099872746,0.0002653403,0.0148369594,0.0210825421,7.48E-05,0.0690652955,0.0118778903,0.1162801289,0.0026035952
tc0711,0.0233812619,0.0006825344,0.0001694734,0.0306413083,0.0283845093,0.0048471885,0.0392746213,0.0023037305,0.0007596692,0.0003193587,0.0002970747,0.0019047937,0.0065187006,0.0029359684,0.0046946361,0.000181051,0.0020916111,0.0012946497,0.0442230851,0.0105305683,0.0006861387,0.0099482485,0.0008505939,0.0008562901,0.0181855113,0.0025156899,0.006456326,0.0035424285,0.0025744589,0.0073090361,0.0004512091,0.0058146696,0.0158430758,0.0282803996,0.0001733602,0.0011139467,0.0022138824,0.0138139821,0.0104432331,0.0540662542,0.0007915532,0.0006284169,7.86E-05,0.0078710577,0.0044952391,0.0155658678,0.0003048532,0.0088329373,0.0002003379,0.0017889741,0.0002912126,0.0237969238,0.0007182446,0.0070200077,0.1943484192,0.0009782267,0.0199102646,0.0209960123,0.3006334403,0.0001748942
tc0712,0.0032123391,0.0016692335,5.48E-05,0.0287048527,0.1147353092,0.0030938833,0.0118235241,0.0017950972,0.0061860042,0.0001032186,0.0005189664,0.0005247942,0.0113991691,0.0002334661,0.0020173644,5.85E-05,0.0005343255,0.0083626332,0.0482094206,0.0031531778,0.01192667,0.0107443128,0.0008652395,9.09E-05,0.0245779694,0.0001137233,0.0022303781,0.0103007099,0.0038622776,0.0007222941,0.0005384901,0.0033353194,0.0244793549,0.0939273319,5.60E-05,0.0016695814,0.0016225037,0.0054745989,0.0129828047,0.0127978021,0.0004737303,0.0003492414,2.54E-05,0.020122374,0.0019340682,0.0220844321,9.85E-05,0.0017009631,0.000282646,0.0003258011,0.0012691766,0.0088185837,0.0003221195,0.0032461169,0.3217532441,8.78E-05,0.0132635836,0.0384308079,0.0966464592,5.65E-05
tc0713,0.0087770166,0.000372928,0.0001289522,0.0313194863,0.0263405583,0.0215696424,0.0225699496,0.00138129,0.004807083,0.0002429998,0.0004155464,0.0004502918,0.013179977,0.0022446813,0.0014098576,0.0001377616,0.0007220617,0.0118315002,0.024562042,0.0116405892,0.0181802736,0.0325686541,0.0004885957,0.0004171341,0.025055029,0.0002677302,0.0003658,0.0142366184,0.0020211606,0.0053409902,0.0024688239,0.0100519411,0.0140962212,0.0457102458,0.0001319096,0.0003177008,0.0018637199,0.0085864601,0.002902008,0.0425237511,0.0025463207,0.0005181047,5.98E-05,0.0257889641,0.009509571,0.010643143,0.0004350093,0.0174024861,0.000152437,0.0008292151,0.0006504205,0.0114536188,0.0002545867,0.0084197134,0.2322457174,0.0002066867,0.0216960442,0.0248062275,0.2205498775,0.0001330768
tc0715,0.0073977228,0.0003140792,0.0002154929,0.0071662369,0.0218292516,0.0061863285,0.0079898769,0.001798934,0.0015438485,7.97E-05,0.0004589391,8.43E-05,0.0037911674,0.0007466834,0.0012895669,4.52E-05,0.0004267791,0.0889734962,0.0061214852,0.0044437173,0.0001241618,0.1148262125,0.0001601674,0.0700998487,0.0128672134,0.009139289,0.0026379712,0.0330439858,0.0003168496,0.0049776148,0.0004490922,0.0002619917,0.0122494723,0.0606190626,0.0002219095,0.0004592617,0.0014139661,0.005194409,0.0262526657,0.0942676191,0.001891562,0.0006015611,1.96E-05,0.0087336888,0.0048511418,0.0033646258,0.0002678691,0.0010800069,0.0008995918,0.0004664916,3.13E-05,0.0219336378,8.35E-05,0.0068013331,0.1517673835,6.78E-05,0.0106101256,0.0085815694,0.1672363967,0.0002254101
tc0716,0.0054860442,0.0001242376,4.30E-05,0.0142873088,0.0474768789,0.0375151773,0.0443844151,0.004067075,0.0001048396,8.10E-05,7.53E-05,8.57E-05,0.0382609972,0.0003798713,0.0002388534,4.59E-05,0.0016557373,0.0033639816,0.029659455,0.0113851131,0.0372580038,0.0367305014,0.0007547904,0.0066463236,0.0095313863,0.0096878695,0.0001218629,0.0059711294,0.000155209,0.0050139416,0.0002757279,0.0016994737,0.0359523168,0.0420113689,4.39E-05,0.0009177721,0.0031013834,0.0017926393,0.0463988045,0.0665737551,0.0050580779,0.0001109659,1.99E-05,0.0079422492,0.0022106393,0.0141745547,7.73E-05,0.009465167,5.08E-05,0.0002747055,3.18E-05,0.0469667438,0.0002839306,0.0097127044,0.1216664531,6.89E-05,0.0268059433,0.0161214502,0.1895544622,4.43E-05
tc0718,0.0183772067,0.0001084257,0.0004116485,0.0082494813,0.0400048391,0.0412420611,0.007904097,0.003118561,0.0002624556,0.0002572398,0.0006314002,0.0002609049,0.0045454333,0.0007280685,0.0026001424,4.01E-05,0.0002099335,0.0358566333,0.031823942,0.008109987,0.0012652256,0.00575967,0.0003130142,0.0039595317,0.0191856309,0.0079741099,0.0008503536,0.1014204088,0.0048590359,0.0273220292,5.70E-05,0.0012304975,0.0205602893,0.1367289572,3.84E-05,0.0006367426,0.0028005073,0.0088512506,0.0046596429,0.0783194326,0.0005572756,0.0017066605,1.74E-05,0.0176418324,0.0048384217,0.0204730147,0.0015221576,0.0345746806,4.43E-05,0.0004572987,0.0017683803,0.0280839421,7.40E-05,0.0264748006,0.106063904,0.0028105818,0.0478902571,0.0106086343,0.0624203071,0.0004379441
tc0720,0.0172667943,0.1875750795,0.0077677408,0.0048678892,0.0031654203,0.0110804663,0.0101441195,0.0083835447,0.0020623042,0.0439392477,0.0012469253,0.0001055863,0.0021729812,0.0002255676,0.0007045348,0.0035431538,0.1299825429,0.0028389455,0.0038667047,0.0269224171,0.000155442,0.0533318888,0.0161455761,0.0008546443,0.0024706028,0.0001098759,0.0200847693,0.0227043568,0.0047486463,0.0010757853,8.04E-05,0.080998737,0.0039395498,0.0052852385,0.0061884017,0.0031499991,0.1743725298,0.0030858955,0.0038997181,0.0016124389,0.0069403737,0.0001366994,2.45E-05,0.0082848563,0.0002493877,0.0022875781,9.52E-05,0.0031360566,6.26E-05,0.0082835333,3.91E-05,0.0042401399,0.0430457727,0.0049678406,0.0004226844,8.48E-05,0.0011192901,0.0008206164,0.0107684853,0.0328339203
tc0722,0.0009883791,0.0001330679,4.60E-05,0.0101727738,0.0186447893,0.0318963094,0.0134422343,0.0135814196,0.0025412149,0.0002919546,0.0004522545,0.0007075445,0.0140173596,0.0008317367,0.0020493844,4.92E-05,0.0018617701,0.0084842634,0.0618659194,0.010818384,0.0038619056,0.0055300286,0.0001743404,0.0072123362,0.0386895626,0.0007021742,0.0007698882,0.0049297902,0.013979376,0.0031275304,6.99E-05,0.0021868373,0.0234608958,0.0144643669,4.71E-05,0.0004760532,0.0008008408,0.0129577937,0.0658359728,0.1897266695,0.0068583113,0.0001188529,2.13E-05,0.0082371341,0.0630974968,0.0131133595,0.0014488377,0.0128820842,0.0012820981,0.0004632011,3.40E-05,0.0533241564,9.08E-05,0.0096833844,0.0786396516,7.37E-05,0.0142854098,0.1386874763,0.0157318041,4.75E-05
tc0723,0.0021918222,0.101302568,5.28E-05,0.0084640482,0.0044783655,0.0010617252,0.0015922632,0.0025983363,0.0001288713,0.1796693731,0.0039292536,0.0001053565,0.0048256203,0.0101731948,0.0226547241,0.0612426449,0.1757506396,0.0067869832,0.0088363392,0.0045963981,0.0001551037,0.0052022051,0.0002000823,8.77E-05,0.0114635296,0.0035650808,0.0001497969,0.02864707,0.0100927877,0.0021867087,0.0613232435,0.0133346162,0.0044603787,0.0024321936,0.0075190812,0.0110539935,0.0582785707,0.0047139792,0.0042885684,0.003866276,0.0049488006,0.1022388206,0.005565065,0.0064668127,0.0002488451,0.0039945134,9.50E-05,0.0008782875,0.0053290744,0.0219076432,3.91E-05,0.0040028356,0.0001042545,0.0030074351,0.0010862757,0.0012801923,0.0020627954,0.0010201322,0.0022074047,5.45E-05
tc0724,0.0087359205,0.0504290913,5.59E-05,0.0084338917,0.0046783641,0.003655994,0.0008138663,0.0063580046,0.0045015973,0.1038169333,9.80E-05,0.0011488017,0.0012389989,0.009764538,0.0261175215,0.0882072633,0.2123112924,0.0002341857,0.0018333191,0.0006991904,0.0001642088,0.0194120089,0.0005299018,0.0010371269,0.0019643465,0.0017522408,0.0118221142,0.0016454104,0.0002019863,0.0006291912,0.0100259757,0.0325841789,0.002388133,0.002219496,0.0523917923,0.0262355502,0.0884041338,0.0061923335,0.0038801066,0.0019861046,0.0002611202,0.1382329102,2.59E-05,0.0005670953,0.0008739684,0.0039973109,0.0026187275,0.0003059289,6.61E-05,0.0134660107,4.13E-05,0.002201434,0.001548747,0.0028031508,0.0007612937,8.96E-05,0.0006959288,0.0012347987,0.0047358205,0.0268737626
tc0728,0.0020895373,0.0417790093,0.0039956786,0.0017043834,0.0086719605,0.0039328897,0.0030988188,0.0043910117,0.00284397,0.0946719845,0.0013784872,0.0013443181,0.0040338945,0.0193455378,0.0518507747,0.0456908549,0.2584894281,0.0007352572,0.0022427111,0.0015925626,0.0006600627,0.0282199004,0.0153545645,0.0008260966,0.006876466,0.0046732779,0.0117552251,0.0020994973,0.0004479219,0.000771315,0.0398721068,0.0060891195,0.0047663198,0.00451278,5.96E-05,0.0076671045,0.0843985625,0.0097344813,0.0022396623,0.0021634957,0.0014908195,0.1311287631,2.70E-05,0.0013105934,0.0019819288,0.002795556,0.0001047892,0.0019130987,0.0003396201,0.0230438603,0.0012586394,0.0118093382,0.0079315864,0.0075555625,0.0004652749,9.34E-05,0.0093127398,0.0023759216,0.0034758,0.0045151039
tc0729,0.0147746399,0.0035812952,0.0004047369,0.0403502112,0.0363010862,0.0017842155,0.0072811673,0.0163689541,0.0258173691,0.0126523434,0.0009094329,9.82E-05,0.0008434267,0.1322180155,0.0352850715,0.005728176,0.0051028856,0.0010432136,0.003550428,0.001125315,0.0001446324,0.0101752135,0.0296233417,0.0007002744,0.1132716325,0.0011084951,0.0005994013,0.0273198308,0.0009745641,0.0004431776,7.48E-05,0.0027816979,0.0092712051,0.012217822,0.0046127402,0.0202794388,0.1389827397,0.0026794664,0.0032953084,0.0063067184,0.0034722462,0.0438393569,0.0055902972,0.0247960425,0.0002320451,0.019184376,0.0342775792,0.0004731657,5.82E-05,0.0046035348,0.0012300294,0.010582333,9.72E-05,0.0124988836,0.0177928633,0.000893759,0.0100390008,0.0177014721,0.0338607753,0.0286940403
tc0730,0.0199499367,0.0130104811,5.86E-05,0.0100381848,0.0190132406,0.0041430314,0.0188496857,0.003468774,0.0014637397,0.0144079298,0.0010460583,0.000117007,0.0026175409,0.0339892787,0.0372459844,0.031318125,0.0399375237,0.0005939242,0.0041491812,0.0024838296,0.0003585171,0.0247738888,0.0678425602,9.74E-05,0.0616295035,0.0036538171,0.0557506438,0.0101839558,0.0004114136,0.0023536592,0.0082504239,0.0386673066,0.0182344716,0.0209058876,0.0073565964,0.00770275,0.1584269184,0.0210982128,0.0017686317,0.0112507346,0.00367206,0.0421326615,2.72E-05,0.0093891499,0.0121494177,0.0180675003,0.0001054939,0.0003209199,0.0067213101,0.0179771143,0.0017412372,0.012118229,0.0489659861,0.0168732581,0.0047156766,9.40E-05,0.0021358834,0.0025515755,0.0213577763,0.0002641966
tc0731,0.0066960108,0.1365797607,0.0002801716,0.0036735996,0.0047292825,0.0016325188,0.0042753239,0.0046454511,0.0006869787,0.1409846922,0.000373484,0.0003303475,0.0031252979,0.0088717005,0.0594737884,0.0544404954,0.2728171866,0.0017031483,0.0065702945,0.0052839154,0.0018275192,0.0036576163,0.0034828962,0.0006061534,0.0016736776,0.0054120968,0.0030724326,0.0078542232,0.000464132,0.0002431449,0.0277543101,0.0328005341,0.001158882,0.0050055014,0.0029557094,0.01768308,0.0135190136,0.0015799667,0.0027017684,0.0051344095,0.0011139803,0.0687953179,2.34E-05,0.0113315492,0.0030384278,0.0015408474,0.0078423995,0.0023750979,0.000352297,0.0124725862,3.73E-05,0.013453978,0.0003595858,0.004036018,0.0047978371,8.08E-05,0.0023119113,0.0015895375,0.0046536771,0.0040329473
tc0732,0.000938779,0.0410647211,0.0005129825,0.0043022245,0.0003174984,0.0023641251,0.0526585054,0.0008777495,0.0001377952,0.0896693826,0.0023568343,0.0001126521,0.000273156,0.002523259,0.0184632453,0.0102115105,0.3363196124,0.0002365179,0.0071144313,0.0044187383,0.0001658441,0.0233437178,0.0056921688,9.37E-05,0.0151457531,0.0170949425,0.0088874936,0.000390177,0.0007166901,0.0007849752,8.58E-05,0.0353109048,0.0081282694,0.0075809865,0.0014393513,0.0010422523,0.1219968157,0.0019470308,0.0279394152,0.0034856714,0.0007202399,0.0171227337,2.62E-05,0.0013088554,0.017807762,0.0220383125,0.0001015675,0.0030958571,6.67E-05,0.0243857748,0.0061940684,0.0034581915,0.0001114737,0.0098288754,0.0009358216,9.05E-05,0.0026141077,0.0022911445,0.0014674983,0.0301885428
tc0735,0.0052990651,0.1448105353,5.07E-05,0.0045921003,0.0066756761,0.0152553466,0.022437434,0.0064457949,0.0045505402,0.0210359619,8.88E-05,0.000292151,0.0005883153,0.0344962445,0.0271778983,0.0126156288,0.0287955536,0.0004053219,0.0097355919,0.0024589976,0.0018135671,0.0163574913,0.0941793911,0.0007768287,0.070807542,0.0012594911,0.0048579522,0.0085532091,0.0010598979,0.0020315033,0.0021051266,0.0269656902,0.0416110043,0.0126344598,5.18E-05,0.020080336,0.1372391291,0.0104628006,0.0133079855,0.0074160512,0.0030787274,0.0182797325,2.35E-05,0.0049628257,0.0108888726,0.0232339508,0.0017312432,0.0006533878,0.0002330824,0.012649527,0.0040339294,0.0177892198,0.0204125293,0.0066065033,0.0096312768,0.0006073072,0.0023534083,0.0011706289,0.0336057077,0.0066756621
tc0736,0.0106337688,0.0615522417,5.25E-05,0.0153165397,0.0036194547,0.0045609562,0.0015111418,0.0085971926,0.000482238,0.0063842685,0.0002673547,0.0006291285,0.0029584432,0.0089517535,0.0038100902,0.0006046533,0.0381829524,0.0109276043,0.0383755345,0.0105114391,0.0014914051,0.0407538581,0.0359744061,0.0004260787,0.0318453174,0.0067964009,0.0187088923,0.0148160552,0.0024058428,0.0006212293,0.0014960517,0.0352572034,0.0205029619,0.0228009037,0.0383141698,0.0024431186,0.1285249051,0.013833076,0.0073709347,0.0034342937,0.0099110641,0.0323445866,2.43E-05,0.0165228525,0.0028833009,0.0028948468,9.44E-05,0.0037941899,0.012062042,0.0132964404,0.0002216788,0.0217492347,0.1698310229,0.0182092495,0.0066820885,0.0021813921,0.0007254415,0.0021572364,0.0280281283,0.0006401212
tc0738,0.0365546697,0.1055569628,6.80E-05,0.0238015414,0.0162524767,0.0062170561,0.0086852052,0.0101788671,0.0003506794,0.0017000687,0.0001191521,0.0020219907,0.0069083845,0.0385593949,0.0303413987,0.0029143823,0.0328262863,0.0039276349,0.0161345735,0.0032060435,0.0009601931,0.0448508682,0.0527602363,0.0001128496,0.0399208594,0.0011506474,0.0119056341,0.0202462128,0.0033915888,0.0137420993,0.0250188936,0.0181880651,0.0065053157,0.0047069184,0.0005411258,0.0149224206,0.159520515,0.0156809058,0.00638447,0.007986745,0.0030831209,0.004419921,3.15E-05,0.0084728354,0.0213277655,0.0024501101,0.0041959435,0.0032851849,0.0002475372,0.034191616,0.0002357206,0.0133334868,0.038616892,0.0225478244,0.0084990322,0.0018066144,0.0110288593,0.0018391233,0.0118896927,0.0136758939
tc0740,0.0054287044,0.0003120109,4.35E-05,0.0112132644,0.0112649553,0.0049654845,0.0212780479,0.0046488453,0.0012036031,0.0002735764,0.0008265019,8.67E-05,0.0019157226,0.0003747453,0.0023296093,4.64E-05,0.0002433659,0.0073093956,0.0135080573,0.0140173506,0.0301054434,0.0155252832,0.0013152362,0.0020874062,0.0186236372,0.0002852762,0.0003212253,0.0484203245,0.000157027,0.0017329802,0.0004285674,0.0006435811,0.027099996,0.0468799849,4.45E-05,0.0004705749,0.0024931865,0.0043751862,0.0438802606,0.2083889459,0.0021105175,0.0001122657,2.02E-05,0.0181217801,0.0002048121,0.1083772422,7.82E-05,0.010736587,5.14E-05,0.0005121685,0.0002143894,0.0166940509,8.58E-05,0.0076964879,0.1245772647,0.0004791351,0.0128893415,0.0246347079,0.1177904462,4.49E-05
tc0751,0.0256141009,0.0163016528,4.91E-05,0.0331306796,0.0164933053,0.0003690493,0.0284126433,0.0560477487,0.0001197336,9.25E-05,0.0379891706,9.79E-05,0.0037781466,0.0458551579,0.0076580745,0.0047082213,0.0266836525,0.0013810591,0.0079939569,0.0126776608,0.0040109072,0.02751975,0.0016012052,0.0003027241,0.0582734906,0.0058763685,0.0016439327,0.0293540196,0.0074184669,0.0053063523,0.0003176846,0.0170712489,0.0292380913,0.012158193,0.0086557229,0.0001208751,0.2073797513,0.0255023889,0.0178813158,0.0674582721,0.0209071647,0.0035475235,2.28E-05,0.0009617768,0.0030215591,0.0090664382,0.0022473476,0.0211109938,0.0030111264,9.55E-05,3.63E-05,0.0394233103,0.0003577304,0.0112018909,0.0016034967,7.86E-05,0.0010277568,0.0004041083,0.0075563914,0.0217740781
tc0752,0.0064114386,0.0009412339,4.09E-05,0.008332537,0.0135126777,0.0011197479,0.0072285601,0.004372213,0.0027414057,7.71E-05,0.0004401547,0.0028865962,0.003383241,0.0057297402,0.0011357635,0.0021132631,0.0022421635,0.0105976849,0.0505201794,0.0077806214,0.0004660834,0.0043933583,0.0008621221,0.0008922543,0.012889496,0.0119623693,0.0002795362,0.021061553,0.0099878446,0.0133948539,6.22E-05,0.0088084598,0.0313331787,0.0036325097,4.18E-05,0.0229765361,0.0040814862,0.0336709207,0.0467754679,0.0504348222,0.0092650043,0.0004540471,1.90E-05,0.0231609382,0.0003633834,0.0554723169,0.0008910138,0.0014680115,0.0002118458,7.96E-05,3.03E-05,0.0266861769,0.0002442533,0.301687752,0.0026664337,0.1547917767,0.0012712055,0.0053424731,0.0062382151,4.22E-05
tc0754,0.0016646297,0.000627999,3.99E-05,0.0206915146,0.0128287783,0.0071281621,0.039190285,0.0176778417,9.74E-05,7.52E-05,0.001983741,0.0006218436,0.0007070737,0.0022836016,0.0012470576,4.26E-05,0.0035601998,0.0012691193,0.0175033539,0.0173764811,0.0004627285,0.0057001543,0.0024712432,0.0002464838,0.0079741948,0.008200933,0.0101646138,0.0127854709,0.0013534121,0.0181389953,0.0010719701,0.0029662716,0.0356419214,0.0127748612,4.08E-05,0.0050666699,0.0042092293,0.1147129139,0.0198679561,0.0088868401,0.0162130006,0.0008239611,1.85E-05,0.0171621748,0.0039066476,0.0170565263,0.0017325545,0.0017766155,4.72E-05,0.0011749606,2.95E-05,0.052251889,0.000251549,0.411797703,0.0080122945,0.0368178538,0.002369432,0.0050129947,0.0041488556,4.12E-05
tc0755,0.0054365312,0.000120741,0.0005227526,0.0112082855,0.0083080844,0.0224084513,0.0051611665,0.0611486219,0.0008035609,0.0006403699,0.0002335192,0.0002565185,0.0103362835,0.0078439834,0.0059599519,4.46E-05,0.00325106,0.0214272041,0.0889817183,0.0350955695,0.000122629,0.03078649,0.0025571187,0.002014248,0.0037931061,0.0022598454,0.0033483,0.018552473,0.0314635607,0.0181180918,6.35E-05,0.0044254863,0.0139500061,0.0035478621,0.0003779983,0.0014700778,0.0110987249,0.009708998,0.0469980024,0.0985125228,0.022709085,0.0004809306,1.94E-05,0.009546492,0.0279733265,0.0109197424,0.0025702021,0.0069101009,0.0002096879,0.0006224149,3.09E-05,0.0280184214,0.0018597172,0.0393524275,0.0092465623,0.1731407264,0.0031873025,0.0550308846,0.0157706736,4.31E-05
tc0757,0.0056808431,0.0012450957,0.0094334371,0.0198871294,0.0022925115,0.0253885853,0.0069860158,0.0335971213,0.0010313081,9.19E-05,8.55E-05,0.0027371012,0.0352930268,0.0009830933,0.0038816801,5.21E-05,0.0044360223,0.0069785648,0.0126145482,0.022647122,0.0021608713,0.0293549126,0.0003680763,0.0019260285,0.0092675987,0.0001012175,0.0007689715,0.0182929842,0.0112564368,0.0139713262,0.0002568906,0.0062294699,0.0413701529,0.007383723,4.99E-05,0.0031920913,0.0012220077,0.0086191953,0.0114880796,0.0874847251,0.0173233962,0.0001259273,2.26E-05,0.015980934,0.0086539396,0.0065625656,0.0002722044,0.0241886982,5.76E-05,0.0028943029,0.0002316076,0.0248345104,0.0017560663,0.0042900262,0.0244529155,0.1691938837,0.0042968406,0.1790020579,0.0644700941,0.0012825501
tc0758,0.0053680576,0.0011585766,0.000757341,0.0224020124,0.0033920369,0.0008107445,0.0014468503,0.0050762063,0.0075698783,0.0009548211,0.0227060326,0.0007511387,0.0058695274,0.0034939101,0.0023488452,4.34E-05,0.0002274521,0.0008632564,0.0018912557,0.0173558345,0.0025035077,0.0035167352,0.0012598948,0.0007291449,0.0422276459,0.0058982939,0.0108072611,0.0212709549,0.0055587948,0.0054573214,0.0008151835,0.0182298754,0.0386046922,0.007299611,0.0005569295,0.0099979447,0.0075610924,0.0528583201,0.0680330481,0.0056128064,0.0311852044,0.0006057171,1.88E-05,0.1665501488,0.0050572275,0.0327317311,0.0044428304,0.0021288082,0.0011351609,0.0004436621,3.00E-05,0.0284501038,8.02E-05,0.047366296,0.007308767,0.1796010879,0.0027987581,0.0307249411,0.0460123287,4.19E-05
tc0759,0.0051494554,0.0017158032,3.75E-05,0.0023274236,0.0030200062,0.0119664401,0.0137707802,0.0126265422,9.16E-05,0.0024509278,6.58E-05,0.0002747568,0.0034302892,0.0001599227,0.0006110249,0.0002410263,0.0002100935,0.0292489862,0.0896732883,0.0060448888,0.0003176506,0.0094458067,0.0001421635,6.23E-05,0.0034713947,0.0045729606,0.0001064344,0.1425017385,0.0088440172,0.009476671,0.0004568272,0.0063856036,0.0024996964,0.0149106067,3.84E-05,0.0105421002,0.0031248512,0.0048673443,0.0512369269,0.1136629909,0.0049250638,9.69E-05,1.74E-05,0.0067165915,0.0005886107,0.0103059173,0.0118988277,0.0024105131,4.44E-05,0.0010777118,2.78E-05,0.0632850926,7.41E-05,0.1691166914,0.006704744,0.1271752369,0.0117471265,0.0085398376,0.0054258488,3.87E-05
tc0760,0.0155079997,0.0002937765,0.0011528314,0.0088247393,0.0002218164,0.0035665077,0.0105798404,0.0172035048,9.63E-05,7.43E-05,6.91E-05,0.119669353,0.0135332181,0.0088307872,0.0021298489,0.0010757382,0.0025912032,0.0030971895,0.0457555539,0.0230538486,0.0039700167,0.0124389358,0.001953352,0.0009660398,0.0371813473,0.0006385925,0.0004342226,0.0386695541,0.0098453735,0.0013036113,0.0324128703,0.0109808962,0.0267718343,0.00782322,4.04E-05,0.0111303037,0.0013763213,0.0067802778,0.0338072679,0.0317893171,0.0150627405,0.0004623213,1.83E-05,0.0679164441,0.0013140181,0.0064992742,0.0062751126,0.0052275138,4.66E-05,0.0004076006,2.92E-05,0.0295888577,7.79E-05,0.0418741043,0.0051467263,0.224226801,0.0026140873,0.0293936903,0.0161368032,4.07E-05
tc0761,0.0866755014,0.0003155878,4.33E-05,0.0182225314,0.014282195,0.005669941,0.0026097375,0.0112400805,0.0002839259,0.0045210121,0.0005866651,0.000829003,0.0100152029,0.002535995,0.0002405189,0.0020815658,0.0009118666,0.0165525254,0.0067998497,0.0039974825,0.0014339459,0.0065557991,0.0015723376,0.0009597868,0.006722027,0.0108687761,0.0004982557,0.0704102077,0.0056855485,0.0175603533,0.0011816565,0.0708867059,0.0073713982,0.0138128416,0.0034711267,0.0109320931,0.0583299586,0.0309659807,0.057237774,0.0130731224,0.0025827555,0.0017034346,2.01E-05,0.0219335772,0.0023923977,0.0043821462,0.0087269206,0.00344895,0.0014080383,0.0010118869,3.20E-05,0.0390652405,0.0010719135,0.0747246969,0.0005151198,0.2276190485,0.006192595,0.0028917893,0.01304919,0.0092841026
tc0762,0.0212290859,0.0001397923,0.012384858,0.0201503525,0.0004552746,0.0269215787,0.0119413594,0.022814244,0.0605669326,9.11E-05,8.47E-05,9.64E-05,0.0076760349,0.012178508,0.0026898675,5.16E-05,0.0012045238,0.0030115971,0.0279126012,0.0420324687,0.0004442467,0.0169923919,0.0024741696,0.0004400538,0.0051744942,0.0002740725,0.0018277793,0.0052096155,0.0028314999,0.0285105066,0.000567636,0.0172157836,0.0621718114,0.0052784524,4.94E-05,0.0010886153,0.0010684927,0.0192910265,0.0085793296,0.0634351438,0.0091014504,0.000124859,2.24E-05,0.0617317054,0.0155502705,0.0778566713,0.0004538836,0.0142886182,5.71E-05,9.40E-05,3.58E-05,0.0196937028,0.0005801944,0.018016105,0.003167503,0.1462548941,0.0091356496,0.0847914512,0.0224362564,4.99E-05
tc0779,0.0010242774,0.00270479,0.0073179205,0.0246897627,0.0026664799,0.0027372504,0.0039332801,0.0118206985,0.0001758336,0.0001357721,0.0001262983,0.0229362958,0.0009138949,0.1658903949,0.0200912483,7.70E-05,0.0098898462,0.0027982316,0.0231242695,0.0163419933,0.0007360462,0.0149514828,0.0002729947,0.0001196178,0.0042998936,0.0001495898,0.0002043847,0.0365132696,0.0041515999,0.024250928,0.2033205843,0.0259240006,0.0121318652,0.0052917393,7.37E-05,0.0412234382,0.0978308354,0.0209999285,0.0012203971,0.0025939237,0.0009018548,0.0001861085,3.34E-05,0.0352217365,0.0008200965,0.0297032023,0.0047907264,0.0003942685,8.52E-05,0.0001401777,0.0073039228,0.0066065267,0.0011408152,0.0445583698,0.0005754609,0.0001154828,0.0088274225,0.0196163775,0.0118222712,0.0115008654
tc0781,0.029308341,0.0164734334,0.0058719666,0.032799798,0.0020457871,0.0059126532,0.0028573403,0.0283649752,0.0001289878,0.0025383119,0.0020917092,0.0096071886,0.0077656723,0.0089164072,0.0145708545,0.0107619477,0.0155804654,0.0010865136,0.011186931,0.0076108207,0.00260863,0.0321522793,0.0028972369,8.77E-05,0.0267571315,0.0009577991,0.0085174635,0.0212557269,0.0087688919,0.0094807816,0.0156299303,0.0279335387,0.0180920993,0.0074570357,0.0051313666,0.0041060869,0.0347719857,0.0417019859,0.0140501007,0.0181953276,0.0098830294,0.000469039,2.45E-05,0.0870928172,0.0010012625,0.0174967408,0.013972743,0.0214938037,0.0011616904,0.0020095918,0.002756328,0.0328840879,0.0002827039,0.2559649263,0.0027209001,0.0133682995,0.002158328,0.0029818354,0.0160199542,0.0002241575
tc0782,0.0137709069,0.0004630466,0.0032733042,0.0063673251,0.0017771249,0.0139537857,0.0238567504,0.0061093617,0.0018022855,0.0003717085,0.0003646098,0.0001703024,0.0139758351,0.0076330832,0.0004745934,9.12E-05,0.0008996758,0.0140399259,0.0304266275,0.012047444,0.008357015,0.0725229185,0.0029352607,0.0003579038,0.0304722067,0.0004049315,0.0126248068,0.0166345435,0.0069886959,0.021266536,0.0008108588,0.018962555,0.0353051058,0.2152976074,8.73E-05,0.0022880942,0.0027373532,0.0031107104,0.0037910392,0.0394590446,0.0031769523,0.0006422001,3.96E-05,0.0362175042,0.0085753258,0.0185550972,0.0010207458,0.0053639802,0.0040473465,0.0015099158,6.31E-05,0.0057972114,0.0029741683,0.0055911961,0.0122295275,0.0005667789,0.1183877766,0.0393100845,0.0895599954,8.81E-05
