idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
tc0536,0.0008015601,0.0035027912,5.80E-05,0.0002047203,0.000125701,0.0519972809,0.0025275598,0.0042772841,0.0305926045,0.0004598622,0.0772939922,0.075540355,0.0014012655,0.0020911634,0.0001394979,0.0121756042,5.56E-05,0.000124731,0.0348195984,9.18E-05,0.0005683557,0.0002963108,0.0082624567,0.0001545949,0.2021958499,0.0201617981,0.0033279302,0.0056024658,0.0003437521,6.22E-05,0.000141166,0.0375956649,0.0005556575,0.0005286769,0.0015293724,0.0055581262,0.000856434,0.0044099494,0.00541764,0.0073189866,4.50E-05,0.0009426217,0.0031887341,0.0002434985,0.0011773212,0.0004392539,0.017513621,0.1153641403,0.0009025166,0.0001508255,0.1662217232,5.18E-05,0.0301882398,0.0229892468,0.0001123026,0.0334752278,0.0001896353,0.0005992787,0.0021737769,0.0008627345
tc0537,0.0017783154,0.0290685705,7.15E-05,0.0004511366,0.0050223364,0.0301968421,0.004084726,0.0054107953,0.0199410011,0.0001767109,0.0247206394,0.0294553888,0.0249330419,0.0030160352,0.0001719498,0.0109888476,6.85E-05,0.0068643645,0.1461976152,0.0001131987,0.0058656944,0.0078753228,0.0042403948,0.0005902073,0.2546060835,0.0034568658,0.0019667098,0.006008103,0.0066163803,7.67E-05,0.0001740061,0.0077746875,0.000289789,0.0002735032,0.0014652714,0.0016165245,0.000271668,0.1225235201,0.0006294402,0.0004884995,0.0004653702,0.021162542,0.0007977795,0.0041733881,0.001691238,0.0013229696,0.0510076074,0.0196650801,0.0013052847,0.0003792091,0.041888682,6.39E-05,0.0140418712,0.0033208017,0.0030437119,0.0098068599,0.0327955108,0.0013231332,0.0013839671,0.0208201807
tc0538,0.053514912,0.0300901079,6.50E-05,0.0009320765,0.0025501485,0.0497270477,0.0130842522,0.0342959293,0.0046854289,0.0011377548,0.0767595655,0.0028266184,0.0195151482,0.0004744898,0.0001561646,0.0159485391,6.22E-05,0.0022179866,0.0118754819,0.0023557163,0.0119065603,0.014635121,0.0359712034,0.0021275979,0.0101292491,0.0257745176,0.0430878406,0.0103581284,0.0133850878,6.97E-05,0.0015749792,0.0808546321,0.0026261127,0.0005844584,0.0056680539,0.0004951426,0.0144926325,0.0032392783,0.0020038243,0.1622769166,5.04E-05,0.0402515181,0.0011445146,0.0142685484,0.0011057991,0.0077267705,0.0610372015,0.0030917355,0.0011461206,0.0005322664,0.0291224149,0.0002211953,0.0580173555,0.003764228,0.0014995755,0.0082889848,0.0002122924,0.0011764774,0.0010098836,0.0027971143
tc0539,0.0034622825,0.018229333,0.0009181427,0.000938177,0.0890285144,0.0405339434,0.0138642715,0.018239707,0.0010313076,0.0067245575,0.0550518351,0.0013427514,0.0267174178,0.0010444523,0.0002159897,0.0309152898,0.0002974108,0.0008607782,0.0047071395,0.0001421912,0.06043546,0.0220002067,0.0062699149,0.0012747,0.0132835156,0.0485226922,0.028457771,0.0177587444,0.0181370968,9.64E-05,0.0006522715,0.0506591861,0.0145819051,0.0013850698,0.0074435428,0.0002058563,0.0126035656,0.0083884975,0.004001308,0.0792065131,6.97E-05,0.0160923708,0.0144937844,0.0136926686,0.0011501622,0.0364436914,0.0292332081,0.0177062649,0.0014332406,0.0004195629,0.0203235593,0.00026624,0.0332570234,0.0205829211,0.0001738822,0.0252712865,0.0379390948,0.0012362412,0.0019222956,0.0186630858
tc0540,0.0089470761,0.0251244553,0.0010010151,0.0006069,0.0032962202,0.0929869461,0.0438933589,0.0742421034,0.0093503877,0.0001331735,0.0446691534,0.0093200985,0.0411813159,0.0025268224,0.0001295854,0.0269406153,5.16E-05,0.0001158679,0.0462220598,0.0004906345,0.0361219424,0.019497808,0.0182274197,0.0001436097,0.0909318626,0.0011266268,0.0184539573,0.0007028941,0.0161678639,5.78E-05,0.0001311351,0.0176012041,0.0062912382,0.0002061184,0.0357096717,0.0001235058,0.003773935,0.01715462,0.0079529912,0.0697547093,0.0002230247,0.0008362649,0.0012403739,0.0133006788,0.0016483074,0.0179899874,0.0112404797,0.0147378313,0.0038247756,0.0009093307,0.0216764655,4.81E-05,0.021980772,0.0632078457,0.0004857326,0.0170465371,0.0005617837,0.0063765371,0.0016487144,0.0096560898
tc0541,0.0020770409,0.0297547555,6.30E-05,0.0004379624,0.0106257159,0.0466754301,0.0371224527,0.0103345921,0.0173840292,0.0177135188,0.1032514065,0.0117602566,0.0307988899,0.0008300092,0.000151365,0.0076234206,6.03E-05,0.0001353419,0.0065622371,9.96E-05,0.0086458658,0.040158672,0.0215161603,0.0027656039,0.0216890789,0.0498882776,0.0288748482,0.0231189892,0.0148452992,6.75E-05,0.0011159439,0.028160352,0.0086466972,0.0008610898,0.051583716,0.0010278904,0.0002391455,0.0141395983,0.0139074351,0.1654893557,0.0002627626,0.0168516376,0.0061001971,0.0018177773,0.0040052223,0.0140133596,0.0067992496,0.0200493591,0.0049305228,0.003719451,0.0018548541,5.62E-05,0.0287961962,0.0318575088,0.0026535093,0.0019682256,0.0004098763,0.0018149561,0.0017037903,0.0201324226
tc0542,0.0012403333,0.0228451864,6.13E-05,0.0002161077,0.0018966123,0.0755445744,0.0291595781,0.0281451814,0.0211048287,0.0001513346,0.0351264092,0.025092631,0.0302608347,0.0001305311,0.0019790297,0.0112163921,5.87E-05,0.000131669,0.0281714137,9.69E-05,0.0097271572,0.0145787461,0.0100538315,0.002377963,0.0186127006,0.0187911571,0.0303666452,0.0234142703,0.0145977418,0.0002692264,0.0003622672,0.0223095198,0.0029566279,0.001088504,0.034159661,0.0003474156,0.0070935613,0.0081105935,0.0050628229,0.0902066858,4.75E-05,0.0161694793,0.0001461105,0.0052742373,0.00168612,0.0514895065,0.0165317149,0.0182935493,0.0085841107,0.000372464,0.0308139304,5.47E-05,0.0342217271,0.0526707526,0.0012634071,0.0921275108,0.0046716455,0.0055918852,0.0014723451,0.0314006384
tc0543,0.002382079,0.0065427203,0.0075706471,0.02833701,0.0106967673,0.0158981582,0.0292251082,0.0536859518,0.0075492075,0.0014550846,0.0083667048,0.0069454215,0.0104650319,0.0003382359,0.0012060807,0.0332992119,0.0004339092,0.0309519226,0.0045633327,0.0011039944,0.091530564,0.0137537963,0.0074138465,0.0072257654,0.0025244925,0.0264006427,0.0050189804,0.0054061908,0.0231554478,0.0006553755,0.0207222909,0.0149167969,0.1113702772,0.0213140044,0.0122560161,0.0033624786,0.0108496384,0.007186728,0.0577029643,0.008263362,0.0029948921,0.0022867184,0.0022990319,0.0322740998,0.0086715552,0.0480605201,0.0266777692,0.0114117259,0.0133727353,0.0046661207,0.0052530304,5.56E-05,0.0554924302,0.0188419811,0.0046731345,0.0111721852,0.0085033221,0.0013237036,0.0086502539,0.0212729971
tc0544,0.000538114,0.0184937562,0.003340007,0.0023981513,0.0001297217,0.036583087,0.1071081944,0.0161376707,0.0022294663,0.0257112469,0.0047370465,0.0047877903,0.0437214351,0.0017201987,0.0001439599,0.0094269778,5.74E-05,0.0060868508,0.0164273587,9.48E-05,0.0481249692,0.0120682909,0.017571999,0.0032013205,0.0117030161,0.0285014302,0.0108270691,0.005682938,0.0910709422,0.0011257289,0.0007506947,0.00721057,0.0513303388,0.0002289824,0.0591220008,0.0090260075,0.0121161868,0.0190457827,0.021245656,0.0171344532,4.65E-05,0.0006773362,0.0029334,0.0363769834,0.0032877899,0.0024660995,0.0423882993,0.0053758956,0.0073619288,0.0072876253,0.0023398626,5.35E-05,0.0632046615,0.0134430109,0.0001158947,0.034600226,0.0026938731,0.0021545359,0.0062002814,0.0400308145
tc0545,0.0001616467,0.0209780099,0.0103843448,0.0043360356,0.0016705752,0.0338332129,0.0193367847,0.0561942402,0.0076940934,0.0005169747,0.007006446,0.0029227127,0.0310797772,0.0038280819,0.0029254943,0.0159335156,5.53E-05,0.0023433224,0.0148471491,0.0004820404,0.056214959,0.0084258192,0.0156617595,0.0039295232,0.0162577454,0.0208183194,0.0035847959,0.0074043313,0.2967193524,6.19E-05,0.0031469957,0.0270224748,0.0037470464,0.0175631066,0.0059993687,0.0056873488,0.0071565682,0.0087337339,0.0144004419,0.0096356162,4.48E-05,0.0132018365,0.0016364125,0.0117687086,0.0017454332,0.0055707013,0.0219489479,0.0040279621,0.0007716253,0.002003167,0.0037654402,0.0015299911,0.0152453301,0.0498190329,0.0001117209,0.0416198396,0.0283297208,0.0031576635,0.0035950873,0.0214055987
tc0547,0.0018826375,0.0051434313,0.011939394,0.0004746556,0.0020130045,0.0771378944,0.0127903772,0.0183667346,0.0045040201,0.0012840945,0.0223185581,0.0079201653,0.0145198893,0.0011240703,0.0004405761,0.0054483958,0.0063100935,0.0044489811,0.0118046022,0.0007944624,0.006081301,0.0005721616,0.022607214,0.008055852,0.048683367,0.0095410074,0.0048727297,0.0018391792,0.2538373908,6.04E-05,0.0033639396,0.0031780084,0.0121672275,0.0312419556,0.0202405373,0.0112942776,0.0038149314,0.0077135746,0.0758778871,0.0049512212,0.0003246581,0.0013338668,0.0034745162,0.0050834319,0.0047444661,0.0080948962,0.0125689166,0.012138165,0.007047167,0.0061318153,0.004573118,0.002734452,0.025543363,0.0562855062,0.0008663313,0.0131579651,0.0153298383,0.0022791602,0.0018569367,0.0757712728
tc0548,0.0009293627,0.0254664908,0.0063331857,0.1288382445,0.0038118988,0.0037282733,0.0070703158,0.0560991493,0.0096123436,0.0024831774,0.0022975983,0.0039905217,0.0242560922,0.0030138997,0.0010600246,0.0053181577,0.000246852,0.0016429773,0.0079974151,0.029681541,0.0266595568,0.0164235071,0.0175876989,0.005863773,0.0091347566,0.010937685,0.0055148167,0.0012738417,0.1983221193,0.0072176909,0.0093747119,0.0095014454,0.002725472,0.0961743977,0.0050405773,0.0314709998,0.0105741139,0.001378372,0.0341579653,0.007479305,0.0098825662,0.0004807216,0.0001342883,0.0104654681,0.0009403893,0.0027458889,0.0185419947,0.002214926,0.0032893178,0.0030523225,0.0018893491,0.0018996227,0.000641382,0.0371205668,0.0001089572,0.0245600592,0.019809973,0.0024448469,0.0030339189,0.026053113
tc0549,0.0278535035,0.008214403,0.0004510381,0.0033479407,0.0001283903,0.0512470218,0.0058134402,0.03604197,0.0008733336,0.0002770109,0.0132022595,0.0013391973,0.0360607731,0.0028320852,0.0002715156,0.0136667921,0.0003179348,0.0003893532,0.007113824,9.38E-05,0.0195902684,0.0043265039,0.0819769202,0.0005340839,0.0216595509,0.0223998269,0.0037581589,0.0056049642,0.3247959945,0.0004428946,0.012430517,0.0109220314,0.00525805,0.0011204689,0.0199437177,0.0178913816,0.0045242102,0.0032165869,0.0169054271,0.0048329572,4.60E-05,0.003164025,0.0010554566,0.0304153909,0.0021175382,0.0001400302,0.0322307893,0.0141731315,0.000503189,0.001424043,0.0044475904,5.29E-05,0.0253005867,0.0564647051,0.0004961449,0.0223717765,0.0043659849,0.0025527596,0.0025856116,0.0044222291
tc0551,0.0003531438,0.0192431313,5.81E-05,0.0029753251,0.0038893419,0.1131833098,0.0223445011,0.0122651808,0.0029682532,0.0277423729,0.0715593212,0.0014743968,0.0252092465,0.0011810001,0.0010796551,0.0042321174,0.0017849679,0.0016460284,0.0089268815,0.0003084045,0.006510469,0.0121846626,0.0211688314,0.0001547416,0.0290807476,0.0199417083,0.0386642155,0.0628625459,0.0242663591,0.0012252431,0.0017829313,0.0081322984,0.0020897007,0.0002220956,0.0985453582,0.0005426856,0.0106564571,0.0203254649,0.0087305753,0.0108833862,4.51E-05,0.0139688167,0.000329044,0.016617684,0.0004001775,0.0001372271,0.0248361214,0.0216831921,0.0013470565,0.0001509686,0.0237068668,0.0002582782,0.0113089022,0.0135823609,0.0003274949,0.161799355,0.003367918,0.0017413105,0.0002750264,0.0037219551
tc0553,0.0013029277,0.0751480525,5.91E-05,0.0002083423,0.0003308736,0.0222327253,0.0020563682,0.0166121535,0.0145992763,0.056338922,0.0199647033,0.0297979843,0.0236708063,0.0001258407,0.0008112499,0.0314445306,5.66E-05,0.0001269378,0.0275848207,9.35E-05,0.0027030702,0.046852912,0.020964788,0.0001573301,0.0040250478,0.0511665418,0.0381005409,0.0065747293,0.0024144199,0.0002798191,0.0001436636,0.0179941653,0.0020056468,0.0002258107,0.0113101911,0.0003695328,0.0087676466,0.005087805,0.0005800608,0.0029485732,4.58E-05,0.0007363176,0.0001408602,0.0135763176,0.0004230634,0.0090330262,0.0815764771,0.1563853067,0.0240922596,0.0001534939,0.1286379054,5.27E-05,0.0026235003,0.0023532699,0.0003418024,0.0262934167,0.0010887759,0.0020205747,0.0040766512,0.0011105187
tc0559,0.0023443651,0.0035794923,0.0011460408,0.0173694211,0.0001677303,0.0077154454,0.002916162,0.0249963938,0.001459851,0.0020138441,0.0023651178,0.0010274765,0.0041308604,0.000781598,0.013358648,0.0320023034,7.42E-05,0.000166436,0.0083364131,0.0009849766,0.0046281308,0.0168280763,0.0040474962,0.0755875558,0.0035633626,0.0037616251,0.0081146473,0.0023446121,0.0043433605,0.0041160468,0.0011319266,0.0025748271,0.0104592789,0.022274078,0.0034182549,0.010000548,0.0056469364,0.001384518,0.0063340405,0.0027887186,6.01E-05,0.0034686167,0.004197467,0.0074839541,0.034749551,0.0487633211,0.0079511689,0.0057785012,0.4348876036,0.0504915077,0.0029624905,0.0238754488,0.0142784978,0.0015730676,0.002239987,0.0007274298,0.0002530418,0.0123132841,0.0227465877,0.0009135913
tc0562,0.0002234145,0.0061554413,0.0025226615,0.0112132644,0.0003876966,0.0073106374,0.005103263,0.0031837788,0.0040012455,0.0004085252,0.0009310995,0.0014897465,0.0037626303,0.0034146287,0.0185591725,0.0151792085,0.0017373186,0.000370144,0.0045655463,0.0001262689,0.0054316647,0.0084866233,0.0025524709,0.0083767345,0.0037940213,0.0347080886,0.0020378378,0.0121328251,0.0043370186,8.56E-05,0.0001940972,0.0038702003,0.0162131353,0.0119875854,0.0037834577,0.0099956514,0.0024697857,0.0005276172,0.0211187061,0.0018467896,0.0002636217,0.0008063253,0.0001903098,0.0005514318,0.1038140121,0.0073522031,0.0070403459,0.0078543986,0.5388205955,0.0045584647,0.0064126799,0.0011490779,0.0035449622,0.0043574014,0.0441444024,0.0005274431,0.0004632055,0.0142776514,0.0087516118,0.0005242795
tc0563,0.0015247278,0.0035067673,0.0109731304,0.0259301055,0.0001567273,0.0053990822,0.0040641317,0.00833499,0.0025561401,0.0011281811,0.0042374632,0.003010142,0.0061503448,0.0020382079,0.0710496746,0.0368698298,0.0054538212,0.0003516317,0.0128142561,0.008149371,0.0085513212,0.0090295946,0.0048619255,0.0509015358,0.0015338177,0.0131875318,0.0005139757,0.0029864102,0.0119824726,0.0147078343,0.0031257816,0.0013957194,0.009679035,0.0248977064,0.0025874472,0.0042701483,0.0028575693,0.0025848549,0.0148424237,0.0040408472,0.0019925452,0.0009461528,0.0003634483,0.0065510736,0.0037220083,0.0009464953,0.0073194273,0.0009879236,0.4781614685,0.0112289752,0.0150774379,6.46E-05,0.0037311575,0.0089686208,0.0028878252,0.0035603425,0.0060713744,0.011921486,0.0329795985,0.0002813743
tc0567,0.0026220922,0.0031399936,0.0003245415,0.0245105513,0.0001613229,0.0202444498,0.0025837307,0.0126262746,0.0023626965,0.0007027581,0.0014940586,0.0006517311,0.0070570261,0.0004441428,0.0144407906,0.0408345126,7.13E-05,0.000160078,0.0116924431,0.0017816492,0.0015300043,0.0011490988,0.0076235902,0.0070933116,0.0038185756,0.0130319286,0.0008463919,0.0069278813,0.0051362142,7.99E-05,0.0009858284,0.0004351794,0.004667623,0.0141498379,0.0005162132,0.0135747457,0.0005500002,0.0012971363,0.001764134,0.0020290069,0.0220864829,0.0008755987,0.0009455257,0.0067755317,0.0031523823,0.0022565306,0.0157998599,0.004638664,0.6017403079,0.0038553613,0.0022018913,6.65E-05,0.0072623739,0.0119268746,0.0292286501,0.0047125502,0.0047698016,0.0148603447,0.0250288569,0.0027031818
tc0570,0.0002797048,0.0140450044,9.99E-05,0.0238841733,0.0002163796,0.0029840669,0.0160124794,0.0110018794,0.0021134277,0.0002467782,0.0011381122,0.0017454919,0.0105708145,0.0020199725,0.0070634774,0.0102722136,0.0020491493,0.0004762666,0.007016381,0.0017056267,0.0036628543,0.0050732027,0.0005918847,0.0388558371,0.0015096027,0.013788615,0.0016030699,0.0269823078,0.0051808118,0.0017398782,0.0185298239,0.0020227674,0.0112913756,0.0198805544,0.0023783061,0.0106588819,0.0048123127,0.0009232088,0.0191868723,0.0030460487,7.75E-05,0.0081505959,0.001467077,0.0047407338,0.0098187006,0.0036962803,0.0054960841,0.0012929622,0.5419292869,0.0037679043,0.0178400515,0.00110977,0.0066819544,0.0042974114,0.0195545224,0.0088083806,0.0034117949,0.0137035354,0.0363649488,0.0011309342
tc0571,0.000200139,0.0050632185,7.15E-05,0.0194876052,0.0001548276,0.0041542328,0.0002859188,0.0018573646,0.0003262428,0.0001765788,0.0004648935,0.0008473835,0.0038341857,0.0001523051,0.1063664973,0.0076373395,6.85E-05,0.0001536328,0.0013877309,0.0005648699,0.0011797509,0.003064529,0.0012779147,0.0093278698,0.0010014351,0.0143374498,0.0007256018,0.0576586279,0.0062360064,0.0032978086,0.0030879598,0.0004176577,0.021343134,0.0211588289,0.0002412116,0.0429728066,0.000271465,0.0061609784,0.035879545,0.0059149911,5.55E-05,0.0213724293,0.0001704832,0.0047205838,0.0682262995,0.0051822642,0.0010106782,0.0099577306,0.4398410266,0.002404863,0.0098865733,6.38E-05,0.0061899064,0.0008722596,0.0042542535,0.0013796939,0.0011226291,0.0172299524,0.0169706335,0.0002779637
tc0574,0.0021594038,0.0095053951,0.0001014269,0.0102995495,0.000512101,0.0060243789,0.0195074568,0.0077160506,0.0050704888,0.0002505014,0.0018230331,0.0019724504,0.0048366034,0.0007984245,0.0028167971,0.0094874508,9.71E-05,0.0010764882,0.0036225666,0.0001604679,0.0029020578,0.0109216855,0.0071220672,0.0191965574,0.0061870664,0.0230070556,0.0006915092,0.0505856661,0.0091926371,0.0001087511,0.0013769216,0.0005925049,0.0067344695,0.0031200233,0.0009069907,0.0178553757,0.0137983522,0.0012554323,0.0270738731,0.000683396,0.0364085159,0.0047481867,0.0008109887,0.0040550982,0.0070894773,0.0005333026,0.0213267675,0.0075402063,0.4619330546,0.013919138,0.020027377,9.05E-05,0.0053103454,0.005412352,0.0470825667,0.0014253372,0.0006251056,0.069342933,0.0004801132,0.0006880752
tc0576,0.0011834414,0.0040988548,0.0011428789,0.0195886019,0.0001666675,0.0065068274,0.0101858247,0.0025745869,0.0013375546,0.0001900822,0.0010255335,0.0004258822,0.007250066,0.0001639522,0.000436393,0.0124907601,7.37E-05,0.0004304073,0.0010619459,0.0006040154,0.0051413883,0.0013960648,0.0027573653,0.0058903265,0.0055338419,0.0144947003,0.0071913539,0.0083052034,0.0014249652,0.0010882496,0.0009468877,0.0009071835,0.0032803463,0.0024971018,0.0007847461,0.0180035777,0.001209682,0.0012254356,0.0056808859,0.0025619785,0.0002998643,0.009190362,0.001440681,0.0037839915,0.0475818214,0.0011371091,0.0158099106,0.0015875087,0.6283076137,0.0107895744,0.007682001,6.87E-05,0.0016103019,0.0053334059,0.0152396054,0.0007689606,0.0002514384,0.0108483628,0.0762351964,0.0007743551
tc0578,0.0024444067,0.0109033918,0.0031870667,0.0050219222,0.0003445549,0.0066711134,0.0114186826,0.0075233972,0.0050788137,0.002920351,0.0069352415,0.0054830812,0.0020889365,0.0005388222,0.0482194673,0.0196848357,0.0004562312,0.0003497808,0.0086658995,0.003081217,0.0010706683,0.0285741017,0.0026289291,0.0461478703,0.0017233001,0.03391517,0.006209685,0.0056875038,0.0020705156,7.55E-05,0.0003523626,0.0048550003,0.0148907757,0.0335897614,0.0044928816,0.008164555,0.000267396,0.0008040456,0.010369323,0.0071259116,0.0023815829,0.0017946757,0.0001679279,0.005330448,0.0260002256,0.0948882062,0.020840636,0.0227178233,0.3887063549,0.0112834696,0.0111397362,0.0018138449,0.0084507366,0.0079092784,0.0007266825,0.0011721875,0.0009527296,0.0171565904,0.0096875985,0.0028467857
tc0581,0.0003948413,0.0029704803,0.0001410499,0.0093984019,0.0003054493,0.0119658848,0.0059338489,0.0125238471,0.0020367353,0.0012919597,0.0023250637,0.0018948495,0.0053712478,0.0010040239,0.0052133291,0.0170667548,0.014998659,0.0012607516,0.0043670124,0.021508508,0.0010763907,0.0054559199,0.0013258159,0.0356070586,0.0017968839,0.0068680642,0.0022957171,0.0161661725,0.0128905689,0.0004150724,0.0041057946,0.0026763169,0.0046566847,0.0043594162,0.0009473003,0.0173242361,0.0023816396,0.0019505936,0.0117977751,0.0060547609,0.0008496835,0.0009419165,0.0003363353,0.0005916932,0.0143824551,0.0007982342,0.0071227612,0.0025391199,0.5732725479,0.0072494252,0.0045224898,0.0027674286,0.0331474969,0.0063203571,0.0296577551,0.0038338512,0.0023088194,0.0135196348,0.0319769399,0.0017361752
tc0582,0.0002095719,0.0215344342,7.49E-05,0.002767552,0.0005167927,0.0037557004,0.0011092623,0.0104179068,0.0047497456,0.0005802302,0.0026318343,0.0032516173,0.0047543835,0.0007852631,0.0048009225,0.0181263084,0.0004740137,0.0010416987,0.011447593,0.0006761617,0.0018227199,0.006848182,0.0077952745,0.0146036188,0.0064673844,0.0130104314,0.0032340648,0.0244792058,0.001832996,0.0025754014,0.0377824865,0.0014350869,0.0081485557,0.008087227,0.0026771944,0.0053322507,0.0027207799,0.0025831491,0.0071857056,0.0037114663,5.81E-05,0.00714877,0.0009597511,0.0044701803,0.0142745465,0.0007802059,0.0135612799,0.0034723137,0.605476778,0.0087616454,0.0021493451,6.68E-05,0.0038781271,0.0076504589,0.0150116525,0.0014025479,0.0004601452,0.0115129651,0.0419789301,0.0008864115
tc0584,0.0002017404,0.002431962,0.0012090078,0.0212185149,0.0001560664,0.0018622158,0.0013570331,0.0106080251,0.0003288532,0.0041142011,0.0028306073,0.0024481318,0.0131256908,0.0001535237,0.0112958291,0.0241703104,0.0078249932,0.0008260645,0.0112508463,0.008007583,0.0011481497,0.0100464678,0.0037309201,0.0882162605,0.0082641148,0.0100645586,0.0008068116,0.0019151132,0.0125303184,0.0036340357,0.0001752673,0.0006651272,0.0168944975,0.0620789467,0.0007195343,0.0198587007,0.0033935507,0.0004764316,0.0025851823,0.0018968173,0.0207083375,0.0008415916,0.0001718473,0.0043687923,0.0364767278,0.0008465293,0.002648026,0.0027095803,0.476770362,0.0186235583,0.0058027,0.000499326,0.0067530831,0.0016925548,0.0057455261,0.0011776824,0.01042519,0.0160817196,0.0097747953,0.0033600646
tc0585,0.0058498745,0.0164083521,0.0007351909,0.0064919922,0.0005675492,0.0090709001,0.0028711862,0.0163814541,0.0083175063,0.0004212245,0.0059016247,0.0045411933,0.0223722079,0.0021894455,0.0211997601,0.0219832168,0.0002881055,0.0001832846,0.0213924688,0.0001349456,0.007053472,0.0106502078,0.0015493425,0.009577527,0.0035367574,0.0386672694,0.022292473,0.0090501815,0.0030640407,9.15E-05,0.013118136,0.0064286633,0.0169778711,0.0009984542,0.0004856638,0.0001953666,0.0106281516,0.0031263614,0.0277404465,0.0039956306,0.0333679446,0.0024854794,0.001639994,0.0076062093,0.0099067312,0.0190635279,0.0117341373,0.0079385773,0.3569400994,0.003332019,0.0693083462,7.61E-05,0.010041871,0.0093187695,0.0003747479,0.0034386923,0.0068749744,0.0734075637,0.0160827119,0.0005325312
tc0595,0.0001786264,0.0400995612,0.0019872045,0.0073133577,0.0142700001,0.0122172555,0.0060875893,0.0246166644,0.0063210808,0.0048845184,0.0004149228,0.0010240329,0.0655466739,0.000135934,0.0001533525,0.0058945441,0.0072350534,0.0117882439,0.0305275907,0.0054961732,0.0217118887,0.0080246564,0.0003779921,0.000169949,0.0024871446,0.0257368433,0.0016537967,0.0256269844,0.0133854241,0.0822698501,0.0004455126,0.0109807061,0.0128832689,0.0026295601,0.0077670831,0.0001461578,0.0028952271,0.0077454736,0.0138859413,0.0007114244,4.95E-05,0.0036414815,0.002266977,0.0017064878,0.02082579,0.1456521806,0.027178626,0.0058858074,0.1077629124,0.0971897613,0.0032967888,5.69E-05,0.0148684301,0.0104332312,0.0001234563,0.0081395445,0.0528797304,0.0057137987,0.0040692859,0.0005319831
tc0596,0.0002455441,0.0125710721,0.004649223,0.0254507119,0.00340078,0.0051330776,0.0003507845,0.0123594066,0.0104488594,0.0037661152,0.0016817245,0.0020929504,0.0196356062,0.0001868581,0.0132028027,0.0031457974,0.1908231731,0.0037991961,0.0130302863,0.000138776,0.0003805887,0.0090917904,0.000519597,0.0491632896,0.0006766279,0.0140639237,0.0003852474,0.0547853709,0.0140272684,0.0360972858,0.0007291384,0.0010839445,0.0085984864,0.0242583251,0.0033908281,0.0019468699,0.0008415233,0.0005798786,0.0171159614,0.034779723,6.81E-05,0.00154359,0.0014149403,0.0021766323,0.0680634783,0.0002071741,0.0017936891,0.0028328158,0.0182794395,0.1937597111,0.0053696439,7.83E-05,0.0310175888,0.001559512,0.0518411134,0.0055256189,0.003583855,0.0009285299,0.007914021,0.0034138868
tc0598,0.003035463,0.0029740279,0.0016418741,0.0103195505,0.000912169,0.0063802861,0.0075375277,0.0176698187,0.0007987194,0.0007578508,0.0159600192,0.0008937788,0.019081865,0.0009217764,0.1114771907,0.0079918759,0.0043554921,0.004799297,0.0147546502,0.0006338914,0.0066113819,0.0039608551,0.0075735107,0.027567297,0.0017027658,0.025970107,0.0047369285,0.0789448037,0.0064132429,0.003209571,0.0079120293,0.0009104027,0.0354832557,0.059546557,0.0053403573,0.0010411887,0.0054515318,0.0028549702,0.0222567915,0.0075656434,0.0032231597,0.0214236226,0.003840053,0.0019133313,0.0312566869,0.0005736792,0.0125351239,0.0070093548,0.0239210642,0.2657085959,0.0051026198,0.0242796384,0.0083740127,0.0010965112,0.0115645748,0.000992647,0.0057965132,0.0024489567,0.0194723102,0.0015172293
tc0602,0.0059775023,0.0352818123,0.0019466346,0.0300417786,0.0068883636,0.0076690458,0.0191119606,0.0773773596,0.0051089375,0.0003999492,0.0063236398,0.0006238644,0.0602419484,0.0001584038,0.0001787016,0.0188032659,0.0051430346,0.0049788523,0.0261757562,0.0024969394,0.0113895107,0.0068536328,0.0338634612,0.0262322476,0.002999275,0.0832421917,0.0005182191,0.0209779444,0.0117857696,7.97E-05,0.0035020305,0.0004343819,0.0697365603,0.0940552466,0.0014687824,0.0079884022,0.008518723,0.0006896658,0.0245468645,0.0039057608,0.002957924,0.0124390018,0.0009692804,0.003744937,0.0045604665,0.0030365577,0.0355840732,0.0178276977,0.0216094566,0.0865006619,0.0227677099,6.64E-05,0.0099038416,0.01004289,0.0005733046,0.0047312708,0.0004345658,0.0031914815,0.0198204775,0.0115218934
tc0604,0.0089877327,0.1968447509,0.0004033764,0.0035239356,0.0001349671,0.0163186119,0.0266207982,0.0429920492,0.0025788119,0.0005310578,0.0198423784,0.0010943634,0.0739390926,0.0019018658,0.000149781,0.0239838671,0.000642353,0.0002937922,0.0707962444,0.0002871692,0.0116144526,0.0133043041,0.0366724281,0.000165991,0.0239343025,0.0700444238,0.0090180124,0.0012678255,0.0073479938,6.68E-05,0.0021999222,0.0061051512,0.0057945263,0.001561448,0.0016052321,0.0169920831,0.0002366429,0.0124866001,0.0092804981,0.0199802766,4.84E-05,0.0006732204,0.0003324645,0.0089502802,0.0002078348,0.0500232034,0.0374331183,0.0269922126,0.0044746271,0.0058609131,0.0351988478,0.0002406263,0.0292214918,0.0072308929,0.0004900212,0.0348365369,0.0011462841,0.0008519548,0.0026246845,0.0116164831
