tc_author-short,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
LAGRANGECHANCEL,0.0032585524,0.0558008756,5.97E-05,0.0003194195,0.0019236102,0.0280357482,0.0041169804,0.0056117258,0.0420985034,0.0017593754,0.0085699353,0.0052103352,0.0072256442,0.0001271556,0.0003518673,0.0239524099,5.72E-05,0.0041043763,0.0929543931,0.0003039323,0.0102885102,0.0018376437,0.0082232462,0.0003568623,0.0678018021,0.0189345227,0.0145302809,0.0013366313,0.0070148949,0.0001626713,0.001123407,0.0439318174,0.0035657113,0.0004423789,0.0039491509,0.0008666823,0.0026625398,0.1751490698,0.0023588659,0.0038061817,4.63E-05,0.0359987052,0.0004737794,0.0025078836,0.0005039163,0.0028723916,0.0479922385,0.1355514119,0.001216161,0.000572865,0.0197496965,5.33E-05,0.006867505,0.0421102548,0.0007305181,0.0351125586,0.0040935924,0.0026799575,0.0011088418,0.0055735812
LAHARPE,0.0019377644,0.0088868545,5.96E-05,0.0003422879,0.0008837982,0.0331480239,0.0048481773,0.0022417751,0.0036282566,0.0002781624,0.0070745166,0.2008575735,0.0023027836,0.0005269529,0.0002753404,0.0159031125,0.0009781308,0.0393997335,0.0497964038,9.43E-05,0.0026349884,0.0062546909,0.0409625943,0.000294794,0.0737955631,0.0253347723,0.0010569755,0.0016492217,0.0116348276,0.0004603427,0.0015553317,0.0197074603,0.0011680345,0.0003536826,0.0023969442,0.0006697328,0.0011669361,0.0649951331,0.0010419412,0.0015637097,0.0001780045,0.0069490094,0.0010658945,0.0059678361,0.0003296959,0.0002740389,0.0462057374,0.0618373795,0.0005175102,0.0016439984,0.0870860937,0.0001909316,0.0525148353,0.0298178439,0.0010145249,0.0438274261,0.0183204896,0.0080935428,0.0005608353,0.0014432021
LAIGNELOT,0.0012132284,0.0088477504,0.0007696614,0.0001877504,0.0031697509,0.0405746588,0.0053806239,0.0043126146,0.0021246999,0.0114420787,0.0490415028,0.2777607168,0.0016288027,0.000113403,0.0005510452,0.0013287826,0.00072491,0.0019189061,0.0064076802,8.42E-05,0.0036143952,0.0397018144,0.0265109511,0.0001417801,0.0228056984,0.0122657242,0.0016584927,0.0336893706,0.0061964433,5.71E-05,0.0012111215,0.0250744705,0.0043277777,0.0015477449,0.0010253897,0.0001219322,0.0008464964,0.1345748627,0.0009744004,0.0167552353,0.0002594859,0.0279309264,0.0001269381,0.0215309091,0.0006256049,0.0001257326,0.0043798823,0.0553421435,0.000911764,0.0001383231,0.0053770638,4.75E-05,0.007846981,0.0451705942,0.0001029935,0.0444940979,0.0038480359,0.0171114921,0.0050209531,0.0089246025
LAMOTTE,0.0032158723,0.0275607145,0.0001007699,0.0011621712,0.0615423408,0.0610755848,0.0024418425,0.0045041123,0.0201965768,0.00221984,0.0351619205,0.0338078549,0.0074414681,0.0027027522,0.0004566768,0.0298645826,0.000327749,0.000447782,0.0425222693,0.0001594284,0.0014913994,0.0025236734,0.0065290636,0.0003795075,0.1023484448,0.0032551214,0.0103381333,0.0066134074,0.0023085693,0.0001080465,0.0010513639,0.0377982786,0.0013324512,0.0003852002,0.0021337587,0.0007848987,0.001424212,0.0376042651,0.0015309717,0.003269795,0.0001921717,0.0392544974,0.0017747184,0.0028834734,0.0007757416,0.010754892,0.0606265978,0.0818829692,0.0015609008,0.0003729636,0.1579445166,8.99E-05,0.0038148742,0.0377854,0.0001949612,0.0301496519,0.0003292135,0.0040218042,0.0023089666,0.0031588867
LEBOULANGERCHALUSSAY,0.0002776034,0.0165443842,0.0018967419,0.0701041333,0.0008303809,0.0067792069,0.0144336059,0.0111135645,0.0040264628,0.0006401126,0.008066082,0.0030532261,0.0102680157,0.0015959735,0.009999964,0.0012355407,0.1792029298,0.0002130968,0.0194073063,0.0569783288,0.0272589546,0.0264594291,0.0244428485,0.013553463,0.0037300047,0.0214886551,0.0013727244,0.0005899427,0.0172220662,0.0264028937,0.0006702585,0.0046726267,0.0328275185,0.1570662299,0.0010607755,0.0053428466,0.0007765046,0.0033714446,0.0373691834,0.0053911415,0.0070319726,0.0056210162,0.0034752725,0.0087379891,0.0049505349,0.0084892676,0.0022967186,0.0153580127,0.0047298096,0.0195193773,0.007080655,0.001837254,0.0198502582,0.0079803715,0.0022828355,0.0043968807,0.0158299167,0.0076680801,0.0178370375,0.0072905677
LECLERC,0.0075289526,0.1423576982,5.93E-05,0.0002092687,0.0023251486,0.0744617278,0.0031293112,0.0146051513,0.0321807989,0.0001465455,0.0235834922,0.0013242838,0.0349816837,0.0010422672,0.0006121417,0.010841167,5.68E-05,0.0267757735,0.0306500899,9.39E-05,0.0343756178,0.0005465917,0.0162816604,0.0001580297,0.0430857522,0.0097609118,0.0039687655,0.0436710856,0.0005835456,6.36E-05,0.0003930929,0.0066328108,0.0039150454,0.0002268149,0.0002001852,0.0061808625,0.0074015432,0.1293498479,0.0043182813,0.0099161752,4.60E-05,0.0010017639,0.0016614564,0.003647847,0.0001978666,0.0013240102,0.0151943906,0.0872964896,0.0036758886,0.0001541765,0.0085575867,0.0002897256,0.0545333146,0.0274100935,0.0001147977,0.0566210372,0.0036474719,0.0017255184,0.0030667434,0.0018380113
LEFRANC,0.0072899123,0.0213129614,5.59E-05,0.00019719,0.0080565274,0.0160965063,0.0035149374,0.0049265969,0.0264635444,0.0012844007,0.0015302221,0.114143015,0.0147148022,0.0007062629,0.0001343666,0.0343695862,0.0002582279,0.0816036396,0.0901357379,8.85E-05,0.0002425898,0.0008583371,0.0103921399,0.0003369011,0.0909889194,0.0032930824,0.0017760693,0.0007252929,0.0007130635,0.0009805289,0.0009547471,0.0644427942,0.0006189669,0.0013755989,0.0075969609,0.0010465656,0.0034776661,0.0678260369,0.0003357146,0.0027082758,4.34E-05,0.0002833235,0.0037772193,0.0015660353,0.0011767706,0.0004865789,0.0400244748,0.0945516789,0.0005921308,0.0005340713,0.0777347135,4.99E-05,0.0239940473,0.0225736174,0.0001081717,0.0373920085,0.0028283056,0.000809394,0.0006406443,0.0032604757
LEGOUVE,0.0036018899,0.0239755561,0.0002030907,0.00068277,0.0221377964,0.0439122335,0.0019553974,0.0025068866,0.0140246965,0.0096872821,0.0307551133,0.1230440946,0.0187031999,0.0004599406,0.0008314931,0.0220805868,5.75E-05,0.0376258093,0.083846879,0.0004938063,0.003912361,0.0151855189,0.0072639056,0.0003698029,0.0314069678,0.0183152504,0.005096666,0.0242795553,0.0011799916,0.0007326365,0.0038003311,0.0149198561,0.000838266,0.0007822434,0.0047581916,0.0015398019,0.0005622547,0.1324574579,0.0040866786,0.000914575,4.66E-05,0.0175461032,0.0007518512,0.0014282047,0.0002615321,0.0011463606,0.0376463616,0.0230368439,0.0013553179,0.0004217794,0.0855756157,5.36E-05,0.0243537701,0.0414483584,0.0001162199,0.0434209009,0.0045910207,0.0017783995,0.0011890324,0.0008437535
LEMIERRE,0.0092185313,0.0105301323,0.0002933392,0.0006624037,0.0098617299,0.0381239622,0.0011523862,0.0029111267,0.0019393815,0.0011037943,0.0673897363,0.2458555241,0.0065501232,0.0004723533,0.000537562,0.0052610699,0.0020488294,0.0104009152,0.0189521618,0.0001198678,0.0025426512,0.0085373984,0.0080541726,0.0003475926,0.043091844,0.0427418573,0.0068942354,0.0019950574,0.0042085357,8.12E-05,0.0135511064,0.0189697766,0.0023512037,0.0009083571,0.0085133194,0.0007488571,0.002700349,0.0800243483,0.0021491841,0.0181410401,0.0002076203,0.0168215562,0.0005057206,0.003110922,0.0008232011,0.0004179785,0.0209747474,0.0939814714,0.0005599524,0.0014062615,0.0514576988,0.0003803865,0.0284547578,0.0374283448,0.0004542339,0.007277456,0.0109826411,0.0118167381,0.0021657361,0.0108355227
LEVAYER,0.0046858919,0.01588417,0.0006922799,0.0017722163,0.0067924932,0.0710440085,0.0647029364,0.0083104068,0.0066006538,0.0022713574,0.0992944772,0.0083471528,0.0117957796,0.0001205459,0.0009315965,0.0138162404,5.42E-05,0.0001215968,0.00578679,8.95E-05,0.0117965228,0.0127087283,0.0414299923,0.0001507103,0.0229942929,0.0091722023,0.0175697377,0.0064422479,0.0458691739,6.07E-05,0.0052635245,0.0723018019,0.0178384145,0.000407468,0.0319236,0.0055627201,0.0320098565,0.0085878766,0.0018309198,0.0720118307,4.39E-05,0.0180950697,0.0009054514,0.105541972,0.000580747,0.0018975583,0.0206537633,0.007538411,0.0015693914,0.0014429001,0.0041647817,0.0006146287,0.0507694583,0.0102802608,0.0004636346,0.0068433713,0.0037758562,0.0013114104,0.001049247,0.0234115777
LINANT,0.0008015601,0.0035027912,5.80E-05,0.0002047203,0.000125701,0.0519972809,0.0025275598,0.0042772841,0.0305926045,0.0004598622,0.0772939922,0.075540355,0.0014012655,0.0020911634,0.0001394979,0.0121756042,5.56E-05,0.000124731,0.0348195984,9.18E-05,0.0005683557,0.0002963108,0.0082624567,0.0001545949,0.2021958499,0.0201617981,0.0033279302,0.0056024658,0.0003437521,6.22E-05,0.000141166,0.0375956649,0.0005556575,0.0005286769,0.0015293724,0.0055581262,0.000856434,0.0044099494,0.00541764,0.0073189866,4.50E-05,0.0009426217,0.0031887341,0.0002434985,0.0011773212,0.0004392539,0.017513621,0.1153641403,0.0009025166,0.0001508255,0.1662217232,5.18E-05,0.0301882398,0.0229892468,0.0001123026,0.0334752278,0.0001896353,0.0005992787,0.0021737769,0.0008627345
LONGEPIERRE,0.0017783154,0.0290685705,7.15E-05,0.0004511366,0.0050223364,0.0301968421,0.004084726,0.0054107953,0.0199410011,0.0001767109,0.0247206394,0.0294553888,0.0249330419,0.0030160352,0.0001719498,0.0109888476,6.85E-05,0.0068643645,0.1461976152,0.0001131987,0.0058656944,0.0078753228,0.0042403948,0.0005902073,0.2546060835,0.0034568658,0.0019667098,0.006008103,0.0066163803,7.67E-05,0.0001740061,0.0077746875,0.000289789,0.0002735032,0.0014652714,0.0016165245,0.000271668,0.1225235201,0.0006294402,0.0004884995,0.0004653702,0.021162542,0.0007977795,0.0041733881,0.001691238,0.0013229696,0.0510076074,0.0196650801,0.0013052847,0.0003792091,0.041888682,6.39E-05,0.0140418712,0.0033208017,0.0030437119,0.0098068599,0.0327955108,0.0013231332,0.0013839671,0.0208201807
MAGNON,0.0148679442,0.025341348,0.0004198431,0.0006343587,0.0207117462,0.0612190716,0.0272574884,0.0336498513,0.0105274657,0.0049925128,0.063098705,0.0098598125,0.0295731795,0.001007727,0.0005108465,0.0185733875,0.0001041012,0.0007262308,0.019664516,0.0006821085,0.0251459296,0.0219309014,0.018886428,0.0017267322,0.0311813706,0.0283578282,0.0300548563,0.0147446784,0.0153808396,0.0001102154,0.0007807322,0.0407328628,0.0068901315,0.0008099781,0.026451381,0.0004371389,0.0077753282,0.0101108137,0.0064788764,0.11412859,0.000129766,0.0184131108,0.0044832758,0.0098464729,0.0018931296,0.0249415061,0.0257685046,0.0144551187,0.0039038329,0.0011687248,0.0209999785,0.0001306953,0.0356964181,0.0339712587,0.0012130189,0.0282117826,0.008412494,0.0032256829,0.0015379026,0.0160594689
MAIRET,0.0014600965,0.0125182383,0.0054553271,0.0153675807,0.0054132445,0.0262406226,0.0681666513,0.0349118113,0.0048893369,0.0135831658,0.0065518757,0.0058666059,0.0270932335,0.0010292173,0.0006750203,0.0213630949,0.0002456329,0.0185193867,0.0104953457,0.0005993833,0.0698277666,0.0129110436,0.0124929228,0.005213543,0.0071137543,0.0274510364,0.0079230247,0.0055445644,0.057113195,0.0008905522,0.0107364928,0.0110636835,0.081350308,0.0107714934,0.0356890085,0.006194243,0.0114829126,0.0131162554,0.0394743101,0.0126989076,0.0015206881,0.0014820273,0.002616216,0.0343255416,0.0059796725,0.0252633098,0.0345330343,0.0083938108,0.0103673321,0.005976873,0.0037964465,5.45E-05,0.0593485459,0.016142496,0.0023945146,0.0228862056,0.0055985976,0.0017391197,0.0074252677,0.0306519058
MARECHALA,0.0077243876,0.0146011243,0.0058181666,0.0248614149,0.0021020416,0.0560144034,0.0127471228,0.0351136119,0.0047922844,0.0054667611,0.0219186398,0.0036247551,0.026349759,0.0023728587,0.0010490119,0.009145726,0.0018838821,0.0020973071,0.0100102291,0.0055613678,0.0219992614,0.0076031225,0.0352719172,0.0037414361,0.0259671607,0.0167338337,0.0100474946,0.013728856,0.2317093628,0.0016077626,0.0064135815,0.0112561769,0.0056192608,0.0275272896,0.0278964428,0.013751159,0.0068978919,0.0077213432,0.0317599297,0.0071672878,0.0018394537,0.0058157908,0.0014341452,0.0155089906,0.0021682746,0.0033883227,0.0222599155,0.0110551382,0.0026895032,0.0026887195,0.0070814251,0.0012899825,0.0169466488,0.0447851962,0.0004181051,0.0469971081,0.013660419,0.002443249,0.0022929037,0.0275612825
MARIVAUX,0.0015725865,0.0121116742,0.001770298,0.0138492071,0.0003026662,0.0081046214,0.0061321485,0.0107700168,0.0038915871,0.0043998253,0.0038265864,0.0039555355,0.0083305579,0.0011120595,0.0216469334,0.0218407848,0.0024756296,0.0005055722,0.0098461035,0.0035104847,0.0035835133,0.0118831263,0.0047640103,0.0310271276,0.0038137422,0.0202475408,0.0066434628,0.0144958811,0.0058189372,0.002435896,0.0064696595,0.0032577696,0.0104489045,0.0167253346,0.0025467891,0.0114283837,0.00423203,0.0019186996,0.0130282057,0.0034840334,0.0083529378,0.0039015054,0.0009838297,0.005263897,0.0265373213,0.0159499615,0.0150736722,0.0149381422,0.4733680532,0.0115597088,0.0203897218,0.0025820788,0.0082260772,0.0058260101,0.0152278555,0.0038761973,0.0028396051,0.0212892962,0.024310347,0.0012958562
MOLIERE,0.0041318287,0.0437718726,0.0022372109,0.0208859802,0.0051399064,0.0086534534,0.0117314791,0.0290544346,0.0060256864,0.0009554916,0.0071453614,0.0031339714,0.0439195585,0.0034286206,0.022859219,0.0154272161,0.0119396717,0.00288533,0.0316574794,0.0108013394,0.0104829163,0.0121678941,0.0195639116,0.0194452066,0.0094700771,0.0306017418,0.007187406,0.0276828752,0.0097938499,0.01000264,0.0066403135,0.0034735055,0.0355712815,0.0485768835,0.0030326371,0.0061357001,0.0048969572,0.0042624909,0.027064514,0.0111301961,0.0106801676,0.0095780739,0.0027534407,0.0044887367,0.0152335389,0.0136722252,0.0241983328,0.0119073441,0.0191373908,0.1876250822,0.0113569323,0.0032318722,0.0159455272,0.0064989677,0.0065790311,0.0066813183,0.0088159485,0.0046512665,0.0362767603,0.007719934
NADAL,0.0054709419,0.0338241046,9.72E-05,0.0022271042,0.0454515485,0.0210541833,0.0033105137,0.0029105164,0.0660818459,0.0027133755,0.0253520756,0.0234676728,0.0070467725,0.0006261637,0.0003037003,0.0038347274,5.39E-05,0.0011877147,0.039338621,8.90E-05,0.0031181454,0.0115649277,0.0074539128,0.0002722771,0.0573436961,0.0200046722,0.0077115571,0.0035205243,0.0042843826,0.0003208708,0.001179381,0.0327827817,0.0007647209,0.0002566804,0.0026979062,0.0007063816,0.0008240148,0.1041982672,0.0011902919,0.0102360851,8.66E-05,0.0247076896,0.0011298477,0.0031028798,0.0004796446,0.0009884338,0.0264528191,0.2566078673,0.0010837322,0.0004291205,0.0627826231,0.0001795885,0.0096755357,0.0145043135,0.000108893,0.0312327594,0.0039475421,0.0018933144,0.0012161746,0.0045174358
NERICAULT,0.0064184798,0.0124853173,0.0007910476,0.0064346552,0.0003033965,0.0018405205,0.0012529862,0.0318341469,0.0077674806,0.00015334,0.0030792661,0.0069564619,0.0078244122,0.00083756,0.0238050035,0.0056044532,0.0008757822,0.0001334138,0.0203046032,0.0073426231,0.0012363193,0.1128070288,0.0150807451,0.0205876112,0.0066883105,0.0556234566,0.00543697,0.0566300785,0.0054970808,0.0002355153,0.0016021261,0.006615625,0.0034013158,0.0225647204,0.0013458066,0.0150668345,0.00321292,0.004534772,0.0105771451,0.0128946781,4.82E-05,0.0170489702,0.0163210119,0.0028416916,0.0168817974,0.0009953491,0.0238022046,0.0163891429,0.1227050991,0.0082071656,0.0138279434,0.004604247,0.0127163096,0.0026085214,0.0193523249,0.0059954667,0.0028126677,0.0310328161,0.1734089108,0.0007161714
NIVELLE,0.0010744429,0.0266373873,0.0004803525,0.0075037441,0.000581704,0.0107611921,0.0037758931,0.0218846493,0.0088151006,0.000413954,0.0138594986,0.0117085723,0.0191636164,0.0004981629,0.0209696286,0.0360316684,0.0005024948,0.0008978128,0.0322084019,0.002752401,0.0063406455,0.0254909935,0.0102176646,0.0093875352,0.0233721017,0.0713526739,0.0072586986,0.0220465015,0.0037681807,0.0001962326,0.0011734049,0.0018987668,0.0117429123,0.0041824808,0.002180426,0.0225005919,0.0052097081,0.0037992024,0.016689989,0.0071081503,0.0010053608,0.0130737189,0.0038199464,0.0063035399,0.0193407176,0.0003077275,0.0782266798,0.017910463,0.0340107036,0.0025380798,0.0225504395,7.72E-05,0.0354819437,0.0030041841,0.0148842733,0.0069413099,0.0016566996,0.11839022,0.1425168562,0.0015224463
OUVILLE,0.0019329837,0.0049677515,0.0003648832,0.0132424975,0.0005123747,0.0209217108,0.0119816572,0.1162914125,0.0024054284,0.0003010349,0.0051550688,0.0021857761,0.0364327835,0.0058467768,0.0061225498,0.052893119,0.0013173027,0.0008359602,0.0055270922,0.0002109013,0.0507406947,0.006601778,0.0956750718,0.0073276047,0.0101166966,0.0811593522,0.0025012218,0.0153403604,0.0265848924,0.00105525,0.0065624245,0.0014474228,0.0293294431,0.0110637826,0.0032001851,0.0168312281,0.0154665416,0.0028453786,0.1748339329,0.0048731371,0.0001338441,0.0014868055,0.0015681434,0.0071226777,0.0168074406,0.0003521511,0.0199800882,0.0040656496,0.006546009,0.018442951,0.0062624086,0.0002235175,0.0164392298,0.0128542231,0.0059265842,0.0056905138,0.0032573119,0.0055847109,0.0044010223,0.0098492535
PALISSOT,0.0010682179,0.01598412,7.26E-05,0.0002559319,0.0091063188,0.0113364355,0.0041877735,0.0077171411,0.0083800029,0.0020118566,0.0097128667,0.0996237538,0.0086137098,0.0002829545,0.001915099,0.0115434796,0.0072824768,0.0006337897,0.0176295411,0.0633271778,0.0008002273,0.0119994375,0.0029293664,0.0013433313,0.0636354646,0.0324479798,0.0048757355,0.0141451763,0.0045667701,7.78E-05,0.000563261,0.0270567609,0.0048196061,0.0015635356,0.0013836557,0.0080276418,0.0002755293,0.0671550825,0.0052442461,0.0192809683,5.63E-05,0.0289597638,0.0001730356,0.0020006819,0.0140931603,0.000721975,0.0307378564,0.0579144621,0.0219923153,0.0013362144,0.069715789,0.0006385892,0.0080667413,0.0092933322,0.0039781466,0.0107189862,0.00352286,0.0381590646,0.1445066903,0.0005372285
PELLEGRIN,0.0001614344,0.0542869646,5.77E-05,0.0004310066,0.0001248857,0.0375302275,0.0016726488,0.0020342482,0.1524526243,0.0494520352,0.0234283346,0.0312869828,0.006386743,0.0003504651,0.0008621121,0.0429483929,5.52E-05,0.0009253323,0.027813589,0.0005533035,0.001886439,0.0046633531,0.0046320552,0.0001535922,0.0439546864,0.0075537048,0.0342518556,0.0122883306,0.0065228033,6.18E-05,0.0006151518,0.10179584,0.0002335724,0.0002204459,0.0011186928,0.0001320908,0.0024326632,0.0444130976,0.0036074343,0.0009456697,0.0003118879,0.0288537561,0.0001375137,0.0012282986,0.0004404864,0.0001362078,0.0461049848,0.0902050747,0.0011462985,0.0001498472,0.0870099803,5.15E-05,0.0006779417,0.0101604488,0.0017892653,0.0217513202,0.000684757,0.000249164,0.0024120527,0.0022017183
PESSELIER,0.0008138952,0.0094804674,0.0009690022,0.0527069044,0.0035971994,0.0008886891,0.0012351545,0.0039834344,0.0226831109,0.0013831778,0.0059422442,0.028988092,0.020225663,0.0004491039,0.0160590147,0.006320777,0.0007150166,0.0001518679,0.0041527358,0.2026709225,0.0169466901,0.0562583249,0.0092645407,0.0098482665,0.0108376106,0.0027521439,0.01102114,0.0099109748,0.0109428063,0.0194283123,0.0001718786,0.0016821495,0.0174969991,0.0009092309,0.0002384405,0.0001618789,0.0077420131,0.0028627601,0.0007418701,0.018626259,0.002770634,0.0028284464,0.0004679672,0.0027270146,0.0036246494,0.0065824803,0.0484887525,0.0102062966,0.0149730315,0.0004942431,0.009878607,0.0011747516,0.0068020545,0.0023207137,0.001345363,0.009272286,0.0311748637,0.019074842,0.2244581341,0.0100741061
PIRON,0.0046278276,0.0153860032,0.0026077611,0.0226499003,0.0017882295,0.0156709166,0.0040441438,0.0104535741,0.0160616397,0.0014473329,0.0128333901,0.0293313667,0.0155344462,0.0073659073,0.026923916,0.020389685,0.0011278884,0.0067255179,0.0144938791,0.0486021152,0.0091535209,0.027891778,0.0056596617,0.01771044,0.021645892,0.0194389053,0.0057393013,0.0284030207,0.004523081,0.0214627,0.0013279452,0.0057640118,0.0064341796,0.0643559067,0.002915299,0.0089225901,0.0033844311,0.0242877146,0.0161740139,0.0062315161,0.0157227203,0.0215684955,0.0010141662,0.0030749826,0.0083213644,0.0019942292,0.0364258934,0.0427374222,0.0385995276,0.0039463816,0.0223455466,0.0007871158,0.0150075757,0.0237379972,0.0093467343,0.0117237076,0.0174668108,0.0385292513,0.1011690537,0.0069896745
POINSINET,0.0001495984,0.0413350888,5.34E-05,0.0012091584,0.0058284478,0.0253505144,0.0014383674,0.0037150173,0.0261307006,0.0001319878,0.0072584849,0.1281974317,0.0036637913,0.0009841161,0.0001284317,0.0224085385,5.12E-05,0.06719825,0.0172016023,0.0004844277,0.0010860866,0.0076163165,0.0042590612,0.0005392075,0.1103146633,0.0307000324,0.0157469596,0.0007907218,0.0075490609,5.73E-05,0.0001299675,0.0097349034,0.0016468421,0.000392276,0.0013247173,0.0001224062,0.0008052532,0.0540407576,0.0046135259,0.003695887,4.15E-05,0.0008809162,0.0018054559,0.0008382406,0.0001782107,0.0023104851,0.023822131,0.1734914085,0.000227111,0.0001388607,0.0245325861,4.77E-05,0.0202266399,0.0235321956,0.0003075023,0.1034446541,0.0090518729,0.0027270692,0.001362267,0.0029487188
PRADE,0.0755323818,0.1086725303,0.0006595581,0.0010109884,0.0003218845,0.0521150914,0.0025333719,0.0328310464,0.0017106553,0.0001454064,0.1527368325,0.0024205315,0.0155847251,0.0005408622,0.0001414887,0.0240152279,5.64E-05,0.0005637357,0.016616781,0.0008798797,0.0048223374,0.002583965,0.0122447829,0.0001568013,0.031498099,0.0539698236,0.0118749195,0.0023749784,0.0046571048,6.31E-05,0.0187638212,0.1051617148,0.0014174901,0.0010464932,0.0004261962,0.0003309557,0.0150321331,0.0025810114,0.0024105905,0.009153409,4.57E-05,0.0318630521,0.0003347764,0.0411074207,0.0005988614,0.0012134712,0.0719301092,0.0051190828,0.0006533743,0.000152978,0.0069493696,5.25E-05,0.0175996492,0.0179788661,0.0010886956,0.030414193,0.000410954,0.001280309,0.0011159512,0.0004315558
PRADON,0.0057642653,0.0162623297,0.0003833924,0.001118112,0.0004733279,0.0587589624,0.0017839912,0.0033963131,0.0598032197,0.0251031701,0.0052537692,0.0050136412,0.0279913213,0.0003177372,0.0003324583,0.098880986,6.43E-05,0.0048072285,0.0419552649,0.0001880393,0.0018871952,0.0042932721,0.0043706737,0.0006470644,0.0735108065,0.0082692379,0.0238831797,0.0131710568,0.0025399911,7.20E-05,0.0005773598,0.0168460515,0.0025558998,0.0005611816,0.0202596248,0.0004922863,0.004042344,0.0285074861,0.0040441185,0.0039546191,9.37E-05,0.0146885336,0.0012102523,0.0014730949,0.0011859391,0.0013747096,0.0250313466,0.0923229889,0.0016520606,0.0008483512,0.1444619401,5.99E-05,0.0147857961,0.0391887417,0.0014028582,0.076962138,0.0048897157,0.001846399,0.0008347232,0.0035496158
PUGETDELASERRE,0.0001521255,0.0043160123,0.0003163647,0.0012103849,0.0001176843,0.1453422813,0.1067909612,0.01431549,0.0144410659,0.0032333218,0.0472026872,0.0073805135,0.0028845174,0.000115767,0.0020373887,0.0056215624,5.20E-05,0.0014628416,0.0173025198,8.60E-05,0.0013246736,0.017713578,0.0109922783,0.0023326456,0.0063612661,0.0037414545,0.0048404617,0.0483748328,0.0151408601,0.000870068,0.0001321631,0.0005872581,0.002674319,0.0015256136,0.2730002313,0.000124474,0.0271275816,0.015616036,0.007643128,0.0262725486,4.22E-05,0.0010716457,0.0001295841,0.0067996038,0.0059456755,0.0019286552,0.001578542,0.0133913098,0.0071581131,0.0001412065,0.0015031827,4.85E-05,0.0432405837,0.0083556553,0.0001051404,0.0258934595,0.0015138323,0.001624468,0.0002572423,0.0384944581
QUINAULT,0.001475821,0.1195568706,0.0002739734,0.0146760869,0.0012605717,0.0306449517,0.0098927235,0.0402525351,0.0046076152,0.0002106717,0.0150143841,0.0023160467,0.0265412638,0.003240722,0.0024329283,0.0657437695,0.0003237964,0.0007685528,0.041505091,0.0003937924,0.006348667,0.0016240067,0.0113407323,0.0031577092,0.0235779678,0.0526849552,0.0099466398,0.0250475115,0.008389881,0.0002295352,0.0022570971,0.0154907019,0.0069366666,0.0119063887,0.0009646986,0.0042765159,0.0328808936,0.0034336556,0.0479922579,0.0047540918,4.75E-05,0.0152523929,0.0785254792,0.0051708115,0.0077867901,0.0017069094,0.0400569932,0.0225129179,0.0087951358,0.0103062758,0.0221380988,0.000412796,0.041342672,0.0229952866,0.0087712624,0.0050634105,0.002821735,0.0048192298,0.0333483317,0.0137532713
RACINE,0.0154232351,0.0206304585,0.0003679468,0.0015826409,0.0225455875,0.042085783,0.0051525112,0.004558371,0.1691168554,0.0098891253,0.0156852206,0.0210017533,0.0175309089,0.0005682791,0.0173500846,0.0508711771,0.0006652293,0.0111130351,0.0287256615,0.000400345,0.0050560961,0.004555999,0.0154219047,0.0005628752,0.0507887554,0.0185787013,0.0074088399,0.0169054026,0.0089282913,0.000762809,0.0037432257,0.0237838081,0.0016880299,0.011210312,0.0088220511,0.0034363198,0.0022620011,0.0587336438,0.0074537003,0.004265174,0.0002689623,0.0240524802,0.002310072,0.0055235672,0.002443277,0.0028954243,0.0323438901,0.0733815464,0.0010665504,0.0023919083,0.03772811,0.0011720154,0.0194910179,0.0300275124,0.0019186637,0.0364932789,0.0075561281,0.0034099386,0.001836249,0.0040572584
REGNARD,0.0019996264,0.0095215609,0.0033345788,0.0290591897,0.0009190978,0.0142225723,0.003662538,0.0126281877,0.0139223222,0.0035033195,0.0064168856,0.0050718163,0.0180377101,0.0009662832,0.0756469079,0.0263299529,0.015241307,0.0022605864,0.0348977465,0.0151599952,0.0056554316,0.0084138481,0.0058043511,0.1116664467,0.0210827703,0.0107725176,0.0045224386,0.0199241187,0.0093479898,0.0174889943,0.0068500254,0.0044816127,0.0123643961,0.0715178117,0.0065189296,0.0137946321,0.0046892129,0.0108092343,0.035426805,0.0044712591,0.0023234136,0.0043447552,0.011394164,0.0028787804,0.0312882109,0.0037186509,0.0175302487,0.012745198,0.0244746337,0.0287171338,0.009440922,0.0047733835,0.0076131524,0.0101483356,0.0355001347,0.0081134818,0.0131800276,0.00778466,0.0778185377,0.0078071653
