 Boursault_Comédie_tc0086 Boursault_Comédie_tc0089 Boursault_Comédie_tc0091 Boursault_Tragédie_tc0085 BoyerC_Tragédie_tc0093 BoyerC_Tragédie_tc0094 BoyerC_Tragédie_tc0095 BoyerC_Tragédie_tc0100 BoyerC_Tragédie_tc0101 BoyerC_Tragédie_tc0102 BoyerC_Tragédie_tc0104 CorneilleP_Comédie_tc0179 CorneilleP_Comédie_tc0191 CorneilleP_Tragédie_tc0163 CorneilleP_Tragédie_tc0164 CorneilleP_Tragédie_tc0165 CorneilleP_Tragédie_tc0173 CorneilleP_Tragédie_tc0180 CorneilleP_Tragédie_tc0181 CorneilleP_Tragédie_tc0182 CorneilleP_Tragédie_tc0186 CorneilleP_Tragédie_tc0188 CorneilleP_Tragédie_tc0190 CorneilleP_Tragédie_tc0193 CorneilleP_Tragédie_tc0196 CorneilleT_Comédie_tc0199 CorneilleT_Comédie_tc0208 CorneilleT_Comédie_tc0211 CorneilleT_Comédie_tc0213 CorneilleT_Comédie_tc0214 CorneilleT_Comédie_tc0215 CorneilleT_Comédie_tc0217 CorneilleT_Comédie_tc0218 CorneilleT_Tragédie_tc0200 CorneilleT_Tragédie_tc0201 CorneilleT_Tragédie_tc0206 CorneilleT_Tragédie_tc0209 CorneilleT_Tragédie_tc0212 CorneilleT_Tragédie_tc0221 CorneilleT_Tragédie_tc0222 CorneilleT_Tragédie_tc0224 CorneilleT_Tragédie_tc0225 CorneilleT_Tragédie_tc0228 DuRyer_Tragédie_tc0381 DuRyer_Tragédie_tc0385 DuRyer_Tragédie_tc0386 DuRyer_Tragédie_tc0387 Molière_Comédie_tc0554 Molière_Comédie_tc0557 Molière_Comédie_tc0558 Molière_Comédie_tc0560 Molière_Comédie_tc0561 Molière_Comédie_tc0563 Molière_Comédie_tc0565 Molière_Comédie_tc0571 Molière_Comédie_tc0574 Molière_Comédie_tc0576 Molière_Comédie_tc0581 Quinault_Comédie_tc0643 Quinault_Tragédie_tc0636 Quinault_Tragédie_tc0637 Racine_Comédie_tc0663 Racine_Tragédie_tc0650 Racine_Tragédie_tc0652 Racine_Tragédie_tc0654 Racine_Tragédie_tc0655 Racine_Tragédie_tc0656 Racine_Tragédie_tc0659 Racine_Tragédie_tc0661 Racine_Tragédie_tc0665 Scarron_Comédie_tc0722 Scarron_Comédie_tc0723 Scarron_Comédie_tc0726 Scarron_Comédie_tc0727 Scarron_Comédie_tc0729 Scarron_Comédie_tc0730 TristanLHermite_Comédie_tc0756 TristanLHermite_Tragédie_tc0753 TristanLHermite_Tragédie_tc0754 TristanLHermite_Tragédie_tc0755
CorneilleT_Comédie_tc0213 0.9756456608849341 0.944608324601465 0.9436376479758051 1.0096932220836898 1.11523858097082 1.02908952720131 1.08072092949537 1.08937683616892 1.04670186335479 1.11148410796221 1.02477445705121 0.869918994014323 0.883306655037048 1.03628723563825 1.1015111953237 1.0906195508002 1.0302815983531302 1.0813825120159901 1.0478577126667499 1.06912312182843 1.03508417212224 1.06759210193766 1.03208692093263 1.04317114961918 1.08204251249134 0.953458027055874 1.0437961596926981 0.986342136564097 0.0 1.056551399506501 0.9595475700065681 1.0501951824079119 1.060408238043645 1.130921582748089 1.156566903598869 1.1435424350087289 1.148156937659989 0.9450950323198061 1.173493485088099 1.180135522456519 1.177428523460779 1.1621503774195292 1.159451771292599 1.07399686459712 1.06004431203534 1.08686731304022 1.0453598084472 0.9928679710106411 1.03129266555453 0.9594921908129351 0.952580098633716 0.93315798113028 0.99431385163227 0.9786926590974822 0.9674753988288071 0.9827490383511379 0.98042746044617 0.99433589904575 0.886795178613651 1.07726062815009 1.03494009544555 0.968319825460702 1.1295570449269199 1.09286205901627 1.0483227695297 1.05447291860467 1.06859661168056 1.0849463088005 1.0965190707780799 1.1109159437038998 1.02363107053471 0.945432585869511 0.928525506407927 0.943011843195962 0.9361204783187009 1.06247548505661 0.9143080528330659 1.0524369023885 1.0369661901585998 1.02411971370538
CorneilleT_Comédie_tc0214 0.972341889730479 0.983173473614929 0.9246149276518371 1.07103450338026 1.11985706753461 1.0603976547223801 1.1157282817650602 1.1058828394388 1.09391670399307 1.10831667118243 1.09130483263515 0.9635788043950121 0.9739377430686501 1.0501606158849301 1.10272729666007 1.07703015571085 1.0961163533949498 1.08845503320667 1.06752353351486 1.06917613621525 1.07734525583239 1.1259409128459599 1.07024201176798 1.07747865037584 1.06033952371182 1.058338274539325 0.968384074443653 0.96292468133451 1.056551399506501 0.0 1.027489942989253 1.163998496387139 1.031501581123975 1.1644407296970791 1.207835773145069 1.115165872599507 1.212152106738199 1.1018268453755249 1.1794869427644792 1.184405802554189 1.2213622877172592 1.185181400254689 1.223175316307359 1.10640060253607 1.09049086864456 1.0734039092216099 1.08635818985974 0.90746584536819 1.05480010340683 0.5610093169207789 0.937460292150933 0.92103931165425 0.919455254539983 0.8556346038129791 0.824814503812386 0.8962551162229571 0.9210319871612359 0.876662598036254 0.885392460276754 1.0504725904916898 1.06162766857046 0.8833028345391841 1.09544741427846 1.08324608339295 1.07356256127535 1.0575785788160201 1.0910456779200302 1.08163490180764 1.0734308350392598 1.0830417779239598 1.00079519192759 0.9129434785268999 0.9671891148603671 0.9040336569314641 0.9153272192370521 1.08277226351841 0.91825062801948 1.04786309012033 1.02748523756413 1.05439126552596
CorneilleT_Comédie_tc0215 0.9834795008985491 0.9876979227591031 0.9371187989228629 1.03883620826923 1.11375272184795 1.06615596485271 1.10534204244815 1.11256353756651 1.06172161844463 1.1261383301978503 1.0292779795811802 0.8686988670125779 0.868699425153812 1.0052583644971 1.12068661948577 1.0539612860686198 1.04348390482538 1.10424745672722 1.05902191841869 1.06112230022456 1.0779623464209 1.0846739950301 1.03689203298239 1.01267173489569 1.08968208081556 0.938677614292836 0.961088791868065 0.921482940619517 0.9595475700065681 1.027489942989253 0.0 1.0725774264728332 0.9835246530769082 1.111778699811493 1.114367764774732 1.123577244642489 1.112482367058286 0.955318431350423 1.125903509575759 1.172637472719479 1.1598108356455992 1.109707673354894 1.1633862021092491 1.10451279977115 1.1191790887673798 1.09434629459562 1.09589889876579 0.977353479853615 1.03004789946884 0.95835654949348 0.9344650857699659 0.91494084013127 0.97570094627471 0.967191351601945 0.991168407367925 0.9635035569301841 0.974981992125624 0.953393802541696 0.9084630680212159 1.0602161773779 1.00693119115465 0.9549385766383891 1.09686786649556 1.08133233742985 1.0502138916023298 1.07217867429233 1.06770187706134 1.0746752911277802 1.08542332018345 1.1039472132764299 1.07190367983813 0.964937657132792 0.9790400990395729 0.9190443256021659 0.9048332531118721 1.08458430798954 0.979960134120799 1.08742878979868 1.04461794496885 1.06992282936694
CorneilleT_Comédie_tc0217 1.0181439234648102 1.00144998128529 1.03977442780153 0.9411402925589379 1.0159638112538198 1.02198949179294 0.9950381311637659 0.967386078400085 0.931309800332448 0.9810808564222472 0.9419188167747049 1.03872828959343 1.01281749455058 1.01601789828202 1.04201562426804 1.02762567260358 0.9722699679882351 1.01274994102145 1.04104396286229 0.963536206500415 0.9790766311625458 0.971819976814398 1.01444354682444 0.99046564698973 1.0613287621193002 1.083947519111224 1.171622215282049 1.1435977487871192 1.0501951824079119 1.163998496387139 1.0725774264728332 0.0 1.144347766761759 1.0483881887688669 0.9599032680485181 1.122534296863293 0.9530554741196351 0.9899376115291492 1.057002697310335 1.066397217534744 0.9968405571837731 0.973497812664046 0.9691393711914091 1.01017238306466 1.01705890572121 1.0166509259547198 0.9950511917429692 1.11167596912102 0.9463191031582611 1.07538764795958 1.05260856865667 1.06922478513945 1.09122764040567 1.08820457664362 1.0955451499 1.06285973231137 1.09605746872547 1.05563444686478 1.0133052893327 1.0404698609743002 0.9349511686350459 1.0986444960336401 1.0342197667156898 1.02598428831382 1.02013634544324 1.05220837516818 1.03843308451053 1.03727229091675 1.02471694625578 1.04290753406123 1.09840841066157 1.08766426231491 1.06644403020104 1.09049525111672 1.0771001712933699 0.9950594013860379 1.0996668877354698 1.0494326568494399 1.05124120615117 1.05369028998221
CorneilleT_Comédie_tc0218 0.981968759911398 1.016923384844 0.9692029229725809 1.02824152406334 1.0876187082428401 0.964171051826118 1.11442205453557 1.0879161340902201 1.09482027328113 1.11621330586285 1.07658176930833 0.960111618951187 0.9248956982454031 0.9825619410855171 1.0254617509401802 1.03729775083959 1.06882919154534 1.10345803080034 1.06433337349462 1.06869375238658 1.0783351723623 1.08450278345467 1.03259783150473 0.985815915055245 1.00488844345475 1.028341593712439 0.955876241644389 1.01881428510602 1.060408238043645 1.031501581123975 0.9835246530769082 1.144347766761759 0.0 1.106699767921896 1.141169080156539 0.9062924619382319 1.147633748661459 1.084961302405266 1.119789950813384 1.145722930570549 1.173380817141229 1.136556321675189 1.167037566508069 1.0999983795580401 1.1127630462598401 1.11086974155572 1.0883610485792499 0.922149379149227 1.00795160913992 0.960317276347287 0.946584050145659 0.9581943058248471 0.944190244177473 0.97746049669469 0.9857296025348822 0.91679032894372 0.9416394798163259 0.9729397039376021 0.9259883280574991 0.955447449165837 1.01626076896682 0.9693536427070529 1.07122642247952 1.07153556027348 1.03674202333944 1.04913070288652 1.0508452159172 1.06461634299631 1.09493332925008 1.08334631773883 1.04410423389715 0.994305429910781 1.0090979176705 0.9628717141558499 0.9971034292508951 1.09030477048363 0.9994255523772859 1.05912534735894 1.0365550561094399 1.0569764745592098
CorneilleT_Tragédie_tc0200 1.05095080796312 1.02740034690789 1.03727354923767 0.90024760680004 0.978845819858012 0.992315578810693 1.01015887263585 1.0304344105803198 0.9944964359463578 1.04315895100958 0.986985805769055 1.05911171342383 1.04293270592862 0.9577730286517149 1.02272005552696 1.01217990482164 1.03429073557972 1.0279753898978101 1.0547221667916 0.984057402383432 0.9808473357757941 0.999362288112423 0.9521079233113021 0.9065710281658509 1.02139812208277 1.1146970356435562 1.137726536656689 1.158257768497359 1.130921582748089 1.1644407296970791 1.111778699811493 1.0483881887688669 1.106699767921896 0.0 0.999391307877012 1.0131001457143731 1.043570177935499 1.1007662914000118 1.030430677331235 0.9270640988769031 0.982641638242999 0.981276269309957 1.0320604279497831 1.0551266363327199 1.05676217539676 1.04753223561487 1.02725608408462 1.09014790826279 0.9514840318800492 1.09928140584283 1.05566828815961 1.0757343654334799 1.08060535769979 1.08073142511232 1.1101163680033899 1.05383197714048 1.1022634568596998 1.08232840183868 1.0067043767631 0.966543865016037 0.879846367730753 1.10956710122836 1.0069513488944999 0.963191651977408 0.9709430275033051 0.934916124445965 0.995663356461859 1.00453241961867 0.9614685461094351 1.01907405264552 1.08666165435814 1.09901597191911 1.09899623754913 1.1037244203215502 1.08606912834827 0.991576652434749 1.10488262128255 1.08087134666227 1.0952533877497501 1.10330245876529
CorneilleT_Tragédie_tc0201 1.0560954391515 1.0166806225985 1.0647323567347702 0.9598957961941958 1.00695416852744 0.9833863532658729 0.98098751912609 0.985562585398328 0.923663950771223 1.00607453801008 0.9414708579920942 1.08477469814782 1.07572313614993 0.9535328878514371 1.0066813379606199 1.00983803056599 0.9399361986765921 0.9545399147489292 0.9573381023604409 0.968647871798284 0.993273294306431 0.935672269434202 0.9661536216028571 0.9607087698640391 1.00174431354088 1.139819112838959 1.189030063193949 1.213030669424119 1.156566903598869 1.207835773145069 1.114367764774732 0.9599032680485181 1.141169080156539 0.999391307877012 0.0 1.0846090043120742 0.834262501352261 1.103377682827968 1.0144804432552692 1.041533999923382 0.90610651869379 0.919998034977902 0.8901431383717311 0.9801281603701758 0.989818836094496 1.00462984754928 0.989473413065898 1.11359222636495 0.928846472131348 1.13021862329873 1.07483343431514 1.10043064844489 1.06884533808259 1.13271745479618 1.1343153242796298 1.05983253087864 1.13677560067403 1.08027720767166 1.0646240571921899 1.03987964853329 0.921165706592238 1.11249804360007 0.998458654716803 1.0423933272921801 1.02310362877632 1.036621125341 1.01666886528534 1.02040357155532 1.03688512608945 1.02263040302945 1.0920799783910602 1.11295836842371 1.0905409994355602 1.15271950415781 1.14522991425175 0.969205929396152 1.14572214551868 1.0576412854713801 1.05438186568557 1.03605195248641
CorneilleT_Tragédie_tc0206 1.0090850408099499 1.0044724690262499 1.04239608909899 0.997715746891966 0.9962759170540879 0.8677726260488591 1.0555878090868 1.04516637070089 1.0570369924195 1.04003854295345 1.0716929419058199 1.0554495845824101 1.04325704624034 0.9921707140375541 0.9046100097061079 1.00778741401046 1.0793005128329498 1.0401886955377702 1.04244650162184 1.03592580631519 1.03148412809452 1.04859608341067 1.00789169559053 0.9816651089855041 0.865290654952288 1.1257301293715292 1.121094925756666 1.137800805179559 1.1435424350087289 1.115165872599507 1.123577244642489 1.122534296863293 0.9062924619382319 1.0131001457143731 1.0846090043120742 0.0 1.110974975521081 1.1318808879941091 1.1102173113209781 1.041123703666955 1.0808329528721319 1.0920026300756072 1.112078116963162 1.00603875730903 1.05080299773716 1.0612405794025899 1.0581277979569201 1.0153863661067701 0.9908329754141909 1.04266678703843 1.0234291418710602 1.03510616182016 1.01205130811925 1.0678616343590501 1.05957216351995 1.0012578324329 1.0127949198238702 1.0420432322449 1.0240180366956502 0.9006011969561272 0.990338877907848 1.07571731609294 1.01630328119253 1.0468737882307801 1.04404187494059 1.01909196242191 1.01203103557569 1.05539859230644 0.990454879286067 1.04957498243105 0.981330925876514 1.04718966427472 1.04745025816328 1.0661279774696 1.0749901142808 1.02575772092461 1.0698375126697799 1.00500238950637 1.0194881908525502 1.01556232368106
CorneilleT_Tragédie_tc0209 1.05830218230449 1.03127643529102 1.0709417433256898 0.9694695088451619 1.0195533865675999 0.9945165138260341 0.9866656222348191 0.982683866540173 0.865885986040735 1.02649508575303 0.9401633848969151 1.09054817381061 1.08225297166283 0.953458942519394 1.0198118075739 0.9713063293834742 0.883726379908682 0.9968952929111221 0.951777440221981 0.966965090629673 1.0098392419504 0.9608679867815151 0.9787070176600879 0.953455868076361 1.0128861872446702 1.149294544284379 1.2008607901165689 1.192711818168449 1.148156937659989 1.212152106738199 1.112482367058286 0.9530554741196351 1.147633748661459 1.043570177935499 0.834262501352261 1.110974975521081 0.0 1.093079541499998 0.9806926415090771 1.0517905582632943 0.8699415497168981 0.8831378762455661 0.898337066238689 0.96673878839878 0.9874474834126792 0.9926259859826079 0.9671547126935649 1.11362924949854 0.9419025200113159 1.1143145146057098 1.0893783018896601 1.09421689166419 1.0913145685930001 1.1391388089919 1.1260522718513701 1.08169575048086 1.12558527228021 1.06218566189473 1.07975471685557 1.03144706478641 0.940264180068374 1.1189460999538998 1.00045371986502 1.02644426875545 1.01302765355995 1.0368807495641201 1.0215971280215899 1.01907440135795 1.0240748340909 1.01595989059999 1.12395028840254 1.12043518594918 1.1048015926049 1.1476248698232299 1.1408433241006397 1.00630985567325 1.13287787084751 1.06420498965266 1.0090134234255101 1.05433528636619
CorneilleT_Tragédie_tc0212 0.9893998948245519 0.966295461388047 0.996931274921494 1.0103392839518701 1.08777729888286 0.9924202349942001 1.03068752607535 1.05250266770915 1.01450915838626 1.07464580234944 1.0265217792282901 0.9275695444184642 0.9224978007498342 1.01646580881072 1.07094142985727 1.08530838431713 1.022571045324 1.07650357026607 1.04315455661747 1.05441282758669 1.04970257413347 1.05276985860146 1.0327377148311199 1.0491178355211601 1.07880137609208 0.948156456359148 1.0717370655858751 1.046655593922472 0.9450950323198061 1.1018268453755249 0.955318431350423 0.9899376115291492 1.084961302405266 1.1007662914000118 1.103377682827968 1.1318808879941091 1.093079541499998 0.0 1.157769176386979 1.164731377909589 1.121921101258724 1.1216155684159532 1.0974238987452 1.05716114487279 1.03770458464932 1.07802877888076 1.05418590811772 1.0521069007330501 0.9664043203223192 1.01620430728129 0.961106778409065 0.947589510736381 1.04313264505819 1.01467126685995 1.04435702425504 1.00489134343104 1.01247592458809 0.9984855107555791 0.931390971253115 1.04861015009995 0.9920438879387109 1.0016575045363498 1.0731787200990799 1.06571102384813 1.0092838595034 1.04013247464579 1.04891845654945 1.05506777161286 1.0582179972727 1.08310259255797 1.0862790950860899 1.00289125820137 0.996228492657925 0.959002420652445 0.951607468441394 1.03928477122405 1.00105221960631 1.04029077325163 1.05657077976157 1.04334080913627
CorneilleT_Tragédie_tc0221 1.02918729646529 1.05051684665713 1.0689150447356601 0.953367241110577 1.01060738513099 1.0139228192371899 1.02208156651105 0.9896283674746229 0.984332579731767 1.00046591691779 0.984410008192905 1.10690763477887 1.0855312449419898 0.920961239050713 1.03370193707786 0.889586847737907 0.997058041950739 0.970466973253317 0.8729079822966701 0.995837072012858 1.0247094751350898 0.965404357706729 0.8901034169039421 0.919173739452557 1.00517597252903 1.149234966899129 1.158917817460359 1.181271375121889 1.173493485088099 1.1794869427644792 1.125903509575759 1.057002697310335 1.119789950813384 1.030430677331235 1.0144804432552692 1.1102173113209781 0.9806926415090771 1.157769176386979 0.0 1.032195957785426 0.9506608969675611 0.983569743637218 1.0104288659355247 1.00718287891424 1.03413457565906 1.01432663681612 1.00486930812855 1.09738695289639 0.942403970642183 1.07418700395707 1.04198148198296 1.0838996128953 1.03675656018473 1.08839077938904 1.1024926816345701 1.05546875157266 1.08514166539702 1.04159474114199 1.04886430755179 1.02910887532359 0.94866725395847 1.09191923721954 0.939703856789933 0.980029578017893 1.0040861105560601 1.00242952209376 0.996561271988858 0.992854478795947 1.0378105767602799 1.01549960145269 1.09668798783326 1.0877188766513 1.0857229090368001 1.1041304703776398 1.12882355886276 0.9942761473340229 1.12806505992657 1.07068941919204 1.03594303514615 1.05331154626922
CorneilleT_Tragédie_tc0222 1.0662764205326298 1.03257004020822 1.08559949142672 0.915269813363045 0.9232682312417979 1.0071730722501 0.959814490730755 0.9673185642986079 0.9868556318687421 0.980765786006908 0.9802155627764431 1.0919394814171899 1.09914476903267 0.98460712830477 0.9783397700663521 0.9501170061347629 1.02831847948672 1.00368587917701 1.04780295400246 0.966168906626596 0.992231936645556 0.977081193624713 0.956254952704024 0.946172766103537 1.0087361302375 1.1640543542426391 1.172747298221479 1.179838554709229 1.180135522456519 1.184405802554189 1.172637472719479 1.066397217534744 1.145722930570549 0.9270640988769031 1.041533999923382 1.041123703666955 1.0517905582632943 1.164731377909589 1.032195957785426 0.0 0.981003115144802 0.9726634395139622 1.0184888854359868 1.03862855786374 0.999854862594848 1.0135125284161501 1.01909556158941 1.10244290661807 0.960648685978013 1.10520988092352 1.08689855727316 1.10059316259269 1.08419542625779 1.0961938561817801 1.1164914284852199 1.0890143021149101 1.11637571339733 1.09329953653653 1.06532592370793 0.9779270335242081 0.939370947177535 1.1101769480426003 0.9490341417840341 0.9151182160754371 0.971728196083208 0.9694421562692709 1.00266647319919 0.956832462252545 0.9802158819464929 0.9443648154663371 1.04874727508277 1.09217844448905 1.0877680162177799 1.0857413589229201 1.1049857046294098 0.972870873314739 1.11465665987701 1.053177282636 1.07900528164467 1.04356449951431
CorneilleT_Tragédie_tc0224 1.05242970324936 1.06426613081587 1.0817215751559301 0.9427808335182759 0.967306119607396 1.00032160773064 1.00674292741937 0.9730445938204878 0.911726015047465 1.01510509922976 0.93755539222689 1.11652976493906 1.11819885977879 0.965072278160633 1.01116777716015 0.925716464572282 0.9290167907366871 0.986174743518523 0.928012646729341 0.9540918574627579 0.981556231073788 0.931166636810718 0.938602084226055 0.921717684245735 0.9937937578168822 1.166696898116329 1.214071675427029 1.2178792117332191 1.177428523460779 1.2213622877172592 1.1598108356455992 0.9968405571837731 1.173380817141229 0.982641638242999 0.90610651869379 1.0808329528721319 0.8699415497168981 1.121921101258724 0.9506608969675611 0.981003115144802 0.0 0.86497379933459 0.93382230791061 0.978356931377615 0.981085809310359 0.98964441797212 0.997672290756656 1.12596505014455 0.9203522777646309 1.1331850433303898 1.08767212947564 1.11802558810459 1.08163448865632 1.13302356449408 1.13954604573444 1.06784108323708 1.12740364233864 1.0592853594715999 1.07399010332359 1.02474397260673 0.9201529440718001 1.1161888987928898 0.9730763862228019 0.996424506385245 1.03904971475802 1.03485963270819 0.9811374674560821 0.992324405599667 1.01478196395691 0.9651139986039681 1.12367137992409 1.14952457371352 1.11038161639394 1.15152274479376 1.1384832160073899 1.01100749245377 1.15936925597168 1.06831367808789 1.04096605388007 1.05615157433384
CorneilleT_Tragédie_tc0225 1.0531675857487701 1.05312613720865 1.07306707706321 0.933965450706417 0.9769665433535959 0.988119310945867 0.991267747774453 0.990275509164889 0.8915061660463901 1.0434310728240601 0.9120211086749409 1.08919790425184 1.08734484934349 0.9485734165585742 1.03126610395589 0.9621095471260931 0.9074699742012671 1.013503232084 1.00485895551314 0.9681227853746421 1.00309046988527 0.965509059256848 0.958920856352278 0.9223631654808271 1.00627959608457 1.168549158206609 1.188799432256199 1.172567488460799 1.1621503774195292 1.185181400254689 1.109707673354894 0.973497812664046 1.136556321675189 0.981276269309957 0.919998034977902 1.0920026300756072 0.8831378762455661 1.1216155684159532 0.983569743637218 0.9726634395139622 0.86497379933459 0.0 0.9667310603305499 1.02605835664271 0.999388034824887 1.0140615355418399 1.01676625209975 1.1246623581461201 0.97638354760859 1.12335950750019 1.06978598191619 1.10743879359997 1.07881173866923 1.1084469666513501 1.1314928855706499 1.0657212668806602 1.1203160002316002 1.08239222820018 1.04029742105224 1.00971347895699 0.921404866962856 1.09486118902817 0.9757456508083809 0.972882662288861 0.995361596116728 1.03556955176076 1.00538837066512 0.9998078822016141 1.0275859233107099 0.995679992472939 1.1067318152637702 1.1184939384272499 1.09963270131972 1.1215999647536399 1.11711518364249 1.00984876404606 1.1313240082929 1.08106519523627 1.06425247616529 1.0947328588038698
CorneilleT_Tragédie_tc0228 1.05498354541695 1.03265557921178 1.0807433650704898 0.9583994263099301 0.9934960280260201 0.988595973453332 0.970376330403793 0.94606705075794 0.938053739593176 0.9829344107389221 0.9490763666740641 1.08753548944261 1.08014404064557 1.00975965985621 0.9899970804163242 0.974393836481278 0.9517044429037641 0.948980875967121 0.9812244112415831 0.975924530736533 0.9969016097361091 0.9624742938100679 0.9853352513293359 0.947966051540183 0.99141206543493 1.168430600265599 1.2140981375173892 1.2162144136799289 1.159451771292599 1.223175316307359 1.1633862021092491 0.9691393711914091 1.167037566508069 1.0320604279497831 0.8901431383717311 1.112078116963162 0.898337066238689 1.0974238987452 1.0104288659355247 1.0184888854359868 0.93382230791061 0.9667310603305499 0.0 0.9945961877308421 0.977150080443832 0.9675640684650609 0.974585435731979 1.1049579333175001 0.945860348121597 1.12238987597104 1.1132822134269198 1.10457858688978 1.09113063182677 1.13641577581275 1.1302346104438898 1.06795103430579 1.1107061316456202 1.0899511226138399 1.0820280440558399 1.0317323963351899 0.949546811424338 1.12521146412573 0.9416416561177079 0.9866491879195141 1.0345788341901099 1.04033700959625 1.00853614297765 1.00059589837735 1.00124818703691 0.997301183885627 1.08918791933465 1.10218338291642 1.05460849844698 1.13780187878934 1.11602637832651 0.9578784449785029 1.1351413034981799 1.04532008700984 1.0351270289223 1.01499802944258
DuRyer_Tragédie_tc0381 1.03974403013229 1.04776219540311 1.08089684521314 1.0473936549011 0.9505016491014029 1.00303173619254 0.9615305264303801 0.9371593508339999 0.983032904442067 0.9442697267550029 0.9879366509344741 1.08917210818884 1.07449105415899 1.0078436368795698 0.9932452498034209 0.9918199575774109 0.985889734263501 0.946407182607532 0.965557162143005 1.01957562073634 0.967046623706842 0.958078439500543 1.00539089063725 1.03001391942526 1.00274129422504 1.09022815893299 1.10431602352435 1.13475701969073 1.07399686459712 1.10640060253607 1.10451279977115 1.01017238306466 1.0999983795580401 1.0551266363327199 0.9801281603701758 1.00603875730903 0.96673878839878 1.05716114487279 1.00718287891424 1.03862855786374 0.978356931377615 1.02605835664271 0.9945961877308421 0.0 1.1841394748413305 1.2793563255901144 1.2059994946347006 1.05757940354438 1.0042671170268 1.08809425900716 1.07391236911563 1.05413994050236 1.05829797521276 1.0887714802456898 1.07779567315927 1.0752523514543102 1.07657340592316 1.05446422367696 1.10094174741247 0.9799204045465291 1.03861672040223 1.08151945144695 0.943041370613868 1.00899454591974 1.00016479547385 1.01086245202561 0.995309414033803 0.990617388710004 0.9904953982262421 0.931467708772415 0.990265913331131 1.06841561380037 1.0544522109419698 1.06600629883875 1.05933746292068 0.936817877456096 1.06328213146046 0.9607345855958629 0.9387067765763141 0.964008282761718
DuRyer_Tragédie_tc0385 1.05794431037683 1.03408207043935 1.06290510592722 1.03923620096736 0.9589610306895558 0.9935602217378778 0.906497853191965 0.904388932046512 0.947617035617333 0.903971021084504 0.971916744599677 1.0961327150903 1.09814517302615 1.06751027151581 0.988890529675312 1.02413143417617 0.99593480374247 0.961041950939403 1.0168197157030199 0.9925242770981141 0.9509759968905991 0.983797620345206 1.0584631718238 1.05229104108026 1.00174727923203 1.1005534407313 1.1247660948604499 1.14235404675574 1.06004431203534 1.09049086864456 1.1191790887673798 1.01705890572121 1.1127630462598401 1.05676217539676 0.989818836094496 1.05080299773716 0.9874474834126792 1.03770458464932 1.03413457565906 0.999854862594848 0.981085809310359 0.999388034824887 0.977150080443832 1.1841394748413305 0.0 1.2286311021665777 1.2384583662930697 1.07036324181141 1.02376969737725 1.06594921375562 1.0940831085354699 1.07650940640532 1.08396211772949 1.07543607969475 1.0752104201053 1.0989487259498 1.07772766755176 1.09500611113207 1.10798727700941 1.00241195932493 1.03396889303186 1.0708773452791802 0.9301851344815371 0.9928452414392249 1.01557677935275 1.02188098670637 0.9863573278704592 0.968591019944163 0.942169209308417 0.926902492796513 0.967535313515287 1.0735120526848598 1.0231466301216898 1.08838648116061 1.05642398062724 0.9542623425304809 1.07012644012959 0.949946969541592 0.9504582038383059 0.937644203026511
DuRyer_Tragédie_tc0386 1.0560683040418 1.04565244023479 1.03413656552986 1.03444585088619 0.996459956405072 1.0341990756895099 0.9101450935266528 0.9056910799298191 0.974674498238402 0.8904685901495171 1.00115182864873 1.07140896554518 1.06867824889815 1.07975750484593 0.9738724795177328 0.9958047957717429 0.982495539142746 0.9249742905993991 0.9885274367616721 1.0169810138134499 0.975259345410452 0.988696224487913 1.01976617161129 1.0690953258859202 0.987315476214145 1.10211449829405 1.12021213413577 1.1237423151852501 1.08686731304022 1.0734039092216099 1.09434629459562 1.0166509259547198 1.11086974155572 1.04753223561487 1.00462984754928 1.0612405794025899 0.9926259859826079 1.07802877888076 1.01432663681612 1.0135125284161501 0.98964441797212 1.0140615355418399 0.9675640684650609 1.2793563255901144 1.2286311021665777 0.0 1.2010952768800596 1.04244063682711 1.01954407146375 1.05638377818683 1.0734580734019799 1.02137286347431 1.06490929902833 1.05949695819766 1.05622356751543 1.09474916877584 1.04469425198238 1.06802023271579 1.10577436148932 1.00353534972065 1.06114310267673 1.07963706481488 0.94169569518482 1.00092843599368 1.02932727071578 1.04611944010631 1.0320353955 0.963540211883038 0.973914413868521 0.959484751929453 0.9829644412840709 1.06054853919678 1.02864294539216 1.05408035364526 1.0600668632234398 0.940705295477834 1.04850538877325 0.9669626188824871 0.933697251589143 0.932052443164931
