"tc0085" "tc0086" "tc0089" "tc0091" "tc0093" "tc0094" "tc0095" "tc0100" "tc0101" "tc0102" "tc0104" "tc0163" "tc0164" "tc0165" "tc0173" "tc0179" "tc0180" "tc0181" "tc0182" "tc0186" "tc0188" "tc0190" "tc0191" "tc0193" "tc0196" "tc0199" "tc0200" "tc0201" "tc0206" "tc0208" "tc0209" "tc0211" "tc0212" "tc0213" "tc0214" "tc0215" "tc0217" "tc0218" "tc0221" "tc0222" "tc0224" "tc0225" "tc0228" "tc0381" "tc0385" "tc0386" "tc0387" "tc0554" "tc0557" "tc0558" "tc0560" "tc0561" "tc0563" "tc0565" "tc0571" "tc0574" "tc0576" "tc0581" "tc0636" "tc0637" "tc0643" "tc0650" "tc0652" "tc0654" "tc0655" "tc0656" "tc0659" "tc0661" "tc0663" "tc0665" "tc0722" "tc0723" "tc0726" "tc0727" "tc0729" "tc0730" "tc0753" "tc0754" "tc0755" "tc0756"
"tc0104" 0.970272494423776 1.03758819098263 1.03459946247498 1.05067800316617 0.968930397727932 0.963147727261144 0.91699884120736 0.919213436805146 0.884699243868886 0.94267695374868 0 1.00420058704633 1.02900768635011 1.01384463406474 0.884664586467648 1.05688876420427 1.0039491866516 0.996234796160745 0.990704584629636 0.984504277955257 0.872244840664868 1.00521017829244 1.04097895847157 0.979867763304199 1.04185076328184 1.02464970714675 0.986985805769055 0.941470857992094 1.07169294190582 1.07106764002329 0.940163384896915 1.089491858945 1.02652177922829 1.02477445705121 1.09130483263515 1.02927797958118 0.941918816774705 1.07658176930833 0.984410008192905 0.980215562776443 0.93755539222689 0.912021108674941 0.949076366674064 0.987936650934474 0.971916744599677 1.00115182864873 0.954643625458847 1.10881928802437 1.0061449922652 1.08704128112974 1.07027333280119 1.07251251745226 1.09185283197159 1.07370815424115 1.08438534563056 1.07750264832279 1.09522985755529 1.06106113361331 0.992267560275777 0.962060749370021 1.04891784923432 1.0224897512289 0.981632471002745 1.0007122687747 0.988338801282186 1.0017083490121 0.997386177607155 0.980010628026111 1.0749680338974 0.966465886036585 1.03869269137621 1.06686943371501 1.06182234479984 1.06485164753705 1.068876832732 0.975519911500883 1.01893189671777 1.03444014483958 1.05311947647591 1.06806860114655
"tc0163" 0.9786736419342 1.01805680652269 1.03596892345915 1.0538357199015 1.05834086595664 1.00257017306137 1.04788581466993 1.02448819564991 1.04116911195006 1.0618752486096 1.00420058704633 0 0.945376314437859 0.851831824141833 0.974686396794479 0.991988561581342 0.992430298535648 0.914712285799242 0.968817424697739 0.998020826456694 0.957408977347689 0.871626160724928 0.989024886671729 0.797381653281371 0.944634693188674 1.00215660069469 0.957773028651715 0.953532887851437 0.992170714037554 1.04954642895492 0.953458942519394 1.02195940648508 1.01646580881072 1.03628723563825 1.05016061588493 1.0052583644971 1.01601789828202 0.982561941085517 0.920961239050713 0.98460712830477 0.965072278160633 0.948573416558574 1.00975965985621 1.00784363687957 1.06751027151581 1.07975750484593 0.988967285943841 1.02970431639437 0.971643445627983 1.0361500817128 1.01641283234701 1.06271388009132 0.960754549817297 1.05843871319475 1.05639261392251 0.986484317978906 1.04329306338613 0.99840904406786 0.996263876948137 0.943058599072567 1.02206324251124 1.01351039222828 1.02494438750878 1.03526343160284 1.01896487207974 1.02826243897197 1.05249651992411 1.08416457518828 1.06280285693031 1.02400551595147 1.06771310266511 1.06005437674933 1.06535644491575 1.05805286132024 1.06119637445663 1.02031418346296 1.03493486263368 1.08601085645669 1.07326776102671 1.09270237564718
"tc0164" 1.01824741283284 1.03667201207091 1.04236052280004 1.06789109174169 0.960031701886586 0.920665803765091 0.944190393387321 0.957377148483926 1.01597597312895 0.957625727574315 1.02900768635011 0.945376314437859 0 0.940201591472093 0.955016811005369 1.0152552402556 0.92326006726978 0.997176906218289 0.921125949680816 0.950303568949791 0.938366603349713 0.971833598898703 1.0459765890693 0.98984278034549 0.82369165493473 1.05847575237949 1.02272005552696 1.00668133796062 0.904610009706108 1.11079568448972 1.0198118075739 1.10623113104751 1.07094142985727 1.1015111953237 1.10272729666007 1.12068661948577 1.04201562426804 1.02546175094018 1.03370193707786 0.978339770066352 1.01116777716015 1.03126610395589 0.989997080416324 0.993245249803421 0.988890529675312 0.973872479517733 0.998755335941328 1.05393693586866 0.991898304341497 1.07417078489664 1.08497595753499 1.07175095030715 1.04615733259509 1.08116449883292 1.07303400788443 1.06111958849112 1.04399288968829 1.08460247271236 0.931702560947467 1.00428086781653 1.10881385922377 0.97679806431005 0.988695154502951 1.00536844870192 1.00445611972554 0.999165832940251 0.979040569302229 0.947733959692486 1.06952063090602 0.995901600542577 0.944677098020051 1.05779258780023 1.05152339143806 1.10031311857728 1.08611352661327 0.974582051436262 0.998309687221412 1.01692070455997 0.993799252389341 1.06466036402878
"tc0165" 0.964371030820592 1.03577976435186 1.05767539406291 1.06568487429835 0.984379085038738 0.994197134248741 1.02610786421927 0.985431210116941 1.00863005925123 0.982512792187808 1.01384463406474 0.851831824141833 0.940201591472093 0 0.950277346015878 1.062891158913 0.924601094500701 0.900026672766611 0.924294911952405 0.976336373827326 0.898859488783069 0.86492916351982 1.06666496753383 0.855751541337643 0.894185415499071 1.05177952595609 1.01217990482164 1.00983803056599 1.00778741401046 1.07101722848276 0.971306329383474 1.09384731567587 1.08530838431713 1.0906195508002 1.07703015571085 1.05396128606862 1.02762567260358 1.03729775083959 0.889586847737907 0.950117006134763 0.925716464572282 0.962109547126093 0.974393836481278 0.991819957577411 1.02413143417617 0.995804795771743 1.01497541578509 1.05035754451333 0.993877626134611 1.07620025687633 1.07580015197855 1.08509283964652 1.0177029869134 1.07440259198808 1.06819367322228 1.01088575724653 1.05531538379748 1.03024695343373 1.01401337708972 0.992976335843975 1.07530873587098 0.942558498300155 1.00311709905872 1.0350768873042 1.03401129740779 1.00689357011329 0.997602441987377 1.05287344222747 1.07687047774033 0.939787380599079 1.03154952107884 1.07387488983846 1.07189439487642 1.08003799058147 1.08711904890104 0.99685131505994 1.03565458007786 1.04916381552195 1.04302188697641 1.09636808738568
"tc0173" 0.995843868966008 1.04917669027925 1.01898380400408 1.05451228933437 1.01024372877363 1.00993338550535 0.997840511145622 0.964284029139996 0.87284514247992 0.981958216136803 0.884664586467648 0.974686396794479 0.955016811005369 0.950277346015878 0 0.99610905248994 0.959180427996497 0.938641163790253 0.920499578484031 0.946268954906501 0.926162485151053 0.992223014203981 1.02106595560687 0.978144440865076 0.975684102816512 1.05188560626634 1.03429073557972 0.939936198676592 1.07930051283295 1.0755428408147 0.883726379908682 1.06219952285083 1.022571045324 1.03028159835313 1.09611635339495 1.04348390482538 0.972269967988235 1.06882919154534 0.997058041950739 1.02831847948672 0.929016790736687 0.907469974201267 0.951704442903764 0.985889734263501 0.99593480374247 0.982495539142746 1.01206137777249 1.07367935639059 1.01048270269314 1.08951640903074 1.05478085272931 1.05399646003444 1.07862719180302 1.05885497264926 1.0849800335989 1.07728533718035 1.07520345646556 1.07005181775001 1.06468595843084 0.990641653354021 1.04490458004331 1.00961046262273 1.00469107419224 0.985888493568768 1.02861156274423 0.973810279212453 0.992862564289287 1.0059973269796 1.07655989918965 0.980733861902035 1.04267609633103 1.07534850373188 1.04730355617142 1.08021050426216 1.07914111982044 1.01544661476382 1.01379949334904 0.993569242809248 1.00435491311665 1.05825574404406
"tc0179" 1.05353855175822 0.96606738100603 0.9776991893904 0.950890440973938 1.11777582901811 1.04065046889623 1.07753706053589 1.10712466221825 1.0799111593918 1.0854512944216 1.05688876420427 0.991988561581342 1.0152552402556 1.062891158913 0.99610905248994 0 1.02524725781259 1.01591832000471 1.03462399353638 1.03784258503563 1.06619580715364 1.02983215781433 0.793586063715707 1.02575161954238 1.0396424972515 0.885652080291965 1.05911171342383 1.08477469814782 1.05544958458241 0.885125657461996 1.09054817381061 0.872399955480838 0.927569544418464 0.869918994014323 0.963578804395012 0.868698867012578 1.03872828959343 0.960111618951187 1.10690763477887 1.09193948141719 1.11652976493906 1.08919790425184 1.08753548944261 1.08917210818884 1.0961327150903 1.07140896554518 1.05298134426911 0.954945633850818 1.04855972788638 0.977429274324682 0.934242575837772 0.888979784799267 0.988662226645304 0.932143872087316 0.956974011465227 0.969819697561696 0.946870442027277 0.97025088116494 1.07336505876281 1.06662780799644 0.904026425936951 1.10271929562238 1.08914612707077 1.05565849418845 1.05254542721793 1.07654418590453 1.09163707564302 1.07039850718845 0.926829874128022 1.08079161618379 0.99569243602255 0.934374458725901 0.947294137733205 0.924142656101603 0.927347451572268 1.0704169381093 1.03861613487207 0.997786285067351 1.00714556048841 0.90748995482334
"tc0180" 1.00856227230833 1.04756376526932 1.05703319843854 1.09226091710928 0.951871567070107 1.02510762890021 0.933825553900157 0.932219801781698 0.990090886427775 0.885314003239911 1.0039491866516 0.992430298535648 0.92326006726978 0.924601094500701 0.959180427996497 1.02524725781259 0 0.901618537228868 0.951354650343845 0.926143918645687 0.910766516017979 0.898262561922953 1.02476728695198 0.988053198826303 0.913235864472396 1.06928440224288 1.02797538989781 0.954539914748929 1.04018869553777 1.1071135687415 0.996895292911122 1.1194145175531 1.07650357026607 1.08138251201599 1.08845503320667 1.10424745672722 1.01274994102145 1.10345803080034 0.970466973253317 1.00368587917701 0.986174743518523 1.013503232084 0.948980875967121 0.946407182607532 0.961041950939403 0.924974290599399 0.970892961188456 1.06157105987059 0.994558466719823 1.08416191213494 1.07384127206533 1.06969090341997 1.0625077564772 1.0766936139581 1.08797291683614 1.06794978023639 1.07966274143357 1.10292523422218 1.04812995255857 1.01749592982995 1.09153238289579 0.917595567853092 0.994345107628188 0.984780409267369 1.00825023140083 0.980206163038082 0.971700580711933 0.983761261943803 1.08060272395226 0.972536350648738 1.00718159200865 1.06698136261535 1.06412853852595 1.09514159065464 1.10550184838813 0.97748647693949 0.975605850569039 0.99672463600195 0.98251088440788 1.0784728187415
"tc0181" 1.0185790012067 1.05046404194171 1.04273441134231 1.06889361471883 1.01939224607573 1.03167306292315 1.01124756023591 0.989144716409608 0.992693310098888 1.01298872211359 0.996234796160745 0.914712285799242 0.997176906218289 0.900026672766611 0.938641163790253 1.01591832000471 0.901618537228868 0 0.936308540730925 0.989137694685184 0.911736347294126 0.892897556113445 0.999253024098249 0.908564124370807 0.937835421887918 1.01399212607603 1.0547221667916 0.957338102360441 1.04244650162184 1.05324842657289 0.951777440221981 1.06645188935476 1.04315455661747 1.04785771266675 1.06752353351486 1.05902191841869 1.04104396286229 1.06433337349462 0.87290798229667 1.04780295400246 0.928012646729341 1.00485895551314 0.981224411241583 0.965557162143005 1.01681971570302 0.988527436761672 1.01663465245454 1.03985224221338 0.996341697912766 1.036370062675 1.03102486226577 1.04534999068276 1.02587692087546 1.04908564919444 1.04434010459889 1.02388395987315 1.046439454276 1.02056019480549 1.06709698591137 1.02779847973967 1.04867872668769 0.958867965774468 1.01694238189666 1.02720426535251 1.00611410080649 0.988920051693354 0.985876276044137 1.0516414810534 1.0448442296808 0.977753858304852 1.06632270181445 1.04920914881615 1.05471805385276 1.06112212344774 1.07001442662662 1.01831143381661 1.02099437214743 1.02557482003233 1.02161361089301 1.04925576889156
"tc0182" 0.990561455207019 1.05274706442209 1.00953005030818 1.05418608956568 0.969052076183298 1.00787543903387 0.95694947514853 0.975762169109105 0.951029559129375 0.960005720790895 0.990704584629636 0.968817424697739 0.921125949680816 0.924294911952405 0.920499578484031 1.03462399353638 0.951354650343845 0.936308540730925 0 0.96101327207487 0.918294014775819 0.907800926304213 1.04364329129233 0.936345192145576 0.942342866651719 1.05107275420325 0.984057402383432 0.968647871798284 1.03592580631519 1.06928474484172 0.966965090629673 1.06145752315086 1.05441282758669 1.06912312182843 1.06917613621525 1.06112230022456 0.963536206500415 1.06869375238658 0.995837072012858 0.966168906626596 0.954091857462758 0.968122785374642 0.975924530736533 1.01957562073634 0.992524277098114 1.01698101381345 1.03476480728245 1.06712711751916 1.00542268586743 1.05930471075975 1.07792845529833 1.06918768408416 1.07211495811149 1.07776122070666 1.07870901608031 1.07295165120321 1.07680497511751 1.0825001309567 1.03985144101169 0.952751054412483 1.06954148099648 1.02202258726846 1.01683762701729 0.990247004295478 1.01180690929229 0.989150423168461 0.986261175737901 0.94397878572967 1.06267006578487 0.936590669887924 1.02638094740161 1.06138401409816 1.05843549571019 1.09658711073949 1.08247710375377 0.99871796286206 0.985818409889705 1.01502121747724 1.02560932319738 1.07194078678178
"tc0186" 0.967814170640118 1.04064329672691 1.03649219339375 1.0705025024184 0.991726786433164 1.00428150167727 0.924276225287247 0.938822131309405 0.990589327497599 0.937321406416978 0.984504277955257 0.998020826456694 0.950303568949791 0.976336373827326 0.946268954906501 1.03784258503563 0.926143918645687 0.989137694685184 0.96101327207487 0 0.930466736635672 0.989073131026411 1.0296249618052 0.981502132850934 0.969594391290759 1.03551749344365 0.980847335775794 0.993273294306431 1.03148412809452 1.08739718428276 1.0098392419504 1.10677795966939 1.04970257413347 1.03508417212224 1.07734525583239 1.0779623464209 0.979076631162546 1.0783351723623 1.02470947513509 0.992231936645556 0.981556231073788 1.00309046988527 0.996901609736109 0.967046623706842 0.950975996890599 0.975259345410452 0.963388002480436 1.0668730823868 1.00206123780191 1.06229849345788 1.03287494955656 1.06079410864844 1.05762713115167 1.0853930288197 1.08266036565659 1.04671399754852 1.07108065719978 1.04594778501641 1.00762909812469 0.98807084031383 1.06153876636154 0.998828271508482 1.00052213427384 1.01893707763733 0.994654083594684 1.00114269644363 0.98976846656261 0.985786674626047 1.07953559554094 0.965562646969275 1.0012935218902 1.06091593080031 1.06623771265161 1.04971222516054 1.05424463231447 0.96986199895361 0.967680255167665 1.00706869836625 1.00205518944259 1.06594553270031
