idnos	affaire|affairé	bon	car	cela	chez	chose	comment	crime	destin	diable	dieu|dieux	empire	ennemi	fatal	fort	fou	funeste	fureur	gens|gent	gloire	haine	homme	honnête	horreur	immoler	jouer	loi	mariage	monsieur	pauvre	personne	petit	peuple	pleur	prier	prince	périr	rire	roi	régner	sang	seigneur	sot	très	trône	tyran	vengeance	victime	vite	vraiment	label
tc0602	1.0	1.0	1.0	0.8333333333333334	0.5	1.0	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.5	0.3333333333333333	1.0	0.5	0.16666666666666666	0.5	1.0	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.0	0.0	0.3333333333333333	0.3333333333333333	0.5	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.16666666666666666	0.5	0.8333333333333334	0.5	0.0	0.0	0.16666666666666666	0.0	0.6666666666666666	0.6666666666666666	comedie
tc0604	0.16666666666666666	0.5	0.6666666666666666	0.5	0.3333333333333333	1.0	0.0	0.8333333333333334	1.0	0.0	0.0	0.8333333333333334	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.0	0.5	0.6666666666666666	0.0	1.0	0.3333333333333333	0.16666666666666666	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.5	1.0	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	1.0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	comedie
tc0605	0.8333333333333334	1.0	0.8333333333333334	1.0	0.16666666666666666	1.0	0.8333333333333334	0.3333333333333333	0.0	0.5	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.5	0.3333333333333333	0.0	1.0	0.3333333333333333	0.16666666666666666	1.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.16666666666666666	0.5	1.0	0.5	1.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.3333333333333333	comedie
tc0606	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.3333333333333333	0.5	0.5	0.0	0.0	0.0	0.6666666666666666	1.0	0.8333333333333334	0.5	0.16666666666666666	1.0	0.16666666666666666	0.0	0.8333333333333334	0.5	0.0	0.0	0.8333333333333334	0.0	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	0.16666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5	0.8333333333333334	comedie
tc0607	0.5	1.0	1.0	1.0	0.75	1.0	0.5	0.5	0.75	0.25	0.0	0.0	0.0	0.25	1.0	1.0	0.0	0.0	0.75	0.25	0.25	1.0	0.75	0.5	0.0	0.75	0.25	1.0	1.0	0.5	1.0	0.75	0.0	0.25	1.0	0.0	0.0	0.25	0.25	0.25	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.25	0.5	comedie
tc0608	0.8571428571428571	1.0	1.0	1.0	1.0	0.8571428571428571	0.5714285714285714	0.2857142857142857	0.5714285714285714	0.8571428571428571	0.5714285714285714	0.0	0.14285714285714285	0.14285714285714285	1.0	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.8571428571428571	0.42857142857142855	0.14285714285714285	0.8571428571428571	0.5714285714285714	0.0	0.0	0.7142857142857143	0.42857142857142855	0.42857142857142855	0.8571428571428571	0.42857142857142855	0.8571428571428571	0.5714285714285714	0.0	0.0	0.7142857142857143	0.0	0.0	0.5714285714285714	0.42857142857142855	0.0	0.7142857142857143	0.8571428571428571	0.8571428571428571	1.0	0.0	0.0	0.0	0.0	0.5714285714285714	0.42857142857142855	comedie
tc0610	1.0	0.8333333333333334	0.3333333333333333	1.0	1.0	1.0	0.6666666666666666	0.5	0.16666666666666666	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.5	0.0	0.0	1.0	0.5	0.3333333333333333	1.0	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.5	1.0	0.5	0.8333333333333334	0.6666666666666666	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.5	0.3333333333333333	comedie
tc0611	1.0	1.0	0.8333333333333334	1.0	0.16666666666666666	1.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.5	0.0	0.8333333333333334	0.5	0.3333333333333333	0.0	1.0	0.3333333333333333	0.16666666666666666	1.0	1.0	0.3333333333333333	0.0	0.5	0.16666666666666666	0.5	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.3333333333333333	comedie
tc0612	1.0	1.0	0.6	1.0	1.0	1.0	1.0	0.2	0.4	0.8	0.0	0.0	0.4	0.0	1.0	0.2	0.2	0.0	1.0	0.2	0.0	1.0	0.6	0.0	0.0	1.0	0.0	1.0	0.8	0.8	1.0	1.0	0.0	0.2	0.8	0.0	0.0	0.4	0.2	0.0	0.4	0.8	0.4	0.2	0.0	0.0	0.2	0.0	0.8	0.6	comedie
tc0613	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.25	0.0	0.75	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	0.0	1.0	1.0	0.0	0.0	0.75	0.0	0.75	1.0	0.75	0.75	1.0	0.0	0.0	0.75	0.0	0.0	0.25	0.25	0.0	0.25	0.25	0.75	0.5	0.0	0.0	0.25	0.0	0.5	0.5	comedie
tc0621	1.0	1.0	0.16666666666666666	1.0	1.0	1.0	0.6666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.0	0.5	0.16666666666666666	0.16666666666666666	1.0	0.16666666666666666	0.0	0.16666666666666666	1.0	0.5	0.3333333333333333	1.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.0	0.16666666666666666	0.5	0.3333333333333333	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.16666666666666666	comedie
tc0628	1.0	0.8571428571428571	0.42857142857142855	1.0	0.8571428571428571	1.0	0.7142857142857143	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.0	0.2857142857142857	0.14285714285714285	0.14285714285714285	1.0	0.5714285714285714	0.0	0.0	1.0	0.7142857142857143	0.5714285714285714	1.0	0.8571428571428571	0.42857142857142855	0.0	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.8571428571428571	0.7142857142857143	1.0	0.7142857142857143	0.0	0.0	1.0	0.2857142857142857	0.0	0.5714285714285714	0.14285714285714285	0.0	0.14285714285714285	0.2857142857142857	0.7142857142857143	0.2857142857142857	0.0	0.14285714285714285	0.42857142857142855	0.0	0.7142857142857143	0.2857142857142857	comedie
tc0642	0.5714285714285714	1.0	1.0	1.0	0.7142857142857143	0.7142857142857143	0.8571428571428571	0.2857142857142857	0.0	0.7142857142857143	0.0	0.14285714285714285	0.42857142857142855	0.0	1.0	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.8571428571428571	0.8571428571428571	0.14285714285714285	1.0	0.42857142857142855	0.0	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.42857142857142855	1.0	0.5714285714285714	1.0	0.8571428571428571	0.14285714285714285	0.42857142857142855	0.7142857142857143	0.2857142857142857	0.0	0.14285714285714285	0.0	0.0	0.5714285714285714	0.5714285714285714	0.7142857142857143	1.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.7142857142857143	0.5714285714285714	comedie
tc0643	0.8333333333333334	1.0	0.6666666666666666	0.8333333333333334	0.6666666666666666	1.0	1.0	0.3333333333333333	0.3333333333333333	0.5	0.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	1.0	0.16666666666666666	0.16666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	1.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.0	0.5	0.0	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	comedie
tc0644	0.8333333333333334	1.0	0.5	0.8333333333333334	1.0	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.3333333333333333	1.0	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.0	1.0	0.8333333333333334	0.16666666666666666	0.0	1.0	0.5	0.0	0.8333333333333334	0.5	0.16666666666666666	0.16666666666666666	0.5	0.5	0.8333333333333334	1.0	0.5	1.0	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.5	0.5	comedie
tc0646	0.16666666666666666	1.0	0.6666666666666666	0.5	0.5	0.0	0.8333333333333334	0.5	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	0.5	0.5	1.0	0.5	1.0	0.16666666666666666	0.5	0.8333333333333334	0.0	0.5	0.3333333333333333	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.8333333333333334	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.5	0.3333333333333333	0.6666666666666666	comedie
tc0647	0.6666666666666666	1.0	0.8333333333333334	0.5	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.5	0.0	0.6666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.5	0.8333333333333334	0.8333333333333334	0.5	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.0	0.5	0.6666666666666666	0.3333333333333333	1.0	0.0	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.3333333333333333	0.16666666666666666	0.5	0.3333333333333333	0.16666666666666666	comedie
tc0648	0.8571428571428571	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.5714285714285714	0.2857142857142857	0.0	0.8571428571428571	0.0	0.5714285714285714	0.2857142857142857	1.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.2857142857142857	1.0	0.42857142857142855	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.8571428571428571	0.8571428571428571	1.0	0.0	0.5714285714285714	0.0	0.0	0.14285714285714285	0.7142857142857143	0.2857142857142857	0.42857142857142855	0.7142857142857143	0.2857142857142857	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0	0.0	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.0	comedie
tc0649	0.8333333333333334	0.5	1.0	0.8333333333333334	1.0	0.6666666666666666	1.0	0.3333333333333333	0.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.16666666666666666	0.0	0.5	0.16666666666666666	1.0	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.16666666666666666	0.6666666666666666	0.0	0.16666666666666666	0.3333333333333333	0.0	0.0	0.16666666666666666	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.3333333333333333	0.16666666666666666	comedie
tc0650	0.2	0.8	0.2	0.6	1.0	0.8	0.8	0.4	0.4	0.0	0.0	0.4	0.6	0.2	0.8	0.0	0.6	0.6	0.2	0.4	1.0	1.0	0.4	0.2	0.4	0.2	0.6	0.0	1.0	0.2	0.6	1.0	0.0	0.0	0.6	0.0	0.4	0.0	0.0	0.0	0.8	0.0	0.0	0.2	0.0	0.0	0.6	0.0	0.4	0.0	comedie
tc0658	1.0	1.0	0.5	1.0	0.75	0.75	0.75	0.25	0.25	0.0	0.0	0.25	0.0	0.0	1.0	0.5	0.25	0.25	0.75	0.25	0.25	1.0	0.25	0.25	0.5	0.25	0.5	0.5	1.0	0.0	0.5	0.75	0.5	0.25	0.5	0.0	0.0	0.75	0.5	0.0	0.25	0.0	0.75	1.0	0.0	0.0	0.0	0.0	0.5	0.75	comedie
tc0664	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	1.0	0.0	1.0	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	1.0	1.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.3333333333333333	0.3333333333333333	0.6666666666666666	comedie
tc0665	0.6666666666666666	1.0	1.0	1.0	0.3333333333333333	1.0	0.6666666666666666	1.0	0.0	1.0	1.0	0.0	0.3333333333333333	0.0	1.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	1.0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.3333333333333333	1.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	1.0	0.6666666666666666	comedie
tc0666	0.7142857142857143	1.0	0.7142857142857143	1.0	0.8571428571428571	0.8571428571428571	0.7142857142857143	0.14285714285714285	0.0	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.8571428571428571	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.8571428571428571	0.14285714285714285	0.14285714285714285	1.0	0.7142857142857143	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0	0.0	1.0	0.8571428571428571	0.5714285714285714	0.8571428571428571	0.0	0.14285714285714285	0.42857142857142855	0.0	0.2857142857142857	0.2857142857142857	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.7142857142857143	1.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.42857142857142855	comedie
tc0669	0.875	1.0	1.0	1.0	0.75	0.875	0.875	0.25	0.75	0.875	0.125	0.125	0.0	0.25	0.75	0.625	0.125	0.25	0.625	0.5	0.0	1.0	0.5	0.125	0.0	1.0	0.125	0.125	1.0	0.625	0.75	0.375	0.0	0.0	0.25	0.125	0.25	0.875	0.25	0.0	0.0	0.125	0.625	0.75	0.0	0.0	0.25	0.0	0.375	0.375	comedie
tc0700	0.8333333333333334	1.0	0.3333333333333333	1.0	0.6666666666666666	0.6666666666666666	1.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.5	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.8333333333333334	0.5	0.5	1.0	0.0	0.16666666666666666	0.6666666666666666	0.0	0.0	0.5	0.0	0.16666666666666666	0.3333333333333333	0.0	0.5	0.3333333333333333	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.5	comedie
tc0720	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	comedie
tc0723	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.5	0.0	1.0	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.5	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.5	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.0	0.5	0.0	1.0	0.0	comedie
tc0724	0.5	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.0	0.75	0.0	0.0	1.0	0.5	0.0	0.0	0.75	0.25	1.0	1.0	0.5	0.5	1.0	0.0	0.0	0.5	0.5	0.0	0.5	0.0	0.0	0.25	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.5	0.5	comedie
tc0728	0.4	1.0	0.8	1.0	1.0	1.0	1.0	0.0	0.2	1.0	0.2	0.0	0.0	0.0	1.0	0.8	0.0	0.4	0.6	0.0	0.0	1.0	0.4	0.2	0.0	0.8	0.2	1.0	1.0	0.4	0.6	1.0	0.0	0.2	1.0	0.0	0.0	0.4	0.4	0.2	0.2	0.0	0.8	0.4	0.0	0.0	0.2	0.0	0.4	0.6	comedie
tc0729	0.8333333333333334	1.0	0.8333333333333334	1.0	0.5	0.8333333333333334	0.8333333333333334	0.0	0.5	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.0	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	0.3333333333333333	0.8333333333333334	0.5	0.0	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.8333333333333334	0.5	1.0	0.5	0.0	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.0	1.0	0.8333333333333334	0.5	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.5	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.8333333333333334	comedie
tc0730	0.8333333333333334	1.0	0.8333333333333334	1.0	0.6666666666666666	1.0	0.8333333333333334	0.5	0.3333333333333333	0.8333333333333334	0.3333333333333333	0.0	0.0	0.16666666666666666	1.0	1.0	0.16666666666666666	0.3333333333333333	1.0	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	0.0	0.0	0.5	0.16666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.16666666666666666	0.5	0.0	0.0	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.5	0.0	0.0	0.16666666666666666	0.0	0.6666666666666666	0.8333333333333334	comedie
tc0731	0.8	1.0	1.0	1.0	1.0	0.8	0.8	0.0	0.0	0.8	0.2	0.0	0.2	0.4	0.8	0.6	0.2	0.4	1.0	0.4	0.0	1.0	0.6	0.2	0.0	0.8	0.0	0.4	1.0	0.6	0.6	1.0	0.0	0.0	0.8	0.0	0.0	0.4	0.2	0.0	0.2	0.2	0.6	1.0	0.0	0.0	0.0	0.0	0.4	0.6	comedie
tc0732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.5	0.0	1.0	0.0	1.0	0.5	0.0	0.0	0.5	0.0	0.0	1.0	0.5	0.0	0.0	0.5	0.0	1.0	1.0	0.5	0.5	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	1.0	0.0	0.0	1.0	0.0	0.5	0.5	comedie
tc0735	1.0	1.0	0.3333333333333333	1.0	0.5	0.6666666666666666	0.5	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	1.0	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.5	0.16666666666666666	0.0	1.0	0.6666666666666666	0.16666666666666666	0.0	1.0	0.16666666666666666	0.3333333333333333	1.0	0.3333333333333333	0.5	1.0	0.0	0.16666666666666666	0.5	0.16666666666666666	0.0	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	comedie
tc0736	1.0	1.0	0.5	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.0	0.3333333333333333	0.8333333333333334	0.5	0.0	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	0.0	1.0	0.5	0.0	0.0	0.3333333333333333	0.5	0.8333333333333334	1.0	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.5	0.0	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.5	0.8333333333333334	0.0	0.0	0.0	0.16666666666666666	0.5	0.6666666666666666	comedie
tc0738	0.8571428571428571	1.0	0.5714285714285714	0.8571428571428571	1.0	0.5714285714285714	1.0	0.42857142857142855	0.5714285714285714	0.7142857142857143	0.42857142857142855	0.14285714285714285	0.0	0.0	1.0	0.8571428571428571	0.42857142857142855	0.14285714285714285	1.0	0.5714285714285714	0.14285714285714285	1.0	0.8571428571428571	0.0	0.0	0.42857142857142855	0.7142857142857143	0.42857142857142855	1.0	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.14285714285714285	0.2857142857142857	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.8571428571428571	0.5714285714285714	0.0	0.0	0.2857142857142857	0.0	0.42857142857142855	0.7142857142857143	comedie
tc0761	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.16666666666666666	1.0	0.6666666666666666	0.5	0.8333333333333334	0.5	0.0	1.0	0.3333333333333333	1.0	0.5	0.8333333333333334	0.6666666666666666	0.5	0.5	0.6666666666666666	1.0	0.5	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.5	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.5	0.0	0.5	0.16666666666666666	0.5	0.16666666666666666	0.5	0.16666666666666666	0.8333333333333334	0.0	0.0	0.0	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	comedie
tc0779	1.0	1.0	1.0	0.0	0.5	1.0	0.5	1.0	0.5	0.0	0.5	0.0	1.0	0.0	1.0	0.5	0.0	0.0	1.0	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	1.0	0.0	0.5	0.5	0.0	0.0	1.0	0.5	0.0	1.0	0.5	0.5	1.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	comedie
tc0786	0.8	1.0	1.0	0.6	0.6	1.0	1.0	0.6	0.2	0.6	0.0	0.0	0.2	0.2	1.0	1.0	0.2	0.2	0.8	0.0	0.2	1.0	0.2	0.0	0.0	0.2	0.0	0.2	1.0	0.6	0.6	0.6	0.2	0.0	0.6	0.6	0.0	0.8	0.8	0.0	0.4	1.0	1.0	0.4	0.2	0.2	0.0	0.0	0.4	0.0	comedie
tc0789	0.5	1.0	0.8333333333333334	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.5	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	1.0	1.0	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.0	0.5	0.3333333333333333	0.5	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	1.0	0.5	0.6666666666666666	0.5	0.0	0.5	0.0	0.0	0.5	0.16666666666666666	0.8333333333333334	0.0	comedie
tc0790	0.6	1.0	1.0	0.8	0.6	0.8	0.8	0.0	0.4	0.4	0.4	0.0	0.2	0.2	1.0	0.8	0.2	0.2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2	0.0	0.6	1.0	0.8	1.0	0.4	0.0	0.2	0.4	0.0	0.2	1.0	0.4	0.0	0.0	0.6	0.6	0.8	0.0	0.0	0.0	0.0	0.4	0.8	comedie
tc0791	1.0	1.0	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	0.0	1.0	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.16666666666666666	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.5	0.3333333333333333	0.3333333333333333	0.0	0.5	0.6666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.8333333333333334	0.5	0.8333333333333334	0.0	0.0	0.3333333333333333	0.0	0.8333333333333334	1.0	comedie
tc0792	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.0	1.0	0.6666666666666666	0.0	0.0	0.5	0.3333333333333333	0.16666666666666666	1.0	0.16666666666666666	0.0	0.0	0.6666666666666666	0.16666666666666666	0.6666666666666666	1.0	1.0	0.5	1.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.5	0.5	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.0	0.0	0.0	0.0	0.8333333333333334	0.8333333333333334	comedie
tc0793	0.4	0.6	0.8	0.0	0.0	1.0	0.4	1.0	1.0	0.0	1.0	0.6	1.0	0.4	0.8	0.0	1.0	0.6	0.0	0.8	0.4	0.6	0.0	0.2	0.2	0.0	1.0	0.0	0.0	0.0	0.2	0.0	0.6	0.2	0.2	1.0	0.4	0.0	1.0	0.6	1.0	0.8	0.0	0.0	0.6	0.8	0.4	0.2	0.2	0.0	comedie
tc0796	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	comedie
tc0798	0.2	1.0	1.0	0.6	0.6	0.8	0.0	0.6	0.8	0.0	0.0	0.6	1.0	0.6	0.8	0.0	0.4	0.6	0.8	1.0	0.6	1.0	0.2	0.2	0.0	0.0	1.0	0.2	0.8	0.4	0.6	0.2	0.0	0.4	0.2	0.4	0.0	0.8	0.6	0.2	0.4	0.0	0.0	0.0	0.2	0.8	0.4	0.2	0.0	0.0	comedie
