"nh0002" "nh0003" "nh0004" "nh0005" "nh0006" "nh0007" "nh0016" "nh0021" "nh0022" "nh0066" "nh0072" "nh0074" "nh0091" "nh0113" "nh0115" "nh0116" "nh0123" "nh0152" "nh0156" "nh0162" "nh0168"
"lástima" 0.00505847598235604 0.0235091293785753 0.00456266824839166 0 0.00197234768544999 0.00785252949606392 0.00325065825829731 0.0335261084569609 0.0145461598138092 0 0.0049000392003136 0.00791389680278569 0.0115123373882344 0.00379003221527383 0.00460101529070748 0.020461404675431 0.021624738701074 0.00181972030898851 0.00722824073655773 0.00517571554267377 0
"ligero" 0.00708186637529845 0.00783637645952511 0 0.0114968958381237 0.00788939074179996 0 0.00325065825829731 0 0.00161623997931213 0.011102475852115 0.0147001176009408 0 0 0.0189501610763692 0.00690152293606122 0.00511535116885774 0 0.00272958046348276 0.0153600115651852 0.0103514310853475 0
"mandado" 0.00303508558941362 0 0.013688004745175 0 0.00394469537089998 0.00392626474803196 0 0 0.00808119989656064 0 0.0049000392003136 0 0 0.00189501610763691 0.00230050764535374 0 0.0144164924673827 0.0282056647893219 0.00722824073655773 0.00517571554267377 0.00374321542204754
"mirar" 0.00404678078588483 0.00783637645952511 0.00912533649678332 0 0.00591704305634997 0 0.00650131651659461 0 0.00808119989656064 0.011102475852115 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.00947508053818458 0.00690152293606122 0.0102307023377155 0.00720824623369134 0 0.0180706018413943 0.0155271466280213 0.00374321542204754
"ordenó" 0.00101169519647121 0 0.00456266824839166 0.00574844791906185 0.00591704305634997 0 0.00650131651659461 0 0.0242435996896819 0.00555123792605751 0 0 0.00383744579607813 0.00568504832291074 0.0138030458721224 0 0 0.0136479023174138 0.000903530092069716 0 0.00374321542204754
"raza" 0.00910525676824086 0 0.013688004745175 0.0114968958381237 0 0 0.0715144816825407 0.0251445813427206 0.00646495991724851 0 0 0 0 0.0132651127534584 0.00460101529070748 0 0.021624738701074 0.000909860154494254 0 0 0
"seguido" 0 0 0.00456266824839166 0.0114968958381237 0.00591704305634997 0.0098156618700799 0.00650131651659461 0.00838152711424021 0.00969743987587277 0.02220495170423 0 0 0.00383744579607813 0.00379003221527383 0.00536785117249206 0.0102307023377155 0.00720824623369134 0.0200169233988736 0.00271059027620915 0 0
"soledad" 0.00404678078588483 0.0156727529190502 0 0.0172453437571856 0.00394469537089998 0.00196313237401598 0.0227546078080811 0 0.012929919834497 0.02220495170423 0.0049000392003136 0.0237416904083571 0.00383744579607813 0.0113700966458215 0.00306734352713832 0.00511535116885774 0.00720824623369134 0.000909860154494254 0.00993883101276688 0 0.0112296462661426
"veían" 0.00910525676824086 0.00783637645952511 0.00456266824839166 0 0.00591704305634997 0.0117787942440959 0.00650131651659461 0.00419076355712011 0.0145461598138092 0 0 0 0 0.00189501610763691 0.0138030458721224 0.0102307023377155 0.00720824623369134 0.00818874139044829 0 0 0
"apoyo" 0.00809356157176966 0 0 0 0.00394469537089998 0.0235575884881918 0 0.00838152711424021 0 0 0 0.00791389680278569 0.00383744579607813 0.00568504832291074 0.0168703893992608 0.00511535116885774 0 0.00636902108145978 0.00180706018413943 0 0.00374321542204754
"compañero" 0.00404678078588483 0.0156727529190502 0.00912533649678332 0.00574844791906185 0.00788939074179996 0 0.0162532912914865 0.0209538177856005 0.0145461598138092 0 0 0.00791389680278569 0 0.0151601288610953 0.0038341794089229 0 0 0.00545916092696553 0.00632471064448801 0.0103514310853475 0.00374321542204754
"criados" 0.00202339039294241 0 0 0 0.0118340861126999 0.00196313237401598 0 0.00419076355712011 0 0.0166537137781725 0.00980007840062721 0.00791389680278569 0 0 0.0130362099903379 0 0 0.00272958046348276 0.0180706018413943 0.00517571554267377 0.0187160771102377
"instantes" 0.00202339039294241 0 0 0.00574844791906185 0.00986173842724996 0.00392626474803196 0 0.00419076355712011 0.0113136798551849 0 0.0196001568012544 0 0.00383744579607813 0.00189501610763691 0.00613468705427664 0.0102307023377155 0.00720824623369134 0.000909860154494254 0.0144564814731155 0.00517571554267377 0.0336889387984278
"necesita" 0.0141637327505969 0.0313455058381005 0 0.00574844791906185 0.00591704305634997 0.00392626474803196 0.00975197477489192 0.00419076355712011 0.00161623997931213 0 0.00980007840062721 0 0 0.00568504832291074 0.00230050764535374 0 0 0.0136479023174138 0.00361412036827887 0.00517571554267377 0.0187160771102377
"nueve" 0.00202339039294241 0 0 0 0.00394469537089998 0 0.00325065825829731 0.00838152711424021 0.0113136798551849 0.00555123792605751 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.00189501610763691 0.00613468705427664 0.0102307023377155 0.0144164924673827 0.0145577624719081 0.00722824073655773 0.0258785777133689 0.00748643084409508
"peligros" 0.00404678078588483 0 0.00456266824839166 0.00574844791906185 0.00591704305634997 0.0333732503582717 0 0 0.00161623997931213 0.00555123792605751 0.024500196001568 0 0.00383744579607813 0.00379003221527383 0.0130362099903379 0.00511535116885774 0 0.00272958046348276 0.00180706018413943 0 0.0112296462661426
"profundamente" 0.00607017117882724 0 0 0.00574844791906185 0.00788939074179996 0.0137419266181119 0.00975197477489192 0.00838152711424021 0.00323247995862426 0 0 0 0 0.0170551449687322 0.00920203058141496 0 0.00720824623369134 0.00181972030898851 0.0108423611048366 0 0.00374321542204754
"puse" 0.0111286471611833 0.0862001410547763 0 0.0114968958381237 0.00197234768544999 0.00196313237401598 0 0 0.00161623997931213 0.0333074275563451 0.00980007840062721 0 0 0 0 0 0 0.000909860154494254 0.0234917823938126 0 0
"sed" 0.00202339039294241 0.00783637645952511 0 0 0.00394469537089998 0.0098156618700799 0.00650131651659461 0.00419076355712011 0.0274760796483062 0.011102475852115 0.0049000392003136 0 0.00767489159215626 0.0113700966458215 0.00920203058141496 0.00511535116885774 0 0.00454930077247127 0.00271059027620915 0 0
"sombras" 0.00101169519647121 0 0.00912533649678332 0.0114968958381237 0.00197234768544999 0.0117787942440959 0 0 0.0226273597103698 0.00555123792605751 0.0049000392003136 0 0 0.0132651127534584 0.0115025382267687 0.00511535116885774 0 0 0.00993883101276688 0 0
"tigre" 0.00607017117882724 0 0.00456266824839166 0.00574844791906185 0 0.0510414417244155 0.0650131651659461 0.00419076355712011 0.00161623997931213 0.011102475852115 0 0 0 0 0.00153367176356916 0.00511535116885774 0 0 0.000903530092069716 0 0
"abajo" 0.00910525676824086 0.0156727529190502 0 0 0.00197234768544999 0.00392626474803196 0 0.037716872014081 0.037173519524179 0.011102475852115 0 0.00791389680278569 0 0.00379003221527383 0.00153367176356916 0.00511535116885774 0.00720824623369134 0.00181972030898851 0.00180706018413943 0.0103514310853475 0
"arriba" 0.0111286471611833 0.0156727529190502 0.00912533649678332 0 0.00591704305634997 0 0.00325065825829731 0.0293353448998407 0.0436384794414275 0.00555123792605751 0 0 0 0 0 0 0.0288329849347654 0.00181972030898851 0.000903530092069716 0 0
"busca" 0.00505847598235604 0.00783637645952511 0.013688004745175 0.00574844791906185 0.00591704305634997 0.00196313237401598 0.0162532912914865 0 0 0.0166537137781725 0.0049000392003136 0.0553972776194998 0.0268621205725469 0.0113700966458215 0.00460101529070748 0.0153460535065732 0 0.00272958046348276 0.00361412036827887 0.00517571554267377 0.00374321542204754
"corredor" 0 0.00783637645952511 0 0 0.00986173842724996 0 0.123525013815298 0 0 0.011102475852115 0 0 0 0 0 0 0.00720824623369134 0.00454930077247127 0.00813177082862745 0 0
"ilustre" 0.00101169519647121 0 0.00456266824839166 0.00574844791906185 0 0 0 0 0 0.02220495170423 0 0 0.0153497831843125 0.00189501610763691 0.0245387482171066 0.0460381605197197 0 0.00181972030898851 0 0 0.0224592925322852
"lágrima" 0 0 0 0 0.0157787814835999 0.00392626474803196 0.00650131651659461 0 0.00161623997931213 0 0 0.00791389680278569 0.00383744579607813 0.0246352093992799 0.00460101529070748 0.0102307023377155 0.00720824623369134 0.000909860154494254 0.0180706018413943 0 0.0112296462661426
"mandaba" 0.00101169519647121 0 0.00912533649678332 0 0.0118340861126999 0.00392626474803196 0.00325065825829731 0 0.00808119989656064 0.011102475852115 0 0.00791389680278569 0.00383744579607813 0 0.00843519469963038 0 0 0.0263859444803334 0 0 0
"perro" 0.00809356157176966 0.00783637645952511 0 0 0.00197234768544999 0.00196313237401598 0.042258557357865 0.00419076355712011 0.00646495991724851 0 0 0 0.0268621205725469 0.0397953382603752 0.00153367176356916 0.00511535116885774 0 0.000909860154494254 0 0 0
"podrá" 0.00910525676824086 0.00783637645952511 0.00912533649678332 0.0172453437571856 0.00788939074179996 0.00392626474803196 0.00325065825829731 0.00419076355712011 0 0 0 0 0 0.0189501610763692 0.00306734352713832 0.00511535116885774 0 0.00727888123595403 0.0108423611048366 0 0.0112296462661426
"ponerse" 0.00809356157176966 0.0156727529190502 0.0319386777387416 0.0114968958381237 0.00788939074179996 0.00588939712204794 0.00650131651659461 0 0.00161623997931213 0 0.00980007840062721 0.0158277936055714 0.00383744579607813 0.00379003221527383 0.0038341794089229 0 0 0.0127380421629196 0.00180706018413943 0.0155271466280213 0.00374321542204754
"quise" 0.0202339039294241 0.00783637645952511 0 0.0114968958381237 0.00591704305634997 0 0 0 0.00161623997931213 0.02220495170423 0.0196001568012544 0 0.00383744579607813 0.00379003221527383 0.00076683588178458 0 0 0.000909860154494254 0.018974131933464 0 0
"santos" 0.00910525676824086 0.00783637645952511 0 0.0114968958381237 0.00197234768544999 0.00588939712204794 0.00325065825829731 0 0.00969743987587277 0 0 0.00791389680278569 0.0115123373882344 0.00189501610763691 0.0038341794089229 0 0 0.0218366437078621 0.00180706018413943 0.0103514310853475 0
"sonriendo" 0.0121403423576545 0 0.00456266824839166 0.0114968958381237 0.0197234768544999 0.0117787942440959 0.00325065825829731 0 0.00323247995862426 0.02220495170423 0.0147001176009408 0.0158277936055714 0.00383744579607813 0.00379003221527383 0.00076683588178458 0 0.00720824623369134 0.000909860154494254 0.00722824073655773 0.00517571554267377 0.0112296462661426
"toma" 0.00202339039294241 0.0156727529190502 0 0 0.00788939074179996 0.00785252949606392 0 0.0125722906713603 0.0113136798551849 0.00555123792605751 0 0.00791389680278569 0.0153497831843125 0.0113700966458215 0.0038341794089229 0.00511535116885774 0.00720824623369134 0.00909860154494254 0.0054211805524183 0.0155271466280213 0.00374321542204754
"vieron" 0 0 0.0182506729935666 0.00574844791906185 0 0.00196313237401598 0.00975197477489192 0 0.00808119989656064 0 0 0.00791389680278569 0 0.00568504832291074 0.00996886646319955 0.0102307023377155 0 0.0136479023174138 0.00813177082862745 0.00517571554267377 0.0112296462661426
"ambición" 0.00607017117882724 0 0.00912533649678332 0 0.0157787814835999 0.00196313237401598 0 0.00838152711424021 0.00484871993793638 0.00555123792605751 0.0049000392003136 0 0 0.0265302255069168 0.0115025382267687 0.00511535116885774 0 0.00272958046348276 0.000903530092069716 0 0.00748643084409508
"asuntos" 0.0131520375541257 0 0.013688004745175 0.0172453437571856 0.0118340861126999 0 0.00325065825829731 0.00838152711424021 0 0.0166537137781725 0.0196001568012544 0 0 0.00568504832291074 0 0 0 0.0127380421629196 0.0054211805524183 0.00517571554267377 0.00374321542204754
"beatriz" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.224592925322852
"conque" 0.00607017117882724 0.00783637645952511 0 0 0.00394469537089998 0.0157050589921278 0.0195039495497838 0.00419076355712011 0.0145461598138092 0.011102475852115 0 0 0 0.00568504832291074 0 0 0 0.00272958046348276 0.0162635416572549 0.00517571554267377 0
"dias" 0 0 0 0 0 0 0 0 0 0 0 0.00791389680278569 0.00383744579607813 0 0 0 0 0.00272958046348276 0.0442729745114161 0 0.0224592925322852
"eh" 0.0131520375541257 0.117545646892877 0.00912533649678332 0 0.00394469537089998 0.00196313237401598 0 0.0125722906713603 0.0161623997931213 0.011102475852115 0 0 0.00767489159215626 0.00189501610763691 0 0.00511535116885774 0.00720824623369134 0.000909860154494254 0.00451765046034858 0.00517571554267377 0
"espantosa" 0 0 0.00912533649678332 0.00574844791906185 0.00591704305634997 0.0215944561141758 0.0162532912914865 0.0125722906713603 0.00808119989656064 0.00555123792605751 0.0049000392003136 0.0237416904083571 0.00383744579607813 0.0113700966458215 0.00306734352713832 0 0 0.00454930077247127 0.00632471064448801 0.00517571554267377 0.00374321542204754
"extraordinario" 0.00607017117882724 0 0.00456266824839166 0.0172453437571856 0.0157787814835999 0.0098156618700799 0 0.00419076355712011 0.00484871993793638 0.00555123792605751 0.0049000392003136 0 0.00383744579607813 0.00947508053818458 0.00536785117249206 0.0153460535065732 0 0.00909860154494254 0.00180706018413943 0.0103514310853475 0.00374321542204754
"fueran" 0.0121403423576545 0 0.00912533649678332 0.00574844791906185 0 0 0.00975197477489192 0 0.00161623997931213 0 0 0.0158277936055714 0.00383744579607813 0 0.00230050764535374 0 0 0.0181972030898851 0.00903530092069716 0.0258785777133689 0
"hermosos" 0 0 0 0.040239135433433 0.0118340861126999 0.00588939712204794 0.00325065825829731 0 0.00161623997931213 0.00555123792605751 0.0049000392003136 0 0 0.0208451771840061 0.00920203058141496 0.020461404675431 0.00720824623369134 0 0.00903530092069716 0 0.00748643084409508
"intereses" 0.00809356157176966 0 0.00456266824839166 0 0.00197234768544999 0.0098156618700799 0.00650131651659461 0.0167630542284804 0 0 0.0196001568012544 0.00791389680278569 0.0191872289803907 0.00758006443054766 0.00690152293606122 0.00511535116885774 0 0.00545916092696553 0.00180706018413943 0.00517571554267377 0.0224592925322852
"llanto" 0 0.00783637645952511 0 0.0114968958381237 0.00788939074179996 0.00196313237401598 0.00975197477489192 0.00419076355712011 0.00484871993793638 0 0.0147001176009408 0 0.00383744579607813 0.0151601288610953 0.0138030458721224 0.00511535116885774 0 0.00181972030898851 0.0108423611048366 0 0
"llega" 0.00910525676824086 0.00783637645952511 0.0228133412419583 0.0114968958381237 0.00394469537089998 0.00588939712204794 0.00650131651659461 0 0 0.011102475852115 0.00980007840062721 0.00791389680278569 0.00767489159215626 0.00758006443054766 0.00536785117249206 0 0.0144164924673827 0.00363944061797702 0.00903530092069716 0.00517571554267377 0.00374321542204754
"manda" 0.00202339039294241 0 0.00912533649678332 0.00574844791906185 0.00788939074179996 0.0117787942440959 0.0162532912914865 0.00419076355712011 0.00969743987587277 0 0 0 0 0 0.0107357023449841 0 0 0.0109183218539311 0.00451765046034858 0.00517571554267377 0.00374321542204754
"montaña" 0.00404678078588483 0 0.00456266824839166 0.0632329271096804 0 0.0137419266181119 0.0292559243246757 0.00419076355712011 0.00808119989656064 0.0166537137781725 0.0049000392003136 0.00791389680278569 0.00767489159215626 0 0.0038341794089229 0.020461404675431 0.00720824623369134 0.00454930077247127 0 0 0
"norte" 0.00708186637529845 0.00783637645952511 0.0182506729935666 0 0.00591704305634997 0.00196313237401598 0.00975197477489192 0.00419076355712011 0.0161623997931213 0 0 0.00791389680278569 0.00767489159215626 0.00758006443054766 0.00076683588178458 0 0 0.0200169233988736 0 0 0
"olvidado" 0.00505847598235604 0.00783637645952511 0.00456266824839166 0.00574844791906185 0.00394469537089998 0.00588939712204794 0.0227546078080811 0.00419076355712011 0.00161623997931213 0 0.0049000392003136 0.0158277936055714 0.0115123373882344 0.00947508053818458 0.00536785117249206 0.0153460535065732 0 0.000909860154494254 0.0117458911969063 0 0.0112296462661426
"perros" 0.00607017117882724 0.00783637645952511 0 0.00574844791906185 0 0 0.0195039495497838 0 0.037173519524179 0.0610636171866326 0 0.0158277936055714 0.0153497831843125 0.00379003221527383 0.00230050764535374 0 0.00720824623369134 0 0 0 0
"plena" 0.00809356157176966 0 0.00912533649678332 0 0 0 0.00325065825829731 0.0209538177856005 0.0339410395655547 0.00555123792605751 0.0049000392003136 0.0158277936055714 0.00767489159215626 0 0.00076683588178458 0 0.0288329849347654 0.00909860154494254 0.000903530092069716 0.00517571554267377 0
"político" 0.024280684715309 0 0.00456266824839166 0 0 0.00196313237401598 0.00325065825829731 0.037716872014081 0.00161623997931213 0 0 0 0 0 0.00153367176356916 0.00511535116885774 0 0.0163774827808966 0 0.00517571554267377 0.00374321542204754
"proyectos" 0.0101169519647121 0 0 0.0114968958381237 0 0.00196313237401598 0 0.0335261084569609 0 0.011102475852115 0.024500196001568 0.00791389680278569 0.0153497831843125 0.00189501610763691 0.00690152293606122 0 0 0.00545916092696553 0.00903530092069716 0 0.00374321542204754
"retrato" 0.00404678078588483 0.00783637645952511 0 0 0.00591704305634997 0 0 0.0125722906713603 0 0.00555123792605751 0 0.0158277936055714 0.00383744579607813 0.00947508053818458 0 0 0.00720824623369134 0 0.0289129629462309 0.0310542932560426 0.00374321542204754
"salía" 0.0131520375541257 0.0235091293785753 0.00456266824839166 0 0.00197234768544999 0.00785252949606392 0.00325065825829731 0.0167630542284804 0.00323247995862426 0 0.0049000392003136 0.00791389680278569 0.00383744579607813 0.00947508053818458 0.0038341794089229 0.00511535116885774 0 0.00181972030898851 0.0108423611048366 0.00517571554267377 0.00748643084409508
"servía" 0.00708186637529845 0 0.00456266824839166 0.00574844791906185 0.00591704305634997 0.00785252949606392 0.0130026330331892 0.0251445813427206 0.00808119989656064 0.00555123792605751 0.00980007840062721 0.0237416904083571 0.0191872289803907 0.00189501610763691 0.00460101529070748 0.00511535116885774 0.0288329849347654 0.00454930077247127 0.000903530092069716 0 0
"solía" 0.0141637327505969 0 0.00456266824839166 0 0.00788939074179996 0.00785252949606392 0.0227546078080811 0.0335261084569609 0.00161623997931213 0.00555123792605751 0 0.0395694840139285 0.0153497831843125 0.00189501610763691 0.0038341794089229 0 0.00720824623369134 0.00272958046348276 0.000903530092069716 0 0
"tempestad" 0.00101169519647121 0 0 0 0.00788939074179996 0.00785252949606392 0 0.00419076355712011 0.00161623997931213 0.00555123792605751 0 0 0.0115123373882344 0.0341102899374645 0.00536785117249206 0.0306921070131465 0.021624738701074 0.00181972030898851 0.00632471064448801 0 0.00748643084409508
"alvarez" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.053681749115161 0 0 0
"blancos" 0.00202339039294241 0 0.00456266824839166 0.00574844791906185 0 0.00196313237401598 0.0812664564574326 0 0.012929919834497 0 0 0.00791389680278569 0 0.00568504832291074 0.0076683588178458 0.0102307023377155 0.0288329849347654 0 0.000903530092069716 0 0
"calor" 0.00101169519647121 0.00783637645952511 0 0 0.00394469537089998 0.00196313237401598 0 0 0.00969743987587277 0.00555123792605751 0 0 0.00383744579607813 0.0246352093992799 0.00843519469963038 0.00511535116885774 0.00720824623369134 0.00727888123595403 0.0054211805524183 0.0155271466280213 0.0112296462661426
"castorena" 0 0 0 0 0 0 0 0 0.0953581587794156 0 0 0 0 0 0 0 0 0 0 0 0
"colores" 0.00809356157176966 0 0.013688004745175 0 0.00197234768544999 0.00588939712204794 0.00650131651659461 0.00419076355712011 0.00323247995862426 0.011102475852115 0 0 0.00383744579607813 0.00568504832291074 0.0107357023449841 0.00511535116885774 0.021624738701074 0.000909860154494254 0.00903530092069716 0.0155271466280213 0.00374321542204754
"contaba" 0.00303508558941362 0 0.00912533649678332 0 0.0157787814835999 0.00785252949606392 0.00975197477489192 0.0125722906713603 0.00808119989656064 0 0 0.00791389680278569 0 0.00379003221527383 0.0038341794089229 0.0102307023377155 0.0144164924673827 0.00909860154494254 0.00451765046034858 0.0103514310853475 0.00748643084409508
"decirme" 0.0101169519647121 0.0235091293785753 0.00456266824839166 0.0114968958381237 0.00197234768544999 0.00392626474803196 0.00325065825829731 0 0.00161623997931213 0.00555123792605751 0.0147001176009408 0 0.00383744579607813 0.00758006443054766 0.00230050764535374 0.00511535116885774 0 0.00272958046348276 0.0153600115651852 0.0258785777133689 0
"encima" 0.00910525676824086 0 0.00912533649678332 0 0 0.00196313237401598 0 0.00419076355712011 0.00646495991724851 0 0 0.00791389680278569 0.00767489159215626 0 0.00690152293606122 0.00511535116885774 0 0.0118281820084253 0.0108423611048366 0.0155271466280213 0.00374321542204754
"estuviera" 0.0121403423576545 0.00783637645952511 0.00456266824839166 0 0 0.00392626474803196 0.00325065825829731 0 0 0 0 0.00791389680278569 0 0 0.00076683588178458 0.00511535116885774 0 0.0172873429353908 0.0153600115651852 0.0155271466280213 0
"grado" 0.00303508558941362 0 0.00456266824839166 0 0.00591704305634997 0.00196313237401598 0.0130026330331892 0.0125722906713603 0.00646495991724851 0.011102475852115 0.0049000392003136 0.00791389680278569 0.00767489159215626 0.00568504832291074 0.00613468705427664 0 0.0144164924673827 0.00181972030898851 0.00632471064448801 0.046581439884064 0.0112296462661426
"hacerle" 0.0101169519647121 0 0.00456266824839166 0 0.0216958245399499 0.00392626474803196 0.00975197477489192 0 0.00161623997931213 0.011102475852115 0 0 0 0.00947508053818458 0.00690152293606122 0.0102307023377155 0 0.00454930077247127 0.000903530092069716 0.0258785777133689 0.00748643084409508
"intención" 0.0171988183400105 0.0156727529190502 0.00456266824839166 0 0.00591704305634997 0.00196313237401598 0.00975197477489192 0 0.00161623997931213 0 0.0049000392003136 0.00791389680278569 0.0345370121647032 0 0.0038341794089229 0.00511535116885774 0 0.00454930077247127 0.00451765046034858 0.00517571554267377 0.0112296462661426
"liberal" 0.00202339039294241 0 0 0.00574844791906185 0.00986173842724996 0.00392626474803196 0 0.037716872014081 0.00161623997931213 0 0 0 0 0 0.00076683588178458 0 0 0.0336648257162874 0 0.00517571554267377 0
"llevaban" 0.00101169519647121 0.0235091293785753 0.013688004745175 0.00574844791906185 0.00197234768544999 0.00392626474803196 0.00650131651659461 0.0167630542284804 0.0193948797517455 0.011102475852115 0.0049000392003136 0 0 0 0.00536785117249206 0 0 0.0127380421629196 0.00271059027620915 0.0103514310853475 0.00374321542204754
"miseria" 0.00607017117882724 0.0156727529190502 0 0.0229937916762474 0.00394469537089998 0.00392626474803196 0.0162532912914865 0.0335261084569609 0.00161623997931213 0 0.00980007840062721 0.0316555872111428 0.0153497831843125 0.00758006443054766 0.00076683588178458 0 0.0288329849347654 0.00454930077247127 0.00361412036827887 0.00517571554267377 0
"muestras" 0.00101169519647121 0 0.0182506729935666 0.0114968958381237 0.00591704305634997 0 0 0 0.00161623997931213 0.00555123792605751 0.00980007840062721 0 0 0.00758006443054766 0.0138030458721224 0.0153460535065732 0 0.00363944061797702 0.0054211805524183 0.00517571554267377 0.0336889387984278
"once" 0.00202339039294241 0 0 0.00574844791906185 0.00197234768544999 0.00392626474803196 0 0.00838152711424021 0.0193948797517455 0.00555123792605751 0 0 0.00383744579607813 0 0.00076683588178458 0.0255767558442887 0.0360412311684567 0.00909860154494254 0.00903530092069716 0.0103514310853475 0.0149728616881902
"papeles" 0.00708186637529845 0 0.013688004745175 0 0.00591704305634997 0.00196313237401598 0.00325065825829731 0.0125722906713603 0.00808119989656064 0 0 0 0.00767489159215626 0.00379003221527383 0 0.0818456187017239 0.00720824623369134 0.0118281820084253 0.000903530092069716 0.00517571554267377 0
"pasaron" 0.00505847598235604 0 0.00912533649678332 0 0.00986173842724996 0.00392626474803196 0 0.00838152711424021 0.00808119989656064 0.00555123792605751 0.0147001176009408 0 0.00383744579607813 0.00568504832291074 0.00690152293606122 0 0 0.00818874139044829 0.00722824073655773 0.0103514310853475 0.00748643084409508
"poca" 0.00809356157176966 0.00783637645952511 0.00912533649678332 0 0.00197234768544999 0.00588939712204794 0 0.00419076355712011 0.00323247995862426 0 0.0147001176009408 0 0 0.00568504832291074 0.00843519469963038 0.0102307023377155 0 0.00909860154494254 0.00813177082862745 0.00517571554267377 0.00748643084409508
"presentaba" 0.00607017117882724 0 0.00456266824839166 0.0287422395953093 0.00197234768544999 0.00392626474803196 0.00650131651659461 0 0.00646495991724851 0.011102475852115 0.0049000392003136 0.00791389680278569 0 0.0132651127534584 0.00843519469963038 0.0102307023377155 0 0.00545916092696553 0.00451765046034858 0.00517571554267377 0.00748643084409508
"principales" 0.00202339039294241 0 0.00912533649678332 0 0.00197234768544999 0.00588939712204794 0.00325065825829731 0 0.00484871993793638 0.00555123792605751 0 0 0 0.00189501610763691 0.0076683588178458 0 0 0.0218366437078621 0.00722824073655773 0.0103514310853475 0.00374321542204754
"protección" 0.00505847598235604 0 0 0 0.00591704305634997 0.00196313237401598 0.00650131651659461 0.0251445813427206 0 0 0.0294002352018816 0 0.00383744579607813 0.00189501610763691 0.0184040611628299 0.00511535116885774 0 0.00454930077247127 0 0 0.0149728616881902
"verle" 0.00303508558941362 0.00783637645952511 0 0 0.0197234768544999 0.00588939712204794 0 0.00419076355712011 0.00484871993793638 0 0 0 0 0.00379003221527383 0.00690152293606122 0.0102307023377155 0 0 0.0216847222096732 0.00517571554267377 0
"altas" 0.0111286471611833 0 0.013688004745175 0 0 0.0098156618700799 0 0.00838152711424021 0.0193948797517455 0 0.0049000392003136 0 0 0.00379003221527383 0.0130362099903379 0.00511535116885774 0 0.000909860154494254 0 0 0.0112296462661426
"ana" 0 0 0 0 0.0473363444507998 0 0 0 0.00808119989656064 0 0 0 0 0 0 0 0.021624738701074 0.0236563640168506 0 0 0
"aposento" 0 0 0 0 0.00394469537089998 0 0 0 0.00161623997931213 0 0 0.0158277936055714 0.0191872289803907 0.00947508053818458 0.0207045688081837 0 0 0 0.00180706018413943 0 0.0524050159086655
"bondad" 0.00708186637529845 0 0 0.0229937916762474 0.00788939074179996 0.00196313237401598 0.00325065825829731 0.00838152711424021 0 0.00555123792605751 0.00980007840062721 0 0.00767489159215626 0.022740193291643 0.00536785117249206 0.0153460535065732 0.00720824623369134 0.00181972030898851 0.00722824073655773 0 0.00374321542204754
"casamiento" 0.0141637327505969 0.0783637645952512 0 0.00574844791906185 0 0.00588939712204794 0 0 0 0 0.0049000392003136 0 0.00767489159215626 0.0132651127534584 0.00153367176356916 0.0153460535065732 0 0 0 0.0207028621706951 0.0411753696425229
"debemos" 0.00101169519647121 0 0 0.00574844791906185 0 0.00196313237401598 0 0 0 0 0.0147001176009408 0 0 0.00189501610763691 0.0176372252810453 0.00511535116885774 0 0.0181972030898851 0.00361412036827887 0.00517571554267377 0.00748643084409508
"decirlo" 0.00809356157176966 0 0 0 0.00394469537089998 0.00196313237401598 0.0195039495497838 0 0 0.00555123792605751 0.0147001176009408 0 0.00383744579607813 0.0189501610763692 0.00996886646319955 0.0255767558442887 0 0.00181972030898851 0.00451765046034858 0 0.00374321542204754
"delirio" 0.00101169519647121 0 0 0 0.0157787814835999 0.00196313237401598 0.00325065825829731 0.00419076355712011 0.00969743987587277 0 0.024500196001568 0.00791389680278569 0.00767489159215626 0.00758006443054766 0.00460101529070748 0.00511535116885774 0 0.00181972030898851 0.012649421288976 0.00517571554267377 0.0149728616881902
"domingo" 0.00505847598235604 0.00783637645952511 0 0 0.00197234768544999 0 0.00975197477489192 0 0.00646495991724851 0 0 0.00791389680278569 0.00767489159215626 0 0 0.00511535116885774 0.0937072010379875 0.0218366437078621 0.000903530092069716 0.0103514310853475 0
"dormir" 0.00708186637529845 0.0313455058381005 0.00456266824839166 0.00574844791906185 0 0.0098156618700799 0.00975197477489192 0.00838152711424021 0.00323247995862426 0.011102475852115 0 0 0.0115123373882344 0.00947508053818458 0.00306734352713832 0.00511535116885774 0 0.00272958046348276 0.00903530092069716 0 0.0187160771102377
"escuela" 0.0192222087329529 0.00783637645952511 0 0.0632329271096804 0.00394469537089998 0.00196313237401598 0.0130026330331892 0.0167630542284804 0.00161623997931213 0.00555123792605751 0.0049000392003136 0 0.0191872289803907 0 0 0 0 0.00454930077247127 0.00180706018413943 0 0.00374321542204754
"fisonomía" 0 0 0 0.0114968958381237 0.00197234768544999 0.00588939712204794 0 0 0 0.011102475852115 0 0.00791389680278569 0 0.0208451771840061 0.00536785117249206 0.0102307023377155 0 0.00181972030898851 0.018974131933464 0 0.0224592925322852
