"ne0005" "ne0006" "ne0009" "ne0024" "ne0039" "ne0043" "ne0044" "ne0061" "ne0063" "ne0066" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0111" "ne0112" "ne0113" "ne0116" "ne0118" "ne0143" "ne0146" "ne0149" "ne0151" "ne0162" "ne0166" "ne0171" "ne0175" "ne0180" "ne0182" "ne0183" "ne0186" "ne0193" "ne0200" "ne0231" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0253" "ne0256" "ne0260" "ne0266" "ne0284" "ne0285" "ne0286" "ne0289" "ne0291" "ne0301" "ne0304" "ne0320" "ne0327" "ne0328" "ne0329"
"ne0183" 0.840894905227737 0.863914110601129 0.905611002907132 0.936619149384297 1.01795162170452 1.09795405108873 1.06950488158347 1.03712240244412 1.16249408282575 1.16022072261119 1.11894482281346 1.04109268577262 0.917444570734041 0.996346576873478 1.03456188323324 1.05887139205151 1.11105138529442 1.05308828818249 1.15413267590558 1.11545165109426 1.01288550253904 0.692289916047535 0.970096764644267 0.815339626066819 0.891827062013367 0.959979856307866 1.03765682534097 0.886461565158945 0.926946213084006 1.08433754505759 0 0.986168476559253 0.978503017974683 1.07721807300422 0.918708729629212 1.11927097837054 1.1113383577258 1.1118318078085 1.13369536153046 1.1272546101967 1.03279058387321 1.05150471165404 1.05505470755336 1.03610315553257 0.937055093108863 0.975404907707794 0.912948902644203 0.973046842583171 1.05179693646311 1.07278635071764 1.11834097393256 1.07558227596674 0.911904453798936 0.934494135167671 0.972026243883831
"ne0186" 0.963464439716001 0.944014104090473 0.995407293051407 0.995011222552197 1.00021690454647 0.996052060912142 0.99362456829671 0.914514284277704 1.06900897842459 1.07171234718418 1.06948100259513 1.08477873489477 0.948282441995529 0.946221135145584 0.961486847619711 1.09478043104941 1.11633962387918 0.998844183167997 1.07902169843868 1.10731496445604 1.02514942441123 0.947393181674344 0.972841651564685 1.01562259240437 1.03342532390735 1.05483133763751 1.0684135278753 0.974306763003499 0.890901620470528 1.02899037330296 0.986168476559253 0 1.00865315160076 1.00070887785074 0.987582035141358 1.07109120366942 1.09594067387247 1.09351167046241 1.10121829499749 1.10004319905319 1.03309641203849 1.01236747252135 1.03711707090543 1.0110852973457 0.986834910880502 0.965852862462193 0.990242405903363 1.02081485265905 1.00961028916616 1.03148799958167 1.12026076242572 0.963082732563314 1.01484823046866 1.01262288278532 0.955272409584419
"ne0193" 0.966974155379896 0.949820346078917 0.931190160171429 1.00395534721949 1.00312549777983 1.05080796066171 1.01035843523529 1.03657202105912 1.07366938080826 1.04118525982986 1.01494991104551 0.985876106556496 0.94813426700373 1.03842605696763 1.04231835173757 1.00498630069805 1.03256367783027 1.00617636473439 1.12109772764935 1.00737351753403 0.994220984512167 1.02337342436194 0.92614079621009 0.991509707015094 0.98994721501849 1.0572716577828 1.05958879000422 0.951413036906897 1.01003175872979 1.07058294559423 0.978503017974683 1.00865315160076 0 1.07186538930466 1.05550051491702 1.04065667657434 1.07391117436817 1.0595062004108 1.05527911123615 1.07567464828323 1.10570133559271 0.971953259921156 1.10936843064965 1.04765860203867 0.971010262157922 0.986773286534035 0.960742102705324 0.813595621383941 1.0444433978319 1.0215281415078 1.11264274309158 1.03164234935685 0.966834154994101 1.01202573903475 1.07439094704384
"ne0200" 1.02847457480072 1.07597297948954 1.07308393360157 1.0798487148192 0.962513218578389 0.916952884358857 0.915178478581893 0.923372495977647 1.0482028369337 1.04578411732725 1.05872622574754 1.07955420193276 0.997336212467941 1.03984709106388 0.978152661029028 1.04288245163476 1.09890349907966 0.994051323605598 0.906912689685347 1.09251305200792 1.05318607707992 1.07499358980911 1.0677110009053 1.0583732561139 1.05011764084747 1.04792996959934 1.01384376879391 1.04903385658058 0.978590940547604 0.984698576200451 1.07721807300422 1.00070887785074 1.07186538930466 0 1.08204663310503 1.07862879095223 1.09177791963542 1.09520999288759 1.07457634171381 1.05937336521157 0.96472070227409 0.986116565897279 1.01653622920065 1.03121916604379 1.08085567175401 1.06608714786522 1.07987917174484 1.08845903386346 0.961395988831027 0.968317725458596 1.05348403430288 0.97449164586087 1.04490827699778 1.05364050546034 1.05180410313591
"ne0231" 0.941201766522344 0.936654990362387 0.922057373798768 0.911135679360229 1.04070130108452 1.06991505075738 1.12068533850646 1.06983247877733 0.976421577824417 1.02810917312614 0.932699057136382 1.02149691476015 0.973214416103164 0.961193601594339 1.04660445311199 1.05231228422864 1.03938438047678 1.0228615691705 1.05108240112079 1.06156516462972 0.990510481051264 0.908876118163593 1.0395438128993 0.931004318449043 0.891614373539043 1.02402460179192 0.959629784215779 0.948472975138976 1.05229917392996 1.09697029878349 0.918708729629212 0.987582035141358 1.05550051491702 1.08204663310503 0 1.09468066016071 1.10961673613668 1.09212485148189 1.11180228326702 1.05450744971289 0.991920229231402 1.08813510086379 0.980155497968034 1.03260788152895 1.03093076882333 1.02601837193755 1.01891466320447 1.01096490721136 1.084282657568 1.00432724859284 1.10276704647962 1.07480977646343 0.920415493097893 0.915088194075552 0.796450199425228
"ne0233" 1.14635274435269 1.13846656111914 1.11908377256478 1.07108309502926 1.04292905577249 1.04245225312025 1.08212092912446 1.09122581187995 0.906315943838359 0.904023216681958 0.952441532636969 0.93399927883286 1.12995016859028 1.06612064129767 1.06157508527073 0.988862043545476 0.892064430279155 1.06181677761061 1.02473277692974 0.918849647883567 1.00428011308397 1.01329134580297 1.05077396784721 1.07855184659247 1.11316691899095 1.0530590181693 1.04988977753955 1.11015618615621 1.08054473172004 0.891232658566846 1.11927097837054 1.07109120366942 1.04065667657434 1.07862879095223 1.09468066016071 0 0.492808678431073 0.799020656746644 0.82959075688201 0.864838103268708 1.11337680120321 1.09874721083911 1.07441557666846 1.03703113368523 1.06035866262591 1.03108363801 1.08773976542634 0.965656569591923 1.07883952901468 1.02830182868545 0.671263572608068 1.01594771523039 1.15853455926128 1.13882124868213 0.998151267913744
"ne0237" 1.18146908253832 1.14586653587521 1.12638118149723 1.09901175473771 1.03637257195803 1.05765270638587 1.07680566736775 1.0845232339332 0.908674910499836 0.887164160999913 0.957627590889229 0.94413712935271 1.13008887625363 1.05315813133317 1.06137438408717 0.93085636764994 0.844787637208251 1.06122237477534 0.982101540487553 0.877417398114702 1.01189735970424 1.03866135378797 1.05477369213261 1.07827033096295 1.10547505930483 1.03006981651032 1.06497776608094 1.13212213738439 1.10325654735904 0.902802407123361 1.1113383577258 1.09594067387247 1.07391117436817 1.09177791963542 1.10961673613668 0.492808678431073 0 0.777413277123327 0.769665332256884 0.841765521323322 1.12060186379492 1.10871376744354 1.0775468992717 1.0567353485496 1.03324669056826 1.0059704803697 1.07185907218668 0.993403872038596 1.06129843735478 1.04231827524417 0.629092157673874 1.01736017022825 1.17981315888571 1.15138957190304 1.01170613760833
"ne0243" 1.15768605600716 1.1463751965194 1.14129730088793 1.12471836729541 1.07067706335938 1.0611229298114 1.07887909695932 1.09109057135407 0.959903559743182 0.83499823105046 0.963478147420781 0.924376676645029 1.13173191793455 1.09750575031277 1.00762842800571 0.934881953410207 0.745556663037686 1.0444317272203 0.96159549329323 0.740868027767473 1.03021036170379 1.11712708346306 1.03551105608712 1.09080925049727 1.09687079477344 1.05091524132107 1.06716427674972 1.10268645893643 1.06184471215484 0.968856922467581 1.1118318078085 1.09351167046241 1.0595062004108 1.09520999288759 1.09212485148189 0.799020656746644 0.777413277123327 0 0.784143385098084 0.748221914455492 1.08617988680707 1.07521882167596 1.05133287149295 1.02579908611743 1.02022048166783 1.00000708796152 1.03613822440179 1.02553049200111 1.07273485335042 1.04808510318841 0.816020826270099 1.04891237156816 1.06095489830642 1.07898816258462 1.01594082467556
"ne0244" 1.15721168942703 1.14107722027277 1.1234533717333 1.1071324154427 1.06650599341802 1.04977282798365 1.05944301788089 1.09284902380025 0.874636260028548 0.847556816532796 0.888269998602582 0.865939299396786 1.13877321441293 1.07422247155213 1.06689764738266 0.844782437740562 0.782618104976892 1.04644927090366 0.859344962706404 0.806241699792753 1.02595301998043 1.10388502310619 1.04835698918715 1.10469018719495 1.08653955304075 1.08014043539785 1.03859195967901 1.15591783006506 1.09336349474887 0.944869241368061 1.13369536153046 1.10121829499749 1.05527911123615 1.07457634171381 1.11180228326702 0.82959075688201 0.769665332256884 0.784143385098084 0 0.741586954263094 1.09767592028371 1.06757926041599 1.08830656210581 1.07527206353569 1.03108824811555 1.01662924218469 1.0411080266961 1.01598840757251 1.02658505819836 1.08588257245828 0.742364181106945 1.02011595354722 1.10582248156111 1.12941065222346 1.04387922132796
"ne0245" 1.14019163211988 1.1066222312893 1.09341352413565 1.06813364055866 1.07442835200155 1.02412138559285 1.11120008025046 1.08707177376963 0.850205952845777 0.745615857211967 0.871037517910884 0.811695131982191 1.11501156657894 1.06581476073345 1.04916264448751 0.845676066221189 0.742150457660865 1.05928823879428 0.846118677201905 0.767800243511586 1.07836286252047 1.10480197889004 1.08067466224718 1.11190494639356 1.06785463254768 1.07106449589463 1.00414638839215 1.13578429020488 1.11407664176089 1.02534699189894 1.1272546101967 1.10004319905319 1.07567464828323 1.05937336521157 1.05450744971289 0.864838103268708 0.841765521323322 0.748221914455492 0.741586954263094 0 1.09123326708191 1.07712846090212 1.05999036954972 1.08458113246779 1.08840440359627 1.09355472253984 1.10039138377914 1.077703188951 1.01037259188643 1.04629060067426 0.879082430798046 1.06419796552163 1.07569752325827 1.09177750392738 1.07542758537203
"ne0253" 1.0471608969956 1.08680725005525 1.0408769909362 1.04715828661512 1.05170837166442 0.97748904865713 0.999268011488095 0.989386598311266 1.0570394733168 1.08105943737142 1.09402035144641 1.05730475225442 1.05217577299949 1.00112962665965 1.00641783884815 1.05010156892288 1.1281968631083 1.0354399056131 0.967114663035816 1.09215211120535 1.07044330658142 1.06872816765909 1.0636922206746 0.98746970201224 0.993083730105149 0.827114829540802 1.00730915787791 1.03707982706051 1.02126827991359 1.09270677844818 1.03279058387321 1.03309641203849 1.10570133559271 0.96472070227409 0.991920229231402 1.11337680120321 1.12060186379492 1.08617988680707 1.09767592028371 1.09123326708191 0 0.79078729008892 0.752991350805521 0.866461216351572 1.05543810054695 1.06415086945771 1.03781241561002 1.09796907151595 1.03798278213715 0.997634248904957 1.05982168211825 1.05636060477188 0.814491361065282 0.757809474200846 0.981214392469982
"ne0256" 1.03452847596718 0.963715028332622 1.02405439353527 1.04398783870304 1.03805265928496 1.00483032655776 1.00744793639029 0.978877535849132 1.08239721064505 1.10641252260685 1.11291613098458 1.04338649055287 1.03395472927214 1.04434137120044 1.01095422514908 1.0417448670676 1.09707173783576 1.0484400788066 1.02332346394782 1.09452287215664 1.07005100478758 1.07720709920648 1.00828183036487 0.990906830519403 1.05600987784745 0.865545666012426 1.08983821713296 1.00193953794412 0.918316198868148 1.07335203923972 1.05150471165404 1.01236747252135 0.971953259921156 0.986116565897279 1.08813510086379 1.09874721083911 1.10871376744354 1.07521882167596 1.06757926041599 1.07712846090212 0.79078729008892 0 0.850081356148515 0.890439926039537 1.01541644770617 1.04170885293802 0.982663631635769 0.980229557736933 1.01888683971417 1.02145792794395 1.09390079817261 1.0360273919079 0.900189384829999 0.852838361742943 1.02991451065738
"ne0260" 1.07892166005731 1.09093899141113 1.05247322398705 1.04168098375071 1.00492438424471 0.989786471531912 1.04809587455686 1.01369860821301 0.979289754189128 1.03870477750972 1.04693015311121 1.07790128903879 1.10587393941461 0.973203085208998 1.00815847582454 1.10650111416442 1.07433159488161 1.06327282561246 1.01306380003383 1.08583835701798 1.04288064974683 0.997708927338511 1.03769388006189 1.06650867585583 1.02501948252831 0.827582439351651 1.00138394626848 1.01495646794941 1.03017619910124 1.05968830713841 1.05505470755336 1.03711707090543 1.10936843064965 1.01653622920065 0.980155497968034 1.07441557666846 1.0775468992717 1.05133287149295 1.08830656210581 1.05999036954972 0.752991350805521 0.850081356148515 0 0.821420466791207 1.07460148011431 1.05667004045713 1.04414045569506 1.07900334799306 1.05653173096967 0.812201422198454 1.07492730205391 1.0307348321277 0.956282202506073 0.897301325539077 1.01858972125427
"ne0266" 1.10136778083759 1.11105292293164 1.10171869050301 1.09360600682341 0.988414726412084 1.04391712350939 1.09638866217757 1.07857310539417 1.10197663599873 1.09033679282535 1.07146985336762 1.07863638184793 1.11363209570933 1.06111083842446 1.00323665830587 1.05483444861231 1.07368832967175 0.968126530584818 1.09678848326568 1.03162889733606 0.954440954226648 1.08328229696839 1.00672067514332 1.00693989689347 1.03733597872482 0.680487572347583 1.04490437629121 0.997752557438798 1.01258766778659 1.01460399241819 1.03610315553257 1.0110852973457 1.04765860203867 1.03121916604379 1.03260788152895 1.03703113368523 1.0567353485496 1.02579908611743 1.07527206353569 1.08458113246779 0.866461216351572 0.890439926039537 0.821420466791207 0 1.05877161946052 1.00055168026211 1.01631371074912 1.01887865645311 1.02032979538706 1.01486370713489 1.04732400881653 1.08335114985826 0.868706171552664 0.835714783202574 0.969842180230985
"ne0284" 0.906305739490708 0.849045700318995 0.900703638566545 0.89524084364949 1.03416413341874 1.05837049456732 1.04535178049616 1.03655797486747 1.09178560078587 1.11498362839031 1.072975539486 1.09734592337812 1.06697992050044 0.994694959910427 1.02778981031116 1.06361129261489 1.02297077255238 1.06376402294691 1.15485094647224 1.03271183372788 1.07319234819639 1.02218598405503 0.972167107826743 0.933216238890904 1.01858816623655 1.0554429723007 1.09876908461711 0.984977050665661 0.936574130442265 1.06814476342491 0.937055093108863 0.986834910880502 0.971010262157922 1.08085567175401 1.03093076882333 1.06035866262591 1.03324669056826 1.02022048166783 1.03108824811555 1.08840440359627 1.05543810054695 1.01541644770617 1.07460148011431 1.05877161946052 0 0.577784451132583 0.581842338691404 0.945225763739532 1.03937695385064 1.07846189039873 1.09044988320862 1.05724696745505 1.00262871446636 1.03535589868311 0.969828310258797
"ne0285" 0.935860764738242 0.874155896824971 0.961919339925829 0.938106352168235 1.01204837752957 1.04069672965905 1.03131662176513 1.00701532171518 1.10449276970615 1.08732722809459 1.09602211648987 1.13247759969851 1.07629736661871 0.995100479747892 1.01302891025535 1.10373435030282 1.04502704377318 1.03205097680883 1.1191415333157 0.989838210119729 1.01488914655055 1.01062052272848 1.0048589416053 0.980203210987219 1.03146446700026 1.04411117890135 1.09236298763307 1.00740399135465 0.981639033101673 1.03895453786534 0.975404907707794 0.965852862462193 0.986773286534035 1.06608714786522 1.02601837193755 1.03108363801 1.0059704803697 1.00000708796152 1.01662924218469 1.09355472253984 1.06415086945771 1.04170885293802 1.05667004045713 1.00055168026211 0.577784451132583 0 0.632655078201585 0.930248960121965 1.05495732304785 1.06470437685756 1.07568358204445 1.06883306222572 1.0428939668112 1.04964006281177 0.972992807151233
"ne0286" 0.898355192435975 0.882467970553695 0.90950213367181 0.931166326046286 1.0254120273107 1.07949957559171 1.0643846041039 1.02414802687624 1.1470148030396 1.12445058400763 1.0999091925315 1.09411845899959 1.06683643507288 0.999097802734957 1.01974325967306 1.02305106184229 1.05092321116103 1.06492911552806 1.15551668646651 1.02368988732276 1.05965374368124 1.04798019654841 0.939454698483638 0.898675537623369 1.00766716910549 0.997121795810676 1.10957144476128 0.982779897471974 0.913508259315696 1.09350369117507 0.912948902644203 0.990242405903363 0.960742102705324 1.07987917174484 1.01891466320447 1.08773976542634 1.07185907218668 1.03613822440179 1.0411080266961 1.10039138377914 1.03781241561002 0.982663631635769 1.04414045569506 1.01631371074912 0.581842338691404 0.632655078201585 0 0.938260669958005 1.04082791877913 1.07762683505474 1.12458516112032 1.08372976511852 0.991248457859226 0.986710433737318 0.976316690396306
"ne0289" 0.996032267703582 1.00703707832624 0.990542716607318 1.01811718525014 0.995392378711314 1.07241713961727 1.03550431444593 1.07582021436563 1.09975211268201 1.09303159536017 1.03946228617775 1.04001445560774 1.00837838523444 1.04467534803008 1.06430754540447 1.0113294252404 1.0270693772703 1.04561980091815 1.13575809656996 1.04502332170533 0.987602971437464 1.01485463738717 0.954141385700503 0.966481035516793 0.9976651137719 1.00519327951167 1.07433316365932 0.982679709121697 1.00366541168297 0.999811719476854 0.973046842583171 1.02081485265905 0.813595621383941 1.08845903386346 1.01096490721136 0.965656569591923 0.993403872038596 1.02553049200111 1.01598840757251 1.077703188951 1.09796907151595 0.980229557736933 1.07900334799306 1.01887865645311 0.945225763739532 0.930248960121965 0.938260669958005 0 1.04568370088383 1.06989951226658 1.00478660147597 1.05418586344996 0.998271325188648 0.992355385642805 0.942900760976913
"ne0291" 1.02089223069649 1.06041676736737 1.03502355184125 1.02783211012245 0.966763557674469 0.989561161349982 0.966572365271593 1.00220921476508 1.07063166126323 1.04892995306222 1.0677593558964 1.02082350694381 1.01085743159304 1.0389655988021 1.03069270126858 0.952333507261712 1.063439170707 1.00514455892189 0.96515124953192 1.0081376295003 1.02361457846787 1.04117307381008 0.978268519562759 1.04150460127152 1.03049077215939 1.00619018237874 0.999774922221907 1.03488737453697 1.0073777245749 0.989244760470417 1.05179693646311 1.00961028916616 1.0444433978319 0.961395988831027 1.084282657568 1.07883952901468 1.06129843735478 1.07273485335042 1.02658505819836 1.01037259188643 1.03798278213715 1.01888683971417 1.05653173096967 1.02032979538706 1.03937695385064 1.05495732304785 1.04082791877913 1.04568370088383 0 1.0455734928273 1.02696098612257 0.9870817794451 1.09232958556199 1.09254343444245 1.02283125456363
"ne0301" 1.08613927197284 1.06313972306677 1.05915704065954 1.02677278845728 0.998872545891683 0.999696954072354 1.0187242363319 0.946574551423764 0.98459575128645 1.00324098787138 0.998602546422471 1.05936613323808 1.00012736812587 1.00890204533397 0.975333369006091 1.09251823353423 1.06037568325876 1.00104065002328 0.99956545911093 1.05669896434253 1.00086060812117 0.984877044553128 1.00495418316319 1.07276918634736 1.05446463722813 1.05237592905353 0.766534298937019 0.995437148709364 1.04502660276987 1.01448007912971 1.07278635071764 1.03148799958167 1.0215281415078 0.968317725458596 1.00432724859284 1.02830182868545 1.04231827524417 1.04808510318841 1.08588257245828 1.04629060067426 0.997634248904957 1.02145792794395 0.812201422198454 1.01486370713489 1.07846189039873 1.06470437685756 1.07762683505474 1.06989951226658 1.0455734928273 0 1.04378102153227 0.958870409491947 1.08208681612308 1.06285301093496 1.04461065797739
"ne0304" 1.14851356287327 1.13009642969024 1.13588469326336 1.097049338667 1.04105370413244 1.04293272737068 1.03609629179767 1.11203122450155 0.895163243305373 0.880772893868542 0.946732901047772 0.901281247482236 1.11050349587582 1.08172663365363 1.07541299751217 0.892764829626177 0.863952731436921 1.04231068805855 0.901480277927564 0.903396034709643 1.00254453512411 1.01576104304733 1.08670014672076 1.10690737344327 1.08731295688746 1.05407125003011 1.01946584066054 1.13017128402448 1.0877876940656 0.874090582783943 1.11834097393256 1.12026076242572 1.11264274309158 1.05348403430288 1.10276704647962 0.671263572608068 0.629092157673874 0.816020826270099 0.742364181106945 0.879082430798046 1.05982168211825 1.09390079817261 1.07492730205391 1.04732400881653 1.09044988320862 1.07568358204445 1.12458516112032 1.00478660147597 1.02696098612257 1.04378102153227 0 1.02098019173976 1.12334114744114 1.11988735511551 1.01690179264944
"ne0320" 1.03780787822937 1.05076374432366 1.06378922507872 1.04563072525652 1.05171852614144 0.943358136881122 0.931124896415776 0.901641819383347 1.00189907223551 1.01521637720106 1.03019615318026 1.06773947836453 0.930752525746879 0.977013096537449 0.986605162835439 1.07142580599227 1.05325227679069 1.04529009167882 0.985410484479649 1.06343155943869 1.04781232453836 0.980990850906319 1.06083280946482 1.08471427401807 1.08316497030081 1.08861723662241 0.99564067008324 1.05218905745657 1.01467482317912 1.01067112223489 1.07558227596674 0.963082732563314 1.03164234935685 0.97449164586087 1.07480977646343 1.01594771523039 1.01736017022825 1.04891237156816 1.02011595354722 1.06419796552163 1.05636060477188 1.0360273919079 1.0307348321277 1.08335114985826 1.05724696745505 1.06883306222572 1.08372976511852 1.05418586344996 0.9870817794451 0.958870409491947 1.02098019173976 0 1.13747643148447 1.1352645374682 1.05106146596107
"ne0327" 0.948711379264202 0.984412953221504 1.00086436343872 1.04573066441685 1.06340318963748 1.10137552415522 1.11212951498115 1.11087079679691 1.15214059756571 1.10444966300011 1.08769065217364 1.03052092891462 1.04193543242396 1.09093861417444 1.02682431397999 1.03263270424882 1.07626800856712 0.944727273480148 1.13633131825156 1.04478662517282 1.00049239003832 1.05340553982918 0.960692056821987 0.922076802228165 0.927755220585448 0.869447720350081 1.071799223843 0.920343562919177 1.03246369086388 1.08463632641469 0.911904453798936 1.01484823046866 0.966834154994101 1.04490827699778 0.920415493097893 1.15853455926128 1.17981315888571 1.06095489830642 1.10582248156111 1.07569752325827 0.814491361065282 0.900189384829999 0.956282202506073 0.868706171552664 1.00262871446636 1.0428939668112 0.991248457859226 0.998271325188648 1.09232958556199 1.08208681612308 1.12334114744114 1.13747643148447 0 0.354195526102732 0.972691948024886
"ne0328" 0.995987992418857 1.03096009285914 1.0094452400172 1.0440206840983 1.06057405396419 1.09903903455402 1.12969097688335 1.09946581152033 1.10950391852065 1.12302711679722 1.07874258345145 1.01682993703858 1.09071232643152 1.07380304893435 1.04101960869398 1.01979063069226 1.05158475564977 0.974071352806421 1.10637178162284 1.06826609897699 1.01970402309432 1.07837693047093 0.987457216189855 0.91382237504799 0.936700053139207 0.824204651034603 1.03441418044374 0.942013533271105 1.03540429106477 1.09305779881314 0.934494135167671 1.01262288278532 1.01202573903475 1.05364050546034 0.915088194075552 1.13882124868213 1.15138957190304 1.07898816258462 1.12941065222346 1.09177750392738 0.757809474200846 0.852838361742943 0.897301325539077 0.835714783202574 1.03535589868311 1.04964006281177 0.986710433737318 0.992355385642805 1.09254343444245 1.06285301093496 1.11988735511551 1.1352645374682 0.354195526102732 0 0.964848098134782
"ne0329" 0.998475912592195 1.05466931676677 1.01609653204648 0.975517962283539 0.995642636520505 1.03290861808752 1.04281882084828 1.06130035026295 1.05552536647554 1.08122471282785 1.04576602888967 1.07777585847642 1.04824004499542 1.00343359025916 1.02400603365376 1.08271618442517 1.0479821420341 1.01999051014886 1.06924201119406 1.08242645592308 0.973802873955452 1.00584583947161 1.00229675373606 0.922314767621898 1.00455038479741 1.00954508582071 1.04754719945978 0.97990689206947 0.963195762788086 1.03501871065146 0.972026243883831 0.955272409584419 1.07439094704384 1.05180410313591 0.796450199425228 0.998151267913744 1.01170613760833 1.01594082467556 1.04387922132796 1.07542758537203 0.981214392469982 1.02991451065738 1.01858972125427 0.969842180230985 0.969828310258797 0.972992807151233 0.976316690396306 0.942900760976913 1.02283125456363 1.04461065797739 1.01690179264944 1.05106146596107 0.972691948024886 0.964848098134782 0
