"ne0005" "ne0006" "ne0009" "ne0024" "ne0039" "ne0043" "ne0044" "ne0061" "ne0063" "ne0066" "ne0067" "ne0068" "ne0072" "ne0075" "ne0106" "ne0111" "ne0112" "ne0113" "ne0116" "ne0118" "ne0143" "ne0146" "ne0149" "ne0151" "ne0162" "ne0166" "ne0171" "ne0175" "ne0180" "ne0182" "ne0183" "ne0186" "ne0193" "ne0200" "ne0231" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0253" "ne0256" "ne0260" "ne0266" "ne0284" "ne0285" "ne0286" "ne0289" "ne0291" "ne0301" "ne0304" "ne0320" "ne0327" "ne0328" "ne0329"
"yo" 0.443615178112446 0.454853109438706 0.361510214267888 0.219904443129532 0.488253847103588 0.203283815480844 0.993143778987699 0.325258573761568 0.245098039215686 0.274571854058079 0.177450177450177 0.270959515460631 0.617283950617284 0.212712712712713 0.180529553356512 0.357166774560796 0.368872215119569 0.275165792338909 0.260192243950945 0.412007062978222 0.38107335662115 0.333204727999719 0.0550817679348136 0.571493238273072 0.232166141907579 0.112047263572998 0.173976371581162 0.366404369811525 0.245951472945338 0.616676167279888 0.378834283560288 0.236158988325366 0.564559166362385 0.208008320332813 0.151920639072781 0.481931620880458 0.497504401621735 0.585350188304674 0.509158922898792 0.189391321177268 0.128529984209173 0.177364606586955 0.159840518673503 0.134453395235523 0.632720699005725 0.517485404257829 0.583630336326708 0.542824447639447 0.0844832441565756 0.0949503668536901 0.561511579695552 0.196807347474306 0.248974518827953 0.17087978442858 0.395278087239695
"mi" 0.357938426974849 0.290880376452387 0.253841491675283 0.150135563582411 0.52641621676226 0.140734949179046 1.65355918531962 0.175557974959173 0.0935242518059856 0.107036485480268 0.0914550914550915 0.0653490596110934 0.279329608938547 0.0594344344344344 0.193902112864402 0.337076143491752 0.308092134219186 0.31079877264179 0.180643022870401 0.148424904675384 0.568963692177411 0.0789169092630914 0.0455849113943285 0.629962843508931 0.143116114874535 0.077123441160635 0.169930409451368 0.298802087558476 0.461504449234511 0.466393739959579 0.312868114781134 0.102843430399756 0.384799033789287 0.374414976599064 0.125762118437733 0.222305158453275 0.284288229498134 0.217499197150615 0.357747231541134 0.0663560833321813 0.116289033332109 0.13761047062781 0.066450552706962 0.133304220917271 0.949081048508587 0.778439582473315 0.719032574354505 0.686599571608814 0.0422416220782878 0.0431592576607682 0.557957708937985 0.502952110212115 0.199735539027848 0.131856756734553 0.79055617447939
"qué" 0.41505626106658 0.402075645013134 0.45349210310528 0.468069698227517 0.244688134870304 0.258014073494918 0.499092558983666 0.217746325530757 0.264447884416925 0.321109456440804 0.293475293475293 0.404845393688237 0.610386923236085 0.295608108108108 0.106980476063118 0.247784449851553 0.238928593884266 0.271206572305256 0.299966854491216 0.268700258464058 0.293744045728803 0.38230858265231 0.0873710801724629 0.137686489748958 0.403905479757021 0.144060767450998 0.228596860333387 0.278521402882561 0.187917979329022 0.31611131263927 0.379776657399991 0.386615117984269 0.216273909502008 0.249609984399376 0.279694951405517 0.129813231213591 0.153451032967743 0.182465769421656 0.249383962236143 0.284778190967278 0.252163588067521 0.213041395268238 0.180494068839181 0.109171560233972 0.150647785477553 0.175443769534705 0.149409366099637 0.167248613597019 0.387214869050972 0.120845921450151 0.220339986969141 0.306144762737809 0.194970476466547 0.14541212424932 0.214242865712572
"usted" 0.112331740380405 0.328348347380465 0.332275660451353 0.201358285275234 0.143670097538527 0.0469116497263487 0.423472474289171 0.132008709853021 0.220910732714138 0.470029784065525 0.454545454545455 0.478163850812879 0.172425684529968 0.209584584584585 0 0.397348036698886 0.362584620543667 0.562209244778779 0.303281405369572 0.637203470071909 0.550439292897216 0.0482270001052225 0.0322893122376493 0.109394745279994 0.117673250007951 0.146971085985361 0.242757727787668 0.340715502555366 0.0138174984800752 0.601129709281235 0.150779814352354 0.135220065895976 1.04766452265259 0 0.0150914542125279 0.14441721972512 0.140528840717828 0.185385221732403 0.558145058338034 0.352516692702213 0.30357558175119 0.154939196558719 0.0440010416573127 0.29533779979085 0.171190665315402 0.319926873857404 0.202325183259926 0.222998151462692 0 0.0561070349589987 0.148077948231949 0 0.458637271525177 0.283841180384972 0.0289227868711972
"sin" 0.342707004550387 0.28322562970364 0.274519590716247 0.245515803975943 0.267136587610699 0.156372165754496 0.221818915103852 0.295318454001089 0.185436016511868 0.188477289650037 0.193830193830194 0.245457443417278 0.227601903579557 0.262762762762763 0.247392350895961 0.200906310690448 0.186531972418418 0.273186182322083 0.255220417633411 0.150983954755995 0.243463533396846 0.30251481884185 0.290603810138844 0.399856655161357 0.311675094615654 0.273569942230177 0.273102443761126 0.271761174657256 0.392416956834135 0.124371663989221 0.369410545163266 0.217113908621708 0.255596438502373 0.218408736349454 0.322957120148097 0.173625196748179 0.179295417467573 0.143053163226579 0.14398954962444 0.228099036454373 0.287662345611007 0.296627014464389 0.242454719336213 0.259713395925028 0.235558355473993 0.260954178215486 0.213219616204691 0.237669082479974 0.253449732469727 0.256797583081571 0.19901676242374 0.109337415263503 0.21879578927305 0.257551982780576 0.309580940954666
"ya" 0.386497344020715 0.275570882954893 0.300188955042961 0.258763059586156 0.166118550278922 0.289288506645817 0.357935067553942 0.327980402830702 0.16608617131063 0.19313104988831 0.155610155610156 0.189671660822442 0.341402855369336 0.311248748748749 0.267451190157796 0.156260463870348 0.129943621235303 0.209838661783629 0.137553861451773 0.143306804514164 0.312268445008998 0.305145382483954 0.237421413512127 0.273486863199985 0.324396527048946 0.109136945038634 0.335814856772941 0.370460506746708 0.179627480240977 0.145100274654091 0.273288413513641 0.241872512236464 0.227508917787827 0.0520020800832033 0.279694951405517 0.123322569652912 0.1066080860618 0.129915627828219 0.133598551197934 0.167272626733207 0.17749378771743 0.145765165183532 0.13379908585591 0.143646789781542 0.238297406119039 0.305183699946925 0.317494902961729 0.196590475631584 0.443537031822022 0.269745360379801 0.125570100100693 0.240542313579707 0.272402743087681 0.255908907930301 0.197103436455566
"él" 0.218951697351636 0.183713921969929 0.241006809511926 0.311752082027007 0.26040205178858 0.250195465207193 0.10082677959266 0.146978769733261 0.172536119711042 0.23036113179449 0.214305214305214 0.253426840930826 0.327608800606938 0.13450950950951 0.173843273602568 0.187512556644418 0.176052648125249 0.130654261110561 0.218760357971495 0.189369705965146 0.195829363819202 0.298130546105012 0.17854090296112 0.399856655161357 0.302134020290685 0.254652871756814 0.376274478070885 0.162245477407317 0.0442159951362405 0.0932787479919158 0.283654525750365 0.131411049955244 0.193803892930371 0.176807072282891 0.252530333822967 0.207701169941746 0.18737178762377 0.216039470995241 0.145473977971083 0.257129822912203 0.310920152277429 0.239544152574335 0.33674266574474 0.267757616152794 0.131474430962228 0.104676534764404 0.0778173781768945 0.0586837240691294 0.471698113207547 0.239533880017264 0.191909020908606 0.131204898316204 0.243018190626328 0.263302744756537 0.20995800839832
"o" 0.34080307674733 0.313038853882971 0.25669364326714 0.292322773798695 0.268259010247719 0.132916340891321 0.352893728574309 0.122482308111051 0.209623323013416 0.169862248696947 0.182910182910183 0.240675804909149 0.258638526794951 0.204892392392392 0.127039315324953 0.191977141326428 0.176052648125249 0.102939720874988 0.190586675505469 0.148424904675384 0.21700010585371 0.279716600610291 0.332389978916978 0.482845772270318 0.273510797315778 0.243011597619359 0.159815504126881 0.0162245477407317 0.356491460785939 0.207286106648702 0.261037553597512 0.0152360637629268 0.311771479931466 0.114404576183047 0.24850594603296 0.322910412643809 0.274596585310698 0.253992351034946 0.191491256717038 0.284778190967278 0.154235981051008 0.151881186100323 0.107757653038317 0.00114917431825234 0.339642279985757 0.274223034734918 0.28792429925451 0.287550247938734 0.32385243593354 0.146741476046612 0.244032458686252 0.196807347474306 0.148908205040642 0.13267829415969 0.302082440654726
"cuando" 0.190392780305771 0.197814771243937 0.209633142001497 0.253464157342071 0.199791229389514 0.19546520719312 0.20165355918532 0.126565051714752 0.254772961816305 0.26759121370067 0.229320229320229 0.175326745298055 0.26553555417615 0.197072072072072 0.187215833110457 0.196441726008438 0.217969945297927 0.150450361278828 0.208816705336427 0.174015405481485 0.304329416746057 0.217459927747185 0.157647818572053 0.177294932005507 0.302134020290685 0.234280642016269 0.260964557371743 0.224439577080122 0.105012988448571 0.191739648650049 0.190359515619846 0.152360637629268 0.272448950931101 0.187207488299532 0.273658369720506 0.267739789378032 0.230984186467234 0.216039470995241 0.185553543330463 0.172802300344222 0.179941977892843 0.232408794838078 0.253230484640045 0.190762936829888 0.165712564025309 0.204930117355664 0.188318055188085 0.278747689328365 0.48577865390031 0.17695295640915 0.265355683231653 0.415482178001312 0.239047305158577 0.218528955086549 0.352429514097181
"todo" 0.266549892428079 0.241728844697275 0.235302506328211 0.281724969310524 0.162751282367863 0.148553557466771 0.272232304900181 0.341589548176375 0.122549019607843 0.17451600893522 0.135135135135135 0.247051322919987 0.286226636319746 0.209584584584585 0.106980476063118 0.234390695805523 0.134135350952571 0.134613481144215 0.160755717600265 0.135629654272334 0.166719593521753 0.244642418715583 0.155748447263956 0.333842584733775 0.263969722990809 0.180439749130542 0.218481955008901 0.297450041913415 0.129884485712707 0.160646732652744 0.327003722376667 0.148551621688537 0.179760132573098 0.384815392615705 0.181097450550335 0.14441721972512 0.167988499248898 0.145972615537325 0.138051836237865 0.200450668399298 0.189734738594494 0.160035880656045 0.117635437900163 0.166630276146589 0.172560190637925 0.151854691277938 0.158747451480865 0.155511868783193 0.309771895240777 0.23090202848511 0.171770419949061 0.109337415263503 0.183851997156846 0.156913648201244 0.174607935555746
"muy" 0.24941454220056 0.189354261679532 0.168989981817534 0.188994180039035 0.180710044560179 0.0625488663017983 0.226860254083485 0.160587915078933 0.187048503611971 0.148920327624721 0.148785148785149 0.248645202422697 0.144837575005173 0.154842342342342 0.120353035571008 0.305824050717682 0.205394756146124 0.287043452439869 0.155783891282731 0.220078306932467 0.203768392082142 0.246396127810319 0.161446561188247 0.305550840264811 0.225805425690933 0.0785786004278168 0.204321087554621 0.255536626916525 0.0884319902724811 0.134735969321656 0.382603778919097 0.192355305006951 0.207847653287644 0.343213728549142 0.285731533090529 0.240154477745144 0.32305480624788 0.202901935596882 0.192975685063682 0.331780416660907 0.0685493249115591 0.0693149037236374 0.0610626700550462 0.0723979820498972 0.131474430962228 0.138585834758507 0.197656140569312 0.196590475631584 0.0352013517319065 0.129477772982305 0.217970739797429 0.0874699322108025 0.17551313767457 0.156913648201244 0.083554717627903
"tan" 0.266549892428079 0.220779011490178 0.259545794858997 0.261412510708198 0.123466490072172 0.109460516028147 0.15124016938899 0.223189983669026 0.096749226006192 0.0791139240506329 0.154245154245154 0.111571565189672 0.144837575005173 0.186123623623624 0.153784434340733 0.194209433667433 0.098505648355794 0.138572701177868 0.149154789526019 0.115157253627453 0.206414734836456 0.288485146083968 0.113962278485821 0.228220072049643 0.187641128391057 0.123688537710452 0.175999352646059 0.267705037722073 0.179627480240977 0.114007358656786 0.31569523630024 0.146647113718171 0.12077633907255 0.15600624024961 0.210274262027889 0.0616612848264559 0.0597651391558578 0.0540098677488103 0.123207552771428 0.103681380206533 0.105272177542752 0.141687817905671 0.067348533148948 0.132155046599019 0.158864937412693 0.147431739104794 0.14007128071841 0.170182799800475 0.204167840045058 0.174794993526111 0.111354617070426 0.196807347474306 0.30536109247001 0.234548934876728 0.23245350929814
"casa" 0.119947451592636 0.197009008428279 0.206067952511676 0.204890886771291 0.0134690716442369 0.0469116497263487 0.176446864287155 0.185084376701143 0.382159442724458 0.197784810126582 0.337155337155337 0.309212623525661 0.165528657148769 0.0875875875875876 0.00668627975394491 0.196441726008438 0.360488755685033 0.197961001682669 0.265164070268479 0.189369705965146 0.21700010585371 0.250780400547157 0.0759748523238808 0.109394745279994 0.213083993257641 0.145515926718179 0.281194368020715 0.174413888212866 0.0414524954402255 0.00518215266621755 0.201668001696273 0.0647532709924391 0.154481363930006 0.0728029121164847 0.20524377729038 0.137926558164441 0.209985624061122 0.185385221732403 0.157349404744233 0.232246291662635 0.261956348769172 0.128436439252622 0.121227359668106 0.0287293579563084 0.227341203538853 0.123842660848027 0.166529189298554 0.0880255861036941 0.429456491129259 0.105740181268882 0.202570633181307 0.0656024491581019 0.182263642969746 0.141304437123633 0.158539720627303
"dos" 0.11613959598652 0.129324931913042 0.173268209205319 0.151018713956425 0.227851795315008 0.211102423768569 0.181488203266788 0.15242242787153 0.309597523219814 0.28620625465376 0.264810264810265 0.186483901817023 0.151734602386371 0.181431431431431 0.120353035571008 0.209835480054468 0.291325215350114 0.237553202019202 0.265164070268479 0.248227857819178 0.140256165978618 0.217459927747185 0.19753461604209 0.0848752334068919 0.162198263524473 0.208087775206996 0.149700598802395 0.114923879830183 0.085668490576466 0.300564854640618 0.141356075955331 0.127602034014512 0.154481363930006 0.062402496099844 0.117713342857718 0.348873058886527 0.279442407404416 0.277347969520918 0.234539678769706 0.183861647566252 0.127305889121467 0.13761047062781 0.149064753369672 0.194210459784645 0.179407817250541 0.132688565194315 0.127620500210107 0.193656289428127 0.112644325542101 0.174794993526111 0.244032458686252 0.262409796632408 0.142951876839016 0.166361328590324 0.117833576141914
"ella" 0.199912419321059 0.178879345075983 0.247424150593604 0.123641052361986 0.164996127641902 0.0312744331508991 0.141157491429724 0.156505171475231 0.108036635706914 0.130305286671631 0.0832650832650833 0.160981829773669 0.510380026208704 0.179867367367367 0.187215833110457 0.169654217916378 0.111080837507598 0.0435514203701871 0.165727543917799 0.168897305320265 0.0714512543664655 0.242888709620848 0.100666679329142 0.390426073671703 0.305314378399008 0.414720391146811 0.305470140799482 0.155485249182012 0.0580334936163157 0.0414572213297404 0.337369834613391 0.0247586036147561 0.115158834929641 0.187207488299532 0.192164516972855 0.045434630924757 0.0936858938118852 0.105100283186874 0.124691981118071 0.134094585067116 0.232578066664218 0.111107713321713 0.14277889027577 0.0735471563681495 0.116409652414473 0.138585834758507 0.0871554635581218 0.055749537865673 0.183047029005914 0.0906344410876133 0.133862465201682 0.174939864421605 0.161615038537443 0.193882832332427 0.154254863313052
"dijo" 0.138986729623213 0.193785957165649 0.227459089450604 0.181928977046922 0.0583659771250267 0.140734949179046 0.15124016938899 0.0979858464888405 0.303147574819401 0.530528667163068 0.27027027027027 0.278928912974179 0.206910821435961 0.0766391391391391 0.100294196309174 0.151795879188339 0.320667323370989 0.0871028407403742 0.192243950944647 0.33523556055992 0.0899756536466603 0.180632036757743 0.0284905696214553 0.0414945585544805 0.111312533791305 0.0698476448247261 0.267033500566435 0.0932911495092074 0.0138174984800752 0.336839923304141 0.10648824388635 0.0418991753480488 0.12077633907255 0.0104004160166407 0.228384007082923 0.227173154623785 0.255213296935825 0.194143578664643 0.299854526022029 0.282013354161771 0.0734457052623848 0.107030366043852 0.0619606504970322 0.125260000689505 0.143800158864937 0.20050716518252 0.14007128071841 0.0909597723071506 0.0140805406927626 0.192058696590419 0.197832138837884 0.0656024491581019 0.166380101098744 0.0965306474536447 0.0396349301568258
