title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
AuroraRoja,0.013715552372008463,0.014888787723934727,0.0026760644353159275,0.016336346425152536,0.024572354944658616,0.12956323350493792,0.004581875302469668,0.002497998929904009,0.0009705303506203947,0.029072602754820376,0.012958823032200998,0.0055405946643316975,0.016700997961401655,0.024261526680458587,0.01725701890700925,0.007942118960679041,0.005165562426260576,0.01800615204217338,0.001731262270876724,0.003958836462555083,0.003702736631873897,0.004256183239106011,0.01223723950503159,0.008708171308489996,0.008708476789294711,0.004068070420145132,0.007733072053070656,0.012432531055076333,0.0023448043195418533,0.008657014727090214,0.005546044407162792,0.004063500364717707,0.013673172586029866,0.00023443757536515265,0.0004774692029402176,0.010132230439340448,0.009493534608020264,0.0025278761945920613,0.003572152512523264,0.02519724077040934,0.02023053887053388,0.006071090608158029,0.022090142957930818,0.0,0.014387449944257674,0.02279096291488597,0.00944050213782385,0.009638669084102571,0.005070080665426146,0.027994025701906403,0.03642766289074096,0.00206564384446785,0.030005775054729136,0.012009389611916341,0.001715139511371648,0.00677294916947008,0.010367103625288122,0.009028152921571306,0.004797136462417544,0.002184775756843444,0.027474669851480372,0.007498172599798672,0.0021132574874383825,0.001668387644467464,0.14228945038521626,0.0034571624273545412,0.007464961096958464,0.004589408177555139,0.020038604648211767,0.007973981132279458
AventurasParadox,0.04011822248611694,0.006620745943405425,0.0037076229272069603,0.0035769034961644582,0.02315708299687388,0.006236303173990043,0.0043610774043407316,0.0017939045574656416,0.0008143963815180206,0.03396461132255938,0.020328402870373866,0.006602253052835255,0.013127861640907713,0.029888820120980465,0.01551444696703769,0.008660839197326084,0.002093656587438928,0.02342134157296669,0.002389808303567986,0.017096777839400782,0.003980280445464505,0.004720843954308525,0.007868003898819823,0.0165924469478324,0.0180841685844246,0.005081275741046916,0.007316016959133836,0.010613907811017034,0.0019421705502382903,0.02927273760268278,0.008533277646314438,0.009297528809538269,0.023849397584548654,0.001541279286756296,0.002071801060606516,0.008197840844192108,0.023278015517409396,0.00981980065011655,0.004997732689770806,0.03746189400487247,0.027129073579181966,0.004320791685968475,0.009504245276950263,0.0024892271239043864,0.007780336188430933,0.03333821346231796,0.018374017000498753,0.004419774196279493,0.007395756554828515,0.03780717474471009,0.03871596777957608,0.0035860944294613,0.05468066896792194,0.02035800644797371,0.006192034978696717,0.005019596178559457,0.004599418352666227,0.0033519118494760016,0.004685024055556662,0.0029918027605979436,0.01466719554736398,0.006930628245902109,0.010110710685058866,0.008113810157754657,0.09490793687371012,0.003927166887883437,0.00950812064697189,0.0037638440389903107,0.026642715725252748,0.006450932579411991
Bandidos,0.00788189301479828,0.00592040514413986,0.00477581338013234,0.02601025060431933,0.023525910395362386,0.003218844717383114,0.002201830348866472,0.008398621924306375,0.0014973289778466617,0.06313166852553892,0.03265426202088341,0.006778789759073857,0.023242945152808732,0.005906231459870679,0.014627204747996898,0.00657925658010971,0.0009233018272862022,0.01632236994078444,0.0024035234012520315,0.0033824926382402623,0.00959215028735019,0.0041902748806216935,0.0035444180544104277,0.025801658901275604,0.0026967835809529814,0.012099909181732515,0.005531843931586692,0.007664644196527893,0.0007772755942304305,0.007405144048398164,0.012379714632172786,0.0013119452239723397,0.0070061114704445746,0.002069794016721361,0.21529292430634026,0.006035179685030008,0.018533089346405407,0.014125486953179918,0.004604617990906654,0.024029006070984613,0.010100970753715412,0.002734379852395487,0.011552625779646823,0.0025293383700063367,0.013992358485000652,0.028325965631664233,0.014409297357223022,0.0229631898365856,0.003322670502695724,0.01706841696975289,0.02068742225082752,0.00678170959314536,0.0068631337521463005,0.022592195215115983,0.029865681082397857,0.03656420427841794,0.005904762987287927,0.004966741504235558,0.00838270876020769,0.0016202744602127812,0.003070288257318539,0.006979491987324611,0.0023851365330583487,0.001479043624249469,0.0050532921225515635,0.002522926484557464,0.011159142777699887,0.0037515760463470577,0.015848069589624977,0.013488449430983667
Bola,0.010523682974500511,0.004265128732566675,0.004475430661270295,0.007830905277056903,0.03533997863296845,0.012485220398223603,0.0013397920695005746,0.01354141205794317,0.0008847250941175063,0.10536614358421931,0.0077676860873550435,0.009293630488309794,0.0433007375503708,0.010832604501899696,0.030086416624228143,0.001885821666102327,0.0008934033857289991,0.007791016347596643,0.0004314525157041274,0.006980497344748423,0.03336140969139151,0.002127122692092713,0.022860477763117722,0.03699105992416094,0.0019390690568384824,0.05519329657889102,0.007531474833774883,0.00871919218927649,0.005670482563522108,0.009368788225202455,0.004224084271275406,0.00239863682719073,0.01567627720930039,0.0,0.046958504590671725,0.01247608076426329,0.011873914280755408,0.010945193163271564,0.0007651441819402521,0.0165441893069229,0.008269843748248415,0.011719023378014368,0.02612523790446379,0.0026925349548801224,0.004490272964609576,0.0389064876823674,0.007259673859869427,0.04909225671666303,0.0008131708155364353,0.01835972048904801,0.015022120555695921,0.004546065128266021,0.0017583880284602,0.02739064208403011,0.0012003199284150964,0.04773376221299638,0.0020003291025591416,0.004199011171016195,0.0028168267484168087,0.0024855123786969063,0.0026262811357438917,0.0034393446525371675,0.0019213184340617195,0.0004857303064829154,0.0045252066314375,0.006902080252284814,0.012091539900712737,0.010690156745037578,0.02709055458620268,0.012232701841958215
Bolsa,0.037723973875854896,0.005613496132743735,0.0037380773133215243,0.003590961285252308,0.019205018797601295,0.00803244764101819,0.002105212391130971,0.0031229087960811413,0.002233573572179381,0.06141335654203028,0.007502601543246212,0.00467969132168109,0.02382115345217387,0.02012108376581577,0.01012459950452744,0.021902835281986922,0.0008800414921341406,0.021037771177693673,0.00038537791908920205,0.0025464267597375234,0.010902118344593892,0.002269647430330045,0.02181977472711353,0.00921579861475942,0.00015501662978392519,0.005054942156273833,0.018475999356936446,0.016598791680819132,0.0021717386461817556,0.009968504843959372,0.006624886814230371,0.005015474802181983,0.015933590999912095,0.000485937027391853,0.0007976971996979327,0.016572733006691216,0.0037093118132864784,0.019693033331263057,0.012723437882438824,0.0053660979512405345,0.030673338411469176,0.013137650813705649,0.009106243413098633,9.754102341127575e-05,0.0015451713277384285,0.02809889427493015,0.1908101880446811,0.020468955256423282,0.006269460779648629,0.06304695151464505,0.011110908394492173,0.0015454140039091334,0.0035233335263982653,0.04076252683443032,0.009183902464750428,0.0017915617229498325,0.00429855287657787,0.006803100952880593,0.02802164216457912,0.0025926428794360774,0.013006956098977365,0.006340336457709664,0.00032993073197379395,0.00010243135995396369,0.005426666071579114,0.00585199019577332,0.005195648033633537,0.0005179429153355542,0.008741832564410365,0.02069174188544239
Bringas,0.027206905514682432,0.014045326817194774,0.010729627848014754,0.0013528178258268775,0.030631511784421254,0.008289712345125232,0.001993387772138585,0.003306177164812163,0.00036700772572061574,0.062424477188492096,0.02328049787531694,0.005473156306280915,0.0296427798748136,0.015886908435912367,0.028795601237073577,0.0049839494007186454,0.0017258405054389851,0.01778872483685671,0.0012731857453172524,0.0038109372882480503,0.001948847651036353,0.003718477821418388,0.002571075391224646,0.005470689355404506,0.00194978655041251,0.00405073844083986,0.021453742491476996,0.00577011342708581,0.010233763019690673,0.006887060145060038,0.013849095714278089,0.00044616260371985227,0.00794251503359193,0.0009532498075887655,0.0005456924784020081,0.022797393670906514,0.07880713871685872,0.01250090251167411,0.0050421670856905364,0.014887042112459184,0.015018649530952492,0.004225504923539385,0.008970281461426359,0.0002961459135290883,0.007220568588631194,0.13735223820376458,0.0050790122433564695,0.00983437454740473,0.0055490028969046425,0.01712753147146207,0.02843417065982115,0.003858415753766461,0.007661087288681251,0.045336385875876184,0.014365642119908787,0.004956284969279387,0.0049574221312884605,0.009609294770531532,0.03410886781460592,0.0018035223794424153,0.00558178628022179,0.0315807340703469,0.005985778839800903,0.00043848068808945286,0.0029613896593081684,0.005734663227743825,0.005663015690708201,0.0015155270156599525,0.025567267300407433,0.013964704920729702
Brujas,0.01431732591995726,0.03210569708963297,0.0034046579319592096,0.0012840511455733115,0.06366846971729925,0.006778632275307771,0.003248200633835249,0.0038218708132040542,0.004136779046577937,0.0998016141089935,0.006906967862452654,0.008441392437739701,0.03226696931044438,0.007481791805321541,0.008697228602074633,0.0036311912941138554,0.001720640813782966,0.015140860700604736,0.0012876174836458272,0.0021267532323184903,0.00555695145063234,0.002894136735312141,0.0059704906447200935,0.011094672187839806,0.00408542472929955,0.004227108372908749,0.031178520427739755,0.006976812941119998,0.0015698125853810005,0.007715517765543498,0.0006803604500025532,0.013932453827547356,0.007888637706774395,0.00029721336715644257,0.0007881607244242977,0.06301569848588703,0.007512706706088742,0.006117377824824911,0.010723288464522139,0.007994178829525453,0.03454595715791115,0.005734918754662958,0.015326038760030726,0.0011666329219660084,0.0042860317152178164,0.04336142199587448,0.007211297682720405,0.02562352399594316,0.008302144377877248,0.036292288611168066,0.005923382153491248,0.012354414138537795,0.0009308926315129727,0.0401663579882004,0.01448220909261313,0.003611316262705364,0.0015955412388245671,0.055365156798343355,0.0240388825038508,0.008156197308602392,0.04101308906276066,0.005716882906491546,0.001864779959198843,0.0010800048985499856,0.004813885941119231,0.013246983014098754,0.012781915985366286,0.000902858992003173,0.011509589361597123,0.017938019028303727
Busca,0.018810538357957807,0.008885385019852738,0.003501606445686191,0.0020869040008490375,0.01710804466936216,0.003476865224564352,0.004390687318690254,0.0011900315882195545,0.0006786014476871873,0.033733052814318244,0.029527498918409972,0.0036149233768947666,0.012744225598605078,0.00909161652657324,0.005979429476088977,0.006005866729016142,0.002528192008620908,0.024465075104691862,0.003674998214437597,0.005695300364355049,0.007317691741091558,0.004512007508542329,0.008314508932704037,0.02195745096970663,0.011326394546754739,0.0016177463448445125,0.00713681891220279,0.019324301257531734,0.0027178908056428126,0.007083279367564443,0.015433562223382557,0.007703555959010176,0.015972738273799914,0.0012550270860449844,0.00045682780643863764,0.006265991922870223,0.014648939276916307,0.0017640089455906892,0.007324092153521244,0.02822495872136844,0.01865318913536669,0.00517622047348199,0.027058390033525535,0.0004194897485223732,0.007812588270133574,0.028308210586659516,0.017245149079536507,0.005099109204223277,0.007068267299529972,0.0269543091325228,0.054293236017405544,0.00597817618371047,0.01619728313401572,0.021025783952292043,0.0023447142835650824,0.002660364893883881,0.008370047527644137,0.0040673871952193194,0.007278368479832969,0.00583671241949822,0.00756204507435436,0.009979697049686726,0.03470142067205485,0.0035017593910624365,0.2096598556123486,0.005401560827205176,0.00566353039979533,0.003271609798548859,0.03510487146236047,0.005786274259765517
Centeno,0.016218118341892695,0.008755204901672897,0.011803785302256814,0.0011535428771725746,0.023749098908874607,0.007223604566574605,0.0043268293742120415,0.0020285737109114045,0.0027762054563847493,0.05021892182620303,0.03679701253729598,0.008836999895386334,0.03424025593842522,0.0371607923691884,0.023786892607320632,0.004490931781268962,0.000857205412165794,0.01739310737998918,0.001048569617670947,0.02502265148949171,0.0067016079942380374,0.003320265972207773,0.002983133137224581,0.009339432106378049,0.0050353337631010185,0.0011452583126784267,0.025705523807669717,0.010510753458785008,0.006208851363117165,0.025588592148937342,0.005815285626163136,0.007782697953397008,0.0155797765413971,0.005002945237893937,0.002131394562311294,0.0268896867816937,0.04091278215319174,0.012244586534047723,0.003637617062605214,0.03145169372835272,0.018505109230505763,0.0074056879538316545,0.008429173716042161,0.0016619546061064467,0.010433751670163112,0.08645453629864752,0.007798151605826926,0.004798335627600967,0.0029253201866127993,0.01994290559043766,0.022578752809632004,0.002451873079009554,0.008348482623615023,0.03481922503786781,0.002655547284379828,0.0011856837758273356,0.007968290758508911,0.014277222734271188,0.00599704710707694,0.004240191811039292,0.01433944656573101,0.012577806130227675,0.022811000931503775,0.0006429422371759615,0.006534471305800351,0.003275079502158049,0.015249091042509308,0.003736417720464998,0.035939946859220175,0.024737809302447084
Cerezas,0.015489285622841771,0.029096526359028062,0.00835855858395171,0.0003698256767035233,0.024739661820456935,0.0006299014817717646,0.00867278846092047,0.0002962479494574835,0.005672026058266164,0.014952572794085257,0.015590222274127341,0.3594566337811046,0.034933125534873315,0.0045258064927728055,0.0049783209935756485,0.0029672305148787633,0.0,0.010135888993399369,0.01095822297506008,0.002461311515626234,0.0030553202664044647,0.007586911081712672,0.0050242471451896475,0.005203968111837649,0.006742959329135881,0.00028835813721577954,0.037466245381938525,0.007346778115349179,0.000745391141876381,0.003923811435067393,0.0022579572689313634,0.001335218481414567,0.003867852202044705,0.001825124385023529,0.00035397916757890397,0.0034825759507590144,0.004708165871149063,0.0031041034002282676,0.013539988840899969,0.011264426948639392,0.016388208151035342,0.0020502826162949227,0.07813574549687051,0.0010787245141758656,0.02148531381084609,0.025592224059353196,0.004143788685741154,0.002185553572409681,0.0077338841559251945,0.01864519051354831,0.00820835354493437,0.009620267062262313,0.0011796888694406476,0.007854710442964513,0.0011952576337436924,0.001185590687764196,0.0026686182212384024,0.008242763570876924,0.018860893069081685,0.003701545410442491,0.0024294741928473805,0.004975500295224136,0.0009575500283381003,0.00259749731173778,0.002101242642606899,0.009487261877268283,0.0070113792288565985,0.0056690047773424596,0.015825458604639554,0.010250624149259218
Chacho,0.0018492357562570202,0.0030204618129203555,0.005182479667021367,0.025076275557193804,0.08083624426995387,0.0027524206816768584,0.0002693679220155119,0.29053867437128017,0.000547857057126243,0.08178593482240215,0.003971591271817536,0.002758969928822644,0.026561992099224586,0.005980111866894823,0.004257136290195567,0.005415862008865179,0.00012852622559575424,0.002774870499426656,0.0007806303450739062,0.0011239680368394704,0.007510083880351027,0.0011140100757496337,0.0033378148519836804,0.035669314346106665,0.0008165670096997506,0.15959599676683991,0.01265483768342322,0.003425043563223864,0.0009572519420293055,0.0015047713999283147,0.0009988759160381884,0.0020863728249318424,0.0014034015641705734,0.0034900302874859533,0.0032069294575799824,0.008325130746819003,0.009054527984064134,0.0008947353228352964,0.00035884054888779787,0.005453844598128239,0.006312545651398274,0.003069909744194757,0.0035610310853518004,0.0004363091247737447,0.002150202949271544,0.023029515335918637,0.004323796480568529,0.017189841413495492,0.001745111715586117,0.013823316406780055,0.0036006967350731937,0.009918082149548686,0.000725667778205091,0.02031809723579951,0.0002783633232452412,0.004832202783697816,0.002625078711916386,0.0030075557664002335,0.0015921046166287483,0.0005114663225855953,0.0008042259353552093,0.005449790273510954,0.00024373573017229258,0.00011953841306177628,0.0011542037148241059,0.0028460247998161915,0.001932952361499349,0.004671189180954866,0.008788774726009628,0.02268882425698259
