subgenre,binID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
novela de tendencia subjetiva,10,0.007571644469489519,0.015222294172151998,0.01780087535427426,0.01358671650198303,0.04557360324189938,0.0085224515012962,0.0008437250906137379,0.0015463839586796263,0.01257859643804317,0.05847573346368904,0.013427292756942379,0.11787412780603711,0.028107114924588616,0.052912960988031374,0.009295004036267526,0.006801914680016622,0.014673195167449915,0.010874934465104291,0.006667181262175308,0.0018823199798981471,0.007440154351732694,0.0024411123737085,0.004856743592900111,0.009037490300178171,0.008882403755282384,0.001304428571607543,0.021719169258543086,0.005106144605061802,0.0076781462685590095,0.027523647326857886,0.00791022717002099,0.004876797209280704,0.00450582657263004,0.0037946629732675615,0.0025331696813507393,0.011567032879018007,0.007991923589863668,0.005287619620689417,0.006285202283746174,0.0227817728998564,0.018608240490769517,0.007932552646769371,0.021026129470850887,0.0019084220160427907,0.014560492242287327,0.06290254809722588,0.007406196293902962,0.0050871814276314455,0.004806329171477016,0.027142010190885926,0.009637223838861496,0.00999556444662062,0.002509559886365432,0.01965268562015553,0.00313587664634362,0.0022986742810218084,0.005243633389312166,0.00908357104663959,0.005798217922108558,0.004514244952684094,0.008835768815390365,0.006547291058719167,0.002281050762940212,0.009801380285799507,0.027909595014016356,0.005806837866217095,0.00916306407876595,0.0045045689126500706,0.016307825016517816,0.024918319945438406
novela de tendencia subjetiva,11,0.015476085835571035,0.013648451545714894,0.015605229975993394,0.018768857007518167,0.03909060496814055,0.012835825236297614,0.0037447748869687022,0.003012567732197967,0.015593159442164994,0.06371495786909458,0.014857327605179715,0.0907017694187222,0.031335901622940344,0.048869198084920365,0.028867866050027394,0.002168921101686837,0.0072874181969977345,0.01720487098086356,0.002620286101093613,0.010830034309281358,0.007151149581522468,0.009342035787818056,0.003081678679959752,0.010783668519085304,0.01521283802182944,0.00038384710109373623,0.024605689375755285,0.01359009196925221,0.004286637038993614,0.011203340012377784,0.015282346832430745,0.0038283934337894317,0.004060616740667189,0.0020802825282776024,0.0016978305018372172,0.020192366175774367,0.008176545449083701,0.0045918262795485,0.004092574437064521,0.017041368427474474,0.0211096125759222,0.004874605527076856,0.029780272079477726,0.002271036212328016,0.010971453075751652,0.0655727164343458,0.004326772693846801,0.0036174052400498465,0.009182472763912673,0.01358669901735744,0.012539376257067076,0.010505192870540025,0.002386024625535621,0.027564000718639098,0.00031825251394002865,0.0025572565786010706,0.0029686126316283003,0.0024512506752937787,0.006579505728780089,0.0025570270705276075,0.009655391195419473,0.0068126158747681,0.000693556903389165,0.0036200096489931734,0.018308001203896036,0.008011965851274087,0.010333445854743838,0.004152792235470777,0.014330070634887275,0.02869115122625626
novela de tendencia subjetiva,12,0.01600313558698817,0.008928170246456861,0.009500949020095812,0.005469839038441075,0.0376816336007164,0.00556373081780417,0.003625121271464491,0.0012221717447318222,0.01731259796231183,0.045864925027808895,0.015619281538271482,0.10338128340840089,0.03721675520562665,0.025013001472801683,0.02103551159710357,0.00038564278455684457,0.009442299383371352,0.015926095960701697,0.012037853643953895,0.014537565754844075,0.00805882344205937,0.00889406105850029,0.004096963912025796,0.013108038464627395,0.006096794906801655,0.0026309785122040205,0.03565760773727584,0.012236256226965609,0.004367218296516722,0.009317410200835359,0.01005156664988189,0.001729324381837526,0.009987788826487461,0.0010557752658076642,0.002209900812945012,0.0159152902186629,0.007336919569061081,0.00988042523936151,0.0036741997161338926,0.02288840621184764,0.015857519353618878,0.006612215813965185,0.038376118602145376,0.0009699494134139357,0.012609723560052475,0.07122835387038155,0.010451006230180058,0.0016243160471951846,0.0034183210315076045,0.02904890577237194,0.011663625493787024,0.007946161975820014,0.00820967035069388,0.03200084305923336,0.0023982802024105875,0.002135542838982675,0.004817732420460717,0.0037173123356514836,0.011064591074979079,0.004890692447855456,0.011759634783487774,0.00925376323465904,0.0017449724171962793,0.004461663656968986,0.015965066547954643,0.008609933205398518,0.009984700275806887,0.0024439327301656482,0.018456518052341588,0.020129542482709095
novela de tendencia subjetiva,13,0.022614226587324225,0.01639671031824773,0.008738946167272945,0.007330794163392185,0.03804553323729703,0.006903803386934917,0.003604486298552956,0.0038053104898634334,0.0071601277433575245,0.04506861400476409,0.010770002882822365,0.10627135245555595,0.033961588083384925,0.032579365078059266,0.018196313584140915,0.00849722132669059,0.01041590279308915,0.00885088357568514,0.005269822794800286,0.011048939847629717,0.0059413744694301555,0.004651340652270478,0.0026008340493573795,0.015604099446063828,0.007479309621580442,0.0002061042622304755,0.031254954553498956,0.015661674799745104,0.009315096804041467,0.015454314084128234,0.010114205259670349,0.004945035612052622,0.009351173099996462,0.0003591289144843842,0.001523022317614146,0.014361688950414248,0.012822905922870503,0.0039803002357955575,0.005930808356663745,0.02202542280586067,0.012035910094875417,0.010329066922466072,0.029200182893940302,0.005159145058065652,0.01047447329174003,0.05912672766960575,0.010206880066192043,0.003148484502286445,0.006161918471247599,0.0148870134765994,0.016583822486717657,0.004077660152786133,0.011362595925535807,0.03354528773188996,0.0022574841266176666,0.0024410849822953857,0.004713653727436067,0.005953896723210271,0.006072275767994947,0.004237043968641836,0.013630931395674591,0.005584820331752366,0.005167088076745421,0.018551993474372377,0.02374626471634038,0.00424793286137108,0.0033120281178221746,0.0010781911110370659,0.021118286310387917,0.02912565891559117
novela de tendencia subjetiva,14,0.013385975506467324,0.01849887999389876,0.023707728190627126,0.002360655073587607,0.0421182171905185,0.0012798672930168257,0.004747068552305861,0.0019036362199991144,0.01238545324657435,0.048289600161154134,0.011522594168685186,0.08674048648707203,0.04919439552370929,0.028017564927015137,0.028389413706283832,0.0016034816390995033,0.006785397856938722,0.009531450125200796,0.0005589015315337467,0.006473197114824757,0.004289602790240293,0.008297961930863993,0.0057950538616790516,0.00960915522475048,0.002059992940837876,0.0035476975376652863,0.025761008512298275,0.009281205933497034,0.004072619730224816,0.019562876948996853,0.0065272866127048705,0.0083330562600808,0.010013824889582239,0.002780039929330352,0.00030886227406725795,0.022751654625998836,0.007095671861179775,0.008490230035809069,0.005932188635432439,0.024751775456451804,0.009542902931393161,0.012804168047144057,0.029814866541571717,0.0,0.012042705162573015,0.055394137440197076,0.004171423251876753,0.005621498598397878,0.01519314807989749,0.014323585401284887,0.021703175339010835,0.013561400180577943,0.006300784401844712,0.03349954670797927,0.0007758484659110029,0.0016595012590862332,0.0048942825313374625,0.010364279544436052,0.017634990758903644,0.005245279345448708,0.002699533769626191,0.010021083023550752,0.00028977942835254396,0.010582173274166025,0.02422154732921552,0.003892864406850381,0.013691562045215941,0.002976364495091332,0.017858664770980467,0.022595586706333777
novela histórica,0,0.017661649368802875,0.014857745386428861,0.00790800105533428,0.0031016709281564557,0.027504079161051853,0.0029388388449399032,0.013867442063608463,0.007584508761651936,0.03714222095371353,0.04239465294727514,0.01821130813600728,0.025254534010033358,0.03437657319495076,0.02594728486590037,0.010598633774231014,0.0022160802913233175,0.0011311090695657828,0.023866044638737347,0.03306570150094519,0.006822631307936978,0.008569842127456128,0.004092112161410837,0.008141450979371906,0.008200429651739758,0.00909507622985253,0.005441972650621712,0.025211948775675237,0.020117945862849228,0.0016598767160732695,0.0062794029823635186,0.007064479077881908,0.0021476576599253694,0.00742364535638899,0.006794337726783844,0.0015745158293954558,0.013286057586668164,0.008003055611470085,0.00811522845848495,0.0068719038637955745,0.013780454666738712,0.032395460721756905,0.013955942153095672,0.049643978465969976,0.013766624520831931,0.022502310195764808,0.012224204114065284,0.0033457245224499947,0.008579949601500584,0.006130606449412566,0.023966593006867962,0.045556345464492276,0.009169099560191466,0.010469043096140392,0.026900155967804193,0.0013674814126389363,0.033217557559784276,0.0032047636585084242,0.048005665385451056,0.012197003112151236,0.004041602162283988,0.0009243295577659706,0.012623168743247083,0.002284390678403057,0.0017514170460536998,0.019583559903967113,0.005202566197020896,0.004665978994650072,0.005477734456279134,0.013654165794127593,0.007287742253752977
novela histórica,1,0.01999179032996151,0.018748929110612364,0.011625064139606952,0.006844001018205085,0.028583624487426695,0.003773548674888744,0.011502371945864827,0.00826447687838281,0.04221745741436238,0.07213664921678853,0.014718690955170638,0.024248578974551634,0.03282764776690235,0.017848402548487338,0.006419935377045831,0.004765882508384005,0.001604325729845231,0.014954779306301428,0.02344255328875161,0.007737861829558152,0.011143390372021694,0.004690594035510762,0.0045129841576855645,0.014194559435323568,0.006925094648729399,0.00595974038187476,0.026299836599873727,0.02287617855709535,0.002182927571834908,0.012124533785279744,0.0021808930397825394,0.01009761353897607,0.007537088633898037,0.010167108941430691,0.0013225602283459597,0.012031095493896271,0.011158056555250177,0.008358031450693219,0.011975485978533526,0.007684660325732313,0.017489794057167336,0.008415300879748115,0.03699690877018224,0.015830142550731778,0.008936421282202392,0.022313137681563174,0.0031508465876600947,0.013194223402823831,0.003982133731207819,0.03198495579872096,0.02014475418612209,0.00447067983199681,0.0011396867121801202,0.03767654895664232,0.0016843027333266177,0.02720196742376029,0.00561688478518983,0.03315731518118695,0.01279659664021493,0.004297668494306252,0.013583437483011591,0.010866397214038113,0.009077028578928,0.004159025422101729,0.020439553989260232,0.011777385949041543,0.0013985288531377876,0.005840387039107863,0.016166108198301207,0.01097422662804999
novela histórica,2,0.008815169797252675,0.02135300723808567,0.02008126027498003,0.005225087907832646,0.02940419525912037,0.003350269359692312,0.015907550947582675,0.005137747419844926,0.030945873415945645,0.045433204092508346,0.018532306828306557,0.03097996694561801,0.0334396006621186,0.019417929095967592,0.007193264909491671,0.004405941190515479,0.0010114579055383623,0.02104150971446711,0.024347460239676565,0.005042069543725744,0.0090417600125597,0.00306023693814846,0.008329982993044391,0.019231829097923408,0.015868019115751485,0.007205460338406188,0.027696529437919185,0.021619214577616418,0.001124943167986916,0.007536263144088963,0.006151630652957829,0.007155764818582486,0.009804981037509063,0.004239817224951821,0.004803364482555536,0.016717084125563973,0.013704944671917258,0.008308727167101067,0.01074873159515495,0.010168655244164503,0.03337530656578778,0.010986724484847532,0.03731084104324393,0.006022172470036069,0.014599653441875415,0.018460853861550053,0.007574491508205382,0.016742825704323595,0.007864927880038598,0.040515837453811474,0.020560170304505663,0.00318330359911999,0.006867504673695082,0.017674000980099937,0.0005436801739024332,0.022965423981116225,0.0037957639382544413,0.03613950110645418,0.007884636276724545,0.007425470587173106,0.007810561451733799,0.010476725878605526,0.007824772665735374,0.002756554019800513,0.027683333165016852,0.005954514987482931,0.0037730508979904325,0.002354335196477899,0.016977051027351305,0.011064503587908794
novela histórica,3,0.016867030105750493,0.023492965988927892,0.009199641152227,0.002854467426075958,0.04245939875594118,0.0038171668339296943,0.013098636010184581,0.005588353961985363,0.040459596683082695,0.0567561005561185,0.013621790794094618,0.03475346056582908,0.03462867860576875,0.008704001282585779,0.00928682490607105,0.007242839820946226,0.0005073379948019742,0.01119629391988087,0.01898010703431891,0.006150834088005803,0.019794937580962978,0.00812497028775325,0.009619377348325265,0.012676650954246107,0.006875218078081326,0.009849375719699852,0.029240940760963733,0.010888862603106142,0.001091740652826178,0.01022567174439207,0.006767184348143834,0.003378454016305443,0.0070909341278738765,0.001625071213757458,0.0007411167530145359,0.013032156347411129,0.008163122473197474,0.006765003035215967,0.010687960878375825,0.015733334502901535,0.01749221525242529,0.01005403401604596,0.024907673826513516,0.011281353538239542,0.008979468370903751,0.02105106060732632,0.00864561880614473,0.01501090845964752,0.002047660417215048,0.03852910304759033,0.026436005708129862,0.005416520847218889,0.005280116999866943,0.029952259829528486,0.0019594287405437032,0.026371128659627097,0.009633512492493248,0.051920031282215014,0.012047186862108395,0.0032254178741072505,0.005961612143370025,0.009337458698414477,0.010501511159494954,0.0006707316953883578,0.019715448450905865,0.005446710356020885,0.0025883140555354087,0.00689259522626487,0.01838968546232166,0.018230641102556098
novela histórica,4,0.008052122539954291,0.019014799490688017,0.006814116221437105,0.007200992380941506,0.022930767019919467,0.022668297218930128,0.019767496500251374,0.0037908483449958746,0.039562611167482546,0.06278154765046087,0.014171902242738246,0.02768251089324317,0.038833280707632555,0.015664818852238034,0.007812845112282281,0.0031715070738292874,0.0015896165243522212,0.009201881416197339,0.023250141017446768,0.0029767066897591382,0.017837159851295224,0.0035651121691455388,0.007953745880800467,0.009131882333649826,0.006963670593789252,0.01619622814853582,0.031523158606061134,0.015257670127970756,0.0008718751857180164,0.01566470858938402,0.004558411662223889,0.01003896234978706,0.006453190457008583,0.004971465803143454,0.0017481305484580096,0.007837605131367992,0.007479939989239879,0.0033368979511038603,0.012566976609730938,0.013343548982425672,0.02225548310361293,0.009032224118916117,0.03308790013546814,0.008934594721373606,0.008655353548657641,0.01957100783262591,0.005576495942773483,0.010222699125052765,0.0033019577509658584,0.03249649842130579,0.014146824204058998,0.003112153482743198,0.004917948526281174,0.03833980274951508,0.005901005402511354,0.0347021045292142,0.005645334622659365,0.04328592279371862,0.018521780594930058,0.004520054933497902,0.010023548495791507,0.010689156060439067,0.009339552400604816,0.0027063011722333816,0.019824799961826855,0.0029529082603103212,0.004723975340103321,0.003320791114041124,0.01762299017695052,0.019170320929843786
