author-name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
Castera,0.007822386198447186,0.008150372020858217,0.0013811792315789903,0.0,0.09731167347764412,0.0004061785559475498,0.0,0.0017368186635481615,0.0009821760865912099,0.01497017678546047,0.012577490473946528,0.010338567945275445,0.050345629764843226,0.03216596132824302,0.03473771296244102,0.00821985998350614,0.0012396821591247424,0.007537532694462405,0.0013509164187230937,0.001441933065850637,0.009112620592958441,0.0028824310738522997,0.015257337720344852,0.02714468934651438,0.0022207617561853387,0.009915372150447235,0.09194522986057128,0.032421929996062644,0.0008304149199376688,0.000724143089347034,0.002319028495187752,0.0049086992091066164,0.0008679097377530281,0.0,0.0012043410228319475,0.03627319912154038,0.007773019602282331,0.003056796656536851,0.00034064155435209855,0.014589569396028968,0.0468757320383233,0.008676666141111754,0.028201643336005708,0.0,0.002105078670935178,0.020430558385199093,0.013569535197338502,0.000715589667712121,0.0,0.03764373500594166,0.010522404464381081,0.0025960614365462733,0.09104989876762525,0.011434600245939983,0.00036306139198241866,0.00538288557192835,0.0440286753322479,0.0015395529202259664,0.01080858730926819,0.006046529744792529,0.0015409117744035682,0.0069551781228344624,0.0,0.0,0.001117624823916972,0.03492529387484659,0.001679934080374081,0.0008078566681681951,0.00694585144598009,0.029828363954441175
Clarin,0.01512324392165265,0.015124264983097756,0.026068595321542484,0.0032397191825789076,0.0436254063280428,0.008786518824691017,0.0047488614201301495,0.002748705559715718,0.002606048391299982,0.057080587928112644,0.013508126592278341,0.009242924315593332,0.030363019805312513,0.020398142803144267,0.01870590019246186,0.015194172258155747,0.00031416001048409077,0.015250937920747127,0.0027221429064751127,0.00474348650428136,0.0039462600313225705,0.10451336679485446,0.004732171277850941,0.011069963912606647,0.007299444254216357,0.0022853669758177773,0.02461260317573664,0.013129965247232022,0.0021329992134547925,0.015881059123221648,0.005686123314647984,0.011086643136828967,0.011366061379133019,0.0029869755035914526,0.000992782751783476,0.01928738893692601,0.014912797205500258,0.005810602228440279,0.004869918367388503,0.023683294514046903,0.018299811745279223,0.00663152038360106,0.019974725597955684,0.0008176061226957343,0.02895458405489663,0.04086412025481134,0.013364761761290428,0.00871528511396326,0.0036257036809381566,0.023864886473111028,0.013989801175059716,0.00519345291642115,0.0051984806686497815,0.040114034946278,0.004531340564190014,0.0025886794459523675,0.006763136854378731,0.005826178758362869,0.01006638296539528,0.003010005290966933,0.015203947030167964,0.018729327160629645,0.0019197480562128816,0.002149525954427788,0.003456375996858484,0.006418565453310985,0.0062945522258585854,0.009378988031542797,0.01922916933849717,0.03401258363163819
Coloma,0.020604818944326347,0.009496659888895177,0.01942721446774949,0.0024656750485353616,0.024330362266404445,0.0038047156790908337,0.006219417013058585,0.003148673180480597,0.0015024381659248015,0.07916935257044701,0.013992480083894424,0.007628072523443508,0.050148959805512885,0.009635506843539803,0.0075670546640590145,0.013912395573624285,0.0009595705391430801,0.015404560838609773,0.002383795786903466,0.00717054856701636,0.007436209649857093,0.007869655267769254,0.0067119520963276605,0.01572527348543407,0.0033574259736226988,0.00263247386915395,0.016776185659289906,0.010673824878427014,0.005136238191173452,0.005575070432396043,0.0015737889110786969,0.005184639117887457,0.03281515404874153,0.00273674983020178,0.0006435426384233442,0.010140587130479488,0.01264995442427719,0.008323842708540223,0.005525081551166428,0.022697852699287986,0.01648412699077584,0.003014304480182092,0.017095780586675016,0.0009649449885650521,0.010926762915605182,0.03306072620415024,0.005009445029181157,0.02029382651602296,0.009305899221951587,0.048177096593353674,0.009977423025947776,0.0031448237621536615,0.0022267610836343536,0.025836743602272467,0.09732960593193862,0.005086765237257856,0.002437943744041723,0.024083975913588934,0.022294654536634862,0.0017693664253657956,0.017978301232304806,0.007571971714134741,0.0010769822134850573,0.0016921114055803248,0.004692173234706757,0.003437784406899078,0.033606430931254545,0.003666781328662563,0.03938099890467062,0.02559338704494321
Daireaux,0.016093131829077335,0.05499180231464078,0.011780023135205691,0.005534467676731835,0.03240459883835552,0.0013162757483720317,0.0,0.0035279460170160506,0.008939793621370555,0.02367645066137112,0.006370736361998344,0.00688062812792561,0.019846030602925255,0.04224793290913382,0.0014128018471741756,0.0014568681432410625,0.00035375776243286495,0.0031046281982572846,0.053087850614446125,0.005760751168216547,0.13352996122780356,0.0051292693227849954,0.0036162855466729473,0.010025236587356056,0.026127427302953164,0.0011005025752544918,0.034113347174620244,0.04900988331610874,0.0,0.0016605710903063965,0.0009442870734232008,0.01837711813667511,0.0013423195078085227,0.00042310788178169425,0.0013996818431101677,0.021793941866674167,0.005084431785215871,0.003873429358134497,0.005890480339291686,0.006405959490838968,0.01429894636668386,0.07344429376443544,0.10428678599593852,0.007404295340630586,0.012319593987704125,0.020821952678687486,0.0022877076895602647,0.001964818449734938,0.0004907807435891057,0.010296944709649262,0.004773172942797723,0.0008576142185011303,0.006501104065736631,0.01660303866218803,0.0005147972795762919,0.0009011515006182228,0.007766310281153544,0.02377772840718395,0.0071784368726550704,0.0013671142449278632,0.0,0.00942806986440702,0.0,0.0,0.0013707389383611377,0.0029053304592789315,0.0,0.0,0.009679893842773199,0.011911330095901717
Delgado,0.016464129425199894,0.030969419238589705,0.010170940485256158,0.004452675746152745,0.09988560541990253,0.0017852829706083433,0.004980734564688611,0.0014172744844269663,0.002386063824656763,0.03129176401755981,0.01762799293918808,0.014073060833341908,0.02167231911360605,0.009290746932672499,0.025618649625684393,0.01171859997723023,0.00030706417540218313,0.016131242322770925,0.0020691133178292157,0.020246560151055137,0.01072073254447583,0.0033544943209868447,0.006959094925297155,0.004516569197218742,0.002611786577113843,0.0022136612308547307,0.025179103526506676,0.008409867158023542,0.019080055693521843,0.027202602252263928,0.007037576889129081,0.011838501390849646,0.0110040769901439,0.0019344772197399409,0.013125824769034788,0.004729506219374524,0.01560855199252405,0.00881980672432244,0.001145278698589192,0.022700317900286524,0.014865581522107872,0.004736285658142744,0.06097458183530542,0.0004568821742506016,0.023653405671382105,0.049045740772994444,0.013689470798428126,0.00797954605695606,0.0018732288783901128,0.041493900516410234,0.009300986281925555,0.009338074764987698,0.001896918335852996,0.047653701963055836,0.001546889733057933,0.0020224438250751055,0.011471595344953067,0.008276293837584388,0.017444257420661916,0.001986540803619883,0.002731473748529627,0.017534889054771376,0.0025356364781841277,0.00474842044297769,0.003049338462999979,0.015808072616292128,0.02236451060098423,0.00420171876039736,0.012670812371103164,0.010334439064865896
Dominguez,0.02663809233323302,0.014263180600632312,0.003613050741904228,0.004562258281635457,0.04054435556429712,0.008968329907463084,0.0023039933743361253,0.0033737890633016806,0.001472101059022307,0.06340095861137221,0.029243552516309425,0.005071877809555086,0.03177427467641706,0.005889000160866776,0.019556576430257322,0.044545843148176306,0.007481182841787439,0.012400499136897137,0.0008664252178269315,0.005217341461532325,0.014879383814024165,0.006468262011970094,0.006365739315053365,0.0299376911232993,0.00833361077635109,0.017603745609949595,0.019954019035544366,0.027984840934138454,0.003605211507315587,0.004346083584159867,0.016588348441504586,0.005384684315524366,0.01032428229505187,0.0010786777853864277,0.002644851534366557,0.014447489690026684,0.01265962913260146,0.002754397700568389,0.000741689013102493,0.052672841424592824,0.01028761453827445,0.003796988933303521,0.021834824893385004,0.0003138377453733188,0.009848564471899184,0.037552929818651264,0.01022276183319235,0.011484862672458065,0.0006533085498725984,0.07372717038462968,0.03524783003707304,0.006654030512099009,0.002133906087307801,0.04865864174792566,0.0003570339973334358,0.0008420570574507483,0.011272552943917899,0.002959817862288809,0.01688621502823673,0.0027857265849305186,0.004059855631677112,0.014626442747830837,0.0,0.0012065699121069865,0.003978535854503526,0.007490114034307218,0.00921880353638805,0.00017683309472755308,0.022115471331191988,0.020197716673944165
Echague,0.0028595016059224233,0.0049235784310728975,0.018761475425801106,0.02158003474808345,0.037020812844070626,0.0005082840803882333,0.0005797227342512431,0.025128951161569754,0.0020438502292335924,0.09082125754767516,0.0066396533396075605,0.006984967862444571,0.01773109414290168,0.008078334514085881,0.00919131216331147,0.000668379910208109,0.004981471868169578,0.004877838844456236,0.0027288532728298224,0.01058517878828395,0.10176044820191422,0.0026332918792982924,0.0,0.027682268559112686,0.011004399437559658,0.11856563852543232,0.0034134460154400478,0.006325976711186271,0.0007560908434416704,0.003956494611625509,0.0042706964950185175,0.0004368041648388168,0.0024280731128874257,0.0012420645448991882,0.01562762765418284,0.011694251496319166,0.006457524107272262,0.001514117866619142,0.004058410853386532,0.010660783806120894,0.013413571870308193,0.018796997379303,0.05220217294725306,0.008701510407489479,0.042571657472612406,0.01763047013952944,0.0093810524774586,0.016252574992363357,0.005691563872114929,0.016199470189242195,0.015384336524843972,0.004191637050195747,0.0,0.030340154514248565,0.00029362285075988485,0.015298903986365358,0.004940055732525888,0.003183655822617589,0.004429952529611681,0.001864067134288039,0.005185526665766074,0.0172302132807987,0.001110223511313156,0.0008259770699119699,0.0013003757900255386,0.005982929108974044,0.004378161488608945,0.020276353899162772,0.01391811190981997,0.020333738673383214
Frias,0.0033519374084448475,0.003238075892498386,0.0055219985718502895,0.0010608493463204734,0.03634511007247391,0.005073290757175313,0.006662927578340729,0.0031501334883373617,0.0022483007913255203,0.03278192687282908,0.020799744363198213,0.0047766602731131765,0.04788099332061924,0.007903482025569288,0.005491002345153193,0.005524047012933222,0.0007097827493621943,0.010216469507786836,0.004068707231128135,0.006107128183355478,0.007388053354997614,0.003961391700307502,0.006126846892494386,0.020775699708479853,0.00658680284161931,0.006526921973097576,0.023441962334959578,0.023771751573664957,0.001229150000001732,0.02817128196646183,0.005709748790120014,0.010510408122949457,0.0040922100940552035,0.0004114546383660154,0.0018946248409656375,0.022431112965175654,0.00573985316021847,0.029220652653708122,0.0017791027876863925,0.005977175050113783,0.009481010865469524,0.006792093658362909,0.05373509186602935,0.003942993469658918,0.01033273291132652,0.01071568394632481,0.003970953838171736,0.009667457240412042,0.0021403626109318796,0.019748033886131246,0.01271628894375653,0.002867755484052388,0.0030705423719570154,0.013496487410996575,0.0003829332750756354,0.26691441526934295,0.024355448680093966,0.005684363110169798,0.003640483387854267,0.016002327285906368,0.01870887853276917,0.007939902877397575,0.0016122867567566494,0.0002046602585066451,0.006108199634708192,0.0031257248610380302,0.002648325959742646,0.0003357177640089658,0.016883272585703702,0.017607202780929625
Galdos,0.019719103284306986,0.0070809532260702095,0.03178837430733027,0.006037272296104864,0.03445474717067712,0.007977141152962513,0.002477673173063532,0.003790822400231785,0.0016622889153490876,0.058504742936747435,0.023513631904315265,0.007507761280039537,0.027397401114363593,0.028344036959211606,0.016755134907866856,0.0038534235995336427,0.00120304049850626,0.01753509755211503,0.0031119572665470807,0.009196846192118314,0.005304812101893631,0.004835035176259873,0.00408031565871703,0.01071020185626023,0.00493205418296077,0.0028089305106513123,0.019139518996218866,0.008308016059408741,0.005668471460822585,0.009670841437542512,0.010437110362021908,0.004947861433533751,0.011722070003956739,0.010907815659018464,0.001496978140283246,0.024541525905154817,0.03597178844898792,0.01583121772347442,0.004147864373413849,0.02537084168879737,0.017132125024771926,0.005258245962046255,0.011432552394378298,0.0006584676539204496,0.013415827128464128,0.12016749305252335,0.010681700965785771,0.006106645724790966,0.003242661796645228,0.022339700162157822,0.018848800254977684,0.004651542917331203,0.005573756059033579,0.04832296624160588,0.005296585415245214,0.0030653268838778344,0.008433969492699003,0.007909095397623215,0.010390723862669812,0.002824013634446192,0.007554697740643985,0.011565235674016162,0.005985663332214181,0.003966848087333045,0.006534390487170434,0.00343028632626407,0.008044706031177476,0.003595540609197023,0.0401771246716805,0.02806218561309589
Gonzalez,0.0029046636864015272,0.04870113232093406,0.008862660277483666,0.0027637106778207743,0.022759700532023808,0.0034788792887211106,0.004629304167634405,0.00903549460346077,0.00470844636204842,0.01840449351071033,0.0071055034902492336,0.006567446246409071,0.030685495028246374,0.023180003721583086,0.003464343728086914,0.008529200112396532,0.0013969324944597334,0.006358612478391115,0.003482178033510171,0.00745978469137596,0.021083325209210985,0.0033778485089385715,0.01999590103082263,0.017591318505913594,0.015023302055569695,0.0028982118813181985,0.094418382144773,0.02182059705860034,0.0005509732625704125,0.00534689382030407,0.0013922106432874733,0.03223336333783923,0.0011136403606327267,0.001624980730296607,0.003340519690375125,0.027139579028843213,0.0018105281663594183,0.0015087350260779215,0.001383943099336665,0.006660587557917337,0.012314384221444699,0.04219154833313416,0.21235957063970437,0.013049428047150412,0.022720519860056368,0.007292154352102637,0.001241406143980987,0.005074789343005157,0.0008512201315438355,0.016371261052390628,0.01755721840318382,0.0006732418878066688,0.0008986545699233788,0.018911809625239234,0.000905406779585019,0.012168322621541538,0.004422701804228191,0.01343285831754405,0.011083543930161628,0.013839368857203384,0.004082020714205309,0.02013947976550428,0.00029880390789976583,0.003423112555696767,0.0007726193737067985,0.007872671825357152,0.0022966229995559175,0.0009714611766469104,0.009661859367032361,0.0045122856315412295
Gorriti,0.00546103717915922,0.026715935938305912,0.012065511751575234,0.004442410484086092,0.06094618357435546,0.00215924145977461,0.007304783116176914,0.027030711503126425,0.00415567408669657,0.025794512146648404,0.01906801004224431,0.0258687323354067,0.034853994153516324,0.005114302431871358,0.008534698963972154,0.01697906247489494,0.0,0.00576437290323304,0.008376781397970287,0.006253181001481084,0.01747475205816384,0.00680792600132048,0.005007164636501549,0.009233835410607748,0.0010186326488322967,0.021486750812448913,0.0338663683522725,0.011164543308685297,0.000970939693853801,0.009694442968207973,0.007216932962357018,0.010006381754676448,0.0036088657747596377,0.00837979098878413,0.008632544141781499,0.006652843731436525,0.00352554063410734,0.0008111667549973071,0.006302510582674423,0.014202545622022155,0.01824138694369267,0.033636026341128326,0.04728663578981744,0.006856009260343422,0.023502939157229116,0.024694796315684962,0.010111379113928103,0.01844878338347106,0.02429664865916957,0.03722583542042329,0.01803075317785662,0.017189825845008066,0.0011549211580261071,0.05280725981602199,0.00045580643318008393,0.027994006955906568,0.005898656664481155,0.022266836589174187,0.005923168258752338,0.0025303129464668136,0.007525294228785596,0.0199631595855477,0.0007011241147226419,0.004052325838771612,0.0076546547170377914,0.016545065422667673,0.0037199431711746533,0.005336150797912172,0.00696006565145244,0.017970005572804402
