year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1910,0.0242007989493136,0.0008090142441019721,0.029907367337554187,0.03401997781171225,0.17498773706260634,0.15429464788848007,0.0007099296380249613,0.04605981628305921,0.00148406860256114,0.00045305550408506417,0.03515498206888621,0.0371865536035368,0.002262823376442319,0.006339825356643771,0.008696729376436365,0.02661725883321883,0.015420528384692054,0.02204405309262275,0.003280257549623781,0.008513359244601544,0.02447754293668997,0.004149471633072697,0.006183731578513333,0.0005225674368655064,0.0035651505060531256,0.008133311824309052,0.015004906396846813,0.021637452693856297,0.0027564795170779725,0.0008367721234875989,0.01267289631688965,0.007221198408777432,0.0033697127899911176,0.01869744058600153,0.0018947485302321337,0.009748338461819817,0.005945715768219829,0.0025401941754098424,0.0025364109079095607,0.0032401237926500026,0.006281555755578994,0.0005616622740338006,0.003195605802294603,0.06679690824148564,0.01640290690608244,0.019712000218323,0.0049166590762683695,0.07018008249230881,0.014530005210526482,0.009845663430221483
1911,0.08391036514315073,0.0006174228119964184,0.0148954865990619,0.026463990000931983,0.1624435884657318,0.003360152121641118,0.0005425550109110902,0.007495388470239912,0.0017731668863666798,0.001039122768082539,0.046550415333254,0.022680852934167377,0.0021095417276830964,0.002732083666575609,0.0048476048165920285,0.0025015045675133227,0.002803357087524482,0.021487530449555127,0.050757989122065486,0.017392640464465026,0.045144397328823686,0.008255398615321496,0.017797345594021637,0.0018570806847111165,0.03128332324827527,0.01739037777428531,0.002712098360397325,0.012092228000810206,0.016477409921716698,0.0015794059622903274,0.002481315587200729,0.01164125661937164,0.0031968332215087177,0.04038993035709892,0.011163556252075393,0.007005523963689758,0.07133206586507923,0.0005665021261917248,0.000941766740536746,0.006113245628435496,0.010062641575533464,0.0008467244176209417,0.004822312833430165,0.044706122928825566,0.008054054681675945,0.0018559868090542427,0.0010087414744207404,0.11166684491502674,0.0240591934606735,0.007091556604387751
1912,0.03971235199025563,0.0013092158573847275,0.0041685992303233796,0.013994145899833322,0.07705472059178804,0.01061025134136882,0.006118081875941938,0.05938333713570192,0.004231250488989488,0.0012334905239788259,0.0781473981248044,0.026769610671587434,0.008977522243772715,0.0048653792815375576,0.004393917273216519,0.00600467159346277,0.0167591595337152,0.020533470949242936,0.007831146043089623,0.007850125221168418,0.033707111246487,0.00727217952121579,0.0332300037955933,0.0015422811528708524,0.002439038758569404,0.00735604362874086,0.004039251965712322,0.016216445046492587,0.022489845507597073,0.0018301968254068575,0.0029304266244803683,0.18140174662157454,0.00545746564810497,0.022386260628467537,0.025534275208642408,0.006154443472408049,0.03289337979034755,0.002023826152875526,0.0024713466614205795,0.004118038375950166,0.01318258633493186,0.0010699255674608144,0.010549418053750146,0.02837112419352609,0.010003335372957783,0.018027465708204658,0.0038159309242564604,0.06079115096062759,0.03356202583533529,0.005185584544827997
1913,0.03924111637678238,0.0009656944480140634,0.00503259633702187,0.01579955075872315,0.08200188638762733,0.014093696325791102,0.003170474397671875,0.06493262702324333,0.002245604875424812,0.000691386494410549,0.05056224777618604,0.03283396674963683,0.008304590089384277,0.005088297628094581,0.0029525412120142524,0.0049174547790938805,0.004899156276430695,0.01237475341662782,0.00416445682452295,0.006935792632791084,0.04006207256047034,0.019270305027485488,0.03211655000864246,0.003131194210582575,0.005544868881811135,0.005428085421402046,0.00678428116385622,0.015200641659080631,0.009389516428622296,0.0013218179148943266,0.006285427612404007,0.07282583931395474,0.0053850342569146175,0.02173088045410139,0.013161707462951885,0.06931816793174309,0.03293497792393772,0.002785615344624711,0.015434921824958519,0.004709763227316829,0.008816086824585755,0.0011452066319855758,0.01266340811300109,0.015146394815217944,0.008776162388677095,0.009066903041757873,0.15072448371148855,0.009613877782781876,0.02789609773337645,0.012121819517879922
1914,0.059616820618807985,0.0006571187750722702,0.004708553911554518,0.017394234059225848,0.03255114823957949,0.18149236872815147,0.0013615489731078156,0.005731921931320949,0.002570969989445658,0.00077206847942887,0.011994958345978702,0.053177542899371294,0.00609597928157645,0.018220185634429648,0.005756999643429284,0.024170409794805774,0.009011035273189041,0.010578269509402374,0.007307667259763028,0.004859109838682583,0.037858692232566986,0.003387398957183072,0.025629860908985794,0.003755281869855107,0.010996358910657415,0.004254000565043222,0.008455507713064912,0.01278689717128286,0.0047778409083387135,0.001365766654658264,0.011722060979581374,0.005535993883793821,0.0019099900181362085,0.010536135171692414,0.004544710379306371,0.266244275000491,0.01406943138793608,0.010596201355812981,0.001669050899472684,0.002823393662657002,0.002909519328010452,0.0016448769333578157,0.010299142579140018,0.009806516405039774,0.022270806658370442,0.021695491897276157,0.003821782757189006,0.0076122425257856815,0.01394992423324517,0.005041936865746161
1915,0.07414894820380681,0.0004367266018102519,0.07089293815621864,0.03838231732989741,0.053480371402293024,0.0019141918048706256,0.04096703365602281,0.011705463985570654,0.0020056613847728782,0.004515503956446782,0.007991080392809796,0.005135088652546786,0.0029543163943993463,0.001198109400275838,0.002176039903816053,0.0011846836536078182,0.00902275097230901,0.017582093499124263,0.00886568039637763,0.004154677145046464,0.009503235646631879,0.03047226583857795,0.013619790714609833,0.00043057879153948623,0.1793910708542309,0.0031248092437789064,0.0028895856013079237,0.04712812380630138,0.02418305092969856,0.049015337749002505,0.0008948356959864071,0.0024201786485239032,0.002297339886024787,0.011310649165377206,0.004762282403233941,0.004005228949122697,0.0033914695052483916,0.0005566771248552167,0.00038092677541013266,0.0073223637972004195,0.018625602947697318,0.0008436219196664192,0.043558473872168824,0.08511258502781396,0.007806939409654383,0.0010890503489743696,0.0027592939990020693,0.020170728872368315,0.04436247313986423,0.019857752444104766
1916,0.08805189295121064,0.0006853616112956687,0.021688188568821605,0.03915636119685595,0.04630237316875723,0.022250356924501908,0.018184640482711494,0.007959082477562543,0.00664860669753479,0.0008007472895766365,0.012067761996582911,0.012858382234722035,0.007221282918753532,0.007131728615301769,0.026464609233709295,0.006759044985087097,0.005558942898545743,0.009531935528488687,0.009880983432898767,0.004940395693204922,0.025660306953811128,0.011270410938346263,0.023957551731082938,0.004426614138971163,0.12525993727132334,0.015356670845943313,0.006026638607528435,0.009001145822816239,0.012914787807974462,0.01831599507770743,0.008585677034833077,0.005089120976854425,0.0033089885794576556,0.04448370536791919,0.004716316969192615,0.13807779269686649,0.07327078491511059,0.0026809956933156872,0.0031567992985324267,0.003421742626825401,0.009050980808728883,0.00153676633131844,0.01736246527606059,0.012144766471652864,0.015077167729102026,0.00763128864299837,0.00317924110830994,0.01056474556455207,0.02737789418673228,0.0029500216200089697
1917,0.04395109171473665,0.002087926961452002,0.0038298488916182817,0.010142728008931784,0.045790743818843696,0.02561479894516032,0.0012542274263008665,0.025693123831759587,0.023584403089027903,0.0005401057962859346,0.01023025502262768,0.029689084409188844,0.00663948931111676,0.004760700921664139,0.002981782997113862,0.007826605081994032,0.008136254405561955,0.012152669625152514,0.010368172236701615,0.0051529087677808305,0.05829308579727772,0.007862882008805925,0.031201892174339947,0.0019745565453167563,0.01836959733493128,0.003634799941063416,0.003608833263915499,0.01049015822682232,0.006137330227037288,0.001339752402208866,0.004635740060326693,0.005389434410732485,0.0028309549429989416,0.01069678306432542,0.008216899204238926,0.33147764436859456,0.023468661228402934,0.00257686157501661,0.025751119878793926,0.003799108857731601,0.007656743916390495,0.001439586675770927,0.011450118433907164,0.013223123019113475,0.009273714882851069,0.009194416035732384,0.02718492804078985,0.01543642072622263,0.03565486648497569,0.027303065008345978
1918,0.08761212641921647,0.00013960636198064258,0.0016125865091459828,0.018746854471971414,0.051821841860349535,0.006511088056619398,0.0003844035455543551,0.0011655022082466867,0.00020910364420590827,0.0005161735648732854,0.026530624199998437,0.005508411151911796,0.0004294352499537044,0.000196125245138752,0.002255182970766467,0.004530227301250282,0.0014774310958580105,0.0017564597411174531,0.0008558636184563361,0.01724140142936009,0.0007620751879568196,0.00014816556950109905,0.00040916096386631146,0.0014325866940393995,0.0002076530506731697,0.014271533270469797,0.7055405231296797,0.0016829689032668617,0.00024444657534988443,0.00031309531868749837,0.012245683467501364,0.0014731887090805142,0.0006048098835227533,0.015522043643981541,0.0006521486709744263,0.0008718706937670683,0.0005968644625129018,0.0012361524605870315,0.0015105303138133212,0.0011322645640792865,0.0012941378032253967,0.0003141657686222587,0.0006884228338363558,0.001919570946526441,0.0003092311477906122,0.00043721959637003254,0.0006829739802735184,0.00198064501694455,0.001235383279945705,0.0007800354471793586
1919,0.030722415101766494,0.0018018946307595378,0.02858156261862295,0.015086719254090091,0.07097881141186158,0.019075803710125207,0.001655609715540649,0.07799616781814632,0.002248859730622296,0.001346596959704389,0.10124166781971054,0.03880599155846754,0.0017671620026474123,0.021182218176929304,0.007252494918590629,0.016987572147687768,0.018930834293266495,0.043311487326328134,0.006073107960156015,0.010038731368362728,0.017576019532148227,0.004752012152246202,0.021257107121574765,0.00264844219548225,0.006111769580872958,0.016596715633745315,0.009301873372185594,0.0296596922907887,0.0072884430906349365,0.005929740158835292,0.019387382949808418,0.06006432305392956,0.003667717981639841,0.03451219652655377,0.0024698711821746783,0.009045503373339864,0.031055028529790304,0.004211663593232268,0.008561815089460552,0.0038047292331032352,0.0037999411411606086,0.0009790450164156306,0.018335274725188866,0.05926891828385173,0.013827428717487092,0.029716463050205023,0.004636472875726227,0.03195383719657519,0.020177008416995587,0.004317855411461572
1920,0.007270830944285524,0.0006639645066314637,0.006243987849019029,0.03147088129186322,0.05205491695429818,0.016506530549369812,0.001408869343681729,0.2782787627008683,0.017468575855847837,0.0010411640564025988,0.11633627113582731,0.028223401632598562,0.0028961925125970548,0.007104641433558945,0.00500142718632491,0.00752304575979807,0.00822550506209283,0.01725826094294388,0.012448143456647517,0.006580991193076839,0.028047526076812827,0.005597975625965197,0.0164678114249372,0.0026996033011050797,0.008925297877133306,0.00845181279345932,0.002545952267547431,0.01592084335448151,0.019103770394292306,0.0007115402368024665,0.0035939094616144695,0.005549126249032544,0.004715080534996981,0.022886823510239383,0.004812379332091608,0.002587356821932475,0.004124241883117281,0.004240976789324556,0.0020410674751130797,0.008756331851775235,0.02064557723053299,0.001196057827248173,0.010306242441023393,0.08121470115346577,0.007809869811096763,0.011772380104670285,0.002633949472357145,0.03436944492488415,0.026813340092944324,0.007452645312269274
1921,0.03756105494570299,0.0016008874030703248,0.00738277255362087,0.015274542633974828,0.05220802094679547,0.00842724722738579,0.0015352520788940898,0.2680742747976379,0.0015818462494054419,0.0009808072532136258,0.12688417974403798,0.03840138342569164,0.00425667749490375,0.005397908218914581,0.004688993557011553,0.00821579431087024,0.008076335123887963,0.01650616023557636,0.009370064842104574,0.011496619740375594,0.011308574587837551,0.01721011181398687,0.045341027397425,0.006957791123967603,0.006210450845022328,0.006226624836963913,0.006861192852535124,0.011055781665944966,0.0060627207043110936,0.0013308746241049065,0.019189244500417,0.01033064478131946,0.00406677594756578,0.026025777612465835,0.004093815187805481,0.0037030092038822923,0.027917783625271857,0.007545639692372497,0.013465814624068997,0.010450101520383528,0.008166955952523263,0.0017511226304535125,0.005623870489864873,0.017091345470167746,0.007619320170726525,0.0069024057981932,0.012504310868221777,0.0296410789430057,0.02704645035750168,0.010378559388614053
1922,0.03783612686459893,0.0008657730680282049,0.02701819973385374,0.034569284678771094,0.09089851513601832,0.0031411525260866156,0.0013845140038167326,0.020151147825498907,0.003882342338921512,0.0018437716395476858,0.010459263816538878,0.00805094291769019,0.0044096398053821316,0.008678637462270893,0.00786725653180077,0.0020369461948525165,0.021687272413985884,0.03138467515420576,0.005650759238539272,0.017102983398323803,0.03671984976901932,0.010324684131574441,0.05530729970449958,0.001501360308069169,0.001517183941565578,0.007702325125373249,0.014619401417251444,0.07821588765185904,0.012658337224938396,0.0034177925127363905,0.004821553627788421,0.007421386882784297,0.0019507295285562615,0.017499610147019902,0.0162874404695149,0.21394707140019592,0.0444882348742448,0.006153781988234535,0.0033685023052679895,0.005115853806616978,0.011864922688063195,0.0005102639242639616,0.012518347755000362,0.01965528980713578,0.020274709374033365,0.008594577952052986,0.00303104140063604,0.011745990521737274,0.02557049234483493,0.004276872666399676
1923,0.028803500576915532,0.0014008594101843571,0.00484592013758976,0.044119905721335145,0.10915640783950964,0.008016795984176418,0.0031271124103531326,0.054709990698710305,0.002427930340823603,0.0012188736627895553,0.10154516526959166,0.03630875175876535,0.007654278515676964,0.00375728264296051,0.004357270609684703,0.004705796438810317,0.009311406827179666,0.016113468862289416,0.0061510842551506,0.015070408729141154,0.03388682738821153,0.012873034894117933,0.04003175701564527,0.002789422573980059,0.011592800500848145,0.00889057279817901,0.003211583613516752,0.0662403164182546,0.016420824189352628,0.0021042826689971297,0.002772969033231379,0.006866862596990933,0.010226137136982377,0.016827130172129872,0.01582558605607502,0.057943482308635386,0.028769597436108702,0.004076252127662772,0.008652942121158318,0.004726341380595466,0.01597810085183945,0.002703097100341058,0.011637129284661759,0.022578645799646663,0.012258455116756667,0.010320348850487129,0.04354221524089356,0.02133654236253433,0.025165555633059358,0.01694897663746893
1924,0.030965981674210136,0.0010844080900980278,0.005897624925577464,0.01725580812601186,0.2005079833330372,0.0017962724707208041,0.0006523287243504058,0.06755417481479604,0.0005110829192974947,0.0004920290104011958,0.007634213172312087,0.01539097900901715,0.002455450597169801,0.02082615716151593,0.002378974644835435,0.002418788712284315,0.02218270929793345,0.022991500165446106,0.009524909325315509,0.010503860204002315,0.03065533668442032,0.0029052258677623264,0.021321216989761877,0.0007662994087684973,0.00311695631007202,0.004067726767903903,0.00511050250505949,0.024146718298057708,0.003712411926823509,0.000544270633249546,0.030935346651747183,0.012941671478196658,0.0018494870227791296,0.02296570466246715,0.011001507484404507,0.1916865451883875,0.05220016309154599,0.0020222728684363713,0.010136982275067291,0.006339666812410757,0.005304769575692351,0.0009130818156656322,0.0057555737784847705,0.019887686245964934,0.004576772191442686,0.0108487598848491,0.029510640797337298,0.012648378553204512,0.01839151922520011,0.01071156862650409
1925,0.013527478521211786,0.0012502929035546665,0.002380687524333042,0.006111806615657156,0.09522548128132852,0.008043291213647587,0.001625123641684751,0.11955133282151263,0.002113284940192545,0.0007541973830891117,0.26529385865378824,0.06647103775599066,0.006282379190008362,0.006200385076457585,0.00560889003267513,0.006450462334653659,0.005947212285431084,0.016392837377775454,0.010517106315472998,0.006477121362129309,0.009357195067585753,0.01513872729985468,0.04104099985246369,0.001596896399842634,0.0023367996010620878,0.007378692914774942,0.0020341026733316624,0.013860173534480068,0.013885847310108976,0.000889714472127784,0.019953077066080033,0.00599775181591739,0.008248067149469754,0.014123238105181223,0.00805402381925944,0.00542164496668609,0.010223904996183288,0.004262986854150155,0.0036772093050733163,0.006867739808950753,0.014841984073345584,0.0023968726140724005,0.0042855586865704854,0.022766688520438876,0.026654747634940707,0.018385708895535046,0.004885476272204403,0.02619936976317115,0.034848895267169985,0.004161638029373487
1926,0.037733047428232934,0.0009640501190319287,0.013237106125493302,0.02651276013436341,0.08596671640305012,0.005088056569107521,0.0021126220153029215,0.01182881997971449,0.0032387892318667087,0.0009673547457013081,0.017108384372879332,0.021760837178219798,0.004092231173841462,0.00224679632776379,0.0032229812461916974,0.002992607841582985,0.007717187911921329,0.03429484824613491,0.0060089774302607615,0.118631824601686,0.019070567655213626,0.004020617042126,0.022363091170905253,0.2366422193321657,0.012468985756588797,0.011389366473177885,0.026819238132626096,0.037666039605437525,0.006961288805361291,0.0014339095725103678,0.011970008832661675,0.006347288495850653,0.004308241250989159,0.025110387060607375,0.011881014272802706,0.0043510571074377585,0.01632064122672554,0.0020229279661551345,0.008877089033536427,0.0072932624162947365,0.011289322354557176,0.001311292287634812,0.0069488995297833905,0.033831279613103046,0.007258243342914961,0.005572121753080611,0.004350065327408974,0.01309164576614842,0.02676106159987692,0.006542828133971465
1927,0.048944583330633756,0.001687337933184153,0.00609647635223886,0.023065271813850433,0.06144384605484067,0.008348768733371906,0.00593132176537381,0.08027100486003465,0.0024107382589239096,0.0012895711661834628,0.05985007500929364,0.05244502138494575,0.005099951823060737,0.001979421231700285,0.002353164912545562,0.006540867474923077,0.006003202430352657,0.0064023217593643005,0.029244779586601568,0.19633919652920753,0.01833489865018873,0.01484860811953171,0.028480262365291505,0.0021639938325514548,0.008858296426499416,0.0029707138866328256,0.0030110004076458257,0.010027651791267135,0.013885312237365431,0.003758201382895814,0.0020040554125605797,0.008418637747501866,0.005806461884016561,0.024006818403521216,0.008445226800798004,0.006324583914627507,0.08853964735214202,0.003711762745295034,0.0033409752193650243,0.004380980221279939,0.011028971813603959,0.0007688140644575237,0.005621882758903255,0.008896628488898804,0.013901954797636024,0.007906069153654242,0.006616217429614114,0.04270319653248303,0.03143233776867339,0.004058915980467406
1928,0.050205044869323014,0.0012331218026561707,0.01105135378060479,0.05962703158708816,0.12148041942719777,0.012647502410542268,0.0038916201836250337,0.010821682551546903,0.0023786044834100775,0.0004830528606776824,0.036049128809905163,0.04686003429545281,0.0028340432194536693,0.002338723839461469,0.006655823674822585,0.0056018306113580696,0.006035609146360932,0.016072175987951683,0.00899674248535979,0.021547490408728102,0.03717624981170726,0.006129310497395758,0.01709138674496815,0.0075686258488861366,0.0014258395945062807,0.019500112238671985,0.021557727083045517,0.06976031329375304,0.024691841726277874,0.0027275825317413112,0.010414609055678451,0.0054439206305799195,0.004828300112331691,0.03474370246707886,0.014334598107863986,0.00516664783526891,0.026213318347111523,0.0056934435934419755,0.005130578877139051,0.0048697792164865816,0.012622893892859213,0.0023025512328367272,0.02254516131776394,0.01629793263508061,0.015877739578056407,0.006174155922510089,0.08272864941794592,0.02036802467878397,0.02369809162521704,0.04610587564948577
