"ne0007" "ne0008" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0026" "ne0029" "ne0039" "ne0040" "ne0045" "ne0048" "ne0053" "ne0066" "ne0079" "ne0081" "ne0084" "ne0085" "ne0110" "ne0112" "ne0113" "ne0118" "ne0120" "ne0141" "ne0143" "ne0155" "ne0160" "ne0166" "ne0169" "ne0170" "ne0182" "ne0185" "ne0192" "ne0221" "ne0223" "ne0226" "ne0228" "ne0233" "ne0237" "ne0243" "ne0244" "ne0245" "ne0266" "ne0284" "ne0285" "ne0286" "ne0304" "ne0307" "ne0311" "ne0318"
"ne0185" 0.996446599221048 0.981220147525517 1.04445254814438 1.01334844864771 1.02997061769038 0.975715453862014 1.04421716716315 1.00471705173309 1.03263971286526 0.959715317386058 1.03301477693987 1.02912513948906 0.98665466283377 0.987455166923499 1.02996448236819 0.93902731198801 1.02383661444078 1.00065082371901 0.997167435216709 1.07354420116962 1.07779305931222 1.00299450247981 1.08120490128738 0.994719804778209 0.951742564905942 0.996901169166066 0.99681448734207 1.00956289749334 1.04313981207629 1.04787664009986 1.01088885254796 1.01389579032387 0 1.08004419239714 0.991634403973372 0.938323888070499 1.02305008901882 1.02378959377662 1.07567089148291 1.08019506173483 1.06366971949735 1.08227962101738 1.05657376641729 0.980662436059072 1.01517718330659 1.00789936434635 1.02352829689627 1.06245246719469 0.910805548205565 0.946693753132517 1.03272238455597
"ne0192" 0.905996945001349 0.937601576807677 1.11266499728177 1.15458053835506 1.12499715562616 1.11368658498016 1.07175448694653 0.984957989452478 0.878316977935963 1.03448649041072 0.971259108886373 1.06725885468378 1.08042925864014 1.07858132677224 1.04227506258127 0.949690912454478 0.893945889763536 0.945479385312776 0.946363849765124 0.95898027073884 1.02129341925865 0.994908413954437 1.01014186179169 0.996186962052 1.08765959399045 0.977427853567471 0.848980886435508 0.993525048646162 1.0337343345509 1.04381915143059 1.02375802297704 1.06369697386322 1.08004419239714 0 0.987452162278321 0.961843307523528 0.996911770748716 1.02051170730808 1.09183664929472 1.10210496116248 1.07957151901672 1.04862710002063 1.06408290956522 1.02340021397369 0.965008168697777 1.00817468462242 0.952432184314577 1.11436976026401 1.02615021309045 0.966080644298717 0.917717839724547
"ne0221" 0.983398971154084 0.989504011548421 0.994645627447329 1.0218638082576 1.00966360511876 0.935315779217086 1.01112657568741 1.03074493482771 0.977420126200758 1.06680140903093 1.0551289240675 1.05752619177737 0.98628659903547 1.03787587837604 0.97682944967473 0.938906694813328 0.998005119434719 0.996839188123059 1.00762355473034 1.09362336332418 1.02774331264594 0.976631594992311 1.05402798423274 1.01546534803734 1.01156784875569 1.03441482452957 0.993687167397962 1.01096254589819 1.05687979724271 0.988683500276259 1.01090578611714 1.04524342550405 0.991634403973372 0.987452162278321 0 1.05697713900226 1.04338776913399 1.02416344024704 1.06795043233714 1.09437496043464 1.04932219839625 1.06844029125996 1.05432762602995 1.0393299206692 1.03401014899911 1.03542590251423 1.05279525568758 1.07668073080537 0.905067045434358 0.935008655115561 1.02835991331212
"ne0223" 0.947860235324529 0.972523617920656 1.0623798421104 1.04637299193498 1.07164953693668 1.09584290917904 1.0774164975852 0.97000782299507 0.98733434939529 0.951916007115174 0.98561569338271 1.03308195407741 1.01891673627587 1.0339903236194 1.10153844386918 0.960777303506463 0.960270744524107 0.924652527238872 0.930748357185322 0.967150821499108 1.10033496403865 1.02573512938274 1.09345494148221 1.00389547584515 0.991509855529669 0.975588216729874 0.905295927430296 1.01274727016284 0.952612301268829 0.942247288083445 0.973384026412158 1.06539790619821 0.938323888070499 0.961843307523528 1.05697713900226 0 0.977297123855991 0.956547603274852 1.08918930105523 1.09466978468774 1.12124672317446 1.08412059202497 1.0733588736586 1.00665988321115 0.998052532007285 1.01959807895317 1.00145616874812 1.0950954401158 1.03084081021764 1.00071391252212 0.955022043486737
"ne0226" 0.899921149474592 1.01494607048655 1.05389230348787 1.00646871549696 1.05819127293359 1.02476771852208 1.04433787691042 1.01159220832785 1.03418609721254 0.962893580090729 0.958174713175623 0.999048952954795 1.02322243657791 1.01234931718732 1.17380424045035 1.05722096946604 0.942303778719025 0.937891278240981 0.92695385442686 1.04175022944759 1.19516827754676 1.03884018574858 1.11893997091057 0.877682580771466 1.07275956565023 1.03247702330006 0.999559807247227 0.679641048103829 1.0029172556851 1.0146214640132 0.997521802963463 1.07860081137642 1.02305008901882 0.996911770748716 1.04338776913399 0.977297123855991 0 0.851824198579168 1.13699467441683 1.14385912703254 1.12618503400086 1.14073557076134 1.14456458943261 1.02309863776559 1.03517785382069 1.04082917111782 0.992551260729495 1.10499760847829 1.05791782605359 1.09081414253528 0.745736475643196
"ne0228" 1.01390210086852 0.999216205503801 1.06803475262741 1.10321160887281 1.08741501449598 1.08956646844355 1.08732669594085 0.979311029312979 0.962347645588178 0.988074002409877 1.06064393048388 0.985403676311929 1.01865387036139 1.00710302884817 1.01111766141773 0.997167000249047 1.00984437501963 1.03207558229561 1.06913837843274 1.04832601330496 1.03268512721863 1.03774678688804 1.07282079804396 1.03679125305689 0.918909477315463 1.00958693514415 0.908707754369784 0.898875188564372 0.953746495608327 0.907545494136721 1.0195572170529 1.08970580818454 1.02378959377662 1.02051170730808 1.02416344024704 0.956547603274852 0.851824198579168 0 1.05621946895408 1.07377399008556 1.06998872345937 1.08594306869313 1.03285650312692 1.03046806869548 1.02001592973445 1.03619225968565 1.02143394453521 1.08299023560623 1.03459723744373 0.952511753286576 0.909753365386925
"ne0233" 1.08777843145282 1.12126370117294 1.10979958890355 1.05372887607209 1.11895364728103 1.0623911074745 1.10825397452962 1.15104979164613 1.00829254154479 1.02610387118979 1.15038142082667 1.11062431960106 1.11023910858856 1.0899352680836 0.862204589602204 1.07552452041623 1.10810199447452 1.14179550377877 1.12034478506648 0.95940190014588 0.849228670847049 1.03733423362113 0.8813734683605 1.14194757453775 1.05092826320422 0.983704717124857 1.11821289937584 1.09497017481656 1.00330580513352 1.06318322712106 1.0784495540962 0.877926755914717 1.07567089148291 1.09183664929472 1.06795043233714 1.08918930105523 1.13699467441683 1.05621946895408 0 0.462018167446189 0.756664478189504 0.783954596178336 0.820229337049185 0.986077224486253 0.989004400427284 0.974800235642661 1.01757682670451 0.620867351571558 1.08118908429494 1.07748594735218 1.15665311053348
"ne0237" 1.11455325638059 1.13993380785676 1.09637197418115 1.04437272126937 1.10344978212613 1.07541203849446 1.11607264319973 1.15021312603033 1.01571533076033 1.0227545625656 1.1491311653532 1.11986742900928 1.10529258145669 1.10604177500107 0.856932442868918 1.07092479010839 1.11670088064896 1.16501725800827 1.14031196931072 0.937351079800893 0.790189339826419 1.03709018289795 0.856965016659648 1.15249253069865 1.05086242537119 0.999141660214032 1.12963188950805 1.07293035790464 0.972125781523819 1.05967843031504 1.07356123498179 0.888827017775722 1.08019506173483 1.10210496116248 1.09437496043464 1.09466978468774 1.14385912703254 1.07377399008556 0.462018167446189 0 0.741808278766852 0.741314859073244 0.799417484822146 1.00713588510811 0.984563336447394 0.962878525550784 1.0202115922567 0.599739538211738 1.08744692449691 1.09060877274745 1.14543250252958
"ne0243" 1.0906325404627 1.12559187782138 1.08884462293186 1.07252002389633 1.10443795982744 1.07806497630786 1.05572115862706 1.11750550913157 1.03982612041877 1.05052338204588 1.12440657781873 1.09325258750334 1.11217229923701 1.10808741454483 0.784232255336801 1.07394428261628 1.11941954007125 1.16482770294753 1.14727524158248 0.947668384100129 0.699093454894407 1.02498416377414 0.714433312891613 1.11522152032091 1.05154147345272 1.00714644054141 1.13446983874359 1.13447515171724 1.00529458358183 1.06745961346705 1.07752990840058 0.945201359877468 1.06366971949735 1.07957151901672 1.04932219839625 1.12124672317446 1.12618503400086 1.06998872345937 0.756664478189504 0.741808278766852 0 0.740769867909125 0.712269702217108 0.973772807407279 0.961666172092147 0.950942125936693 0.983529765337115 0.781480437825256 1.07438513528966 1.12013604273939 1.14220665569513
"ne0244" 1.09094605131219 1.17784632159779 1.0813917175826 1.06022037474182 1.06541247467258 1.05556606490538 1.09195381753772 1.13423781438137 1.04490773198367 1.05298096108948 1.0930365849718 1.10245978045716 1.07821231389327 1.08411808841522 0.79850218777266 1.07344668327055 1.09521716140961 1.11432031562928 1.09949952690816 0.89809916627001 0.73412602845871 1.0304151598001 0.775446217038502 1.15329874541886 1.03820679958011 1.01282760286934 1.11134464401947 1.08711062337434 1.03431403160941 1.05814146378667 1.0674329472353 0.933629422273606 1.08227962101738 1.04862710002063 1.06844029125996 1.08412059202497 1.14073557076134 1.08594306869313 0.783954596178336 0.741314859073244 0.740769867909125 0 0.69776755431721 1.01961394533232 0.991817990847205 0.981911079806714 1.0024565819766 0.709867353408143 1.07688247266455 1.12231842832716 1.11464177037562
"ne0245" 1.08773423867806 1.12254414738368 1.09319489221937 1.09043072180323 1.11650191120352 1.0524528761297 1.08170936736621 1.11935125886574 1.06170700346052 1.0534659924909 1.11211728745194 1.07152293346394 1.0770674969629 1.08240505588249 0.709965375057991 1.06541503733617 1.12023072055066 1.11040770754048 1.12570027786494 0.825157580949473 0.686451454197011 1.02530687281568 0.728551552285599 1.14543621231522 1.02495748299001 1.04545049796295 1.07868463316187 1.14366794311207 1.01097803651436 1.00593011597034 1.06018846876887 1.00040185224438 1.05657376641729 1.06408290956522 1.05432762602995 1.0733588736586 1.14456458943261 1.03285650312692 0.820229337049185 0.799417484822146 0.712269702217108 0.69776755431721 0 1.03073935584435 1.01180339821822 1.04140161211857 1.03556748925916 0.843930352462353 1.08806188409056 1.0695936774857 1.15048938225342
"ne0266" 1.01181813641606 0.991350151456428 1.10758575670552 1.06533687352329 1.0552565781155 1.09288369374044 1.07535146516416 1.00112416247788 1.07798525103517 0.976284056041075 1.03623220955252 1.07295266910368 1.09544877826782 1.07400417976895 1.03744522712307 1.11173347111326 1.0510338043591 1.06701944458728 1.07478425328196 1.05777816266828 1.01137802173853 0.955505996425905 1.00563187493082 1.009044000536 0.992163931161199 0.932994198569586 1.06873875234648 1.05881263170965 0.655305517410868 1.02565010164605 1.00653974765129 1.00416631808526 0.980662436059072 1.02340021397369 1.0393299206692 1.00665988321115 1.02309863776559 1.03046806869548 0.986077224486253 1.00713588510811 0.973772807407279 1.01961394533232 1.03073935584435 0 1.00753396947424 0.951456890844792 0.978421370532174 1.00557865271907 0.976311037530506 1.04330590538777 1.10824790541086
"ne0284" 1.01470817171781 1.08320494196171 1.12016824609028 1.10120300182492 1.07490567115425 1.09664495368408 1.03155485890124 1.06136377464549 0.79368241230184 1.011480363669 1.01097905754602 1.10534596212299 1.09927728776267 1.08544852701573 1.06323131758449 0.980620239038765 0.939048982105129 1.01600799491372 0.984517300155529 1.08868825416093 0.963877339219343 1.05191760510099 0.989148632648809 1.06896262374238 1.10076346437715 1.04472963494184 1.00876033138298 1.05483662989403 1.00212766830394 1.1124730432468 0.997831343261415 1.05260200682138 1.01517718330659 0.965008168697777 1.03401014899911 0.998052532007285 1.03517785382069 1.02001592973445 0.989004400427284 0.984563336447394 0.961666172092147 0.991817990847205 1.01180339821822 1.00753396947424 0 0.561806644249721 0.542011014578145 1.04114652418178 1.06468371206871 1.05543173934478 1.03963262371769
"ne0285" 1.04377050706976 1.07376453277897 1.10087111671159 1.07619451409269 1.0694443323883 1.09765553631919 1.03807086066742 1.06714115147016 0.871983862041385 1.01401032074111 1.01460833473119 1.08114963901344 1.08170232607008 1.07644108771106 1.04194992489755 0.998037477302326 0.979063970322811 1.04267187927921 1.0019961299311 1.11094706726689 0.978765561066167 1.0332247334207 0.964250566632675 1.04489700405125 1.09909691219486 1.00885155105029 1.0418191707845 1.03128056777309 1.00424851227274 1.11262042524937 1.0389213686003 1.02743538368562 1.00789936434635 1.00817468462242 1.03542590251423 1.01959807895317 1.04082917111782 1.03619225968565 0.974800235642661 0.962878525550784 0.950942125936693 0.981911079806714 1.04140161211857 0.951456890844792 0.561806644249721 0 0.595198505150166 1.04099148076786 1.04535169996258 1.0406124233613 1.05730963817739
"ne0286" 1.00833059061617 1.05745212595859 1.12508416871385 1.11065487651269 1.07973328029555 1.1004823087823 1.04179163209101 1.02083769073832 0.826528207871738 1.00779140908005 0.989966949756763 1.07609514811894 1.10599635776059 1.08769593402604 1.07018054628672 0.987354378352627 0.928674510001987 0.988466771636973 0.987448108674677 1.09144839364303 0.985982091774616 1.05117275302336 0.990012541097428 1.03731070609634 1.10930914449098 1.04607560135914 1.01104088788385 1.05063360036302 0.961253843487318 1.10194583904958 0.997779985273355 1.06843294505483 1.02352829689627 0.952432184314577 1.05279525568758 1.00145616874812 0.992551260729495 1.02143394453521 1.01757682670451 1.0202115922567 0.983529765337115 1.0024565819766 1.03556748925916 0.978421370532174 0.542011014578145 0.595198505150166 0 1.08436581662712 1.05337158101657 1.05336378103785 1.05126435072932
"ne0304" 1.0863537149112 1.1233340522029 1.06869794365041 1.03690406400124 1.08365297922953 1.06170501753664 1.10917350940855 1.12448622171814 1.01343599904573 1.05902448395871 1.09642457726784 1.11419534343176 1.09877860519613 1.09246110665496 0.844356006446947 1.067430507494 1.10372254444658 1.1298235980535 1.09730718500949 0.915364993261609 0.812585241126005 1.04386572856812 0.885412718300779 1.10979908424941 1.02775191528456 1.00316527949082 1.13613023797419 1.05056270501011 1.01972289002685 1.03759428811834 1.0455289898466 0.87966397917733 1.06245246719469 1.11436976026401 1.07668073080537 1.0950954401158 1.10499760847829 1.08299023560623 0.620867351571558 0.599739538211738 0.781480437825256 0.709867353408143 0.843930352462353 1.00557865271907 1.04114652418178 1.04099148076786 1.08436581662712 0 1.07908848047466 1.07955553733862 1.12144057404
"ne0307" 1.01062705235788 0.944443989145774 1.02009642557179 1.02279995579107 1.01621203031008 1.00176696343217 1.04800003326781 0.986439996547826 0.968487735539676 1.04174859649728 0.984744551240112 1.04544599716117 1.00490260614246 1.02476308990115 1.04315755601887 0.957071344835292 0.988326919356095 0.996768571570004 1.02694193618051 1.08068423475159 1.05784860596668 0.994123700720673 1.07077512742506 0.962865555873486 0.975912842207187 0.997612383103355 0.992542639111248 1.02545556783881 1.02982982610922 1.01492976512113 1.01380004279847 1.01815228670171 0.910805548205565 1.02615021309045 0.905067045434358 1.03084081021764 1.05791782605359 1.03459723744373 1.08118908429494 1.08744692449691 1.07438513528966 1.07688247266455 1.08806188409056 0.976311037530506 1.06468371206871 1.04535169996258 1.05337158101657 1.07908848047466 0 0.807466910801306 1.04044524603781
"ne0311" 1.01466530530478 0.904937886062789 1.0188671598545 1.04266763272 1.02966814153675 1.0665188108643 0.993569488721492 0.961138378585899 0.899456766343268 1.08147328613843 1.00578993309705 1.02293811592843 1.03805212835366 1.06222115261813 1.00907823578197 0.922401651062015 0.989793086860314 1.04665452056157 1.03686309638397 1.01550604591678 1.02945849407285 1.02034582705397 1.07423292861917 0.984070418109096 0.992222199410167 1.02894309634245 0.869047784942617 1.05860591518331 1.04772268390658 0.984321884706557 1.06855820244379 1.09073237957333 0.946693753132517 0.966080644298717 0.935008655115561 1.00071391252212 1.09081414253528 0.952511753286576 1.07748594735218 1.09060877274745 1.12013604273939 1.12231842832716 1.0695936774857 1.04330590538777 1.05543173934478 1.0406124233613 1.05336378103785 1.07955553733862 0.807466910801306 0 1.0267046820146
"ne0318" 0.970969363628415 1.03908745135243 1.05583972593421 1.03220709160794 1.07432867381152 1.03349380418853 1.02724906211787 1.01198856073308 1.01585502156727 1.04248694376502 0.973583809601097 1.01811413931571 1.04760155429764 1.03700934959138 1.10549404601246 0.975152743228188 0.932709918427315 0.940296153862892 0.9140384107774 1.01390703354158 1.14015859736335 1.05086460043434 1.06381912537731 0.971519433114072 1.10920101816465 1.05568951371019 0.9133381955136 0.747707781687249 1.07372614095845 0.9958920203661 1.01200574909908 1.06391552369925 1.03272238455597 0.917717839724547 1.02835991331212 0.955022043486737 0.745736475643196 0.909753365386925 1.15665311053348 1.14543250252958 1.14220665569513 1.11464177037562 1.15048938225342 1.10824790541086 1.03963262371769 1.05730963817739 1.05126435072932 1.12144057404 1.04044524603781 1.0267046820146 0
