"ne0020" "ne0021" "ne0022" "ne0030" "ne0033" "ne0035" "ne0036" "ne0037" "ne0039" "ne0054" "ne0055" "ne0066" "ne0107" "ne0112" "ne0113" "ne0114" "ne0115" "ne0117" "ne0118" "ne0124" "ne0125" "ne0126" "ne0130" "ne0143" "ne0144" "ne0165" "ne0166" "ne0182" "ne0215" "ne0219" "ne0232" "ne0233" "ne0237" "ne0239" "ne0240" "ne0243" "ne0244" "ne0245" "ne0246" "ne0247" "ne0248" "ne0254" "ne0264" "ne0265" "ne0266" "ne0267" "ne0269" "ne0270" "ne0277" "ne0278" "ne0279" "ne0280" "ne0281" "ne0282" "ne0283" "ne0284" "ne0285" "ne0286" "ne0292" "ne0293" "ne0299" "ne0302" "ne0304"
"ne0282" 1.04571040455592 1.10240676945439 1.07513330808827 0.986129424842601 0.963023972177247 0.963169366730151 0.975751325415476 1.12352135060795 1.01160997807457 1.08128726789505 1.06816556968184 1.09505478871473 0.958476987450256 1.07956541268113 1.0737119020937 0.985181706838429 1.08893823987215 1.08460859116988 1.07690659676869 1.06439743784313 1.06000586546133 0.998931816799189 0.982630042392672 1.04506307976313 0.856092242849214 1.0915201848914 1.01179302641829 1.08431140847925 1.02697361959893 1.07420929097115 0.992355910896411 1.1107247145259 1.1258444134196 1.05200819066887 1.04298883000972 1.13669411414151 1.09185439133824 1.0937483873209 1.05003930009586 0.993885916333484 1.01385483148512 1.09952991475973 1.11195676299466 1.03040001432733 1.06431456251334 1.0848035382389 1.08363458650405 1.08838051733281 0.707671741132156 0.785580348755282 0.738928940378651 0.679018383602212 0.673005718943138 0 0.815007894128974 0.742794217520163 0.800920148710895 0.733037732639203 1.05062467129026 1.05103719989345 1.01681327834673 1.04172168030153 1.13879888011492
"ne0283" 1.04779889717824 1.05184062960859 1.05644239485525 0.988015146706564 1.00910568527214 1.0063889419078 1.020044259389 1.03695089111515 1.02870975901478 1.01154651435645 1.02398778329446 1.10202194443287 0.983469812681593 1.09674815627521 1.04764976973444 0.956925061142657 1.0732241680282 1.11283108479534 1.083667151957 1.05809992427245 1.01419981181577 1.07687655764446 0.949266788614964 1.06674032043825 0.973692397973836 1.05102048377316 1.02259203117145 0.998373632985607 1.0166059701348 1.0339921388398 1.03798237430316 0.976670477579935 0.998245962839503 1.14623056658209 1.10534573741213 1.1084371220089 1.12705666703435 1.11888490209344 1.13265431250387 1.12189390720812 1.09930446669159 1.02821002741365 1.01659525510441 1.0652980212337 1.02899085886599 1.04921694232054 0.948322836170392 0.966107805081429 0.896558552737317 0.785612411357881 0.837650707678453 0.795183736556587 0.842176718964867 0.815007894128974 0 0.826344795625524 0.838736105311591 0.861432488120938 0.989116701723304 1.05474242257745 0.927154873250971 1.08345425949829 1.03628677299803
"ne0284" 1.08006760287822 1.08844143446844 1.08158787557083 0.991625889548272 0.961603103184956 0.935319514072771 0.984510690545775 1.10345079929933 1.00224052653334 1.06149610808481 1.05558259474014 1.12431539930427 0.973364855027676 1.04827970215402 1.04957323396742 0.97932182569266 1.0453432799904 1.00227342694466 1.07549880874855 1.11338988227068 1.08124797301861 1.05284763735778 0.943186155889283 1.04050069845647 0.839522046558594 1.11493524305331 1.05827201238864 1.07457028596445 1.00552186502133 1.06089289355966 1.04295407514822 1.07864664321009 1.06192970145513 1.0776013417252 1.08576521919592 1.05893355848099 1.04514986830792 1.11650847546826 1.03840584257428 0.987102555180498 1.05628989031882 1.11316053096873 1.12875107320076 1.09092763624735 1.08476851959592 1.06985964304655 1.08122288833949 1.10056249640155 0.779751091506987 0.82420559915168 0.745120767048024 0.719191632618132 0.686463303727423 0.742794217520163 0.826344795625524 0 0.586891818799662 0.60131384702853 1.08719315805382 1.11061548934469 1.03711257813722 1.07910861273924 1.09279757994945
"ne0285" 1.07853992932963 1.09728476232259 1.06073578527262 0.987516209911088 1.01110826495211 0.985100805878597 1.01958642886827 1.08449463258126 0.992549642527184 1.02709319288114 1.03290410503352 1.11812626333808 0.989899437766788 1.06934812045529 1.03110946710223 1.0137867856942 1.0002889727445 1.02707743652541 1.06357392502994 1.06694000018592 1.04183771715511 1.05419373047013 0.962474205669597 1.00958924366534 0.873349052436994 1.09476206579439 1.05202557971432 1.04995225258248 1.01901680000966 1.05543111130717 1.06050288586176 1.06338550282458 1.05105420705041 1.08838571571044 1.08768916485184 1.05809733157912 1.04544610644927 1.13593863370362 1.04217051118252 1.0325923723087 1.09277200432858 1.07271610283769 1.08625197962086 1.08843253588517 1.02658183508227 1.06201252881882 1.07350994479709 1.09344789222959 0.811915807664258 0.849301589518633 0.812500436226174 0.813314741897402 0.71416049353787 0.800920148710895 0.838736105311591 0.586891818799662 0 0.64001937520451 1.00618995533183 1.1042847932844 1.00303224929783 1.1038136025023 1.09671798140716
"ne0286" 1.08886240650016 1.12097118292662 1.10354855508632 0.984106799698308 0.955893482988107 0.93246220314256 0.979700262089462 1.09589225693503 0.992866646438899 1.07351784363663 1.0814255583135 1.13929075031636 0.986780220709749 1.07943772377896 1.05464417276451 0.988298488272264 1.01407565784034 1.02800043726205 1.06285639998316 1.12948917775114 1.08314827465107 1.0620190404723 0.912054797922645 1.04047444832408 0.861325439202434 1.05907626337039 1.00609046356503 1.09130446217258 1.0032211293022 1.05566015402626 1.03181997008856 1.10650485131696 1.10194322195374 1.07434670768329 1.07355043886768 1.08550340038474 1.0550652454102 1.12644020315478 1.06929503482536 0.965622609646551 1.03956952967383 1.10032704084612 1.10812697635551 1.03528941791568 1.03783945668471 1.02118543742523 1.04745690719132 1.07546219934515 0.776245814815894 0.862462126436504 0.735859618351087 0.735199730062212 0.689634722342024 0.733037732639203 0.861432488120938 0.60131384702853 0.64001937520451 0 1.1125029657552 1.13221460222068 1.040584616351 1.08442132742637 1.12844621691196
"ne0292" 1.02935609110953 1.00820002125913 1.01366068957572 1.0418635350814 1.07427151881108 1.07349722765615 1.0173812096885 1.03949219320309 1.02167620491844 1.05408685590406 1.01999115744531 1.00110826442776 1.01193855319312 1.00105928135725 1.01876574033713 0.952547039764057 0.974168249669359 1.05779031006452 1.02640702944268 0.932419945095841 0.842596027039503 0.862087654532983 1.03578417763393 1.00441255849882 1.00665478377019 0.961462316064018 1.0140687254686 1.01007207174185 1.07630697636727 0.939495121281137 1.14291011423418 1.01432727999704 1.02728955899358 1.00627247293638 0.997120218083197 1.00891211238377 1.04618953456901 0.986369576875189 1.00669267687691 1.06754718340314 1.03630047785111 1.01938480363575 0.968547259804967 1.01583347010009 1.01245677261673 1.03994333474984 1.03643174371506 1.02250503428822 1.10222328575956 1.0373943186999 1.13137405423673 1.09230121596196 1.13430773565225 1.05062467129026 0.989116701723304 1.08719315805382 1.00618995533183 1.1125029657552 0 0.770092850998445 0.925056402641714 1.00617958764701 0.995077205957396
"ne0293" 0.988043934546456 0.96593876703712 0.988710190647439 1.08565323088773 1.07319913152208 1.09966428713761 1.08308638426621 1.08988991902203 1.03234655291209 1.01515703624483 0.985424088972249 0.955954754050951 1.00875898241753 0.988948497289493 0.999066533741965 0.983302260077667 0.985205430952636 0.990629500837361 1.02216304708351 0.980425559711091 0.833678704961055 0.9128961229451 1.04762302097187 0.973592351227949 1.01169512634034 1.01100156632527 1.02901425582921 1.0288413192215 1.06320496581571 1.02195780153039 1.09939941815482 0.989449130444602 1.001496986494 0.996236586495098 0.995525237864892 0.968450948735541 1.0212178128331 0.977375674263574 0.961609531069431 1.04958786034458 1.03601250482034 1.02557263066932 1.0251962240303 1.04094110240864 1.04663045056244 1.03419479079119 1.01971559942658 0.992885679777094 1.11487722346461 1.0368936802714 1.13466453781883 1.07445683433154 1.10716320002878 1.05103719989345 1.05474242257745 1.11061548934469 1.1042847932844 1.13221460222068 0.770092850998445 0 0.958092505044229 0.960110692500836 0.983818070812918
"ne0299" 1.03726665276075 1.02242952447437 1.04720103954091 1.08781224076627 1.0779444383759 1.10461120459278 1.0898400433032 0.99936498333251 0.961412657001468 0.982015369677871 0.976852120844659 1.05831646682467 1.00049866898954 1.08306124265526 0.972646536759494 0.946730867285375 1.06932858302094 1.0818857453657 1.11482552423409 0.982105920534419 0.954478988005855 1.02996935662269 0.975776676227113 0.970156398949734 0.817289506604813 0.952287222071488 1.00256181743522 1.00361552135909 1.02048275862417 1.00898894373306 1.1226376485362 1.03128550079949 1.04848159213057 1.05762193393961 1.06097083598664 1.07576798181997 1.0805630432912 1.04016524350672 1.06450424940162 1.12282850484331 1.1115851114866 0.974986783076021 0.951708107610677 0.988338554153565 0.982685874141343 1.02797612523281 0.967948762038297 0.963913945053127 1.05706215257747 0.967031407586829 1.05741592480841 1.01881306515325 1.05622871488567 1.01681327834673 0.927154873250971 1.03711257813722 1.00303224929783 1.040584616351 0.925056402641714 0.958092505044229 0 1.0592247817011 1.03799851403787
"ne0302" 1.07262722941675 1.02243288197592 1.0422535367368 1.10000196027273 1.08624575806718 1.08100716216224 1.09037085777282 1.07509323911614 0.996392983311725 1.09848122965661 1.10251373936823 0.806582639084605 1.06768583295722 0.839770504508789 0.999709010268942 1.04381026251063 0.930133799847964 0.905837348756942 0.895010295679948 1.041888339742 0.990773661844919 0.977869459438329 1.07672193264481 0.983958688971438 1.06473567335956 1.09240889057835 1.06742255125946 0.979744990038186 1.05685079254956 1.01535864851551 0.962445931159795 0.966745637681053 0.955315394576843 0.785604594588711 0.803829982218546 0.930251658106245 0.879477291156307 0.78785850256418 0.915057881632022 0.959629925235361 0.766035998333916 1.11847583281544 1.12152221258254 1.09957280807313 1.08103334987419 1.11177604091216 1.10310714658554 1.11751280900636 1.03845535911563 1.05300682580261 1.0861431013813 1.06460751518299 1.0685056394548 1.04172168030153 1.08345425949829 1.07910861273924 1.1038136025023 1.08442132742637 1.00617958764701 0.960110692500836 1.0592247817011 0 0.901006655023045
"ne0304" 1.05008978552112 1.06190065397548 1.07969339953193 1.12328931716579 1.14324116278018 1.15018455464679 1.10757983988104 1.03483053191929 1.03099610750503 1.08004214183377 1.08912134016332 0.881639323157535 1.07573688637112 0.873938774129872 1.03373761081058 1.06075139061414 0.990255521791934 0.816588759090149 0.928182844811818 1.03566722817593 1.03985384861597 1.05062859121227 1.04985064947956 0.985797061355753 1.05452211122989 1.10100666313376 1.06423435331536 0.877166373373421 1.05617938104275 1.02716916235698 0.974709058766399 0.699927415675944 0.663593139618315 0.909698423441884 0.917549416740503 0.83851541264933 0.741010166926165 0.877464863392882 0.928174490375175 0.951892807651697 0.968054456212863 1.05131741276137 0.99298593263227 1.08291012790348 1.06828013040954 1.08487877581992 1.01156985889805 1.03081063607289 1.12763810104736 1.10105643237771 1.12739916000644 1.14316586530252 1.13968061808715 1.13879888011492 1.03628677299803 1.09279757994945 1.09671798140716 1.12844621691196 0.995077205957396 0.983818070812918 1.03799851403787 0.901006655023045 0
