 Baroja_adventure_ne0066 Baroja_adventure_ne0112 Baroja_adventure_ne0118 Baroja_adventure_ne0233 Baroja_adventure_ne0237 Baroja_adventure_ne0243 Baroja_adventure_ne0244 Baroja_adventure_ne0245 Baroja_adventure_ne0304 Baroja_historical_ne0115 Baroja_historical_ne0117 Baroja_historical_ne0232 Baroja_historical_ne0239 Baroja_historical_ne0240 Baroja_historical_ne0246 Baroja_historical_ne0247 Baroja_historical_ne0248 Baroja_historical_ne0302 Bazan_historical_ne0107 BlascoIbanez_adventure_ne0166 BlascoIbanez_adventure_ne0266 BlascoIbanez_historical_ne0165 BlascoIbanez_historical_ne0254 BlascoIbanez_historical_ne0264 BlascoIbanez_historical_ne0265 BlascoIbanez_historical_ne0267 BlascoIbanez_historical_ne0269 BlascoIbanez_historical_ne0270 Carrere_adventure_ne0113 Dario_historical_ne0215 Galdos_adventure_ne0284 Galdos_adventure_ne0285 Galdos_adventure_ne0286 Galdos_historical_ne0277 Galdos_historical_ne0278 Galdos_historical_ne0279 Galdos_historical_ne0280 Galdos_historical_ne0281 Galdos_historical_ne0282 Galdos_historical_ne0283 Ganivet_historical_ne0130 Herrera_historical_ne0219 Miro_historical_ne0054 Miro_historical_ne0055 Pereda_historical_ne0144 Pereda_historical_ne0299 RBaroja_adventure_ne0182 Sender_historical_ne0124 Sender_historical_ne0125 Sender_historical_ne0126 Sender_historical_ne0292 Sender_historical_ne0293 Unamuno_historical_ne0114 Valle_historical_ne0020 Valle_historical_ne0021 Valle_historical_ne0022 Valle_historical_ne0030 Valle_historical_ne0033 Valle_historical_ne0035 Valle_historical_ne0036 Valle_historical_ne0037 WFFlorez_adventure_ne0143 Zamacois_adventure_ne0039
RBaroja_adventure_ne0182 1.00781178576857 1.01871887368996 1.01456241556109 0.8989790671369841 0.92495498052838 0.9837052460559829 0.9547047836108941 1.02860501057548 0.8771663733734208 1.06886726553629 0.9863099175041451 1.0095962211454 0.99907926727906 1.02584059650211 1.05171992772213 1.05593410166874 0.9959081747734458 0.9797449900381858 1.00827001869007 1.0884923764261 1.0278204633450698 1.05316948525913 1.0348663374129399 0.9910397557796701 1.08153943745586 1.0879520092322699 1.0683427044531 1.09975337557089 0.915473148269803 1.02700176023392 1.07457028596445 1.04995225258248 1.0913044621725798 1.08710671793348 1.06533180676436 1.08091923976948 1.0998932549818898 1.06989988789622 1.08431140847925 0.9983736329856071 1.04857548174862 0.943311819860168 1.0204210119794799 1.0238532225369699 1.0465823085445798 1.0036155213590898 0.0 0.9476020508241301 1.01152047210938 0.9796569477457701 1.0100720717418499 1.0288413192215 1.08590410855488 1.04421345195091 1.0039334610789998 1.0321248631487399 1.02519537240785 1.03976188701336 1.05421084438197 1.00801396412816 0.975184402472139 0.9571607609567758 0.978480511547915
Sender_historical_ne0124 1.0152256655449599 1.09561114071363 1.01805580899067 1.03303245103666 1.0485838803782601 1.03950069669121 1.06511879706869 1.07280630888702 1.03566722817593 1.15999266279225 1.12341572210488 0.9032507609740621 1.11034724529241 1.11068160434439 1.1067417356767801 1.1363508678415901 1.06628511902194 1.041888339742 1.0204379151156802 1.103475022987 1.05602082264797 1.03072824925167 0.9891791588913391 1.05662928827954 1.04248774086604 1.13096822809895 1.11830220612624 1.10708899299763 0.957403388604944 1.02801639622529 1.11338988227068 1.06694000018592 1.1294891777511398 1.05226728441418 1.0146429163728299 1.0453526215567 1.09593711147329 1.03747485683163 1.06439743784313 1.0580999242724498 1.08559105638748 0.8944891102327279 0.95509707922453 0.9904275706262621 1.05201992642252 0.9821059205344191 0.9476020508241301 0.0 1.1989590313714094 1.077193298796598 1.3019100041303833 1.3499156187456332 0.9831302585088371 1.0068013339202602 0.952797097579978 0.963046962723126 0.979799192974136 0.996036878638422 1.01879312227363 1.02400070945377 0.757341899677179 0.966622833096438 0.9294181057529101
Sender_historical_ne0125 1.00203730294402 1.0197323056452001 1.01844593600384 0.9717578161167779 0.9942309010549208 0.984268704509085 1.03735336368456 1.0231862007683 1.03985384861597 0.980671182191132 1.03946655577949 1.05208290409357 1.05547562844083 1.08070163987837 1.01257726594116 1.0522425514743299 0.9331737467191831 0.990773661844919 1.07499624727747 1.0967191079110301 1.03961228700848 1.05047398132918 1.04644846584233 1.08315174984291 1.0861632870874 1.07116358733675 1.03406585205684 1.02227783421764 1.0079038712505999 1.0689809323247 1.08124797301861 1.0418377171551099 1.0831482746510699 1.1090971889730001 1.0377671274273599 1.09781144093827 1.0837781995782299 1.06763827526355 1.06000586546133 1.01419981181577 0.97016280800325 0.9071727048639829 1.0136570943712 1.0371271651459 1.0420748595682199 0.954478988005855 1.01152047210938 1.1989590313714094 0.0 1.1656175970074854 1.212086086074045 1.2031687639955972 0.9920395767155641 1.0490646977407099 1.01334503945941 1.04951819295612 1.05655765812371 1.06807646300105 1.0738056510731 1.06826959970945 0.9656946055499509 0.985239507999357 1.0058454269163801
Sender_historical_ne0126 1.00995138128659 1.02943167848576 1.00178955399723 1.08489271229615 1.09697797827088 1.07186988309109 1.03863248677181 1.06137337432016 1.05062859121227 1.11149385280361 1.06729993101855 0.868853159977329 1.02581673149727 1.04090614487817 1.02969585817911 1.04396861640703 0.9151606384215659 0.977869459438329 1.00798278269009 1.106718531998 1.0568035728601899 1.1014812403311498 1.09407491620006 1.1029759413174198 1.0455372867121 1.1447970998963202 1.16009782416825 1.13866327646368 0.9719343676634841 1.02570207535076 1.05284763735778 1.05419373047013 1.0620190404723 0.984899643754258 0.987228314332485 0.9668388225267701 1.0401749418619202 0.9673512141648131 0.9989318167991892 1.0768765576444599 1.0555170063476702 0.929289914840109 1.05392754851484 1.06240943507197 0.996926926786745 1.02996935662269 0.9796569477457701 1.077193298796598 1.1656175970074854 0.0 1.2315777135675252 1.2823861819796423 1.02775580525881 1.03803707039946 1.03033914218822 1.00678562148184 0.9998388974836329 0.9937893848813342 0.9943991080746309 0.9606201194939521 0.975013598183607 0.954867793743999 0.952494035784504
Sender_historical_ne0292 1.00110826442776 1.00105928135725 1.0264070294426801 1.01432727999704 1.02728955899358 1.00891211238377 1.04618953456901 0.9863695768751891 0.995077205957396 0.974168249669359 1.05779031006452 1.14291011423418 1.0062724729363801 0.9971202180831971 1.00669267687691 1.06754718340314 1.03630047785111 1.0061795876470099 1.01193855319312 1.0140687254686 1.01245677261673 0.961462316064018 1.01938480363575 0.968547259804967 1.01583347010009 1.03994333474984 1.03643174371506 1.02250503428822 1.01876574033713 1.0763069763672701 1.0871931580538199 1.0061899553318299 1.1125029657552 1.10222328575956 1.0373943186999 1.13137405423673 1.09230121596196 1.13430773565225 1.05062467129026 0.9891167017233041 1.03578417763393 0.939495121281137 1.05408685590406 1.01999115744531 1.0066547837701898 0.9250564026417141 1.0100720717418499 1.3019100041303833 1.212086086074045 1.2315777135675252 0.0 1.1395829100329873 0.952547039764057 1.02935609110953 1.00820002125913 1.01366068957572 1.0418635350814 1.07427151881108 1.07349722765615 1.0173812096885 1.03949219320309 1.00441255849882 1.02167620491844
Sender_historical_ne0293 0.9559547540509509 0.988948497289493 1.02216304708351 0.989449130444602 1.001496986494 0.9684509487355409 1.0212178128331 0.9773756742635741 0.9838180708129179 0.985205430952636 0.9906295008373609 1.09939941815482 0.996236586495098 0.995525237864892 0.9616095310694308 1.04958786034458 1.03601250482034 0.9601106925008359 1.00875898241753 1.02901425582921 1.04663045056244 1.01100156632527 1.02557263066932 1.0251962240303 1.0409411024086401 1.03419479079119 1.0197155994265799 0.9928856797770941 0.999066533741965 1.06320496581571 1.11061548934469 1.1042847932844 1.13221460222068 1.11487722346461 1.0368936802714002 1.13466453781883 1.07445683433154 1.10716320002878 1.05103719989345 1.05474242257745 1.04762302097187 1.02195780153039 1.01515703624483 0.985424088972249 1.01169512634034 0.958092505044229 1.0288413192215 1.3499156187456332 1.2031687639955972 1.2823861819796423 1.1395829100329873 0.0 0.983302260077667 0.9880439345464559 0.96593876703712 0.988710190647439 1.08565323088773 1.07319913152208 1.09966428713761 1.08308638426621 1.0898899190220301 0.9735923512279491 1.0323465529120899
Unamuno_historical_ne0114 1.0195018078608 1.05671401084199 1.0518857820411 1.06750950684341 1.0780896394782198 1.0438197347362501 1.12388043575149 1.0461288259114698 1.0607513906141401 1.0268328764721801 1.09546843041741 1.04348623137304 1.09284919782455 1.06285082318699 1.0443795607214699 1.12006758947066 1.1044761527579299 1.04381026251063 1.00816452986977 1.0229926561422902 1.05146977597645 0.9647401081303578 0.9500950131585029 0.9936133787360601 1.01161024245549 1.00304146589451 1.01660074948386 0.9879060977023021 1.06845207525476 1.0036261073114698 0.97932182569266 1.0137867856942 0.988298488272264 1.0638868699472401 0.912512486567771 1.03056819277142 0.9431982706431159 1.03063288859169 0.9851817068384291 0.956925061142657 0.9832648312618929 0.932800783589828 0.9526020875447729 0.944024763593431 0.988131008865605 0.946730867285375 1.08590410855488 0.9831302585088371 0.9920395767155641 1.02775580525881 0.952547039764057 0.983302260077667 0.0 0.9769172317347841 0.954551627022841 0.944200658414198 1.02391648388272 1.0429892626704 1.02228758888476 1.04919588983196 0.9619389626216059 1.08843405153886 1.03328283845301
Valle_historical_ne0020 0.989647945991459 1.0370918948784 1.07104880376645 1.08204270888135 1.0664208783954598 1.06994151897438 1.05926584307955 1.0486372624639302 1.05008978552112 1.10139129015802 1.09495897401904 1.0083881955079 1.03780145684008 1.0504057790819399 1.06543920007816 1.11915286245962 1.07755150453755 1.07262722941675 0.986363518124987 1.09649266955989 1.09477829742634 1.08731293578564 0.99301535707984 1.06168612184 1.07166276216733 1.07392055469541 1.0807113177539 1.0973655727368599 1.0073340918836802 0.9824466968645871 1.08006760287822 1.07853992932963 1.0888624065001602 1.0628489009628102 1.06248081092624 1.04569717338624 1.05974960204682 1.0486842074257299 1.04571040455592 1.04779889717824 1.1304017651210099 1.0277522715958198 0.881915756248466 0.859139487489852 1.09265995499079 1.0372666527607501 1.04421345195091 1.0068013339202602 1.0490646977407099 1.03803707039946 1.02935609110953 0.9880439345464559 0.9769172317347841 0.0 1.0207214141957706 1.0780537395611245 1.2190287703150764 1.1603636535938675 1.1976144586838045 1.2539064298702614 1.2253976049297393 1.06292045886005 1.05350027884186
Valle_historical_ne0021 0.937140337633282 1.02028348064737 1.01942549378451 1.06581018713117 1.05647318285176 1.0293056191814398 1.05750966358094 1.01614431634608 1.06190065397548 1.07734313239563 1.08499068432713 1.00327892185622 1.02780268103697 1.04193501156857 1.07787530315466 1.1499382870226298 1.08359517591767 1.02243288197592 1.02648523509779 1.14700979753432 1.11152139272039 1.09344679048113 0.981342323165964 1.0873361001742199 1.10966300167333 1.11648210565817 1.11639836403711 1.1229624959153002 1.03841167944135 0.9934803879142541 1.0884414344684399 1.0972847623225899 1.12097118292662 1.1188944698474799 1.0617205074226501 1.11143388138197 1.08940122218918 1.09045878653859 1.10240676945439 1.05184062960859 1.1744265514781498 1.0038947810013499 0.8720499709524789 0.8623424974855809 1.11197660018524 1.02242952447437 1.0039334610789998 0.952797097579978 1.01334503945941 1.03033914218822 1.00820002125913 0.96593876703712 0.954551627022841 1.0207214141957706 0.0 0.9578646545093115 1.2261590962711093 1.1736264789303914 1.2235215899210763 1.2606076294643724 1.1835984467117244 1.05593625936148 1.04821272507884
Valle_historical_ne0022 0.9438877962202321 1.02652649960848 1.0139434862093701 1.08098823066863 1.07811980324646 1.03559899010694 1.0806921277378 1.02983815021576 1.07969339953193 1.0706699682534302 1.0712161127768298 0.9896912395028059 1.0421282506281 1.05285973041078 1.05194359110821 1.1062567106294 1.07459540150327 1.0422535367368 0.996380223262489 1.11274433977279 1.11199488828401 1.0876332081931 0.9980354332540591 1.07096990951242 1.07229413606129 1.09656930957157 1.114676838295 1.1077966588855301 1.02778965917416 1.02817458014294 1.08158787557083 1.06073578527262 1.10354855508632 1.07685965264086 1.03972619801815 1.06494895911483 1.08065050546013 1.0718930974694598 1.07513330808827 1.05644239485525 1.16038756444999 1.0027936662382 0.905637392433718 0.92044716947501 1.08925981660526 1.04720103954091 1.0321248631487399 0.963046962723126 1.04951819295612 1.00678562148184 1.01366068957572 0.988710190647439 0.944200658414198 1.0780537395611245 0.9578646545093115 0.0 1.2100221398150803 1.1832100556350753 1.2224711803662243 1.2368891820978594 1.2226438956330412 1.05220488821676 1.03934600965803
Valle_historical_ne0030 1.08791156771492 1.08738992334633 1.08623787365684 1.09813205274578 1.0992009495214499 1.11395334486299 1.0849955159406899 1.1129488546455601 1.12328931716579 1.0945088909212801 1.1172902530770201 0.976790941594346 1.06812818561454 1.08362273702858 1.05803316171737 1.0740902263788399 1.05610817908666 1.10000196027273 0.968441158177328 1.09702164768519 1.09293123905486 1.07295199227485 1.06762652391086 1.08647844765957 1.05636916114066 1.10391932980849 1.11600558373105 1.12495199308283 0.9844254191415329 0.9967827508632711 0.991625889548272 0.987516209911088 0.9841067996983079 0.9561693456400708 1.03393357670968 0.96616833632902 0.99666774661458 0.975958239596598 0.986129424842601 0.9880151467065641 1.04591351382908 1.03439625240434 0.95351825079464 0.925207884291735 1.0109105685580901 1.08781224076627 1.02519537240785 0.979799192974136 1.05655765812371 0.9998388974836329 1.0418635350814 1.08565323088773 1.02391648388272 1.2190287703150764 1.2261590962711093 1.2100221398150803 0.0 1.0077292254056334 0.9729653701080295 1.0371180714931276 1.2529794583672142 1.04136123764019 1.0545054987767701
Valle_historical_ne0033 1.0548692519573701 1.06904938032612 1.09230270252174 1.12349175047645 1.11105042747583 1.12429492955841 1.09411242596696 1.0920640656645 1.14324116278018 1.1353731231308402 1.12599705537275 0.9164775474781529 1.06878775681061 1.08069864285945 1.07157055319357 1.04160593911924 1.03633185999712 1.08624575806718 0.9550633636261329 1.12778956949229 1.12257708544993 1.15097855444724 1.10017998411923 1.12791189268611 1.08582547825672 1.12236372981894 1.1435548417060801 1.16094957782704 1.00312067349904 1.00781587311557 0.9616031031849559 1.0111082649521101 0.9558934829881071 0.934537486722841 0.998349124252444 0.9196721095194308 0.930907217846001 0.90022893641397 0.9630239721772471 1.00910568527214 1.1329563935950901 1.06474044538399 0.943801715293398 0.934207672041914 0.9915853941245881 1.0779444383759 1.03976188701336 0.996036878638422 1.06807646300105 0.9937893848813342 1.07427151881108 1.07319913152208 1.0429892626704 1.1603636535938675 1.1736264789303914 1.1832100556350753 1.0077292254056334 0.0 0.8175094171864454 1.0025322990367713 1.2915963454197223 1.04706624096472 1.02406920250829
Valle_historical_ne0035 1.07998333750074 1.0665200958912 1.06814095786863 1.12355052118979 1.12817097277552 1.1309464322717702 1.08106795758491 1.1060811282706002 1.15018455464679 1.07184295066118 1.1111223657998999 0.9399268933466322 1.05246563464319 1.07418364417109 1.0384154516608601 1.01180526220589 1.0429049368532 1.08100716216224 0.9450724760213001 1.15107355177073 1.11242620276326 1.15147452594347 1.11423419357498 1.1442563140176 1.0863731607534 1.11510254196731 1.1260053706216102 1.16882802365774 1.00549764027687 1.0253315154493101 0.9353195140727709 0.985100805878597 0.9324622031425601 0.91228315515349 0.980441276645484 0.9103733331266322 0.9088730367085122 0.8995436119337981 0.9631693667301509 1.0063889419078 1.07541696309867 1.05762844452197 0.9690590445051509 0.9736511173622879 0.9879529222109 1.10461120459278 1.05421084438197 1.01879312227363 1.0738056510731 0.9943991080746309 1.07349722765615 1.09966428713761 1.02228758888476 1.1976144586838045 1.2235215899210763 1.2224711803662243 0.9729653701080295 0.8175094171864454 0.0 0.9285220333330324 1.3036550138905643 1.03461083067583 1.07245896877746
Valle_historical_ne0036 1.07737544799178 1.07689400348437 1.05409072669129 1.09885724823025 1.10420040565241 1.11373094547735 1.0773728173797799 1.11519507562027 1.10757983988104 1.07551226136182 1.10428929991175 0.968042261846461 1.0564199096357099 1.0584611308839 1.04620689626423 1.01669323297992 1.02256116962063 1.09037085777282 0.91987854100025 1.10688775638206 1.08097804715959 1.10704731500618 1.09192333276997 1.08853572692007 1.06166761935255 1.10874799749464 1.11973654548777 1.1304065566235302 0.994624273503643 1.01139396590219 0.984510690545775 1.0195864288682701 0.979700262089462 0.9284639322177759 1.0079531497196599 0.9260594848761429 0.988188767622779 0.9555015940399451 0.9757513254154759 1.020044259389 1.08380803015293 1.02600182063595 0.994550361494395 0.978580200041129 1.01088980413791 1.0898400433032 1.00801396412816 1.02400070945377 1.06826959970945 0.9606201194939521 1.0173812096885 1.08308638426621 1.04919588983196 1.2539064298702614 1.2606076294643724 1.2368891820978594 1.0371180714931276 1.0025322990367713 0.9285220333330324 0.0 1.3088098188587434 1.04052571600798 1.03407953735473
Valle_historical_ne0037 1.05404080725499 1.10023253378387 1.0487029100676601 1.04088419171433 1.0480187658258 1.0183293942377099 1.0782545443117701 1.05984667973408 1.03483053191929 1.11150975866878 1.0962122360447601 0.955583827042454 1.10648335345225 1.06239056176615 1.10632052463867 1.12516201771794 1.09062549474804 1.07509323911614 1.06237381583476 1.10856941445777 1.07256456037781 1.00341200215547 0.928492909209917 1.03803629589233 1.07401097965272 1.07894263891938 1.08926126922597 1.06792071382035 1.03253666470302 0.974684409152172 1.10345079929933 1.08449463258126 1.09589225693503 1.1363722367351201 1.09179412063936 1.09041103926811 1.09013206325101 1.1043028176619198 1.12352135060795 1.03695089111515 1.06105121019683 0.9143759259507701 0.857183024421524 0.9018195596417691 1.10712173307425 0.99936498333251 0.975184402472139 0.757341899677179 0.9656946055499509 0.975013598183607 1.03949219320309 1.0898899190220301 0.9619389626216059 1.2253976049297393 1.1835984467117244 1.2226438956330412 1.2529794583672142 1.2915963454197223 1.3036550138905643 1.3088098188587434 0.0 1.0748747000473 0.999628014476574
WFFlorez_adventure_ne0143 1.02261120679245 1.03771695181624 1.02753086822649 1.00465660549973 1.02364755174883 1.02242134883387 1.00218527119393 1.07238884794187 0.985797061355753 1.0563289612843199 0.9970824377333821 1.03417493319261 1.02816714800348 1.04265611893518 1.04077119779351 1.02185880667149 1.0077725954760401 0.983958688971438 0.9332510049421491 0.993163369730612 0.95967082426459 1.0057582533647902 1.05812058737331 1.026588766947 0.9727570215209879 1.0314976069204498 1.0713201224986 1.04487596330048 0.8556683303390041 1.0481261748677702 1.04050069845647 1.00958924366534 1.04047444832408 0.9891253126581929 1.0233671830016702 1.01762307235073 1.07143524526636 1.02691239897024 1.04506307976313 1.06674032043825 0.970103041444947 1.0145523647221801 1.09663026052474 1.0707813706045402 0.949565843019045 0.9701563989497339 0.9571607609567758 0.966622833096438 0.985239507999357 0.954867793743999 1.00441255849882 0.9735923512279491 1.08843405153886 1.06292045886005 1.05593625936148 1.05220488821676 1.04136123764019 1.04706624096472 1.03461083067583 1.04052571600798 1.0748747000473 0.0 0.845813185277501
Zamacois_adventure_ne0039 1.0904007651937901 1.0769225794636599 1.06270153947977 1.05757928106874 1.0579525897053599 1.07919534127816 1.04342754423617 1.0653780297296802 1.03099610750503 1.1310435183988998 1.05215271876851 0.9941348438554021 1.0280108554662 1.0486864437955 1.0852257157060399 1.08102268686704 1.03451944135579 0.996392983311725 0.9045592599724871 0.97479392583038 0.985261912751142 0.9740884445320781 1.04127420573023 0.9936509967579399 0.966423742965558 1.0111060926173498 1.05202151651533 1.05374379551322 0.956816823014463 0.9945732284375091 1.0022405265333398 0.992549642527184 0.992866646438899 1.00947892336008 1.02657330148393 0.955594130264914 1.05267621475015 0.980928031306892 1.01160997807457 1.02870975901478 1.00296557241274 0.9865184526012459 1.0056576436324 1.00194385452102 0.935187005900313 0.9614126570014679 0.978480511547915 0.9294181057529101 1.0058454269163801 0.952494035784504 1.02167620491844 1.0323465529120899 1.03328283845301 1.05350027884186 1.04821272507884 1.03934600965803 1.0545054987767701 1.02406920250829 1.07245896877746 1.03407953735473 0.999628014476574 0.845813185277501 0.0
