"ne0005" "ne0006" "ne0007" "ne0008" "ne0009" "ne0013" "ne0014" "ne0016" "ne0017" "ne0018" "ne0024" "ne0026" "ne0029" "ne0040" "ne0043" "ne0044" "ne0045" "ne0048" "ne0053" "ne0061" "ne0063" "ne0067" "ne0068" "ne0072" "ne0075" "ne0079" "ne0081" "ne0084" "ne0085" "ne0106" "ne0110" "ne0111" "ne0116" "ne0120" "ne0141" "ne0146" "ne0149" "ne0151" "ne0155" "ne0160" "ne0162" "ne0169" "ne0170" "ne0171" "ne0175" "ne0180" "ne0183" "ne0185" "ne0186" "ne0192" "ne0193" "ne0200" "ne0221" "ne0223" "ne0226" "ne0228" "ne0231" "ne0253" "ne0256" "ne0260" "ne0289" "ne0291" "ne0301" "ne0307" "ne0311" "ne0318" "ne0320" "ne0327" "ne0328" "ne0329"
"ne0072" 0.891873926292773 0.938232418818562 0.990486545965147 0.98984590008388 1.01052760678009 0.988731345755883 1.07469887170672 1.02840782090604 0.997779526368509 0.997327102015421 1.03710039420365 1.01660387973022 0.990441678876825 1.01886807812337 1.03666592836391 0.946396653440688 0.991408956236238 0.990994161620258 1.00762157542144 0.995218254871132 1.07915183210479 1.10494623198467 1.01350814793485 0 1.05068482975855 1.00286999800239 0.988776498316465 1.01568678658561 0.971869479345323 1.01597449166935 0.992277032447356 1.05338047067343 1.09846835456805 0.962563784909304 1.07185557985714 0.952200058481494 1.10457649219177 1.02841134741836 0.995932372726445 1.02360331351395 1.01768748485034 1.01539294050961 0.99279786407536 1.04024669953408 0.973086866993943 1.03087137940097 0.97180515733924 1.06602084102545 0.984373132500521 0.918636796709347 0.99144865688494 1.0399948087808 0.965539436820118 1.0195241020023 1.03092561582658 1.01455473878025 1.02373207659992 1.09351979474965 1.05954024713575 1.11715061193061 1.04148547559803 1.04305808920741 1.03070486508081 1.05342579742675 0.974489240240578 0.95202746991381 0.955345736861348 1.07631595482215 1.11309275179637 1.08597636603367
"ne0075" 0.995574067217892 0.964114844699844 1.04324133063599 1.0506006831102 0.945056896474619 1.04520482676529 1.03594345030543 1.0637539630366 0.984737028110552 1.06070837978438 0.935492316087928 1.06402970199101 0.988944498785741 1.08776701805615 1.02266540177106 1.08029121188997 1.05789279674385 1.03769870395796 1.02609397187392 0.994829190598069 0.906911055895092 0.957172171979402 1.01509624715922 1.05068482975855 0 0.861813327042018 0.912010409555554 0.952427591843029 1.0000248964947 0.983260481020181 1.07586889819332 1.04054572841342 0.953999653678743 1.09042991068701 0.962388175639284 0.895290412934693 0.984390344136546 1.03314517477332 1.00410302869713 1.01538137196301 0.996013759032884 1.05546281951605 1.03946331781121 1.01926301697043 1.013017295832 1.0080540435775 1.00613241245336 0.940838202779637 0.96929638990122 1.0591651578151 1.01859587443052 1.06909299616791 0.909371199267383 1.03094946621048 1.10449807501817 1.00948191955917 0.975870597504483 1.01233718006973 1.03075218296887 0.962401489133087 1.00015608775805 1.05358537657056 0.988751513433547 0.962887928525702 0.953815033574062 1.09164252259262 0.986566677813918 1.08937339580141 1.04784259162071 0.995775585135576
"ne0079" 0.923637254320028 0.89579594202895 1.01676740948377 1.00840254954305 0.951663960692008 1.05300325392263 1.0710046410003 1.09398193201941 1.05511019480794 1.06823050127826 0.93143910675812 1.06393488384012 0.901546454672015 1.06122488019169 1.07979850064501 1.07546275219064 1.09620299996713 1.07733635734347 1.08946167889225 1.04937930407645 0.985277948468432 1.00355397749934 1.02021977707984 1.00286999800239 0.861813327042018 0 0.849378128712893 0.906144513966213 0.889621037632647 1.00839725129685 1.01174625422416 1.00893663135362 1.0314044118453 1.06171391503235 1.05835369950394 0.915033487218475 0.991454344850166 1.00417586682488 0.917925122389005 0.934272932309979 1.00320907009701 1.01735486266054 0.994262678639074 0.991972950807728 1.02845994291653 1.04567370045381 0.948298494775418 0.950685936538118 1.00719474103852 0.964039276450156 1.01389563418039 1.08625966584237 0.968191577513824 0.981324712518672 1.05999056369045 0.998516593366166 0.949632945627822 1.09647449304507 1.09128477658401 1.02609666866736 1.00072968698838 1.05226445691055 1.02495423698964 0.977467195291856 0.946385143572896 0.978647363092128 1.0476240621196 1.0722674479728 1.07816715826749 1.04505088014437
"ne0081" 0.844286489390556 0.887631009043692 0.972869051949391 1.00180421151299 0.927650062167291 1.14738799997398 1.11946484535244 1.11859861623451 1.13696682714336 1.0522113528118 0.970295461159943 1.01256728233466 0.869243180910754 0.979970108780771 1.13627223787627 1.04909194273999 1.09786341597788 1.13877019279676 1.11067340234086 1.10368664462015 1.11757538968809 1.09480504964829 1.02695257977417 0.988776498316465 0.912010409555554 0.849378128712893 0 0.840603386844141 0.820245168316085 1.04009933747184 1.01600089509491 0.990934197310281 1.15204980232634 0.973749163945693 1.08523494626371 0.966692794882207 0.907376286508844 0.897741828021341 0.921790543363226 0.962405426605443 0.96659634053749 1.05138320612654 0.959118355807737 1.0616152550323 0.957191865076452 0.938608343355687 0.894829685216945 1.04533715644597 1.02689138613714 0.927000921171391 0.918441874004561 1.09178237631737 1.02743402567746 0.985746679653136 0.955282498371228 1.03780832011244 0.992327129124313 1.08289073130384 1.04476051445534 1.09861961618433 0.958107100840412 1.02718837781279 1.06683372956229 1.02348584059921 1.02343084103196 0.950132864779546 1.09944298800742 0.952105903720856 0.977997633387604 1.008097727946
"ne0084" 0.918825840352999 0.973512367615354 0.9434826101859 0.986195195428607 0.989266747043254 1.06980873751603 1.03927357214458 1.07197252950586 1.06294565555928 1.03542905250245 1.02555208455889 1.02161462980054 0.98732061012991 0.954533931047695 1.06326198802399 0.949314369922426 1.02757775518098 1.02762372584254 1.06152391343129 1.06892946720618 1.09651696028784 1.07997915060407 1.0602140610536 1.01568678658561 0.952427591843029 0.906144513966213 0.840603386844141 0 0.751866181281707 0.99246327582302 0.987412446049399 0.97964119921379 1.05966246312343 0.982602609401923 1.0493797191293 1.04784406593413 0.954591718656883 0.972677844224301 0.972676746805186 0.926408364419499 1.0362589472181 1.03205264634256 0.986552555897453 1.0573617624833 1.0225898240966 0.962968269326823 1.00485799531631 1.0217989588164 1.05323436949387 0.975426642828758 1.0261813079041 1.00627312278947 1.02342782218516 0.953849256114204 0.942966007288538 1.04955330055801 1.09302121679966 1.02337331455381 1.00651382822426 1.07644971012469 1.04415599992775 1.01640918745255 1.0656333185958 1.02308672323207 1.06549906724932 0.938467389897561 1.05871346363488 1.0438672212064 1.03572902056194 1.07156220495527
"ne0085" 0.945579809643649 0.946610262369079 0.967926569671525 0.991094271472586 0.994971243359059 1.06545790119696 1.03378512545525 1.0633670832756 1.06339206259176 1.01678578362063 1.03135359698804 1.03665605233405 0.949403242482394 0.963834699515316 1.07614490875116 0.999316067037713 1.06393594689492 1.08192138480196 1.07423089555886 1.07295521885737 1.10012446500676 1.10810763605702 1.05950772091764 0.971869479345323 1.0000248964947 0.889621037632647 0.820245168316085 0.751866181281707 0 1.0041690176521 1.01357089048865 1.00731307739495 1.10439042773952 0.957547418708554 1.0485295315084 1.0091772940741 0.913796867219677 0.972184318268628 0.97142714642407 0.900648840698289 1.0331335035717 1.06239572762003 0.962462510823515 1.0860078066708 1.02068259458608 0.946019143955023 0.999738685811823 1.01033425791864 1.0078803621582 0.961617926701575 1.01033603580029 1.03310795961159 1.02710416820307 0.955756365225154 0.933296988826051 1.07953045311048 1.07100531524449 1.0635812104527 1.021997536842 1.08645059303273 1.01216798171364 1.01432281317971 1.08424962566078 1.03575004332324 1.04755635354213 0.917222657024431 1.03196942620221 1.04472153273613 1.06009826331139 1.04924930596007
"ne0106" 1.02894897578765 1.03914856799497 1.00372316626169 1.0364215719721 1.0629066595218 0.978901433636499 0.94468192403278 0.959563693057944 0.957927492847255 0.962814188605557 1.06688213114043 1.04962088622818 1.08253681967202 1.02488558527353 0.954635854402449 1.00392014289887 1.0079331861448 0.968261490250521 0.984082387024185 0.96743356835352 1.04503600072087 1.07223881964481 1.09105788220981 1.01597449166935 0.983260481020181 1.00839725129685 1.04009933747184 0.99246327582302 1.0041690176521 0 1.07127989750401 1.09536776866922 1.03669928480018 0.985526536269855 0.988196169478277 1.01543805655507 1.00884596370383 1.00788056932838 1.04573173317247 1.05730850753978 1.06677062885978 1.0340053849781 1.05794333705453 1.05029850753946 0.979410734610624 0.975720174823558 1.04067638335517 1.00956835390105 0.986300439189625 1.06610423666144 1.02547352877895 1.00239784067543 0.987276303590772 1.02622530130827 1.02581782498104 1.05769376054791 1.05636595924656 1.0087306448348 1.01106378918214 0.996370645417219 1.04590766942955 1.01996595511985 0.964590428122092 1.03252111032876 1.03533303866591 1.05976432151627 1.01074986228174 1.0233935688769 1.0426800579866 1.0220147572098
"ne0110" 0.980441626393249 1.00685459160982 0.985608614503725 1.02493775879301 0.990845754168724 1.0693923157403 1.09406678355699 1.0964672790663 1.11833884622882 1.06747921183127 0.987397600791609 1.02010428559205 0.966261765810673 1.02894706087922 1.08633731303038 1.02858347587857 1.0449698460292 1.07622197615376 1.09186210552197 1.11374412641173 0.917182362819089 0.898542529891889 0.741432380205894 0.992277032447356 1.07586889819332 1.01174625422416 1.01600089509491 0.987412446049399 1.01357089048865 1.07127989750401 0 0.689710181811934 0.911733353858322 1.03981587032133 1.05332892320253 1.0540168093548 1.00430317369087 0.987423282663483 1.01056539526109 0.983578223853077 0.967284808782713 0.961037422858296 0.9900785779632 0.978888578774784 1.07396565139457 1.03910187588554 1.02664580294344 1.06436371899193 1.05417448522482 0.963590833835267 0.977168271284991 1.03286029914399 1.08305971034536 0.959342964367563 1.02930024482478 1.03861229789764 1.03598447555572 1.05862097586549 1.03319946213713 1.07081862158511 0.986480440638421 0.970921429630297 1.04169013028264 1.05890670635551 1.02278130608748 1.01185873563115 1.05729076600291 0.996081166456747 1.0098649695292 1.04278606115947
"ne0111" 1.01575820607005 1.02153868505007 0.977421855029198 1.05388588782219 0.994386757740645 1.097273055442 1.09400826507505 1.11661352740022 1.10966468547747 1.095574894311 1.01110595425231 1.03789445176509 0.977883934824008 1.01274509875269 1.1030803927082 1.05843157379467 1.06936758001607 1.11901361099512 1.10362043152163 1.10914223429198 0.901330008680142 0.865394766165664 0.668074994943844 1.05338047067343 1.04054572841342 1.00893663135362 0.990934197310281 0.97964119921379 1.00731307739495 1.09536776866922 0.689710181811934 0 0.878186715981283 1.07748187028865 1.04533018564304 1.09389816448257 0.950512333729544 0.955519625765153 1.04156421589936 0.964012959953694 0.949881635646005 1.00571639191741 0.968766161420169 0.9980405896306 1.07557620478771 1.03322590948253 1.03090637134386 1.0619034960879 1.04709442381946 0.963310231144446 0.964477097928953 1.05060270727981 1.09318942844254 0.962157361537042 1.0129369611302 1.04011476352085 1.00103688953982 1.01981483675452 0.983458956387689 1.04039802747806 0.953836521238503 0.933761281932896 1.04711718404845 1.04722990099327 1.08052014696452 0.99840467565914 1.05000807019733 0.978581326351916 0.951987690794455 1.01756673063669
"ne0116" 1.1581775482838 1.0617450155741 1.08462194836889 1.04849091664095 1.06208125601888 0.92835949042496 0.947141500253659 0.978226791536285 0.917933031690032 0.995528705277759 1.02256135196133 1.05716402408916 1.11007770021843 1.03922435521417 0.967084035750337 1.00412132036706 1.02194953044017 0.969284297599816 1.00211320262432 1.0156050699051 0.67717170799985 0.739995982388671 0.829989199764886 1.09846835456805 0.953999653678743 1.0314044118453 1.15204980232634 1.05966246312343 1.10439042773952 1.03669928480018 0.911733353858322 0.878186715981283 0 1.09333331072921 0.911816430116338 1.04774087353372 1.07712344164766 1.1634310858365 1.10460749940228 1.02800827239561 1.0203993148994 0.953033314651145 1.00270376010978 0.943909545157648 1.13619986321086 1.09420272996544 1.14236851741025 0.955835851759293 1.05621204717973 1.10908700082445 1.08095367613002 0.92816385133924 0.986359272474019 1.04551949195906 1.14016080676079 1.01328003201811 1.03528088006582 0.959093601770244 0.996566301187754 0.975515890576932 1.08253722649329 0.954933997960525 0.972223371660959 0.972466184832696 1.06190111469254 1.09109640178893 0.979219894587784 1.10255804249909 1.06988273332839 1.03222686239221
"ne0120" 0.968851045418358 1.03050149740076 0.957178002439147 0.914790650523692 1.07474185945048 1.00625249286331 0.941329963184041 0.956290003706076 1.02982758702272 0.980530555615106 1.07219620322148 0.943041563763388 1.0217119293148 0.899414425098285 1.0873922416714 1.00117610501553 1.04421894242354 1.07944589763334 1.0494378205793 1.10568497765062 1.16281043880839 1.14684487337315 1.07757086592475 0.962563784909304 1.09042991068701 1.06171391503235 0.973749163945693 0.982602609401923 0.957547418708554 0.985526536269855 1.03981587032133 1.07748187028865 1.09333331072921 0 1.04885457310663 1.04673061064126 1.05090321068842 0.962050395299751 0.980253949464604 1.02276642736169 1.01046706243899 1.01864353856823 0.945510405973861 1.10045291562918 0.982115019358243 0.964269182615802 0.970803263187003 1.0099443291629 1.03674110091971 1.03228562430505 1.05802828074967 0.968537302958777 1.02741746627771 1.02674724040324 0.896119922826517 1.06189343069688 1.05510729613973 0.987131309486619 1.00642842869733 1.0632594735357 1.02658018539736 1.03026424205953 1.07344419586391 0.983586605190833 1.00666800828011 0.990922280347458 1.06452585229613 0.948858105464357 0.968482261881413 0.945084444912099
"ne0141" 1.12763947695041 1.11932638436942 1.05734460845314 1.00114183503613 1.0882976174638 0.970903710180823 0.985545777561439 0.959067797579013 0.937165210647414 0.985336875494548 1.05149148823149 0.985694950149302 1.12677724291532 1.01507658124399 0.941261983725529 1.00014277538174 0.983143706900534 0.950177726989176 0.956770162158882 0.989027493133433 0.915041226672805 0.939898484379642 1.00267643257751 1.07185557985714 0.962388175639284 1.05835369950394 1.08523494626371 1.0493797191293 1.0485295315084 0.988196169478277 1.05332892320253 1.04533018564304 0.911816430116338 1.04885457310663 0 1.04296151277425 1.07219509841846 1.07766628590579 1.0409918815528 1.03352357984194 1.01499996336768 0.935691301264117 1.06586499622799 0.939990031137045 1.06923025006966 1.04702533496318 1.08996740992924 0.953582873272456 1.00889982885162 1.09124129320193 1.04842563076331 0.970720165001778 1.02453376141232 0.998023140399083 1.06014745140501 0.929372759089141 0.984106053728922 0.955913479890016 1.06544314435982 0.96551740380478 1.07426988116087 1.00510616189411 0.995564407503336 0.972263808635927 0.999955826978565 1.09632894024824 0.992614674311509 1.02480761582711 1.00701385797274 1.01925102267256
"ne0146" 0.970160946234806 0.907848068500194 1.03527715228912 1.01783262610914 0.95880098667361 1.091499235239 1.066122950244 1.09968833183264 1.04105674142541 1.06299110935531 0.927563622548622 1.06111913032529 0.921838784653478 1.07242524533466 1.04746717408933 1.07248873262992 1.09745506310672 1.062970806118 1.07135850375952 1.03000999489539 0.970125572125882 0.982287216102133 1.04237076862758 0.952200058481494 0.895290412934693 0.915033487218475 0.966692794882207 1.04784406593413 1.0091772940741 1.01543805655507 1.0540168093548 1.09389816448257 1.04774087353372 1.04673061064126 1.04296151277425 0 1.01677666583344 1.00695120244119 0.958761645461199 0.983792066765853 0.996233697407932 1.02710195183624 1.03088916945627 1.02954609824507 0.915266924150029 1.02671076425654 0.720219018332373 0.927412442722134 0.958396028864577 1.01481141345447 1.01214908244848 1.09875842317207 0.91280571595326 1.04525101776824 1.079959726065 0.997064171423293 0.918076015746008 1.06455225855046 1.06696124035962 0.973976239313333 0.982761745376102 1.03873757884309 0.981729292781999 0.986599214456852 0.906998566725244 1.05004159873438 0.991991668527316 1.04514975586772 1.05879892377873 0.998251159415228
"ne0149" 1.02211465355304 0.980479377301714 0.99023442334823 1.0611794143174 0.957040205778125 1.15585217595117 1.07093534605975 1.11995255298256 1.07260463880367 1.08774477245474 0.989549711650046 1.04695837981761 1.0193322846295 1.00431776747577 1.09795467542925 1.1100682383496 1.11900730878331 1.12882396733973 1.10865971309371 1.05302965878878 1.01169894647099 0.989038627552744 0.996413556539874 1.10457649219177 0.984390344136546 0.991454344850166 0.907376286508844 0.954591718656883 0.913796867219677 1.00884596370383 1.00430317369087 0.950512333729544 1.07712344164766 1.05090321068842 1.07219509841846 1.01677666583344 0 0.935735136474517 1.00543206776112 0.893596085355947 0.997511951280744 1.06739952080337 1.04511269099584 1.02907897391874 0.937448458197869 0.917661861522308 0.956026658704092 1.00845181231882 0.976558800664831 0.976089098443976 0.892689578380805 1.08288555394413 0.998292365915236 0.944034016344926 0.938219486487125 1.04901628879174 1.01644206398278 1.04267449221224 0.954828223728859 0.992998215897405 0.90755208586501 0.965775570176716 0.991166924657725 0.995860821861274 1.07615049405933 0.972909571568364 1.05583021663428 0.915931850959098 0.936686823168085 0.966690118184197
"ne0151" 0.919443642689793 0.978420956083278 0.979334303947058 1.05408353198252 0.958133146205455 1.1199314031702 1.09082547967648 1.09639720215349 1.13275710661556 1.08155618393931 0.990396585191863 1.028097930057 0.894535997324986 0.968283910828837 1.09694674017588 1.08741597163043 1.05217511313994 1.07333845537329 1.06117328296691 1.07271887182325 1.10998777101985 1.07114194687831 1.00478623014077 1.02841134741836 1.03314517477332 1.00417586682488 0.897741828021341 0.972677844224301 0.972184318268628 1.00788056932838 0.987423282663483 0.955519625765153 1.1634310858365 0.962050395299751 1.07766628590579 1.00695120244119 0.935735136474517 0 0.951580678064838 1.03065882619416 0.937843925198766 1.07222032056125 0.960314352088641 1.0791455566014 0.911345576489995 0.880920213575697 0.824793746653967 1.02552848736924 1.02913570858561 0.990637581012788 0.972160114823558 1.08547783240676 1.07239515731892 0.955642672134527 0.959149433805267 1.01621243133257 0.936929058545932 0.994707858416018 0.973670288282386 1.05041045742593 0.950386685600252 1.04323473819045 1.06219206989049 1.01959548186675 1.01944189966464 1.02638167702704 1.09288087650562 0.917948576816454 0.914915949168139 0.918212697848859
"ne0155" 0.916908701451233 0.944266288077092 1.00891252909938 0.928708413707928 0.926732292494822 1.08750047039303 1.10060432307727 1.10764853715138 1.12624321260728 1.07005850334868 0.978467744087938 0.936358602925589 0.915991363751764 0.993339909481124 1.10349308859318 1.08315738856209 1.07021689971524 1.07881535675611 1.08416125300727 1.08177824836433 1.03761723689117 1.00193550270065 1.03214785168356 0.995932372726445 1.00410302869713 0.917925122389005 0.921790543363226 0.972676746805186 0.97142714642407 1.04573173317247 1.01056539526109 1.04156421589936 1.10460749940228 0.980253949464604 1.0409918815528 0.958761645461199 1.00543206776112 0.951580678064838 0 1.00223236973533 0.774950208335911 0.969968775806472 1.02996868511413 0.972111922815637 0.96724115751749 1.0829369552472 0.927190129008913 1.01094209769004 1.03891622663891 0.885019562891909 0.973301277277664 1.09770171402171 1.02049019440504 0.936013160020057 1.01359945121171 0.923493027822521 0.918358133541874 1.03449932272825 1.10361848381364 1.04911129430049 1.03638328608216 1.07480825043332 1.04649909609127 1.02387504173967 0.899371007907188 0.927474203515793 1.09854153806722 0.964354468261534 1.00512175144032 1.07229892768959
"ne0160" 1.02705944078249 1.02315493777415 1.01102604778005 1.08254845972757 1.04366165726931 1.06638593874806 0.952759765705119 1.06201815843864 1.02785558000613 1.0437097180327 1.0712542654021 1.07675379535331 1.05818032709742 0.979611131219801 1.0565692026759 0.9920271790829 1.03956733088878 1.06187208605546 1.06792237250618 1.05699456780165 1.07220568457715 1.06721393261543 1.10928532676549 1.02360331351395 1.01538137196301 0.934272932309979 0.962405426605443 0.926408364419499 0.900648840698289 1.05730850753978 0.983578223853077 0.964012959953694 1.02800827239561 1.02276642736169 1.03352357984194 0.983792066765853 0.893596085355947 1.03065882619416 1.00223236973533 0 1.04694247973657 1.01738936503624 1.01925355485212 1.02199268977835 1.05456083501996 1.03439486563161 1.06071547150179 1.01470930222894 1.0210455466867 0.99894207090882 1.02324541197134 1.00108809275801 1.02817578464566 0.998717753130605 0.657960609634608 0.894246253150001 1.08500929384719 1.05041833365855 1.05912923510022 1.07061705880733 0.968637758797566 0.94881813772654 1.04773326573853 1.01768111727901 1.06442112167851 0.757239346737037 1.0158101869893 1.08758766156445 1.11158945453748 1.06606169218119
"ne0162" 0.951191531422736 0.998678933430242 1.03212250543191 1.00447654200385 0.928225929387219 1.11432738865006 1.13630313112855 1.10779260994742 1.12675980903243 1.09574618804405 0.947807027154868 0.957792984074926 0.940479030171926 0.996340293915587 1.08510383858858 1.10332376058366 1.07936083020523 1.08829043562115 1.1101493210864 1.10186199718895 0.974312023812977 0.951965602104112 0.945541999912202 1.01768748485034 0.996013759032884 1.00320907009701 0.96659634053749 1.0362589472181 1.0331335035717 1.06677062885978 0.967284808782713 0.949881635646005 1.0203993148994 1.01046706243899 1.01499996336768 0.996233697407932 0.997511951280744 0.937843925198766 0.774950208335911 1.04694247973657 0 1.00241745773754 1.00897615419683 0.980514885808244 0.985489246195188 1.02942519317718 0.915094743498873 1.07432167838412 1.04467638067142 0.978400314588441 0.992146351537711 1.08278125204687 1.02228013559542 0.985161600175425 1.06654450161286 0.903834985270258 0.893171118620939 0.995753241856748 1.0457570112113 0.998434300953085 0.993317960249431 1.02118105764905 1.04631111540001 1.00695922926042 0.9598509714566 1.03151033684951 1.09037028999975 0.931711945076742 0.931167018625986 1.00611660933105
"ne0169" 1.07590497388248 1.08256389371331 1.0113699022775 0.9962882215953 1.08462625350405 1.00815990707205 1.02490431228576 1.03390608739815 1.0229766289074 1.04214137619026 1.059290930647 1.00371881997612 1.05295813111486 1.03899580903295 1.0396069970145 1.03218721866129 1.03193081703069 1.03017169919667 1.00199183648698 0.994778500383628 0.980605687273519 0.991919766369946 0.969767134306931 1.01539294050961 1.05546281951605 1.01735486266054 1.05138320612654 1.03205264634256 1.06239572762003 1.0340053849781 0.961037422858296 1.00571639191741 0.953033314651145 1.01864353856823 0.935691301264117 1.02710195183624 1.06739952080337 1.07222032056125 0.969968775806472 1.01738936503624 1.00241745773754 0 1.02146525291306 0.654346266625523 1.04984990653409 1.07869086573659 1.059415749376 1.06343614227559 1.08778102196302 1.06448809552339 1.08001398378056 1.00113910688968 1.0187987293339 0.953330543604662 1.02938283975675 0.933190631618815 1.0249196008814 0.967510168270579 1.05240699845565 0.978761529204394 1.08114812167394 1.01669244957628 0.77775535156783 1.02569165562989 1.00744301295627 1.00790710053615 0.984128063560695 1.03011702484796 1.004303025444 1.05617572093773
"ne0170" 0.989990113598258 1.00427491215759 0.981488258619276 1.00555803705992 1.02524484412221 1.03200741848399 1.04191244960395 1.03055064753754 1.04735306297882 1.03013837698541 1.00986653564297 1.00447000969333 0.963313206029208 0.990129556834934 1.06645982062792 1.01458124275198 1.04222914606963 1.05695500086258 1.04992787688309 1.0637134346945 1.07630740461776 1.06594855761768 0.993191916434544 0.99279786407536 1.03946331781121 0.994262678639074 0.959118355807737 0.986552555897453 0.962462510823515 1.05794333705453 0.9900785779632 0.968766161420169 1.00270376010978 0.945510405973861 1.06586499622799 1.03088916945627 1.04511269099584 0.960314352088641 1.02996868511413 1.01925355485212 1.00897615419683 1.02146525291306 0 1.04488172083302 1.01848978655869 0.945455282079551 0.94278160109646 1.0250896559008 1.03382937484376 1.03650147426271 1.02063598054086 1.00685158091358 1.02825706456694 0.98845373911928 1.00917688790038 1.03215731404104 1.03769524026795 1.0047075460002 1.00898547559665 1.0539000488316 0.992146707653457 0.985581044754265 1.05710482493823 1.01279524243933 1.08499648032499 1.01351509106314 1.04268913455885 1.0214771946429 1.02346927898822 0.953588951235162
"ne0171" 1.08828775731712 1.05606819515939 1.05130772980601 1.01515006829035 1.00349226682692 1.01139841489796 1.04169775707526 1.06097909898089 1.03956210714375 1.0649086519995 0.971529221166712 0.985055688253916 1.03106406977915 1.08676896278804 1.02675807341318 1.0665608824409 1.05836337554195 1.03213478840645 1.0185308338898 0.984770912096071 0.912133993343605 0.876069763411619 0.975090260936077 1.04024669953408 1.01926301697043 0.991972950807728 1.0616152550323 1.0573617624833 1.0860078066708 1.05029850753946 0.978888578774784 0.9980405896306 0.943909545157648 1.10045291562918 0.939990031137045 1.02954609824507 1.02907897391874 1.0791455566014 0.972111922815637 1.02199268977835 0.980514885808244 0.654346266625523 1.04488172083302 0 1.04825013341448 1.11116802656418 1.05915594152313 1.04202588282173 1.06586307273504 1.01500028699586 1.03820742259338 1.03500141280688 0.98898389741498 0.945850194880107 1.06653065104991 0.907842040026873 0.955071370082127 1.01745079031319 1.07142517796572 0.985995761523644 1.04971317560023 1.00753695953613 0.763684402260156 1.02807025651985 1.0104571951471 1.00794629229111 1.00395978035835 1.06349515270398 1.02769937026309 1.03224620508555
"ne0175" 0.968725801505485 0.930897873177804 0.976117384162647 0.99665687477118 0.957841310000012 1.08639942090117 1.09404624460306 1.0715850683102 1.07861815569085 1.02132898405762 0.98695858958179 0.999647656840837 0.980831139240144 1.00545439550706 1.05886713036885 1.05776916684696 1.05271251818309 1.07879735126149 1.08199718353061 1.03736208991022 1.06879767687007 1.07035252920479 1.06336525815353 0.973086866993943 1.013017295832 1.02845994291653 0.957191865076452 1.0225898240966 1.02068259458608 0.979410734610624 1.07396565139457 1.07557620478771 1.13619986321086 0.982115019358243 1.06923025006966 0.915266924150029 0.937448458197869 0.911345576489995 0.96724115751749 1.05456083501996 0.985489246195188 1.04984990653409 1.01848978655869 1.04825013341448 0 0.986989943185902 0.901273402217933 1.01297152137535 0.99898187391982 0.943555878220124 0.940138354882764 1.08113421817748 0.955169360113339 1.00975399622637 0.983494687583779 0.986077769103597 0.963205961142896 1.04678446239337 0.991813160341733 1.00353203159883 0.964875019856509 1.04110682783578 0.993568075271429 1.00030379180222 0.942774160136181 1.01185188586635 1.06535434419355 0.923054231035999 0.941515143654835 0.969502838546834
"ne0180" 0.957648270220411 0.976573209524555 1.01855586069111 1.06576166076321 1.01235741725165 1.07428557630194 0.999989067178503 1.03234534574166 1.02170182553595 1.03028896217135 0.989438126110602 1.01746305880261 0.996145174860191 1.03067751921871 1.02194265449803 1.03400984441601 1.04504820073762 1.06005700473386 1.04288691145296 0.969597488660347 1.10394545380208 1.09432345074028 1.01700849005526 1.03087137940097 1.0080540435775 1.04567370045381 0.938608343355687 0.962968269326823 0.946019143955023 0.975720174823558 1.03910187588554 1.03322590948253 1.09420272996544 0.964269182615802 1.04702533496318 1.02671076425654 0.917661861522308 0.880920213575697 1.0829369552472 1.03439486563161 1.02942519317718 1.07869086573659 0.945455282079551 1.11116802656418 0.986989943185902 0 0.9324722850989 1.00599624984041 0.898053527838198 1.07491502639555 0.988754945711294 1.0009154612027 1.02907610465506 0.969517472559524 0.940558341780045 1.05328375055354 1.06070605119208 1.02868093242537 0.909581075604043 1.01963873942756 0.989610348578745 1.00128277206768 1.04298139203769 1.064251540781 1.11247898031152 1.0602785240037 1.0225667651987 1.02014525370199 1.01121066156252 0.946198670768505
"ne0183" 0.885581483668102 0.886966352883356 0.967521859813264 1.00895336227906 0.919077760874819 1.14535914025098 1.12346219727207 1.11147468348844 1.13875094987227 1.10032107872788 0.934266562847334 1.00929447332289 0.813855092598201 1.00935326677101 1.12111680695923 1.11816553940755 1.10296369369342 1.13462462859147 1.09539417093108 1.07976087586057 1.11659795537332 1.06733517351532 0.996223255084631 0.97180515733924 1.00613241245336 0.948298494775418 0.894829685216945 1.00485799531631 0.999738685811823 1.04067638335517 1.02664580294344 1.03090637134386 1.14236851741025 0.970803263187003 1.08996740992924 0.720219018332373 0.956026658704092 0.824793746653967 0.927190129008913 1.06071547150179 0.915094743498873 1.059415749376 0.94278160109646 1.05915594152313 0.901273402217933 0.9324722850989 0 0.988492992129287 0.99740367871724 0.951370529913632 0.951953744311042 1.10181984568524 1.00321144148181 0.958652636276482 1.01335941165063 0.988741205064836 0.931930401212034 1.03939661162442 1.0317019282635 1.03125998861511 0.951511158102493 1.05538258594023 1.06627169012416 1.02516928673558 0.989287142662072 1.02724383518742 1.0905619600552 0.905712576580713 0.921287290943751 0.983573010642888
